Czas_trwania_konta Cel_kredytu Kwota_kredytu Czas_zatrudnienia Plec_i_stan_cywilny Czas_od_zamieszkania Wiek Liczba_kredytow_w_banku Praca Liczb_osob_na_utrzymaniu Kredyt
 12 radio-tv 2073 four-years female-divorced 2 28 1 skilled 1 good 
 24 furniture 2333 one-year single-male 2 29 1 unskilled-resident 1 good 
 27 used-car 5965 over-seven single-male 2 30 2 management 1 good 
 12 radio-tv 1262 four-years single-male 2 25 1 skilled 1 good 
 18 used-car 3378 four-years single-male 1 31 1 skilled 1 good 
 36 new-car 2225 over-seven single-male 4 57 2 skilled 1 bad 
 6 new-car 783 four-years single-male 2 26 1 unskilled-resident 2 good 
 12 radio-tv 6468 unemployed single-male 1 52 1 management 1 bad 
 36 radio-tv 9566 four-years female-divorced 2 31 2 skilled 1 good 
 18 new-car 1961 over-seven female-divorced 2 23 1 management 1 good 
 36 furniture 6229 one-year female-divorced 4 23 2 unskilled-resident 1 bad 
 9 business 1391 four-years married-male 1 27 1 skilled 1 good 
 15 radio-tv 1537 over-seven single-male 4 50 2 skilled 1 good 
 36 business 1953 over-seven single-male 4 61 1 management 1 bad 
 48 business 14421 four-years single-male 2 25 1 skilled 1 bad 
 24 radio-tv 3181 one-year female-divorced 4 26 1 skilled 1 good 
 27 repairs 5190 over-seven single-male 4 48 4 skilled 2 good 
 12 radio-tv 2171 one-year female-divorced 2 29 1 skilled 1 good 
 12 new-car 1007 four-years married-male 1 22 1 skilled 1 good 
 36 education 1819 four-years single-male 4 37 1 skilled 1 bad 
 36 radio-tv 2394 four-years female-divorced 4 25 1 skilled 1 good 
 36 used-car 8133 four-years female-divorced 2 30 1 skilled 1 good 
 7 radio-tv 730 over-seven single-male 2 46 2 unskilled-resident 1 good 
 8 others 1164 over-seven single-male 4 51 2 management 2 good 
 42 business 5954 seven-years female-divorced 1 41 2 unskilled-resident 1 good 
 36 education 1977 over-seven single-male 4 40 1 management 1 bad 
 12 used-car 1526 over-seven single-male 4 66 2 management 1 good 
 42 radio-tv 3965 one-year single-male 3 34 1 skilled 1 bad 
 11 radio-tv 4771 seven-years single-male 4 51 1 skilled 1 good 
 54 used-car 9436 four-years single-male 2 39 1 unskilled-resident 2 good 
 30 furniture 3832 one-year married-male 1 22 1 skilled 1 good 
 24 radio-tv 5943 one-year female-divorced 1 44 2 skilled 1 bad 
 15 radio-tv 1213 over-seven single-male 3 47 1 skilled 1 good 
 18 business 1568 four-years female-divorced 4 24 1 unskilled-resident 1 good 
 24 others 1755 over-seven female-divorced 4 58 1 unskilled-resident 1 good 
 10 radio-tv 2315 over-seven single-male 4 52 1 unskilled-resident 1 good 
 12 business 1412 four-years female-divorced 2 29 2 management 1 good 
 18 furniture 1295 one-year female-divorced 1 27 2 skilled 1 good 
 36 education 12612 four-years single-male 4 47 1 skilled 2 bad 
 18 new-car 2249 seven-years single-male 3 30 1 management 2 good 
 12 repairs 1108 seven-years single-male 3 28 2 skilled 1 bad 
 12 radio-tv 618 over-seven single-male 4 56 1 skilled 1 good 
 12 used-car 1409 over-seven single-male 3 54 1 skilled 1 good 
 12 radio-tv 797 over-seven female-divorced 3 33 1 unskilled-resident 2 bad 
 24 furniture 3617 over-seven single-male 4 20 2 skilled 1 good 
 12 new-car 1318 over-seven single-male 4 54 1 skilled 1 good 
 54 business 15945 one-year single-male 4 58 1 skilled 1 bad 
 12 education 2012 seven-years female-divorced 2 61 1 skilled 1 good 
 18 business 2622 four-years single-male 4 34 1 skilled 1 good 
 36 radio-tv 2337 over-seven single-male 4 36 1 skilled 1 good 
 20 used-car 7057 seven-years single-male 4 36 2 management 2 good 
 24 new-car 1469 over-seven married-male 4 41 1 unskilled-resident 1 good 
 36 radio-tv 2323 seven-years single-male 4 24 1 skilled 1 good 
 6 radio-tv 932 four-years female-divorced 2 24 1 skilled 1 good 
 9 furniture 1919 seven-years single-male 3 35 1 skilled 1 good 
 12 used-car 2445 one-year married-male 4 26 1 skilled 1 good 
 24 others 11938 four-years single-male 3 39 2 management 2 bad 
 18 new-car 6458 over-seven single-male 4 39 2 management 2 bad 
 12 new-car 6078 seven-years single-male 2 32 1 skilled 1 good 
 24 furniture 7721 one-year female-divorced 2 30 1 skilled 1 good 
 14 business 1410 over-seven married-male 2 35 1 skilled 1 good 
 6 business 1449 over-seven male-divorced 2 31 2 skilled 2 good 
 15 education 392 one-year female-divorced 4 23 1 skilled 1 good 
 18 new-car 6260 seven-years single-male 3 28 1 unskilled-resident 1 good 
 36 new-car 7855 four-years female-divorced 2 25 2 skilled 1 bad 
 12 radio-tv 1680 over-seven married-male 1 35 1 skilled 1 good 
 48 radio-tv 3578 over-seven single-male 1 47 1 skilled 1 good 
 42 radio-tv 7174 seven-years female-divorced 3 30 1 management 1 bad 
 10 furniture 2132 one-year female-divorced 3 27 2 skilled 1 good 
 33 furniture 4281 four-years female-divorced 4 23 2 skilled 1 bad 
 12 new-car 2366 seven-years male-divorced 3 36 1 management 1 good 
 21 radio-tv 1835 four-years female-divorced 2 25 2 skilled 1 bad 
 24 used-car 3868 over-seven female-divorced 2 41 2 management 1 good 
 12 furniture 1768 four-years single-male 2 24 1 unskilled-resident 1 good 
 10 new-car 781 over-seven single-male 4 63 2 skilled 1 good 
 18 furniture 1924 one-year female-divorced 3 27 1 skilled 1 bad 
 12 new-car 2121 four-years single-male 2 30 2 skilled 1 good 
 12 radio-tv 701 four-years married-male 2 40 1 unskilled-resident 1 good 
 12 repairs 639 four-years single-male 2 30 1 skilled 1 bad 
 12 used-car 1860 unemployed single-male 2 34 2 management 1 good 
 12 new-car 3499 four-years female-divorced 2 29 2 skilled 1 bad 
 48 new-car 8487 seven-years female-divorced 2 24 1 skilled 1 good 
 36 education 6887 four-years single-male 3 29 1 skilled 1 bad 
 15 furniture 2708 one-year single-male 3 27 2 unskilled-resident 1 good 
 18 furniture 1984 four-years single-male 4 47 2 skilled 1 good 
 60 radio-tv 10144 seven-years female-divorced 4 21 1 skilled 1 good 
 12 radio-tv 1240 over-seven female-divorced 2 38 2 skilled 1 good 
 27 used-car 8613 four-years single-male 2 27 2 skilled 1 good 
 12 radio-tv 766 four-years single-male 3 66 1 unskilled-resident 1 bad 
 15 radio-tv 2728 seven-years single-male 2 35 3 skilled 1 good 
 12 radio-tv 1881 four-years female-divorced 2 44 1 unskilled-resident 1 good 
 6 new-car 709 one-year married-male 2 27 1 unemployed-non-resident 1 good 
 36 radio-tv 4795 one-year female-divorced 1 30 1 management 1 good 
 27 radio-tv 3416 four-years single-male 2 27 1 management 1 good 
 18 furniture 2462 four-years single-male 2 22 1 skilled 1 bad 
 21 furniture 2288 one-year female-divorced 4 23 1 skilled 1 good 
 48 business 3566 seven-years single-male 2 30 1 skilled 1 good 
 6 new-car 860 over-seven female-divorced 4 39 2 skilled 1 good 
 12 new-car 682 seven-years female-divorced 3 51 2 skilled 1 good 
 36 furniture 5371 four-years single-male 2 28 2 skilled 1 good 
 18 radio-tv 1582 over-seven single-male 4 46 2 skilled 1 good 
 6 radio-tv 1346 over-seven single-male 4 42 1 skilled 2 good 
 10 radio-tv 1924 four-years single-male 4 38 1 skilled 1 good 
 36 radio-tv 5848 four-years single-male 1 24 1 skilled 1 good 
 24 used-car 7758 over-seven female-divorced 4 29 1 skilled 1 good 
 24 business 6967 seven-years single-male 4 36 1 management 1 good 
 12 furniture 1282 four-years female-divorced 4 20 1 skilled 1 bad 
 9 repairs 1288 over-seven single-male 4 48 2 skilled 2 good 
 12 retraining 339 over-seven married-male 1 45 1 unskilled-resident 1 good 
 24 new-car 3512 seven-years single-male 3 38 2 skilled 1 good 
 6 radio-tv 1898 four-years single-male 2 34 2 unskilled-resident 2 good 
 24 radio-tv 2872 over-seven single-male 4 36 1 skilled 2 good 
 18 new-car 1055 one-year female-divorced 1 30 2 skilled 1 good 
 15 domestic-app 1262 seven-years single-male 3 36 2 skilled 1 good 
 10 new-car 7308 unemployed single-male 4 70 1 management 1 good 
 36 new-car 909 over-seven single-male 4 36 1 skilled 1 good 
 6 furniture 2978 four-years single-male 2 32 1 skilled 1 good 
 18 furniture 1131 unemployed female-divorced 2 33 1 skilled 1 bad 
 11 furniture 1577 one-year female-divorced 1 20 1 skilled 1 good 
 24 furniture 3972 seven-years female-divorced 4 25 1 skilled 1 good 
 24 business 1935 over-seven male-divorced 4 31 2 skilled 1 bad 
 15 new-car 950 over-seven single-male 3 33 2 skilled 2 bad 
 12 furniture 763 four-years female-divorced 1 26 1 skilled 1 good 
 24 furniture 2064 unemployed female-divorced 2 34 1 management 1 bad 
 8 radio-tv 1414 four-years single-male 2 33 1 skilled 1 good 
 21 education 3414 one-year single-male 1 26 2 skilled 1 bad 
 30 used-car 7485 unemployed female-divorced 1 53 1 management 1 bad 
 12 furniture 2577 four-years male-divorced 1 42 1 skilled 1 good 
 6 radio-tv 338 over-seven single-male 4 52 2 skilled 1 good 
 12 radio-tv 1963 seven-years single-male 2 31 2 management 2 good 
 21 new-car 571 over-seven single-male 4 65 2 skilled 1 good 
 36 business 9572 one-year male-divorced 1 28 2 skilled 1 bad 
 36 business 4455 four-years male-divorced 2 30 2 management 1 bad 
 21 new-car 1647 four-years single-male 2 40 2 unskilled-resident 2 bad 
 24 furniture 3777 four-years single-male 4 50 1 skilled 1 good 
 18 new-car 884 over-seven single-male 4 36 1 skilled 2 bad 
 15 radio-tv 1360 four-years single-male 2 31 2 skilled 1 good 
 9 used-car 5129 over-seven female-divorced 4 74 1 management 2 bad 
 16 new-car 1175 unemployed single-male 3 68 3 unemployed-non-resident 1 good 
 12 radio-tv 674 seven-years married-male 1 20 1 skilled 1 bad 
 18 furniture 3244 four-years female-divorced 4 33 2 skilled 1 good 
 24 business 4591 four-years single-male 3 54 3 management 1 bad 
 48 business 3844 seven-years single-male 4 34 1 unskilled-resident 2 bad 
 27 business 3915 four-years single-male 2 36 1 skilled 2 bad 
 6 radio-tv 2108 seven-years married-male 2 29 1 skilled 1 good 
 45 radio-tv 3031 four-years single-male 4 21 1 skilled 1 bad 
 9 education 1501 over-seven female-divorced 3 34 2 management 1 bad 
 6 radio-tv 1382 four-years female-divorced 1 28 2 skilled 1 good 
 12 furniture 951 one-year female-divorced 4 27 4 skilled 1 bad 
 24 used-car 2760 over-seven single-male 4 36 1 skilled 1 good 
 18 furniture 4297 over-seven male-divorced 3 40 1 management 1 bad 
 9 education 936 over-seven single-male 2 52 2 skilled 1 good 
 12 new-car 1168 four-years married-male 3 27 1 unskilled-resident 1 good 
 27 business 5117 seven-years single-male 4 26 2 skilled 1 good 
 12 retraining 902 seven-years married-male 4 21 1 skilled 1 bad 
 12 new-car 1495 over-seven single-male 1 38 2 unskilled-resident 2 good 
 30 used-car 10623 over-seven single-male 4 38 3 management 2 good 
 12 furniture 1935 over-seven single-male 4 43 3 skilled 1 good 
 12 domestic-app 1424 seven-years single-male 3 26 1 skilled 1 good 
 24 business 6568 four-years married-male 2 21 1 unskilled-resident 1 good 
 12 used-car 1413 seven-years single-male 2 55 1 skilled 1 good 
 9 radio-tv 3074 four-years single-male 2 33 2 skilled 2 good 
 36 radio-tv 3835 over-seven female-divorced 4 45 1 unskilled-resident 1 good 
 27 business 5293 unemployed single-male 4 50 2 skilled 1 bad 
 30 business 1908 over-seven single-male 4 66 1 management 1 bad 
 36 radio-tv 3342 over-seven single-male 2 51 1 skilled 1 good 
 6 retraining 932 seven-years female-divorced 3 39 2 unskilled-resident 1 good 
 18 business 3104 seven-years single-male 1 31 1 skilled 1 good 
 36 radio-tv 3913 four-years single-male 2 23 1 skilled 1 good 
 24 furniture 3021 four-years male-divorced 2 24 1 unskilled-resident 1 good 
 10 new-car 1364 four-years female-divorced 4 64 1 skilled 1 good 
 12 radio-tv 625 one-year married-male 1 26 1 unskilled-resident 1 good 
 12 education 1200 four-years female-divorced 4 23 1 skilled 1 good 
 12 radio-tv 707 four-years single-male 2 30 2 skilled 1 good 
 24 business 2978 four-years single-male 4 32 2 skilled 2 good 
 15 used-car 4657 four-years single-male 2 30 1 skilled 1 good 
 36 repairs 2613 four-years single-male 2 27 2 skilled 1 good 
 48 radio-tv 10961 seven-years single-male 2 27 2 skilled 1 bad 
 12 furniture 7865 over-seven single-male 4 53 1 management 1 bad 
 9 radio-tv 1478 seven-years single-male 2 22 1 skilled 1 bad 
 24 furniture 3149 one-year single-male 1 22 1 skilled 1 good 
 36 radio-tv 4210 four-years single-male 2 26 1 skilled 1 bad 
 9 new-car 2507 over-seven single-male 4 51 1 unskilled-resident 1 good 
 12 radio-tv 2141 seven-years single-male 1 35 1 skilled 1 good 
 18 radio-tv 866 four-years married-male 2 25 1 unskilled-resident 1 good 
 4 radio-tv 1544 seven-years single-male 1 42 3 unskilled-resident 2 good 
 24 radio-tv 1823 unemployed single-male 2 30 1 management 2 bad 
 6 new-car 14555 unemployed single-male 2 23 1 unemployed-non-resident 1 bad 
 21 business 2767 over-seven male-divorced 2 61 2 unskilled-resident 1 bad 
 12 radio-tv 1291 four-years female-divorced 2 35 2 skilled 1 good 
 30 radio-tv 2522 over-seven single-male 3 39 1 skilled 2 good 
 24 new-car 915 over-seven female-divorced 2 29 1 skilled 1 bad 
 6 radio-tv 1595 seven-years single-male 2 51 1 skilled 2 good 
 48 used-car 4605 over-seven single-male 4 24 2 skilled 2 bad 
 12 business 1185 four-years female-divorced 2 27 2 skilled 1 good 
 12 retraining 3447 four-years female-divorced 3 35 1 unskilled-resident 2 good 
 24 business 1258 seven-years single-male 1 25 1 skilled 1 good 
 12 radio-tv 717 over-seven single-male 4 52 3 skilled 1 good 
 6 new-car 1204 four-years single-male 1 35 1 skilled 1 good 
 24 furniture 1925 four-years single-male 2 26 1 skilled 1 good 
 18 radio-tv 433 unemployed female-divorced 4 22 1 skilled 1 bad 
 6 new-car 666 seven-years female-divorced 4 39 2 unskilled-resident 1 good 
 12 furniture 2251 four-years female-divorced 2 46 1 unskilled-resident 1 good 
 30 new-car 2150 four-years female-divorced 2 24 1 skilled 1 bad 
 24 furniture 4151 four-years single-male 3 35 2 skilled 1 good 
 9 furniture 2030 seven-years single-male 1 24 1 skilled 1 good 
 60 radio-tv 7418 four-years single-male 1 27 1 unskilled-resident 1 good 
 24 radio-tv 2684 four-years single-male 2 35 2 unskilled-resident 1 good 
 12 radio-tv 2149 four-years male-divorced 1 29 1 skilled 1 bad 
 15 used-car 3812 one-year female-divorced 4 23 1 skilled 1 good 
 11 radio-tv 1154 unemployed female-divorced 4 57 3 unskilled-resident 1 good 
 12 furniture 1657 four-years single-male 2 27 1 skilled 1 good 
 24 radio-tv 1603 over-seven female-divorced 4 55 1 skilled 1 good 
 18 new-car 5302 over-seven single-male 4 36 3 management 1 good 
 12 education 2748 over-seven female-divorced 4 57 3 unskilled-resident 1 good 
 10 new-car 1231 over-seven single-male 4 32 2 unskilled-resident 2 good 
 15 radio-tv 802 over-seven single-male 3 37 1 skilled 2 bad 
 36 business 6304 over-seven single-male 4 36 2 skilled 1 good 
 24 radio-tv 1533 one-year female-divorced 3 38 1 skilled 1 good 
 14 new-car 8978 over-seven male-divorced 4 45 1 management 1 bad 
 24 radio-tv 999 over-seven single-male 2 25 2 skilled 1 good 
 18 new-car 2662 seven-years single-male 3 32 1 skilled 1 good 
 12 furniture 1402 seven-years female-divorced 4 37 1 skilled 1 good 
 48 new-car 12169 unemployed single-male 4 36 1 management 1 good 
 48 radio-tv 3060 seven-years single-male 4 28 2 skilled 1 bad 
 30 repairs 11998 one-year male-divorced 1 34 1 unskilled-resident 1 bad 
 9 radio-tv 2697 four-years single-male 2 32 1 skilled 2 good 
 18 radio-tv 2404 four-years female-divorced 2 26 2 skilled 1 good 
 12 furniture 1262 over-seven male-divorced 4 49 1 unskilled-resident 1 good 
 6 furniture 4611 one-year female-divorced 4 32 1 skilled 1 bad 
 24 radio-tv 1901 four-years single-male 4 29 1 management 1 good 
 15 used-car 3368 over-seven single-male 4 23 2 skilled 1 good 
 12 furniture 1574 four-years single-male 2 50 1 skilled 1 good 
 18 radio-tv 1445 seven-years single-male 4 49 1 unskilled-resident 1 good 
 15 furniture 1520 over-seven single-male 4 63 1 skilled 1 good 
 24 new-car 3878 one-year male-divorced 2 37 1 skilled 1 good 
 47 new-car 10722 one-year female-divorced 1 35 1 unskilled-resident 1 good 
 48 used-car 4788 seven-years single-male 3 26 1 skilled 2 good 
 48 others 7582 unemployed single-male 4 31 1 management 1 good 
 12 radio-tv 1092 four-years female-divorced 4 49 2 skilled 1 good 
 24 radio-tv 1024 one-year married-male 4 48 1 skilled 1 bad 
 12 business 1076 four-years married-male 2 26 1 skilled 1 good 
 36 used-car 9398 one-year married-male 4 28 1 management 1 bad 
 24 used-car 6419 over-seven female-divorced 4 44 2 management 2 good 
 42 used-car 4796 over-seven single-male 4 56 1 skilled 1 good 
 48 business 7629 over-seven male-divorced 2 46 2 management 2 good 
 48 furniture 9960 one-year female-divorced 2 26 1 skilled 1 bad 
 12 used-car 4675 one-year female-divorced 4 20 1 skilled 1 good 
 10 new-car 1287 over-seven single-male 2 45 1 unskilled-resident 1 good 
 18 furniture 2515 four-years single-male 4 43 1 skilled 1 good 
 21 furniture 2745 seven-years single-male 2 32 2 skilled 1 good 
 6 new-car 672 unemployed female-divorced 4 54 1 unemployed-non-resident 1 good 
 36 radio-tv 3804 four-years female-divorced 1 42 1 skilled 1 bad 
 24 new-car 1344 seven-years single-male 2 37 2 unskilled-resident 2 bad 
 10 new-car 1038 seven-years single-male 3 49 2 skilled 1 good 
 48 new-car 10127 four-years single-male 2 44 1 skilled 1 bad 
 6 furniture 1543 four-years male-divorced 2 33 1 skilled 1 good 
 30 used-car 4811 seven-years female-divorced 4 24 1 unskilled-resident 1 good 
 12 radio-tv 727 one-year married-male 3 33 1 unskilled-resident 1 bad 
 8 furniture 1237 four-years female-divorced 4 24 1 skilled 1 bad 
 9 new-car 276 four-years married-male 4 22 1 unskilled-resident 1 good 
 48 others 5381 unemployed single-male 4 40 1 unemployed-non-resident 1 good 
 24 furniture 5511 four-years single-male 1 25 1 skilled 1 good 
 24 furniture 3749 one-year female-divorced 4 26 1 skilled 1 good 
 12 new-car 685 seven-years married-male 3 25 1 unskilled-resident 1 bad 
 4 new-car 1494 one-year single-male 2 29 1 unskilled-resident 2 good 
 36 furniture 2746 over-seven single-male 4 31 1 skilled 1 bad 
 12 furniture 708 four-years single-male 3 38 1 unskilled-resident 2 good 
 24 furniture 4351 four-years female-divorced 4 48 1 unskilled-resident 1 good 
 12 education 701 four-years single-male 2 32 2 skilled 1 good 
 15 furniture 3643 over-seven female-divorced 4 27 2 unskilled-resident 1 good 
 30 new-car 4249 unemployed married-male 2 28 2 management 1 bad 
 24 radio-tv 1938 one-year male-divorced 3 32 1 skilled 1 bad 
 24 used-car 2910 seven-years single-male 1 34 1 management 1 good 
 18 furniture 2659 four-years single-male 2 28 1 skilled 1 good 
 18 new-car 1028 four-years female-divorced 3 36 2 skilled 1 good 
 8 new-car 3398 seven-years single-male 4 39 2 unskilled-resident 1 good 
 12 furniture 5801 over-seven single-male 4 49 1 skilled 1 good 
 24 new-car 1525 seven-years female-divorced 3 34 1 skilled 2 good 
 36 radio-tv 4473 over-seven single-male 2 31 1 skilled 1 good 
 6 radio-tv 1068 over-seven single-male 4 28 1 skilled 2 good 
 24 used-car 6615 unemployed single-male 4 75 2 management 1 good 
 18 education 1864 four-years female-divorced 2 30 2 skilled 1 bad 
 60 new-car 7408 one-year female-divorced 2 24 1 management 1 bad 
 48 used-car 11590 four-years female-divorced 4 24 2 unskilled-resident 1 bad 
 24 furniture 4110 over-seven single-male 4 23 2 skilled 2 bad 
 6 furniture 3384 four-years male-divorced 4 44 1 management 1 bad 
 13 radio-tv 2101 one-year female-divorced 4 23 1 unskilled-resident 1 good 
 15 domestic-app 1275 four-years female-divorced 2 24 1 skilled 1 bad 
 24 furniture 4169 four-years single-male 4 28 1 skilled 1 good 
 10 furniture 1521 four-years male-divorced 2 31 1 unskilled-resident 1 good 
 24 education 5743 one-year female-divorced 4 24 2 skilled 1 good 
 21 furniture 3599 seven-years female-divorced 4 26 1 unskilled-resident 1 good 
 18 radio-tv 3213 one-year married-male 3 25 1 skilled 1 good 
 18 business 4439 over-seven single-male 1 33 1 management 1 good 
 10 new-car 3949 one-year single-male 1 37 1 unskilled-resident 2 good 
 15 radio-tv 1459 four-years female-divorced 2 43 1 unskilled-resident 1 good 
 13 radio-tv 882 one-year single-male 4 23 2 skilled 1 good 
 24 radio-tv 3758 unemployed female-divorced 4 23 1 unemployed-non-resident 1 good 
 6 business 1743 four-years single-male 2 34 2 unskilled-resident 1 good 
 9 education 1136 over-seven single-male 3 32 2 skilled 2 bad 
 9 domestic-app 1236 one-year female-divorced 4 23 1 skilled 1 good 
 9 furniture 959 four-years female-divorced 2 29 1 skilled 1 bad 
 18 used-car 3229 unemployed single-male 4 38 1 management 1 good 
 12 radio-tv 6199 four-years single-male 2 28 2 skilled 1 bad 
 10 education 727 over-seven single-male 4 46 1 skilled 1 good 
 24 new-car 1246 one-year single-male 2 23 1 unskilled-resident 1 bad 
 12 radio-tv 2331 over-seven single-male 4 49 1 skilled 1 good 
 36 radio-tv 4463 four-years single-male 2 26 2 management 1 bad 
 12 radio-tv 776 four-years married-male 2 28 1 skilled 1 good 
 30 furniture 2406 seven-years female-divorced 4 23 1 skilled 1 bad 
 18 education 1239 four-years single-male 4 61 1 skilled 1 good 
 12 radio-tv 3399 over-seven single-male 3 37 1 management 1 good 
 12 new-car 2247 four-years female-divorced 2 36 2 skilled 1 good 
 6 furniture 1766 four-years married-male 2 21 1 skilled 1 good 
 18 furniture 2473 unemployed single-male 1 25 1 unemployed-non-resident 1 bad 
 12 business 1542 seven-years single-male 4 36 1 skilled 1 good 
 18 used-car 3850 seven-years single-male 1 27 2 skilled 1 good 
 18 furniture 3650 one-year female-divorced 4 22 1 skilled 1 good 
 36 furniture 3446 over-seven single-male 2 42 1 skilled 2 bad 
 18 furniture 3001 seven-years female-divorced 4 40 1 skilled 1 good 
 36 new-car 3079 four-years single-male 4 36 1 skilled 1 good 
 18 radio-tv 6070 over-seven single-male 4 33 2 skilled 1 good 
 10 furniture 2146 one-year female-divorced 3 23 2 skilled 1 good 
 60 new-car 13756 over-seven single-male 4 63 1 management 1 good 
 60 others 14782 over-seven female-divorced 4 60 2 management 1 bad 
 48 business 7685 seven-years female-divorced 4 37 1 skilled 1 bad 
 18 radio-tv 2320 unemployed married-male 3 34 2 skilled 1 good 
 7 radio-tv 846 over-seven single-male 4 36 1 skilled 1 good 
 36 new-car 14318 over-seven single-male 2 57 1 management 1 bad 
 6 new-car 362 four-years female-divorced 4 52 2 unskilled-resident 1 good 
 20 furniture 2212 seven-years single-male 4 39 1 skilled 1 good 
 18 used-car 12976 unemployed female-divorced 4 38 1 management 1 bad 
 22 new-car 1283 seven-years female-divorced 4 25 1 skilled 1 good 
 12 new-car 1330 one-year single-male 1 26 1 skilled 1 good 
 30 business 4272 four-years single-male 2 26 2 unskilled-resident 1 good 
 18 radio-tv 2238 four-years female-divorced 1 25 2 skilled 1 good 
 18 radio-tv 1126 one-year female-divorced 2 21 1 skilled 1 good 
 18 furniture 7374 unemployed single-male 4 40 2 management 1 good 
 15 business 2326 four-years single-male 4 27 1 skilled 1 good 
 9 business 1449 seven-years female-divorced 2 27 2 skilled 1 good 
 18 new-car 1820 four-years married-male 2 30 1 management 1 good 
 12 furniture 983 one-year female-divorced 4 19 1 unskilled-resident 1 good 
 36 new-car 3249 seven-years single-male 4 39 1 management 2 good 
 6 radio-tv 1957 seven-years female-divorced 4 31 1 skilled 1 good 
 9 furniture 2406 unemployed single-male 3 31 1 management 1 good 
 39 education 11760 seven-years single-male 3 32 1 skilled 1 good 
 12 furniture 2578 unemployed female-divorced 4 55 1 management 1 good 
 36 furniture 2348 four-years married-male 2 46 2 skilled 1 good 
 12 new-car 1223 over-seven male-divorced 1 46 2 skilled 1 bad 
 24 radio-tv 1516 four-years female-divorced 1 43 2 unskilled-resident 1 good 
 18 radio-tv 1473 one-year married-male 4 39 1 skilled 1 good 
 18 business 1887 four-years married-male 4 28 2 skilled 1 good 
