num__CZAS_POSIADANIA|num__L_WIAD_POCZTA_G|num__DZIEN_MIN|num__DZIEN_L_POL|num__DZIEN_OPLATA|num__WIECZOR_MIN|num__WIECZ_L_POL|num__WIECZ_OPLATA|num__NOC_MIN|num__NOC_L_POL|num__NOC_OPLATA|num__MIEDZY_MIN|num__MIEDZY_L_POL|num__MIEDZY_OPLATA|num__L_POL_BIURO|cat__STAN_9|cat__STAN_MISSING|cat__KOD_OBSZARU_408.0|cat__KOD_OBSZARU_415.0|cat__KOD_OBSZARU_510.0|cat__KOD_OBSZARU_9.0|cat__KOD_OBSZARU_MISSING|cat__PLAN_MIEDZY_0.0|cat__PLAN_MIEDZY_9.0|cat__PLAN_MIEDZY_MISSING|cat__POCZTA_G_0.0|cat__POCZTA_G_1.0|cat__POCZTA_G_9.0|cat__POCZTA_G_MISSING|REZYGN
|-0.25317054438991926|-0.5443933322521125|||||||0.16610028563628473|0.6102159090130578|||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|-0.25317054438991926||||-1.4972421569570202||1.299269363868858|-0.5684864779289888||-0.5703132173766965||-0.4259517393432194|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|-0.25317054438991926|||||-0.5479189592863267|||1.0670702550931426||||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
-0.01620156517629771|-0.2141864281226855|||-0.5084088020824364||1.6143047186243504|-0.5313762235664783|||-0.8760417071191677|-1.3867839014691132||-1.3665922313339602|0.4600227210685135|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||0.7129400523567866||2.0384067721066046||0.7764217927800466||||||0.521838660631174|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
|0.9380107859977785|||||||||||-0.43253361712081934||0.4600227210685135|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||2.4430739055063477|0.5078875989267065|-0.5046305796954403|-0.5090968947062136|-0.037174671445581585||0.6049455985879386|||0.231427304797591||2.5114597318274976|-0.8592945191391196|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|-0.25317054438991926|||-0.011636057728353832||||||-0.56958821366151|0.726551629103075||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|-0.25317054438991926||1.5908175139771248||-1.0645859145084082|||-0.5676658091036192|-0.5523753410710137|||||1.7793399612761465|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
||||-0.5102185388560396||||0.5365565298071492|||0.020093751740372146||-0.5301376694653481||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0
-1.2270742587557182|-0.25317054438991926|||0.9549459405415215|||||||||||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
0.27416076440652254|||-0.5784880022170541||2.5614704451829087|0.302835791215875|||2.3706012747328518|-0.566046849360407|-0.5286489140264863|-0.4522792504536192|||1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
-0.49832659072189966||0.26783781349924746||-0.11561654779064384|-1.4023918081026632|0.10854409826647123||||-0.5643458791055465|||-0.5159959830718275||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
-0.5272392652420613|-0.19686015422613717||||-0.5051138102892067|0.7885650235893844|1.7542096890808196|||0.5502636787187937|1.7409526837777254|1.5091203272711673||-0.4195221057365752|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|-0.25317054438991926||||-1.0192090034285828||1.3228377009677508||0.3002873023639019|||-0.43911549489841933|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
-0.294208050947083||0.7082477094772643|-0.5728272322065632||||1.0021654780161482||0.08303213242395034||-0.5383098764519592||-0.5377322788248314||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||||-0.13248361201830539|||-0.5393751743394358|-0.038222507355031285|||||0.1021353833017524||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
-0.506234330761602|||-0.5762729182999055|||||||0.9755062424339237||-0.4259517393432194|2.790801685279758||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||-0.5350756799627755|||||||-0.5436851342734157||-0.5286489140264863||0.054123485052145155||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
1.5838802084822223|||-0.5698737869836984|2.3257421721260623|-0.4308847465811258|0.8249947160173976|||-1.0671422966699107|-1.5159969095625931|||0.9314318076131503||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
-0.5383595246728927|||||-0.4973871307081142|||2.890383933480502||||-0.4456973726760193|-0.5247254191172106||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
|||-0.5765190387351442||||||0.1724901435756951||-1.0546883180934836||||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||-0.5358934882932065|1.3693091222622664||-0.5018113795383972||||-0.11505346369777017||-1.4411268151123982||||1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0
-0.31891973857115286||0.4153114468556612||||||-0.5776506131456145|||-0.5185049034797399|||-0.4195221057365752|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
|-0.25317054438991926|||-0.976233695500857||-0.5433045315787783|||||-1.157336043864133|1.1800264383911694||-0.4019312092004734|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
0.2988724520305923||0.11801800870307279|||-0.5055549747024828|||0.038559765321582326||-0.5830286671507358|||1.9265875167868276||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|-0.25317054438991926||||||-1.3903778335381256||-0.5411291910976516||2.1273911807966397||-0.5263840119658334|-0.8592945191391196|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
0.06411141960192916||-0.14207185376187478|0.027952750211180242|-0.5178702329339059|-0.003585500579437675|||||||-0.4522792504536192|0.0017468687798463407|-0.3667494161282699|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
||||-1.1189092152619|-0.5035004090063685||-0.5407321392027055||||||||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1
|-0.25317054438991926||-0.579472483958009|-0.5180686689836431|1.2493214331246272|-0.54767609467014||1.3429258226133665||0.38156089114656155||||-0.3843403126643717|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|||-0.5807030861342026|-0.5233311930226735|||||||0.0019794471926105313|-0.43911549489841933||0.8997951344710577|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|-0.25317054438991926||||-0.5007399802490125||||-0.5467522660843327||-0.34219233921486014|-0.4456973726760193||-0.4019312092004734|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
||-0.5491795219892253||-0.9426980030952712|0.8131988988574176||0.08121485107607777||2.3961607064904933|-0.5753324738664488||0.35729171619117517|||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
-0.9428898510789155|||||-0.01682043297772005||||||-1.3505552923735902|-0.43253361712081934||-1.7388393459442084|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
-1.4185898378422592|-0.25317054438991926||-0.5669203417608336|-0.5096787928007546|0.31909475598820886|1.225721332725543|-0.15696819202939993||2.6773144558245483||-0.5356531117849542|||1.3395675478736022|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
-0.5119180189151381|-0.25317054438991926||||-0.5000467218852929||0.13656473365681096|-0.5759222348618819|||||0.48623056929861036||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
0.05793349769591172|||||2.208538914562045|||-0.3742615225915467|-0.06393460018248745||0.11066527447918022|||-0.4019312092004734|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
-0.8625768663006886|-0.25317054438991926||2.0584463409307148|||||-0.5642836587930057|-0.5464966717667562|2.3767153458231234|-0.5346870155424068||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
0.20002570153431312|||-0.9503759798627772|||||-0.5627666649036863|||-0.537102256148775|-0.9590838393288157|0.2505357960732657|0.020250307665969136|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
-0.6031041462479556||1.9295975275471986||-0.5097978544305969|0.07015197992527843|||||2.9539298421446443|-1.2418694650870203|||-1.299066932541664|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|-0.25317054438991926|-0.5439106912702188|||1.1566769063366504|0.2421196371691863||0.8268992127219552|||-0.5310641546328545||-0.5306614356280711|-0.3843403126643717|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|-0.25317054438991926|-0.545144107112836|||0.8554246355566995||-0.538818104553462|||-0.5702016783435908|-0.5300980583903073||-0.529701197663079||0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1
-0.5213084602122846||||||-0.5508333346805677|-1.3221724943579964||-0.5436851342734157||||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|||-0.5755345569941893|-0.10688536160220727|||||-0.5360173047461233|-0.578120949694089|-0.5342039674211333||1.3329858657007745||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0
|||0.19408404399732396||||||-0.5490526149425203||||-0.5388671055107312||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1
-0.5245209796034137||||||0.42426809930925236||-0.19023275569051323|0.7475773581226256|-0.5795151876079091|-0.5243014809350236|1.5091203272711673||-1.7388393459442084|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
|-0.25317054438991926|-0.5346466657566477|-0.5743039548179956||-0.5068406538497445||0.5115155511391972|1.7600991421761822||1.779981518708121||-0.4127879837880195|-1.259656639778017||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
||2.0100376911961515||||1.7114505650990524|-0.5448601691551782|||||||-0.4019312092004734|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
||||-1.440970923985367|0.032337887358757346|1.1528619478695166||-0.5730498939730887|-0.5416403797328044||||-1.2356506906532132|0.4600227210685135|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
-0.5230382783459695||-1.214607369081246|-0.5772574000408603||||0.1815588317546973|-0.16474228459949178|0.6070004834555981|||0.521838660631174|-1.4124217705722217|-0.3843403126643717|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||||||-0.5559334916204897||||||-0.9590838393288157|2.4154359353282833||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
-0.30656389475911794|||0.003340706687307097|-0.5172114252487785||-0.5479189592863267||0.39480464178878555|||1.4269714049498572|||3.0986572014837797|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
0.4471425777750112|||1.2216368611190276||||-0.5449030206771762|-0.5671062621772309|0.734797642243805|||-0.43253361712081934|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|||||-0.502378590926895|0.6914191771146825|||||-1.115069333252689|2.1673081050311627||-0.4195221057365752|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
0.854885423572163|-0.25317054438991926|-0.5486030341497411|-1.1718843715776357|-0.5180210443317061||||-0.9956694702860835|||||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
-0.5101882007814532|-0.25317054438991926||-0.1689435979798049||-1.212691110393949|||1.3149484762939527|0.9648325280625771||-0.5346870155424068|-0.629989950448818||-0.8592945191391196|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
||-0.5414036395031597|||0.0036622004958121977||-0.5449601560398402||-0.5431739456382628|||1.5091203272711673||-2.1786117593467527|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
|-0.25317054438991926|||-1.3506825213549434||-0.5513190639129413||-0.5570095487499581|-0.5421515683679572|-0.5587410426919897|||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
-1.5421482759626084||2.449777252477094||-0.5045670801595243|-0.5054793465173497|-0.5510761992967546||-0.5620703398397364|||0.17708439115430613||-0.5240270642335799||1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0
|-0.25317054438991926||||-0.9984112525169963|||||-0.05483557587912944|-0.07047777099843593|||0.8997951344710577|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
1.6827269589785017||||0.8374717990971022||-0.5430616669625916|||-1.2396684610339899|-0.5766709422637161|||-0.9824970453371022||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|-0.25317054438991926|1.0152610007374345||2.6472085727003183|1.4522570632316236||-1.0425663133211314|-0.008690864017872202|-0.5434295399558393||||-0.5242889473149414|-0.4195221057365752|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
|||0.5078875989267065|-0.004889232037289213||-1.0086331361926002|0.7900504441261126|-0.5711723031756525||||-0.7945368948888168|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0
|-0.25317054438991926|1.447626880350556||-1.5479279547937148||1.8571693348111051|-1.1150568047010592||-0.10227374781894949||2.272305617178733|-1.1236307837688146||-0.4195221057365752|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1
|||-0.5708582687246534|||||0.4818452747825176||||-0.41936986156561945|-0.07027097859456453||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
|-0.25317054438991926||||||||||-0.5337209192998597|-0.4456973726760193|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
||0.005066612246001485||1.7613900466734806||||||||-0.4522792504536192||-0.8592945191391196|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|||-0.5752884365589506||||-0.5286337261586072|||-0.5676920500987146||||-0.4019312092004734|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|-0.25317054438991926|-0.5365101962145151||-0.5058450083198319|-0.5033869667286689|-0.5522905223776883||||0.27769016656696416||||-0.3667494161282699|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
|0.6492395543886397||||||||||||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
-0.5240267458509322|||0.021799739330211954|-0.501241291965929|||||-0.5513529638007081||-0.5298565343296704|-1.1236307837688146|||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|-0.25317054438991926|-0.5371537175237068||0.17548913717382064|-0.4977904810288238|-0.5508333346805677|0.9471726914520648|||-0.5717911095653457|0.9439232836762144||-1.2836625889028206||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
||||-0.5107185977013774||-0.550590470064381||0.4103476119662377|-1.0671422966699107|-0.5552554479074394||-1.617271617088811|||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
|-0.25317054438991926||-0.5738117139475182|0.5302927941039248|||-0.5466599330790937|||-0.572014187631557|-1.0365740135457222||-0.5337167382439553|-0.3491585195921681|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1
|-0.25317054438991926||-0.5706121482894146|||-0.5530191162262486|||-1.1949394554581174||||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||-1.081881099060474|1.959998166835222|||||-0.5685983873142664|0.1597104276968744|||1.0154794939511707|||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
|-0.25317054438991926||0.9385983605944866|-1.3373873060225514||-1.1361370596906464|||0.3002873023639019||-1.3928220029850338||||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1
-0.5210613433360439|||||1.9274541598175718|-0.5459760423568326|-0.5418177110933211||0.03191326890866763||-1.2237551605392587||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
-0.503021811370473|||-0.5750423161237118|0.151279939105883|||-0.5423033616759649|||-0.5712055296415414||-0.43911549489841933||-0.4195221057365752|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1
|||-0.5750423161237118||||-0.5444745054571963|0.19336774828900571|0.2236090070909778|0.992237097399765|-0.5344454914817701||||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
1.3861867074896639|-0.25317054438991926||||0.03296812223486603|||||1.0605547551769499|||||0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
|-0.25317054438991926||-0.16279058709883662|-0.5107424100273459||1.3957265640562713|-0.5423462131979631|||-0.9966432866646063||-0.41936986156561945|1.9440463888775938||1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
|-0.25317054438991926|||||-0.5440331254273386||||-0.5753324738664488|||||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
1.262628269369315|||2.107670427978461|||||-0.5720800126340156|||||||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
0.6819036102036744|-0.25317054438991926|||-0.5081706788227519|||||2.319482411217569||-0.02821106038699216|0.521838660631174||-0.3491585195921681|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
-0.5116709020388973||||-0.5062895050712432|-0.5028071506426489||||-0.5441963229085686||-0.5407251170583274||-0.5400892265570849||0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1
-0.5222969277172473|-0.25317054438991926||-0.5819336883103963|2.8631069948143852|||||-0.5408735967800752|||1.838214216151165||1.3395675478736022|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1
0.6695477663916395||1.5957708484040438|2.2061186020739534|||||||0.4094456494229635|-0.02217295887107155|-0.4127879837880195|||0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0
|||||1.853086444436747||-0.5425319031266209|-0.5776754818978984|-0.5426627570031101|0.21425234148814967|||0.3072771303682561|-0.4195221057365752|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
-0.5079641488952868|-0.25317054438991926|-0.5450502602552456||-0.5144412579944472|0.9707576178845887|-0.5459760423568326|-0.5510307883228883|-0.03418133510889373|-0.5431739456382628||0.7144754260712339|-1.4527246726488123|1.9265875167868276||1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
||-0.11291229443912937|-0.5752884365589506|1.286731015702111|-0.5060591626033697|2.002888104523158|0.5493677289040857||-1.2204988872157587||0.2012367972179883|||-0.4019312092004734|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0
|-0.25317054438991926||||-0.5073070276580649||||1.3482240044271974||||0.7786666768189454||0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
-1.128227508259439||0.23264524190283062|0.20023705487829224|||0.6185597922586561|-0.5427604445772768|-0.003095394753989429|0.16610028563628473||-0.5250260531169341||0.1436002045173223||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
-0.532428719643116|1.8404208847763373||-0.5745500752532343||||-1.1793340876980398||0.8753745169108323|||||3.0986572014837797|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
|-0.22284956507095968|-0.54958172280747||||||||||-0.9590838393288157|0.6040779559112827|-0.8592945191391196|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0
||-0.06732953503805608|0.5201936206886432|||||-0.5664472402417071|||||0.6389957000928153||0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
-0.5025275776179915||0.2048263519742344|-0.045883380360439194|-1.3102015672085556|||-0.1166163421479622|-0.5637116774904755||||-1.617271617088811|0.5778896477751333||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
