num__CZAS_POSIADANIA|num__L_WIAD_POCZTA_G|num__DZIEN_MIN|num__DZIEN_L_POL|num__DZIEN_OPLATA|num__WIECZOR_MIN|num__WIECZ_L_POL|num__WIECZ_OPLATA|num__NOC_MIN|num__NOC_L_POL|num__NOC_OPLATA|num__MIEDZY_MIN|num__MIEDZY_L_POL|num__MIEDZY_OPLATA|num__L_POL_BIURO|cat__STAN_9|cat__KOD_OBSZARU_408.0|cat__KOD_OBSZARU_415.0|cat__KOD_OBSZARU_510.0|cat__KOD_OBSZARU_9.0|cat__PLAN_MIEDZY_0.0|cat__PLAN_MIEDZY_1.0|cat__PLAN_MIEDZY_9.0|cat__POCZTA_G_0.0|cat__POCZTA_G_1.0|cat__POCZTA_G_9.0|REZYGN
111.0|0.0|198.4|127.0|31.91|163.4|106.0|694.5|196.0|94.0|9.78|-227.5|5.0|61.5|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0
111.0|0.0|-3220.0000000000005|108.0|32.95|104.9|71.0|18.84|-3527.5|128.0|6.35|11.2|4.0|2.97|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0
-2375.0|0.0|156.6|2200.0|1331.0|216.64999999999998|75.0|18.84|215.25|115.0|9.78|12.3|5.0|2.97|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
62.0|0.0|120.7|-1750.0|32.95|216.64999999999998|106.0|18.84|10150.0|106.5|457.0|655.0|4.0|3.54|4.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|332.9|108.0|56.59|-7945.0|4850.0|675.25|160.6|106.5|7.23|5.4|4.0|146.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1
111.0|27.0|9820.0|-3475.0|32.95|216.64999999999998|90.0|23.88|2232.5|1875.0|4.02|13.8|4.0|-93.25|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
93.0|0.0|198.4|108.0|32.42|216.64999999999998|5550.0|18.84|129.6|121.0|-145.75|11.2|3.0|54.75|3.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|33.0|189.7|108.0|32.95|212.8|106.0|18.09|215.25|106.5|9.78|11.2|5.0|2.7|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
73.0|0.0|224.4|90.0|1907.5|159.5|106.0|18.84|215.25|74.0|217.0|325.0|4.0|175.5|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|198.4|5850.0|26.37|216.64999999999998|93.0|-509.25|208.8|106.5|9.78|11.2|4.0|2.97|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
7700.0|0.0|62.4|89.0|10.61|216.64999999999998|106.0|-361.0|5240.0|64.0|9.43|11.2|4.0|38.5|5.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1
111.0|0.0|183.0|2800.0|777.75|216.64999999999998|106.0|18.84|-4545.0|78.0|8.18|9.5|4.0|2.97|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|110.4|108.0|1877.0|13730.000000000002|2550.0|11.67|18960.0|106.5|9.78|7.7|4.0|2.08|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
132.0|0.0|81.1|108.0|13.79|245.2|72.0|18.84|-5925.0|106.5|10.67|515.0|-50.0|2.97|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
174.0|0.0|124.3|108.0|-528.25|13855.000000000002|112.0|588.75|215.25|106.5|9.78|11.2|-125.0|4.19|3.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
57.0|39.0|198.4|115.0|36.21|9555.0|-2800.0|-406.0|182.7|115.0|205.50000000000003|9.5|3.0|2.57|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
54.0|0.0|198.4|7300.0|22.83|155.5|-2500.0|13.22|102.1|106.5|-114.75|11.2|4.0|3.97|3.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|190.0|5450.0|32.95|216.64999999999998|-2100.0|18.84|-4537.5|106.5|9.78|11.2|4.0|2.97|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0
49.0|0.0|198.4|117.0|1014.0|-5377.5|106.0|914.0|178.7|106.5|9.78|11.2|1.0|3.0|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
142.0|0.0|84.8|108.0|14.42|136.7|63.0|11.62|215.25|-3700.0|11.27|355.0|4.0|2.97|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
3750.0|0.0|226.1|2625.0|32.95|216.64999999999998|2675.0|17.13|215.25|4900.0|11.08|11.2|4.0|2.78|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
111.0|0.0|198.4|121.0|32.95|31.2|115.0|66.25|215.25|78.0|13.2|315.0|4.0|2.97|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|198.4|5900.0|42.43|252.4|119.0|1072.5|280.2|90.0|9.78|11.2|4.0|3.19|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1
111.0|0.0|198.4|94.0|32.95|-4875.0|-1875.0|16.58|213.5|106.5|9.78|11.2|4.0|2.97|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
72.0|0.0|220.0|-2000.0|32.95|216.64999999999998|102.0|18.84|7640.000000000001|106.5|172.0|14.7|4.0|99.25|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
111.0|30.0|-3657.500000000001|128.0|1243.5|4062.5|106.0|18.84|215.25|106.5|9.78|14.5|4.0|2.97|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|130.8|-1600.0|1112.0|5592.5|116.0|18.84|227.8|106.5|9.78|10.0|125.0|135.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
6800.0|33.0|198.4|108.0|32.95|187.6|99.0|797.5|-2542.5|106.5|9.78|10.5|150.0|2.97|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0
111.0|0.0|140.4|108.0|23.87|271.8|9200.0|18.84|215.25|108.0|-211.75000000000003|11.2|4.0|2.97|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
111.0|0.0|126.3|102.0|1073.5|16680.0|106.0|14.18|215.25|3375.0|8.45|9.4|100.0|127.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|41.0|4327.5|108.0|32.95|216.64999999999998|106.0|17.33|122.2|7800.0|5.5|-365.0|4.0|3.94|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1
34.0|0.0|124.8|82.0|21.22|216.64999999999998|2450.0|18.84|15575.0|3900.0|14.02|10.0|-100.0|2.97|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
160.0|0.0|198.4|108.0|14.59|165.3|106.0|18.84|8925.0|106.5|9.78|920.0|-100.0|2.97|3.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|198.4|1675.0|32.95|225.8|106.0|18.84|215.25|106.5|9.78|11.2|3.0|23.75|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|28.0|-3022.5|108.0|32.95|216.64999999999998|92.0|18.11|163.1|106.5|9.78|425.0|5.0|2.97|2.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0
111.0|0.0|198.4|108.0|32.95|162.6|106.0|18.84|215.25|106.5|9.78|13.2|5.0|3.56|3.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
142.0|0.0|187.0|108.0|31.79|216.64999999999998|106.0|11.44|215.25|127.0|9.78|7.4|4.0|2.97|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|198.4|108.0|27.05|216.64999999999998|117.0|19.66|143.2|91.0|9.78|11.2|3.0|2.97|5.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1
97.0|0.0|133.2|108.0|22.64|-5430.0|58.0|18.84|70.6|106.5|9.78|-275.0|4.0|2.97|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|-0.0|191.9|5400.0|32.95|216.64999999999998|96.0|22.93|215.25|106.5|9.78|11.2|5.0|-52.75|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|220.6|108.0|37.5|211.1|5750.0|18.84|215.25|129.0|9.78|11.2|4.0|2.97|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
111.0|0.0|9305.0|108.0|32.95|19020.0|106.0|18.84|7070.0|57.0|636.5|11.4|-150.0|2.97|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|-4005.0|117.0|27.23|267.5|106.0|18.84|11425.0|106.5|9.78|11.2|250.0|2.51|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0
87.0|0.0|151.0|-2075.0|25.67|216.64999999999998|106.0|18.67|215.25|127.0|9.78|485.0|75.0|2.97|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
111.0|0.0|8775.0|108.0|29.84|216.64999999999998|106.0|18.84|13510.0|98.0|12.16|10.2|3.0|2.75|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|126.9|108.0|1078.5|180.0|62.0|15.3|215.25|128.0|6.34|-200.0|200.0|2.16|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|198.4|129.0|33.73|216.64999999999998|106.0|6.4|181.2|3850.0|-203.75|145.0|-75.0|1.57|3.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|1
68.0|0.0|3720.000000000001|70.0|2530.0|216.64999999999998|106.0|20.95|-3245.0000000000005|-2575.0|9.78|302.5|3.0|3.27|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
125.0|0.0|229.3|108.0|1949.0|177.4|106.0|18.84|-4732.5|95.0|8.52|11.2|8.0|2.97|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0
111.0|0.0|192.1|4850.0|816.4999999999999|169.9|106.0|14.44|215.25|54.0|9.78|285.0|4.0|3.08|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
-2900.0|0.0|268.6|83.0|32.95|178.2|106.0|18.84|215.25|106.0|9.78|11.2|3.0|2.97|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
111.0|33.0|198.4|108.0|32.93|216.64999999999998|96.0|20.92|138.0|9200.0|6.21|11.2|4.0|2.97|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0
149.0|0.0|198.4|-2300.0|30.72|216.64999999999998|6400.0|15.96|215.25|53.0|11.95|12.6|3.0|3.4|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|-0.0|198.4|108.0|32.95|216.64999999999998|97.0|13.85|215.25|2650.0|9.78|8.2|-150.0|110.5|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
40.0|4100.0|198.4|1850.0|25.18|4237.5|88.0|18.84|5352.5|102.0|9.63|6.2|5.0|1.67|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|198.4|105.0|32.95|10640.0|2600.0|18.84|157.8|67.0|7.1|11.2|4.0|2.51|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
113.0|0.0|6260.0|93.0|32.95|206.4|106.0|18.84|129.3|139.0|5.82|8.3|8.0|224.00000000000003|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0
6300.0|0.0|211.6|-1750.0|35.97|216.64999999999998|106.0|18.44|215.25|106.5|345.5|11.2|50.0|2.97|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
150.0|0.0|178.9|101.0|30.41|16910.0|-2750.0|18.84|-3715.0|100.0|9.78|11.2|3.0|2.97|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
111.0|0.0|-6045.0|93.0|32.95|216.64999999999998|-2075.0|1449.0|7382.5|106.5|13.29|11.2|4.0|2.97|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|224.9|108.0|32.95|4705.0|84.0|1600.0|215.25|61.0|9.78|12.1|200.0|-81.75|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0
111.0|0.0|248.6|8300.0|42.26|216.64999999999998|85.0|18.84|172.5|109.0|-194.0|11.2|-100.0|2.16|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|198.4|146.0|864.5|11335.0|106.0|18.84|215.25|2625.0|6.86|7.3|4.0|2.97|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
85.0|-0.0|235.8|108.0|40.09|15719.999999999998|9400.0|18.84|215.25|106.5|9.78|11.2|3.0|81.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0
111.0|0.0|7855.0|90.0|32.95|223.3|72.0|18.98|9070.0|111.0|9.78|6.1|-50.0|2.97|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
111.0|0.0|198.4|2725.0|32.95|181.0|100.0|769.5|-6752.500000000001|106.5|9.78|11.7|4.0|2.97|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1
111.0|0.0|198.4|108.0|10.47|77.1|106.0|18.84|-4325.0|106.5|9.78|11.2|4.0|2.21|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1
46.0|0.0|214.1|72.0|36.4|164.4|2600.0|18.84|215.25|113.0|399.5|11.2|75.0|2.97|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
70.0|0.0|198.4|98.0|32.95|216.64999999999998|2550.0|1319.0|-5715.0|106.5|9.78|11.2|4.0|101.25|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|198.4|108.0|32.95|7587.5|74.0|18.84|224.0|106.5|9.78|11.2|2.0|89.0|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
2900.0|0.0|215.4|108.0|32.95|204.8|106.0|870.5|215.25|106.5|626.5|11.2|250.0|85.0|3.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
111.0|1250.0|198.4|3075.0|32.95|216.64999999999998|106.0|18.84|215.25|106.5|7.91|11.0|4.0|2.97|3.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0
70.0|0.0|198.4|108.0|42.42|216.64999999999998|106.0|22.07|222.7|68.0|10.02|9.8|4.0|66.25|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0
106.0|0.0|5265.0|96.0|35.8|216.64999999999998|85.0|21.18|191.4|88.0|215.25|12.4|25.0|3.35|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|1
111.0|0.0|8965.0|108.0|30.48|216.64999999999998|106.0|960.0|323.0|1950.0|14.54|215.0|4.0|2.97|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|-0.0|198.4|108.0|32.95|155.0|101.0|13.18|4740.0|106.5|213.25|11.2|4.0|54.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1
111.0|0.0|-5357.5|118.0|36.43|216.64999999999998|76.0|17.72|215.25|106.5|8.21|11.2|4.0|-81.0|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
111.0|0.0|198.4|108.0|26.2|6170.0|106.0|10.49|215.25|57.0|9.78|10.9|9.0|147.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0
111.0|0.0|-5947.5|108.0|32.95|247.6|106.0|526.25|208.9|106.5|9.4|11.2|-100.0|2.97|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
82.0|0.0|198.4|-1525.0|32.95|216.64999999999998|105.0|16.57|215.25|106.5|4.93|11.1|2.0|3.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
111.0|0.0|203.4|108.0|-864.5|19090.0|104.0|18.84|196.0|119.0|8.82|-222.5|4.0|2.97|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
80.0|0.0|124.3|108.0|32.95|8650.0|107.0|14.71|253.2|62.0|9.78|11.2|9.0|2.97|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
78.0|0.0|198.4|4650.0|42.99|216.64999999999998|112.0|15.16|263.9|106.5|11.88|9.5|175.0|-64.25|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
111.0|0.0|198.4|71.0|761.25|4765.0|81.0|18.84|215.25|106.5|9.78|10.6|4.0|2.86|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0
5200.0|0.0|-6959.999999999999|106.0|32.95|216.64999999999998|2825.0|18.84|163.2|106.5|183.5|245.00000000000003|4.0|2.97|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|160.1|-2750.0|680.5|213.3|1800.0|18.84|215.25|7200.0|9.78|13.0|4.0|87.75|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
2475.0|0.0|198.4|87.0|-842.25|216.64999999999998|76.0|18.84|215.25|106.5|9.78|8.7|4.0|-58.75|4.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|212.1|131.0|32.95|5235.0|2600.0|17.8|167.2|96.0|7.52|5.3|5.0|1.43|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|1
111.0|0.0|198.4|72.0|2140.5|216.64999999999998|3150.0|17.48|215.25|5450.0|12.38|9.8|4.0|2.65|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1
111.0|0.0|161.2|108.0|27.4|216.64999999999998|8300.0|1072.0|215.25|92.0|7.21|11.2|4.0|1.19|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
108.0|0.0|198.4|108.0|32.95|189.0|106.0|18.84|6455.0|106.5|-145.25|11.2|4.0|197.0|-0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|198.4|8200.0|25.79|216.64999999999998|105.0|506.0|180.0|100.0|8.1|11.2|4.0|2.97|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
95.0|0.0|135.0|4950.0|32.95|183.6|2650.0|15.61|245.3|106.5|9.78|11.2|4.0|3.38|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
122.0|0.0|170.5|94.0|724.75|173.7|2725.0|-369.0|215.25|7500.0|9.78|-282.5|4.0|3.05|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
95.0|0.0|-5952.5|108.0|32.95|187.2|98.0|15.91|215.25|115.0|8.55|11.2|-100.0|2.97|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
36.0|29.0|198.4|108.0|47.84|216.64999999999998|76.0|429.75000000000006|-4680.0|106.5|-210.5|9.0|4.0|2.43|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0
2325.0|0.0|198.4|108.0|20.04|216.64999999999998|106.0|18.84|215.25|86.0|9.78|9.8|4.0|2.65|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0
111.0|0.0|148.6|108.0|25.26|131.1|106.0|11.14|215.25|142.0|9.87|10.1|4.0|2.97|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
157.0|0.0|198.4|90.0|32.95|7395.0|106.0|12.57|215.25|108.0|-271.5|11.2|175.0|-64.75|3.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
120.0|0.0|165.0|100.0|28.05|317.2|83.0|18.84|215.25|106.5|9.78|8.3|4.0|2.24|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|185.0|108.0|32.95|216.64999999999998|106.0|474.5|222.8|-2275.0|501.5|11.2|2.0|-85.0|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
98.0|0.0|4025.0|117.0|1368.5|216.64999999999998|106.0|18.84|215.25|-2825.0|9.78|-302.5|4.0|3.27|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|198.4|108.0|1077.0|216.64999999999998|90.0|17.51|247.8|114.0|11.15|11.2|4.0|2.97|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
3150.0|0.0|1472.5|-3125.0|32.95|216.64999999999998|59.0|18.84|-5285.0|4400.0|475.5|11.2|4.0|2.97|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
111.0|0.0|196.8|108.0|33.46|6372.5|122.0|21.67|-3457.5000000000005|126.0|622.0|11.2|6.0|5.4|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|1
111.0|0.0|198.4|108.0|32.95|3807.500000000001|-2725.0|12.95|57.5|122.0|2.59|14.2|4.0|3.83|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0
74.0|0.0|198.4|108.0|32.95|-5497.5|48.0|18.84|170.0|115.0|9.78|11.2|4.0|2.54|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|1
111.0|0.0|198.4|2925.0|19.33|157.5|82.0|18.84|177.6|5900.0|199.75|11.2|3.0|2.97|2.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
