num__CZAS_POSIADANIA|num__L_WIAD_POCZTA_G|num__DZIEN_MIN|num__DZIEN_L_POL|num__DZIEN_OPLATA|num__WIECZOR_MIN|num__WIECZ_L_POL|num__WIECZ_OPLATA|num__NOC_MIN|num__NOC_L_POL|num__NOC_OPLATA|num__MIEDZY_MIN|num__MIEDZY_L_POL|num__MIEDZY_OPLATA|num__L_POL_BIURO|cat__STAN_9|cat__KOD_OBSZARU_408.0|cat__KOD_OBSZARU_415.0|cat__KOD_OBSZARU_510.0|cat__KOD_OBSZARU_9.0|cat__PLAN_MIEDZY_0.0|cat__PLAN_MIEDZY_1.0|cat__PLAN_MIEDZY_9.0|cat__POCZTA_G_0.0|cat__POCZTA_G_1.0|cat__POCZTA_G_9.0|REZYGN
65.0|0.0|177.14999999999998|137.0|30.424999999999997|201.0|83.0|19.42|208.8|111.0|9.4|12.7|6.0|2.75|4.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|1
74.0|0.0|177.14999999999998|101.0|30.424999999999997|201.0|101.0|13.89|201.4|94.0|8.82|9.1|4.0|2.46|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
168.0|0.0|128.8|96.0|30.424999999999997|104.9|101.0|8.92|201.4|128.0|9.08|11.2|4.0|3.02|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
95.0|0.0|156.6|101.0|30.424999999999997|247.6|75.0|17.02|201.4|100.0|8.65|10.4|5.0|3.32|3.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
100.0|0.0|120.7|70.0|30.424999999999997|307.2|76.0|26.11|203.0|99.0|9.14|13.1|4.0|3.54|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
161.0|0.0|177.14999999999998|67.0|56.59|201.0|97.0|27.01|160.6|128.0|7.23|5.4|9.0|2.75|4.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1
85.0|27.0|177.14999999999998|139.0|33.39|280.9|90.0|23.88|89.3|75.0|9.08|13.8|4.0|3.73|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
100.0|0.0|190.7|114.0|32.42|201.0|111.0|18.55|129.6|100.0|9.08|8.1|4.0|2.19|3.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
100.0|33.0|189.7|101.0|30.424999999999997|212.8|101.0|18.09|165.7|108.0|7.46|10.4|5.0|2.75|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
73.0|0.0|177.14999999999998|101.0|30.424999999999997|159.5|88.0|13.56|192.8|74.0|8.68|10.4|2.0|2.75|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0
147.0|0.0|155.1|101.0|30.424999999999997|239.7|93.0|17.02|201.4|133.0|9.08|10.6|4.0|2.86|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
100.0|0.0|177.14999999999998|89.0|10.61|169.9|121.0|14.44|209.6|64.0|9.43|5.7|4.0|1.54|5.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
130.0|0.0|183.0|101.0|30.424999999999997|201.0|99.0|6.2|181.8|78.0|8.18|9.5|19.0|2.75|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
111.0|0.0|110.4|101.0|30.424999999999997|137.3|102.0|11.67|189.6|105.0|9.08|10.4|4.0|2.08|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
132.0|0.0|81.1|86.0|30.424999999999997|245.2|72.0|20.84|237.0|100.0|9.08|10.3|4.0|2.78|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|0
100.0|0.0|124.3|76.0|30.424999999999997|201.0|112.0|23.55|250.7|115.0|11.28|10.4|5.0|2.75|3.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
57.0|39.0|177.14999999999998|101.0|36.21|201.0|101.0|17.02|182.7|115.0|8.22|9.5|3.0|2.57|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
100.0|0.0|177.14999999999998|73.0|30.424999999999997|155.5|100.0|13.22|102.1|100.0|9.08|10.4|4.0|3.97|3.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
100.0|0.0|190.0|101.0|30.424999999999997|201.0|84.0|21.95|181.5|102.0|8.17|6.3|4.0|1.7|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
100.0|-0.0|119.3|117.0|20.28|201.0|101.0|17.02|178.7|90.0|9.08|11.1|1.0|3.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
142.0|0.0|84.8|101.0|30.424999999999997|136.7|101.0|11.62|250.5|148.0|11.27|14.2|4.0|2.75|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|177.14999999999998|105.0|30.424999999999997|201.5|107.0|17.13|201.4|98.0|9.08|10.3|5.0|2.78|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|212.0|101.0|36.04|201.0|101.0|2.65|293.3|78.0|13.2|12.6|10.0|3.4|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
12.0|0.0|249.6|118.0|42.43|201.0|119.0|17.02|280.2|100.0|12.61|11.8|3.0|2.75|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
57.0|25.0|176.8|94.0|30.06|195.0|75.0|16.58|213.5|100.0|9.61|10.4|4.0|2.24|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
72.0|37.0|177.14999999999998|101.0|37.4|217.3|102.0|18.47|152.8|100.0|6.88|10.4|6.0|2.75|3.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
100.0|0.0|146.3|128.0|30.424999999999997|201.0|80.0|13.81|129.3|109.0|9.08|10.4|6.0|3.92|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0
78.0|0.0|130.8|64.0|30.424999999999997|223.7|116.0|19.01|201.4|108.0|9.08|10.0|5.0|2.7|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
136.0|33.0|177.14999999999998|106.0|34.66|187.6|99.0|17.02|101.7|107.0|4.58|10.4|6.0|2.84|3.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
100.0|0.0|140.4|94.0|30.424999999999997|271.8|101.0|17.02|188.3|108.0|9.08|10.4|4.0|2.75|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|177.14999999999998|101.0|30.424999999999997|166.8|85.0|14.18|187.8|100.0|8.45|10.4|4.0|2.54|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
100.0|41.0|173.1|85.0|29.43|201.0|101.0|17.33|122.2|100.0|9.08|14.6|15.0|3.94|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1
34.0|0.0|124.8|82.0|21.22|201.0|98.0|17.02|311.5|100.0|14.02|10.0|4.0|2.7|2.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0
160.0|0.0|85.8|77.0|14.59|165.3|110.0|14.05|201.4|92.0|8.03|9.2|4.0|2.48|3.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
64.0|0.0|154.0|101.0|30.424999999999997|201.0|118.0|19.19|201.4|86.0|9.08|10.4|3.0|0.95|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|120.9|101.0|20.55|201.0|92.0|18.11|163.1|116.0|9.08|8.5|4.0|2.75|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
65.0|0.0|177.14999999999998|120.0|30.424999999999997|162.6|122.0|13.82|201.4|100.0|9.08|13.2|5.0|3.56|3.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|177.14999999999998|133.0|31.79|201.0|74.0|11.44|201.4|127.0|10.9|10.4|5.0|2.75|2.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
119.0|0.0|159.1|114.0|30.424999999999997|231.3|101.0|19.66|143.2|91.0|6.44|8.8|4.0|2.38|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
97.0|24.0|133.2|135.0|22.64|201.0|58.0|18.46|70.6|100.0|9.08|11.0|3.0|2.97|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0
100.0|0.0|177.14999999999998|101.0|32.62|269.8|101.0|17.02|236.8|87.0|10.66|10.4|5.0|2.11|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|177.14999999999998|101.0|37.5|211.1|115.0|17.94|249.0|129.0|11.21|6.8|4.0|2.75|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0
10.0|0.0|186.1|101.0|31.64|190.2|66.0|17.02|201.4|100.0|9.08|11.4|6.0|2.75|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
96.0|0.0|160.2|117.0|30.424999999999997|267.5|67.0|22.74|228.5|68.0|9.08|9.3|5.0|2.51|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
87.0|0.0|151.0|101.0|30.424999999999997|219.7|116.0|18.67|203.9|100.0|9.18|9.7|3.0|2.62|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
81.0|-0.0|175.5|101.0|30.424999999999997|249.3|101.0|17.02|201.4|98.0|9.08|10.4|3.0|2.75|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
141.0|0.0|126.9|101.0|30.424999999999997|180.0|62.0|17.02|201.4|128.0|9.08|10.4|4.0|2.75|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
121.0|0.0|198.4|129.0|30.424999999999997|75.3|77.0|6.4|201.4|77.0|8.15|10.4|3.0|1.57|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
68.0|-0.0|177.14999999999998|70.0|25.3|201.0|164.0|20.95|201.4|103.0|5.84|12.1|4.0|2.75|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
100.0|0.0|229.3|103.0|30.424999999999997|177.4|101.0|17.02|189.3|95.0|8.52|12.0|8.0|3.24|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|192.1|101.0|32.66|169.9|94.0|14.44|166.6|100.0|7.5|11.4|4.0|3.08|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
116.0|0.0|177.14999999999998|83.0|30.424999999999997|178.2|142.0|15.15|201.4|100.0|7.48|10.4|4.0|3.13|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
100.0|0.0|193.7|91.0|32.93|246.1|101.0|17.02|138.0|100.0|9.08|14.6|3.0|3.94|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
100.0|28.0|177.14999999999998|92.0|30.72|201.0|64.0|15.96|201.4|100.0|9.08|12.6|4.0|3.4|3.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0
38.0|0.0|177.14999999999998|98.0|22.3|162.9|97.0|17.02|159.0|100.0|7.15|10.4|4.0|2.75|2.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|41.0|177.14999999999998|74.0|30.424999999999997|201.0|101.0|14.41|214.1|102.0|9.63|6.2|4.0|1.67|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
43.0|-0.0|251.5|101.0|42.76|201.0|101.0|18.09|157.8|67.0|7.1|10.4|4.0|2.51|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0
100.0|0.0|125.2|101.0|21.28|201.0|101.0|17.02|129.3|100.0|5.82|10.4|8.0|2.24|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0
100.0|0.0|177.14999999999998|101.0|35.97|216.9|80.0|18.44|201.4|60.0|6.91|7.8|4.0|2.75|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
150.0|0.0|178.9|101.0|30.424999999999997|169.1|101.0|14.37|148.6|100.0|9.08|13.8|4.0|3.73|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
100.0|0.0|241.8|93.0|30.424999999999997|201.0|101.0|17.02|201.4|100.0|13.29|11.8|7.0|2.75|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
162.0|46.0|224.9|101.0|30.424999999999997|188.2|84.0|16.0|254.6|100.0|9.08|10.4|2.0|3.27|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
100.0|0.0|177.14999999999998|83.0|42.26|201.0|85.0|12.66|172.5|109.0|9.08|8.0|4.0|2.16|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
90.0|0.0|203.4|146.0|30.424999999999997|201.0|117.0|19.27|201.4|100.0|6.86|10.4|4.0|2.75|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
100.0|0.0|235.8|109.0|40.09|157.2|101.0|13.36|201.4|100.0|9.08|10.4|3.0|2.75|0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
50.0|0.0|157.1|101.0|30.424999999999997|223.3|101.0|17.02|201.4|111.0|8.16|10.4|2.0|1.65|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
100.0|0.0|300.3|109.0|30.424999999999997|201.0|100.0|15.39|270.1|73.0|12.15|10.4|4.0|2.75|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1
144.0|0.0|61.6|117.0|10.47|77.1|85.0|6.55|201.4|99.0|7.79|8.2|7.0|2.21|4.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
100.0|0.0|214.1|101.0|36.4|164.4|101.0|13.97|201.4|100.0|7.99|8.2|4.0|2.21|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
70.0|0.0|170.2|101.0|28.93|155.2|102.0|17.02|228.6|100.0|10.29|10.4|2.0|4.05|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
100.0|0.0|201.1|99.0|34.19|303.5|74.0|17.02|224.0|119.0|9.08|10.4|2.0|2.75|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|215.4|104.0|36.62|204.8|101.0|17.41|278.5|109.0|12.53|10.4|4.0|3.4|3.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0
55.0|25.0|165.6|123.0|30.424999999999997|201.0|101.0|11.57|175.7|90.0|9.08|10.4|4.0|2.75|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
70.0|0.0|177.14999999999998|101.0|30.424999999999997|201.0|98.0|17.02|201.4|68.0|9.08|10.4|4.0|2.75|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
100.0|0.0|210.6|101.0|35.8|201.0|85.0|21.18|191.4|88.0|8.61|12.4|1.0|3.35|2.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
128.0|29.0|179.3|104.0|30.48|225.9|86.0|19.2|323.0|78.0|9.08|10.4|7.0|2.32|0.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
94.0|0.0|157.9|101.0|26.84|201.0|101.0|13.18|189.6|84.0|8.53|10.4|4.0|2.75|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
111.0|0.0|214.3|101.0|36.43|208.5|101.0|17.02|182.4|98.0|8.21|12.0|4.0|3.24|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
74.0|35.0|154.1|104.0|26.2|123.4|101.0|10.49|201.4|100.0|9.09|10.9|9.0|2.94|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
128.0|0.0|237.9|125.0|30.424999999999997|201.0|101.0|21.05|208.9|100.0|9.08|13.9|4.0|3.75|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
100.0|0.0|143.9|61.0|24.46|194.9|105.0|17.02|109.6|94.0|4.93|11.1|2.0|3.0|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
155.0|0.0|177.14999999999998|100.0|30.424999999999997|190.9|104.0|16.23|196.0|119.0|8.82|8.9|4.0|2.75|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|1.0|0.0|0.0|1
80.0|0.0|124.3|101.0|21.13|173.0|101.0|14.71|201.4|100.0|9.08|7.9|9.0|2.13|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
78.0|0.0|252.9|101.0|42.99|201.0|112.0|15.16|201.4|100.0|9.08|9.5|7.0|2.57|3.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0
100.0|0.0|177.14999999999998|101.0|30.45|190.6|101.0|17.02|127.7|100.0|5.75|10.4|7.0|2.86|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
104.0|0.0|177.14999999999998|101.0|30.424999999999997|81.0|113.0|17.02|163.2|137.0|7.34|10.4|4.0|2.75|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
100.0|0.0|160.1|101.0|30.424999999999997|213.3|72.0|18.13|174.1|72.0|7.83|10.4|4.0|3.51|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
99.0|0.0|198.2|87.0|30.424999999999997|201.0|76.0|17.02|201.4|100.0|9.08|10.4|3.0|2.75|4.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0|1.0|0
120.0|0.0|212.1|131.0|30.424999999999997|201.0|104.0|17.8|167.2|100.0|7.52|5.3|5.0|1.43|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
77.0|0.0|177.14999999999998|101.0|42.81|201.0|126.0|17.48|275.2|109.0|12.38|10.4|7.0|2.75|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
98.0|0.0|177.14999999999998|101.0|30.424999999999997|252.2|101.0|17.02|201.4|100.0|7.21|4.4|8.0|2.75|4.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
100.0|0.0|177.14999999999998|101.0|30.31|201.0|76.0|16.07|201.4|102.0|5.81|14.6|5.0|2.75|-0.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|0.0|0.0|0
135.0|0.0|151.7|101.0|25.79|119.0|105.0|10.12|180.0|100.0|8.1|10.5|6.0|2.75|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
95.0|0.0|135.0|99.0|22.95|201.0|101.0|15.61|201.4|102.0|11.04|12.5|9.0|3.38|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|177.14999999999998|94.0|30.424999999999997|173.7|109.0|14.76|248.6|100.0|9.08|11.3|2.0|3.05|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
95.0|0.0|238.1|65.0|30.424999999999997|201.0|101.0|17.02|190.0|115.0|8.55|11.8|4.0|3.19|4.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0
100.0|29.0|281.4|102.0|47.84|201.0|76.0|17.19|187.2|100.0|8.42|9.0|4.0|2.75|2.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
93.0|21.0|177.14999999999998|131.0|20.04|164.5|115.0|13.98|201.4|100.0|9.08|10.4|3.0|2.65|1.0|1.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0
141.0|32.0|148.6|91.0|25.26|131.1|101.0|11.14|219.4|142.0|9.87|10.4|4.0|2.73|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
157.0|0.0|177.14999999999998|101.0|30.424999999999997|147.9|121.0|12.57|201.4|100.0|9.08|9.6|7.0|2.59|3.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
120.0|0.0|165.0|100.0|30.424999999999997|317.2|83.0|26.96|119.2|86.0|9.08|10.4|8.0|2.24|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
100.0|0.0|185.0|101.0|30.424999999999997|223.3|101.0|17.02|222.8|100.0|9.08|12.6|2.0|2.75|2.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
98.0|0.0|177.14999999999998|117.0|27.37|190.9|113.0|16.23|227.7|113.0|10.25|10.4|4.0|3.27|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
125.0|0.0|177.14999999999998|101.0|30.424999999999997|206.0|101.0|17.51|201.4|114.0|11.15|13.3|7.0|3.59|1.0|1.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
63.0|0.0|58.9|101.0|30.424999999999997|169.6|59.0|14.42|211.4|88.0|9.08|9.4|3.0|2.54|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
100.0|42.0|177.14999999999998|101.0|33.46|201.0|122.0|21.67|201.4|126.0|9.08|10.4|4.0|2.75|0.0|1.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|1
64.0|0.0|162.6|101.0|27.64|201.0|101.0|12.95|57.5|122.0|2.59|14.2|4.0|3.83|1.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0
74.0|0.0|177.14999999999998|101.0|48.03|201.0|101.0|17.02|170.0|115.0|7.65|10.4|4.0|2.54|1.0|1.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|1
112.0|36.0|177.14999999999998|117.0|19.33|201.0|101.0|13.39|177.6|100.0|7.99|10.4|3.0|2.7|2.0|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0
97.0|0.0|239.8|125.0|40.77|201.0|111.0|17.02|201.4|100.0|6.45|8.7|5.0|2.75|1.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0
