Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
||-29480.0|one-year|female-divorced|1.0||9.0|||good
45.0||4746.0||9|9.0||9.0|unskilled-resident||bad
3840.0|||9|9||31.0|1.0|skilled|1.0|good
|radio-tv|||single-male|9.0||1.0|skilled|1.0|bad
200.0|9|1225.0|||9.0|-740.0|||1.0|good
|radio-tv||9|||||skilled|9.0|good
1200.0|||over-seven|9|2.0|30.0||management||good
12.0|radio-tv|||male-divorced|9.0|26.0|1.0||1.0|good
||6204.0||9|4.0||1.0|9||good
|||||4.0|||skilled|1.0|good
|used-car|245720.0||9|4.0|58.0|2.0||9.0|bad
11.0|new-car|27860.0|||9.0||9.0|management|1.0|good
||||9||39.0|1.0|||good
6.0|used-car||9||2.0|920.0||unemployed-non-resident|9.0|good
11.0|new-car||four-years||9.0|39.0|2.0|unskilled-resident|1.0|good
-240.0||2073.0||female-divorced|9.0|28.0|1.0||1.0|good
|furniture||9|||29.0||unskilled-resident||good
27.0||5965.0|over-seven|single-male||30.0|2.0|||good
|9||four-years|9||25.0|1.0||1.0|good
18.0||-67560.0||||1240.0|1.0|9||good
36.0||89000.0|||4.0|57.0|2.0|9|1.0|bad
6.0|new-car|783.0|9||2.0|26.0|1.0||2.0|good
12.0|||unemployed|9|1.0|||||bad
|9||9|||31.0|2.0|9||good
|9|1961.0|9|female-divorced|2.0|||management||good
|furniture|||9||-460.0|9.0|||bad
|9||four-years|married-male|9.0||||9.0|good
15.0|radio-tv|1537.0|over-seven|9|4.0|50.0|2.0||9.0|good
||1953.0||single-male|||1.0|9||bad
48.0|9|14421.0|four-years||2.0|25.0|1.0|9|1.0|bad
960.0||3181.0||9|4.0||1.0|skilled||good
|repairs|103800.0|||4.0|48.0|9.0|skilled|9.0|good
240.0|9||||2.0|||skilled|1.0|good
12.0|9||four-years|9||22.0|1.0|9|1.0|good
||1819.0||single-male||2960.0|9.0|9|1.0|bad
|radio-tv|95760.0||female-divorced||||skilled||good
||162660.0|four-years|9|9.0|30.0|1.0||1.0|good
7.0|radio-tv||9|single-male|2.0|-920.0|2.0||9.0|good
|others||9|||||management||good
42.0|business||9|female-divorced|1.0|41.0|9.0|unskilled-resident|9.0|good
||1977.0|over-seven|9|4.0|40.0|1.0|9|1.0|bad
|used-car|1526.0|over-seven|9|4.0|66.0|2.0|management|1.0|good
42.0|radio-tv|||||34.0|1.0||1.0|bad
11.0|radio-tv||seven-years||4.0|51.0|||1.0|good
54.0|9|754880.0|four-years|single-male|2.0||1.0|unskilled-resident|2.0|good
|furniture||9|9|||9.0|9||good
480.0|||one-year|female-divorced|1.0|44.0||9|1.0|bad
|9|1213.0||single-male|3.0|47.0||9|1.0|good
720.0|9|1568.0||9||24.0|9.0|unskilled-resident|9.0|good
-480.0||1755.0||female-divorced||4640.0|1.0|||good
800.0||-46300.0|over-seven|9|9.0|52.0||unskilled-resident|1.0|good
||1412.0|four-years||2.0|29.0||management|9.0|good
|9|1295.0|one-year|female-divorced|9.0|||skilled|9.0|good
|education|1008960.0|9|single-male|4.0|47.0||skilled||bad
|9|2249.0|seven-years||9.0|||9||good
|repairs|22160.0||9|3.0|560.0||skilled|1.0|bad
12.0|||over-seven|single-male|4.0|-1120.0||||good
960.0||||9|9.0|2160.0|9.0|9|1.0|good
|||over-seven||9.0|33.0|||2.0|bad
24.0|||over-seven|||20.0||skilled||good
|new-car||9|9|4.0|54.0|9.0|skilled||good
54.0|9|15945.0||||58.0||||bad
12.0||40240.0|9|female-divorced|9.0|61.0||skilled|1.0|good
18.0|9|104880.0|four-years|single-male|||1.0||1.0|good
36.0|radio-tv||over-seven|9||-720.0|1.0|9||good
20.0||7057.0||9|9.0|36.0|2.0|management||good
||1469.0||9||41.0|1.0|unskilled-resident|1.0|good
-720.0||2323.0|seven-years||4.0||9.0||1.0|good
6.0|||four-years|||24.0||skilled|9.0|good
||1919.0||||1400.0||||good
12.0||195600.0|9|||||9||good
|others||four-years|single-male||||management||bad
||-129160.0|over-seven|single-male|9.0|780.0|2.0|management|2.0|bad
12.0|new-car|6078.0||single-male||32.0|1.0|9|1.0|good
24.0|furniture|7721.0|||2.0||9.0|9||good
560.0|business|1410.0||married-male||35.0||skilled||good
6.0|business|115920.0|over-seven||2.0|||9|9.0|good
600.0|education|392.0|one-year|female-divorced||23.0||||good
18.0|9||9||||1.0|unskilled-resident|1.0|good
2880.0|new-car|314200.0|||2.0|25.0|9.0||1.0|bad
12.0|radio-tv||9|married-male|9.0|35.0||9|9.0|good
||3578.0|||9.0|47.0|1.0|||good
|radio-tv|-143480.0||||30.0||management|1.0|bad
10.0|furniture|||female-divorced||27.0|9.0||9.0|good
33.0||||female-divorced|||9.0|skilled|1.0|bad
||2366.0||9|9.0|36.0||management|1.0|good
|9|||||1000.0||skilled|9.0|bad
24.0|9||over-seven||9.0||9.0|||good
|9|1768.0|four-years|9|9.0||1.0||1.0|good
-200.0||781.0|over-seven|single-male||||9|1.0|good
1440.0||1924.0||female-divorced|9.0||9.0|skilled||bad
12.0|9||four-years|||1200.0|2.0|skilled||good
12.0|||four-years|married-male|2.0|40.0|1.0|||good
12.0|repairs|12780.0|9|single-male|||1.0|skilled||bad
960.0||37200.0|unemployed||9.0|1360.0||management||good
|||four-years|female-divorced|9.0|29.0|2.0|skilled||bad
48.0|||seven-years|9||960.0|1.0|skilled||good
||137740.0|||3.0|2320.0|||1.0|bad
15.0|furniture|2708.0|one-year|single-male|3.0||||1.0|good
|furniture|1984.0|four-years|single-male|9.0|47.0|||1.0|good
|radio-tv||9|female-divorced||21.0|1.0|9||good
12.0|9|1240.0|||2.0|||||good
|used-car|8613.0|9|single-male|2.0|||skilled|1.0|good
||61280.0|9|single-male|||1.0|unskilled-resident||bad
|||seven-years||2.0|||9||good
||1881.0|four-years|female-divorced|9.0|||9||good
6.0|||one-year|married-male|9.0|27.0||||good
36.0|||one-year|female-divorced|||1.0|||good
|radio-tv|3416.0|four-years|single-male|9.0|27.0|1.0|management|9.0|good
|furniture|2462.0|9|9||1760.0|1.0|skilled||bad
840.0|9||one-year|||1840.0||skilled|9.0|good
48.0|business|3566.0|seven-years|single-male|||1.0|skilled|1.0|good
-120.0|9||over-seven|female-divorced|4.0|||skilled||good
240.0||-13640.0||female-divorced|||2.0|||good
36.0|9||four-years|9|2.0|28.0|||1.0|good
|||||4.0|46.0|2.0|||good
6.0|radio-tv|26920.0|||4.0|42.0||||good
|9|1924.0|||9.0|760.0|1.0|9||good
36.0|9||four-years|single-male||24.0|9.0|skilled||good
24.0|used-car|155160.0|over-seven|female-divorced|||1.0|skilled|1.0|good
-480.0|business||9|single-male|4.0|36.0|9.0||1.0|good
12.0|furniture|1282.0||||20.0|||1.0|bad
-180.0|repairs|103040.0||single-male|9.0|48.0|2.0|skilled||good
||339.0|9|married-male||3600.0|1.0|unskilled-resident|9.0|good
||3512.0|seven-years|9|3.0|760.0|9.0|skilled|9.0|good
||-37960.0|||2.0|2720.0|2.0||9.0|good
24.0|9||over-seven||4.0||9.0||2.0|good
18.0|||one-year||1.0|-600.0|2.0|9||good
15.0|domestic-app|25240.0|seven-years|single-male|3.0||9.0||1.0|good
||||||70.0|1.0|9|1.0|good
||72720.0|over-seven||4.0|36.0|1.0|skilled|1.0|good
480.0|furniture|||single-male|9.0|32.0|1.0|skilled||good
||1131.0||female-divorced|2.0||1.0|skilled||bad
11.0|furniture|1577.0|||||||1.0|good
||3972.0|||||1.0|||good
24.0|9|1935.0|9|9|9.0|31.0||||bad
15.0||950.0|over-seven|||33.0|2.0|||bad
|furniture|30520.0|||9.0|||skilled||good
|9|2064.0|unemployed||2.0|||management|1.0|bad
8.0||||single-male|2.0|-660.0|1.0|9||good
21.0|9|-68280.0|one-year|single-male||26.0||skilled|9.0|bad
30.0|9|7485.0||female-divorced|1.0||1.0|management|9.0|bad
|||9||1.0|42.0|9.0|skilled||good
6.0|9|6760.0||single-male|4.0|-1040.0|2.0||9.0|good
|9|1963.0|9||2.0||9.0|management|9.0|good
|new-car|571.0||9|4.0|65.0|9.0|9||good
36.0|||one-year|9|1.0|||||bad
36.0|9||||2.0|-600.0|2.0||1.0|bad
21.0||-32940.0|four-years|single-male||3200.0||unskilled-resident|2.0|bad
24.0|furniture|75540.0|four-years|single-male|4.0|1000.0|1.0||1.0|good
18.0|new-car|35360.0||single-male|4.0||1.0|skilled|2.0|bad
15.0||1360.0|four-years|||2480.0|9.0|||good
|used-car|102580.0|||||1.0||9.0|bad
|new-car|1175.0|9|||-1360.0|3.0||1.0|good
12.0|9|26960.0|seven-years|married-male||20.0|1.0||1.0|bad
|furniture|3244.0||9||33.0|9.0|skilled|9.0|good
24.0|business|4591.0|9|single-male|9.0|54.0||management|9.0|bad
48.0||||9||||unskilled-resident|9.0|bad
|business|3915.0|||2.0|720.0||skilled|9.0|bad
||2108.0|seven-years|married-male||-580.0|||1.0|good
-900.0|radio-tv|||||21.0|1.0|||bad
|education|1501.0|over-seven|9|9.0|34.0||management||bad
||||female-divorced|9.0||2.0|||good
|9|951.0||female-divorced||27.0||9|1.0|bad
24.0||2760.0|over-seven|single-male||36.0|1.0|skilled||good
360.0|furniture||over-seven|male-divorced||800.0|1.0||1.0|bad
9.0|||over-seven|single-male||52.0|2.0|skilled||good
12.0||1168.0|four-years||3.0|540.0|9.0|||good
27.0|business|5117.0|||||2.0|skilled|9.0|good
12.0|9|-18040.0|9||4.0||||1.0|bad
12.0|9||9||||2.0|unskilled-resident|9.0|good
|used-car|||9|9.0|||9|2.0|good
|9||over-seven|single-male|||3.0||1.0|good
12.0|domestic-app|1424.0||single-male||||skilled||good
||262720.0|four-years||2.0||1.0|unskilled-resident||good
240.0||1413.0|seven-years|9|9.0||9.0|skilled|9.0|good
9.0|radio-tv|||9||33.0|2.0|skilled|2.0|good
|9|76700.0|over-seven||4.0|45.0|1.0|unskilled-resident|1.0|good
27.0||423440.0|unemployed||||9.0|9||bad
30.0||1908.0|over-seven|single-male|4.0|||management|1.0|bad
|radio-tv|3342.0||single-male|2.0|||9|1.0|good
|||||9.0||2.0|9||good
18.0|9||seven-years||1.0|31.0|9.0|||good
||3913.0|four-years|single-male||23.0|1.0|skilled|9.0|good
24.0|furniture|3021.0|four-years||2.0|1920.0|9.0|||good
800.0|9||four-years|9|4.0||1.0|||good
12.0|radio-tv|625.0||married-male||1040.0|1.0|||good
12.0||1200.0|four-years||4.0|1840.0||skilled||good
|radio-tv|-14140.0||single-male||||9||good
960.0||2978.0|||4.0||||2.0|good
15.0|||four-years|||1200.0|9.0|||good
|||9|single-male|2.0||2.0|9|1.0|good
48.0|radio-tv|10961.0|seven-years||9.0|2160.0|2.0|9|1.0|bad
12.0||7865.0|9|9|4.0||9.0|9|1.0|bad
9.0|radio-tv|1478.0|seven-years|single-male|2.0|||skilled|1.0|bad
|furniture|3149.0|one-year|single-male|9.0|||||good
1440.0|radio-tv|4210.0|9|single-male|2.0||||1.0|bad
9.0|9|2507.0|over-seven||||||1.0|good
12.0|9|2141.0|seven-years|single-male||||||good
||866.0||married-male|2.0|1000.0|||9.0|good
320.0|9|123520.0||9|9.0||9.0|9||good
|radio-tv||9|||||management|2.0|bad
|new-car|||single-male|9.0|920.0|9.0|9|1.0|bad
||110680.0||male-divorced|2.0|61.0|2.0|||bad
12.0|radio-tv||||2.0||||9.0|good
|radio-tv|2522.0|over-seven|single-male||780.0|1.0|skilled|2.0|good
1920.0|||over-seven|female-divorced|2.0|29.0|1.0||1.0|bad
6.0||-31900.0||single-male|2.0|4080.0|1.0|skilled||good
960.0|used-car|4605.0|over-seven||9.0||2.0|||bad
480.0|9|1185.0|9|female-divorced|2.0|1080.0|9.0|skilled|1.0|good
12.0|retraining||9|||||unskilled-resident||good
24.0||||single-male|9.0|25.0||skilled|1.0|good
-240.0|9|||||4160.0||skilled|1.0|good
|9|1204.0|four-years|single-male|1.0|700.0|1.0|9||good
|9||||9.0|520.0|9.0|skilled||good
18.0|radio-tv|-8660.0|unemployed||||1.0|||bad
480.0|9|666.0|9|female-divorced||39.0|2.0|unskilled-resident||good
12.0|9|||||46.0|1.0|9||good
30.0|9||9|9||24.0|||1.0|bad
24.0|furniture||9|single-male|3.0|||skilled||good
|9||seven-years|single-male||24.0|9.0||1.0|good
2400.0|radio-tv|7418.0|four-years|single-male||27.0||unskilled-resident||good
480.0|radio-tv|2684.0|9||9.0|35.0|||1.0|good
12.0|radio-tv|2149.0||9|1.0|29.0|||1.0|bad
1200.0|used-car|-76240.0|one-year||||1.0|9|1.0|good
11.0||||9|4.0||9.0|unskilled-resident|1.0|good
||1657.0||single-male|9.0|||skilled||good
24.0||1603.0|||||||1.0|good
||5302.0|over-seven||4.0|36.0|3.0|management|1.0|good
12.0||2748.0|9|||57.0||9|1.0|good
800.0|new-car|1231.0|||4.0|||||good
|||over-seven|single-male|3.0|37.0|1.0||2.0|bad
|9|252160.0||single-male||1440.0|2.0|skilled||good
24.0|radio-tv|1533.0|one-year|9|9.0|||9|1.0|good
||8978.0|over-seven|9|||9.0||9.0|bad
480.0||999.0||9|||2.0|skilled|1.0|good
|||||9.0||1.0||1.0|good
|9||seven-years||4.0||1.0|skilled|9.0|good
48.0|new-car|243380.0|9|||36.0||management|1.0|good
3840.0||||single-male||-560.0||||bad
30.0||11998.0|9|male-divorced|1.0|34.0||9|9.0|bad
180.0|radio-tv|2697.0|four-years|||32.0||skilled|9.0|good
18.0||96160.0|four-years||||2.0|skilled||good
12.0|furniture|-25240.0|over-seven|||49.0|9.0|9|1.0|good
6.0|furniture||9|||1280.0|1.0|skilled||bad
1920.0|9|1901.0|||4.0|||management||good
||3368.0|over-seven||4.0|-460.0|9.0|skilled||good
-240.0|||four-years|single-male|2.0|50.0|||1.0|good
18.0|||seven-years|single-male|4.0|49.0|9.0||1.0|good
||||9|||1.0|||good
24.0||-77560.0|one-year|male-divorced|9.0|37.0|||1.0|good
|9|10722.0||female-divorced|1.0|35.0|9.0|unskilled-resident|1.0|good
||4788.0|seven-years|9|3.0|-520.0|1.0|9|9.0|good
48.0|others|151640.0|||4.0|31.0|||9.0|good
|radio-tv|1092.0|four-years||4.0||9.0|skilled||good
|radio-tv|1024.0||married-male|9.0||||1.0|bad
|business|||married-male||26.0|9.0|9|1.0|good
|9|375920.0|one-year||9.0|28.0||9||bad
|used-car||over-seven|9|9.0||2.0|||good
|9||over-seven|9||56.0|9.0|9|1.0|good
|business|152580.0||male-divorced|2.0|-920.0|||9.0|good
48.0|furniture|398400.0|one-year|female-divorced|2.0|520.0||skilled|1.0|bad
|||one-year||4.0|20.0|1.0|||good
10.0|9|-25740.0||||45.0||unskilled-resident||good
|furniture|50300.0||||1720.0|9.0|skilled|1.0|good
21.0||219600.0|seven-years|single-male|2.0||2.0||1.0|good
120.0||672.0|||9.0|||||good
|9|||female-divorced|||9.0|skilled|9.0|bad
|new-car|-26880.0||9|2.0|37.0|2.0|9|9.0|bad
10.0|||||||2.0||1.0|good
48.0|new-car||four-years|||||skilled|1.0|bad
120.0|9||four-years|male-divorced|2.0|33.0|1.0||1.0|good
|9|4811.0|seven-years||4.0|24.0|1.0|unskilled-resident||good
|9|727.0|one-year|||33.0|9.0|unskilled-resident||bad
|furniture||9|female-divorced||960.0||||bad
|9||9|9|9.0|22.0|9.0|unskilled-resident||good
-960.0|9|||9|9.0|40.0|1.0||1.0|good
|||9|single-male|9.0|2000.0|1.0||1.0|good
24.0||||||||9|1.0|good
240.0|new-car|||married-male|3.0||||1.0|bad
160.0|new-car||||2.0||9.0|unskilled-resident|9.0|good
36.0|furniture||over-seven|9||31.0||skilled||bad
12.0|furniture|708.0|||3.0|38.0||9|9.0|good
|furniture|4351.0|||||9.0||1.0|good
12.0|||four-years|single-male||32.0|2.0|9||good
-300.0|||over-seven|||27.0|9.0||9.0|good
2400.0|||unemployed||2.0||9.0|management|9.0|bad
|radio-tv||one-year|male-divorced|3.0|2560.0||skilled|9.0|bad
24.0|used-car|232800.0||||34.0|1.0||1.0|good
360.0|||four-years|||28.0||skilled|1.0|good
1440.0|9||9|female-divorced|3.0|36.0||skilled||good
640.0|||9|single-male|||9.0|unskilled-resident|1.0|good
12.0|furniture||9||||1.0|skilled||good
480.0|9|||9|3.0|||9||good
||4473.0|over-seven|single-male|2.0|31.0|1.0||1.0|good
6.0|radio-tv|1068.0|over-seven|||-560.0||skilled|2.0|good
24.0|used-car|6615.0|||9.0|||9|9.0|good
|education|1864.0|9|female-divorced|||9.0|skilled|1.0|bad
|new-car|7408.0|one-year|9|2.0|480.0|1.0|9|1.0|bad
48.0||11590.0|four-years||4.0|24.0|2.0|unskilled-resident|1.0|bad
|furniture||over-seven|||1840.0||9||bad
480.0|||9|male-divorced|||||1.0|bad
13.0||2101.0|9|female-divorced|9.0|-460.0|1.0||1.0|good
15.0|domestic-app|25500.0|four-years||2.0|24.0|9.0|9||bad
480.0|furniture||||4.0|||skilled|9.0|good
|furniture|1521.0|four-years|9||2480.0||unskilled-resident||good
24.0|education|5743.0||female-divorced|4.0|24.0|2.0|skilled|9.0|good
420.0|||seven-years||4.0|26.0|9.0|unskilled-resident|1.0|good
|radio-tv||one-year|9|9.0||1.0|||good
|9|4439.0|over-seven|9|9.0||1.0||9.0|good
400.0|9||one-year||9.0|37.0|1.0|unskilled-resident||good
1200.0|radio-tv|||||43.0|1.0|unskilled-resident|9.0|good
13.0||17640.0|9||4.0||2.0|skilled||good
480.0|||unemployed|female-divorced|4.0|23.0|1.0|unemployed-non-resident|1.0|good
|business|1743.0|9|single-male|2.0||2.0|||good
9.0||22720.0|9|single-male|3.0|2560.0||9|2.0|bad
|domestic-app|1236.0|9|female-divorced||23.0|1.0|skilled|1.0|good
720.0|furniture||four-years|9|2.0|29.0||9||bad
18.0|used-car|||||38.0|1.0|management|1.0|good
|9|||||1120.0|||1.0|bad
10.0|9|||9||46.0||skilled|1.0|good
480.0||99680.0|one-year|single-male|9.0|||unskilled-resident||bad
12.0|radio-tv|2331.0|over-seven|single-male|4.0|49.0|9.0|||good
||4463.0|four-years||9.0|-520.0|2.0||9.0|bad
||31040.0|9|||||||good
30.0||2406.0|seven-years|||23.0|||1.0|bad
|education|||single-male|4.0|61.0|1.0|skilled|9.0|good
12.0||||single-male|9.0||1.0|9|1.0|good
240.0|||four-years|female-divorced|9.0|36.0||skilled||good
|furniture|1766.0||married-male||||skilled||good
18.0||49460.0|9||1.0|25.0|1.0|unemployed-non-resident|1.0|bad
12.0|business|1542.0||single-male|9.0|36.0|||1.0|good
18.0||3850.0|9|9|1.0||9.0|9|1.0|good
1440.0||73000.0||female-divorced|4.0|22.0|1.0|skilled||good
|furniture||||2.0|42.0|1.0|9|9.0|bad
||3001.0||female-divorced|||1.0|||good
36.0|||||4.0||9.0||1.0|good
360.0|radio-tv|6070.0||single-male|4.0||2.0||1.0|good
10.0|9|42920.0||female-divorced|3.0|23.0|||1.0|good
-1200.0|new-car|||9|||1.0|||good
1200.0|9|14782.0||||60.0||management|9.0|bad
48.0|9|7685.0|seven-years|female-divorced||37.0||9||bad
18.0||2320.0|9|9|||2.0|skilled||good
7.0||846.0|over-seven|single-male||36.0||skilled||good
|9|14318.0|over-seven|single-male||||||bad
|9|362.0|four-years||4.0|52.0||||good
-400.0|furniture||seven-years||9.0||1.0||9.0|good
|used-car|12976.0|unemployed|9|9.0|38.0|1.0|9||bad
|9|1283.0|seven-years|female-divorced|4.0|1000.0||skilled||good
240.0||1330.0|one-year|||26.0|1.0|9||good
30.0||4272.0|four-years||2.0||9.0||9.0|good
|||four-years||||2.0|||good
18.0||22520.0|||9.0||||1.0|good
720.0|furniture||unemployed||4.0|||management|9.0|good
600.0|||||4.0|540.0|1.0|||good
9.0|business||seven-years|female-divorced|2.0|27.0|2.0|||good
360.0|new-car|1820.0|four-years||2.0|30.0|9.0|management|1.0|good
12.0|||one-year|||760.0||||good
36.0|9|3249.0|9|single-male||3120.0|1.0|management||good
480.0||1957.0|seven-years|female-divorced||31.0||||good
9.0|9|2406.0||9|3.0|31.0|9.0||1.0|good
39.0|9|11760.0||9|3.0|||9||good
12.0||-51560.0||female-divorced|9.0||||1.0|good
36.0|||four-years|married-male||46.0|2.0|9|1.0|good
12.0||1223.0|9|9|9.0||2.0||1.0|bad
24.0|radio-tv|1516.0||female-divorced|1.0|1720.0|2.0|9|1.0|good
18.0|9|1473.0|9||4.0|39.0|1.0||1.0|good
||1887.0|9|married-male|4.0|28.0|9.0||9.0|good
|business|8648.0||||27.0|2.0|9|1.0|bad
|||||2.0||9.0|unskilled-resident|9.0|good
|9||over-seven|single-male|4.0|43.0|||9.0|good
24.0||||married-male||-440.0||skilled|1.0|bad
|used-car|2197.0||single-male||43.0|2.0||2.0|good
|radio-tv||9|married-male|2.0||9.0|skilled||good
24.0||||||26.0|1.0|management|1.0|good
240.0|||9|9|2.0||3.0||1.0|bad
24.0|9|1967.0|over-seven|female-divorced||20.0||skilled||good
|used-car||9|single-male|2.0|35.0|9.0||9.0|good
||183360.0|||2.0||||1.0|bad
10.0|new-car||9|9|2.0||1.0|unskilled-resident|9.0|good
24.0|||9|9||2800.0|1.0|9||bad
-720.0||5842.0|over-seven|single-male|||||2.0|good
|new-car|103160.0|9|||33.0||unskilled-resident||bad
|education|||female-divorced|9.0|920.0|9.0|||good
|new-car|||9||31.0|1.0|management|1.0|good
18.0||1042.0||female-divorced||33.0|1.0||1.0|bad
|new-car|3186.0||||20.0||||good
||2028.0||single-male|2.0|30.0|1.0|||good
|9||9||3.0|||unskilled-resident||good
-420.0|furniture|||single-male||||9||good
|furniture|2762.0|over-seven||2.0|||skilled|9.0|bad
18.0|9||9|married-male|3.0|21.0|9.0|||good
|radio-tv|219440.0|over-seven||2.0|2320.0|2.0||1.0|good
|||9|single-male|3.0||2.0|skilled|9.0|good
9.0||-26260.0|over-seven||4.0||1.0|9||good
18.0|repairs|1190.0||9||55.0|9.0|unemployed-non-resident||bad
5.0||3448.0|seven-years|||1480.0|9.0|unskilled-resident|1.0|good
-480.0||||single-male|3.0||2.0||9.0|bad
240.0|furniture|37440.0|unemployed|9|9.0|720.0|9.0|9||good
24.0|repairs||four-years|||33.0||skilled|9.0|good
||||9||||skilled|1.0|good
12.0|||four-years|married-male|1.0||1.0||1.0|bad
-120.0|repairs|660.0|9|||1840.0||9|9.0|good
|new-car|1287.0|9|9|4.0|37.0||9||good
42.0|repairs||9||4.0||2.0|||good
480.0|||9||1.0||1.0|unemployed-non-resident|1.0|bad
|new-car|||single-male||39.0|9.0|9||good
|9|1620.0||9||30.0||skilled||good
|9|105160.0||9|9.0|29.0||skilled|1.0|good
12.0||28760.0||single-male|9.0|-820.0|1.0|unskilled-resident|2.0|bad
|||9|female-divorced|3.0||1.0|management|9.0|bad
9.0|education|1244.0|over-seven||4.0||9.0||9.0|good
36.0|new-car|1842.0|9|9|4.0|34.0|9.0|9|1.0|bad
|radio-tv||9||9.0||9.0|9|1.0|good
||||female-divorced|||1.0||1.0|good
||1512.0|9|married-male|3.0||||9.0|bad
|used-car|11054.0|four-years|9|2.0|||management|1.0|good
|||four-years|female-divorced|9.0||1.0||9.0|good
240.0|9||over-seven|single-male|9.0|1360.0|2.0|skilled|1.0|good
960.0|9||9|9|||1.0|management||good
24.0||4817.0|seven-years||3.0|31.0||skilled||bad
|||one-year||||1.0||1.0|good
-220.0||3905.0||single-male|2.0||9.0|||good
12.0|||over-seven|single-male|4.0|35.0|1.0|9||bad
6.0|domestic-app|-6860.0|9||1.0|||skilled|9.0|good
|radio-tv|4594.0||single-male||32.0||skilled|1.0|good
||144800.0|four-years||2.0|2960.0|9.0|skilled||good
||137680.0||single-male||36.0||||good
||3017.0|9|9|9.0|||management|9.0|good
||754.0|over-seven||4.0|38.0|9.0|||good
1440.0|9|1950.0|seven-years|single-male|1.0|||9||good
||||single-male|4.0|||skilled|2.0|good
960.0|radio-tv|33180.0|9|9||29.0|1.0|unskilled-resident||bad
48.0|radio-tv||9|single-male||||skilled||good
|business|2764.0|four-years|9|2.0|||skilled|1.0|good
||||||35.0||9|1.0|good
24.0|radio-tv|||married-male||||skilled||bad
240.0||||||23.0|9.0|9|1.0|bad
-180.0|new-car||9|9||560.0|1.0|||bad
6.0|retraining|1238.0|9|9|9.0|36.0|9.0|9|2.0|good
||||9||33.0|1.0|||bad
|9|||9|||1.0|||bad
39.0|used-car|-51380.0|four-years|single-male|4.0||9.0|skilled||good
480.0|radio-tv|5152.0||single-male||1000.0|1.0|skilled|9.0|good
|||seven-years|single-male||39.0|9.0||1.0|good
|9|-29560.0|over-seven|single-male|4.0|44.0|9.0||9.0|good
||3573.0||9||920.0|1.0||1.0|good
24.0|new-car|96080.0|one-year|9|1.0|26.0|9.0||1.0|good
|furniture||over-seven||4.0|57.0||9|1.0|good
||960.0|seven-years||2.0|30.0|2.0||9.0|good
|new-car|1163.0|four-years|9|9.0||1.0|9|9.0|good
6.0|new-car||unemployed||||1.0|management|1.0|bad
12.0|radio-tv|246160.0|four-years|||-1040.0|1.0|9||good
|new-car|3757.0|||4.0|62.0|9.0||1.0|good
||1418.0|four-years|||35.0|9.0|unskilled-resident||good
|||9||3.0|-520.0|1.0|skilled|1.0|good
|9|1934.0|9|single-male||||||good
27.0||8318.0|9||||2.0|management||bad
6.0|radio-tv|49480.0||9||27.0|9.0|||good
6.0|radio-tv|368.0|||4.0|760.0||9|1.0|good
480.0|new-car|2122.0|four-years||2.0|||unskilled-resident|2.0|good
