Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
12.0|radio-tv|2073.0|four-years|female-divorced|2.0|28.0|1.0|skilled|1.0|good
24.0|furniture|2333.0|one-year|single-male|2.0|29.0|1.0|unskilled-resident|1.0|good
27.0|used-car|5965.0|over-seven|single-male||-600.0||management||good
12.0||1262.0|four-years||9.0|25.0|9.0|skilled|1.0|good
18.0|used-car|3378.0|four-years|single-male|1.0|31.0|1.0|skilled|1.0|good
|new-car|2225.0|over-seven|9|4.0|57.0||skilled|1.0|bad
6.0|new-car|783.0|four-years|single-male|2.0|26.0|1.0|unskilled-resident|2.0|good
12.0|||unemployed|single-male|1.0|4160.0|1.0|management|1.0|bad
720.0|radio-tv||four-years|female-divorced|2.0|31.0|2.0|skilled|1.0|good
18.0|new-car|1961.0||female-divorced|2.0|23.0|1.0|9|1.0|good
2880.0|furniture|-124580.0|one-year|female-divorced|||2.0|unskilled-resident|1.0|bad
9.0||1391.0|9|married-male|1.0|1080.0|1.0|skilled|1.0|good
600.0|radio-tv|1537.0|over-seven|single-male|4.0|50.0|2.0|skilled|1.0|good
36.0|business|1953.0|over-seven|single-male|4.0|61.0|1.0|management|1.0|bad
48.0|business|14421.0|four-years|single-male|2.0|25.0|1.0||1.0|bad
24.0|radio-tv|3181.0|one-year|female-divorced|4.0|26.0|1.0|skilled||good
27.0|repairs||over-seven|9|4.0|48.0|4.0|skilled|2.0|good
12.0|radio-tv|2171.0|one-year|female-divorced|2.0|29.0|9.0|skilled|1.0|good
12.0|new-car|1007.0|four-years|married-male|1.0|22.0|9.0|skilled||good
36.0|education|1819.0|four-years|single-male|4.0||1.0|skilled|1.0|bad
36.0|radio-tv|2394.0|four-years|female-divorced|4.0|25.0||skilled|1.0|good
36.0||8133.0|four-years|9|2.0|30.0||skilled|1.0|good
7.0|radio-tv|730.0|over-seven|single-male|2.0|1840.0|2.0|unskilled-resident|1.0|good
8.0|others|1164.0|over-seven|single-male|9.0|1020.0|2.0|management|2.0|good
42.0|business|5954.0|seven-years|||41.0|||1.0|good
36.0|education|79080.0||single-male|4.0|40.0|1.0|||bad
12.0|used-car|1526.0|over-seven|single-male|4.0|66.0|2.0|management|1.0|good
42.0|radio-tv|3965.0|one-year|single-male|3.0|34.0|1.0|skilled|1.0|bad
11.0||4771.0|seven-years|single-male|4.0|51.0|1.0|skilled|1.0|good
54.0|used-car|9436.0|four-years|single-male|9.0|39.0|1.0||2.0|good
30.0|9|3832.0|one-year|married-male|1.0|22.0|1.0|9|1.0|good
960.0|radio-tv|5943.0|one-year|female-divorced|1.0|44.0|9.0|skilled|1.0|bad
|radio-tv|1213.0|over-seven|single-male|3.0|47.0|1.0|skilled|1.0|good
18.0|business|1568.0|9|female-divorced|4.0|24.0|1.0|unskilled-resident||good
24.0|others|1755.0|over-seven|female-divorced|4.0|58.0|1.0|unskilled-resident||good
10.0|||over-seven|9|4.0|4160.0|9.0|unskilled-resident|1.0|good
12.0|business|1412.0|9|female-divorced|2.0|29.0|2.0|management|1.0|good
18.0|furniture|1295.0|one-year|female-divorced|1.0|27.0|2.0|skilled|1.0|good
36.0|education|12612.0||single-male|4.0|47.0|1.0|9|2.0|bad
18.0|new-car|89960.0|seven-years|single-male|3.0|30.0|1.0|9|2.0|good
12.0|repairs|1108.0|9|single-male|3.0|28.0|2.0|skilled|1.0|bad
12.0|radio-tv|618.0|over-seven|single-male|4.0|56.0|1.0|skilled|1.0|good
||1409.0|over-seven|single-male|3.0|4320.0|1.0|skilled||good
12.0|radio-tv|797.0|over-seven|female-divorced|9.0|33.0|1.0|unskilled-resident|2.0|bad
24.0|furniture|3617.0|over-seven|9|4.0|400.0|2.0|skilled|1.0|good
12.0|new-car|1318.0|over-seven|single-male||54.0|1.0|skilled|1.0|good
54.0|business|15945.0|one-year|single-male|4.0|58.0|1.0|skilled|1.0|bad
12.0|education|2012.0|seven-years|female-divorced|2.0|61.0|1.0|skilled|1.0|good
18.0||2622.0|four-years||4.0|34.0|1.0||1.0|good
36.0|radio-tv|2337.0|over-seven||4.0|36.0||skilled|9.0|good
20.0||7057.0|seven-years|single-male|4.0||2.0|management|2.0|good
24.0|new-car|||married-male|4.0|-820.0|1.0|unskilled-resident|1.0|good
|radio-tv||9|single-male|4.0|24.0|1.0|skilled|1.0|good
6.0|radio-tv|932.0|four-years||2.0|24.0|1.0|skilled|1.0|good
|furniture|1919.0|seven-years|single-male|3.0|35.0|1.0|skilled||good
|used-car|2445.0|one-year|married-male|4.0|26.0|1.0||1.0|good
24.0|others|955040.0|four-years|single-male|3.0|39.0||management|2.0|bad
18.0|new-car||over-seven|9|4.0||2.0|management|2.0|bad
12.0|new-car||seven-years||2.0|32.0|1.0|skilled|1.0|good
1920.0|furniture|7721.0|one-year|female-divorced|2.0|30.0|1.0|skilled|1.0|good
14.0||1410.0|9|married-male|2.0|35.0|1.0|skilled|1.0|good
6.0|business|1449.0|over-seven|male-divorced|2.0|31.0|9.0|skilled|2.0|good
15.0||392.0|one-year|female-divorced|9.0|23.0|1.0|skilled|1.0|good
18.0|9|6260.0|seven-years|single-male|3.0|28.0|1.0|unskilled-resident|1.0|good
36.0||7855.0|four-years|female-divorced|2.0|25.0|2.0|skilled|1.0|bad
|radio-tv|1680.0|over-seven|married-male|1.0|35.0|1.0|skilled|1.0|good
48.0|radio-tv|3578.0||single-male|1.0|47.0|1.0||1.0|good
42.0|radio-tv|7174.0|seven-years|female-divorced|3.0|30.0|1.0|management|1.0|bad
10.0||2132.0|one-year||3.0|27.0|2.0||1.0|good
33.0|furniture|4281.0||female-divorced|4.0|23.0|9.0|skilled|1.0|bad
12.0|9|47320.0|seven-years|male-divorced|3.0|36.0|1.0|management|1.0|good
21.0|radio-tv|1835.0|four-years||2.0|25.0|2.0|skilled|1.0|bad
24.0|used-car|3868.0|over-seven|female-divorced|2.0|41.0|2.0|9|1.0|good
|furniture|1768.0|four-years|single-male|2.0|24.0|1.0|unskilled-resident|1.0|good
10.0|new-car|781.0|over-seven|single-male|4.0|63.0|2.0||1.0|good
18.0|furniture|1924.0|9||3.0|27.0|1.0|skilled|1.0|bad
12.0|new-car|2121.0|four-years||2.0|30.0|2.0|skilled|1.0|good
12.0|radio-tv|701.0|four-years|married-male|2.0|40.0|1.0|unskilled-resident|1.0|good
12.0|repairs|639.0|four-years|single-male|2.0|-600.0|1.0|skilled|1.0|bad
12.0|used-car|148800.0|unemployed|single-male|2.0|34.0|2.0|management|1.0|good
12.0|new-car|3499.0||female-divorced|2.0|29.0|2.0|skilled|1.0|bad
48.0||8487.0||female-divorced|2.0|24.0|1.0|9|9.0|good
36.0|education|6887.0|four-years|single-male|3.0|29.0|1.0|skilled|1.0|bad
15.0|9|2708.0|one-year|single-male|3.0||2.0|unskilled-resident|1.0|good
360.0|furniture|79360.0|four-years|single-male|9.0|47.0|2.0|skilled|1.0|good
60.0|radio-tv|-202880.0|seven-years|female-divorced|4.0|21.0|1.0|skilled|1.0|good
12.0|radio-tv|1240.0|over-seven|female-divorced|2.0|38.0|2.0|skilled|1.0|good
2160.0|used-car|8613.0|four-years|single-male|2.0|27.0|2.0|skilled|1.0|good
12.0|radio-tv|766.0|four-years|single-male||66.0|1.0|unskilled-resident|1.0|bad
15.0|radio-tv|2728.0|seven-years|single-male||35.0|3.0||1.0|good
12.0||1881.0|four-years|female-divorced||44.0|1.0|unskilled-resident|1.0|good
6.0|new-car|709.0|one-year|married-male|2.0|27.0|1.0|unemployed-non-resident|1.0|good
36.0|radio-tv|4795.0|||1.0|30.0|1.0|9||good
27.0|radio-tv|3416.0|four-years|single-male|2.0|27.0|1.0|management|1.0|good
18.0|furniture|2462.0|four-years|single-male|2.0|22.0||skilled|1.0|bad
21.0|furniture|2288.0|9|female-divorced|4.0||1.0|skilled|1.0|good
48.0|business|3566.0|seven-years|single-male|2.0|30.0|1.0|skilled|1.0|good
|9|860.0|over-seven|female-divorced|4.0|||skilled|1.0|good
12.0|new-car|||female-divorced|3.0|51.0||skilled|1.0|good
36.0|furniture|5371.0|four-years|single-male||1120.0|2.0|skilled|1.0|good
18.0|radio-tv|1582.0|over-seven|single-male|4.0||2.0|skilled|1.0|good
6.0|radio-tv||over-seven|single-male|4.0||1.0|skilled|2.0|good
10.0|radio-tv|1924.0|four-years||4.0||1.0|skilled||good
36.0|radio-tv|116960.0|four-years|single-male|1.0|24.0|1.0|skilled|1.0|good
|used-car|7758.0|over-seven|female-divorced|4.0|29.0||skilled|1.0|good
24.0|business|139340.0||single-male|4.0|36.0|1.0|management|1.0|good
960.0|furniture||four-years|9|9.0||1.0|skilled|1.0|bad
9.0|repairs|1288.0|over-seven|single-male|4.0|48.0|2.0|skilled||good
12.0|retraining||over-seven|married-male|1.0|45.0|1.0|unskilled-resident|1.0|good
|new-car|3512.0|seven-years|single-male|3.0|38.0|2.0|skilled|1.0|good
6.0|radio-tv|1898.0|four-years|single-male||34.0|2.0||2.0|good
24.0|radio-tv|2872.0|over-seven|single-male|4.0|36.0|1.0|skilled|2.0|good
18.0|new-car|1055.0|one-year|female-divorced|1.0|30.0|2.0||1.0|good
15.0|domestic-app|1262.0|seven-years|single-male|3.0|36.0|2.0|skilled|1.0|good
10.0|new-car|||||70.0|1.0|management|1.0|good
36.0|new-car|909.0|over-seven|single-male|4.0|36.0|1.0|skilled|9.0|good
6.0|furniture|2978.0|four-years|single-male|2.0|32.0|1.0|skilled|1.0|good
18.0|furniture|1131.0|unemployed|female-divorced||33.0|1.0|skilled|1.0|bad
11.0|furniture|1577.0|one-year|female-divorced|1.0|20.0|1.0|skilled|1.0|good
24.0|furniture|3972.0|seven-years||4.0|25.0|1.0|skilled|1.0|good
24.0|business|1935.0|over-seven|male-divorced|4.0|31.0|2.0|skilled|1.0|bad
15.0|new-car|950.0|over-seven|9|3.0|33.0|2.0|skilled|2.0|bad
|furniture|15260.0|four-years|female-divorced||26.0|1.0|skilled|1.0|good
24.0||2064.0|unemployed|female-divorced|2.0|34.0|1.0|management|1.0|bad
8.0|radio-tv|1414.0|four-years|single-male|2.0|33.0|1.0|9|1.0|good
21.0|education|3414.0|9|single-male|1.0|26.0|2.0|skilled|9.0|bad
30.0|used-car|7485.0|unemployed|female-divorced||||management|9.0|bad
12.0|furniture||four-years|male-divorced|1.0|42.0|1.0|skilled|1.0|good
6.0|radio-tv|338.0|over-seven|single-male|4.0|52.0|2.0|skilled|1.0|good
12.0|radio-tv|1963.0|seven-years|single-male|2.0|31.0|2.0|9||good
21.0|9|571.0|over-seven|single-male|4.0|65.0|2.0|skilled|1.0|good
36.0|business|9572.0|one-year|male-divorced|1.0|28.0|2.0|skilled||bad
|business|4455.0|four-years|male-divorced|2.0||2.0||1.0|bad
21.0|new-car|1647.0|four-years|single-male|2.0|40.0|2.0||2.0|bad
24.0|furniture|3777.0|four-years|single-male|4.0|50.0|1.0|skilled|1.0|good
18.0|new-car|17680.0||single-male|4.0|36.0|1.0|skilled|2.0|bad
15.0|radio-tv|1360.0|four-years|single-male|2.0|31.0|9.0|skilled|1.0|good
9.0|used-car|5129.0||female-divorced|4.0|74.0|1.0|management|2.0|bad
16.0|new-car|1175.0||single-male|3.0||3.0||1.0|good
240.0|radio-tv|26960.0|seven-years|married-male|1.0|20.0|1.0|skilled|1.0|bad
18.0|furniture|3244.0|four-years|9|4.0|2640.0||9|1.0|good
24.0|9|4591.0|four-years|single-male|3.0|54.0|9.0|management|1.0|bad
48.0|business|3844.0||single-male|4.0|34.0|1.0||2.0|bad
|business|3915.0||single-male|2.0||9.0|skilled|2.0|bad
6.0|radio-tv|2108.0|seven-years|married-male|2.0|29.0|1.0|skilled|1.0|good
45.0|||four-years|single-male|4.0|21.0|1.0|skilled|1.0|bad
9.0|education|1501.0|over-seven|female-divorced|3.0|34.0|2.0|management|1.0|bad
6.0|radio-tv|1382.0|four-years|female-divorced|1.0|28.0|2.0|skilled|1.0|good
12.0|9|951.0|one-year|female-divorced|4.0|27.0|9.0|skilled|1.0|bad
24.0|9|2760.0|over-seven|single-male|4.0|36.0|1.0|skilled|1.0|good
18.0|furniture|4297.0|over-seven|male-divorced|3.0||1.0|management|1.0|bad
9.0|education|936.0|over-seven|single-male||52.0|2.0|skilled|1.0|good
12.0|new-car|1168.0|four-years|married-male|3.0|2160.0|1.0|9|1.0|good
27.0|business|5117.0|seven-years|9|4.0|26.0||skilled|1.0|good
960.0|retraining|902.0|seven-years||4.0||1.0|skilled|1.0|bad
12.0|new-car|1495.0|over-seven|single-male|9.0|38.0|2.0|9|2.0|good
30.0|used-car|10623.0|over-seven|single-male||38.0|3.0|management|2.0|good
12.0|furniture|1935.0|over-seven|single-male|4.0|43.0|3.0|9|1.0|good
|domestic-app|1424.0|seven-years|single-male|3.0|26.0|1.0|skilled|1.0|good
24.0|business|6568.0|four-years|married-male||21.0|1.0|unskilled-resident|1.0|good
12.0|9|1413.0||single-male|2.0|55.0|1.0||9.0|good
9.0||3074.0|four-years|single-male||-660.0|2.0|skilled|2.0|good
36.0|radio-tv|3835.0|9||4.0|45.0|1.0||1.0|good
27.0||5293.0|unemployed|single-male|9.0||2.0|skilled|9.0|bad
30.0|business|1908.0|over-seven|single-male|4.0|66.0|1.0|management|1.0|bad
36.0|9|3342.0|over-seven|single-male|9.0|51.0|1.0|skilled||good
6.0|retraining|932.0|seven-years|female-divorced|3.0|39.0|2.0|unskilled-resident|1.0|good
720.0|business|3104.0|seven-years|single-male|9.0|31.0|1.0|9|1.0|good
36.0|radio-tv|3913.0|9|single-male|2.0|23.0|1.0|9|1.0|good
24.0|furniture|3021.0||9|2.0|24.0|1.0|unskilled-resident||good
10.0|new-car|1364.0|four-years|female-divorced|4.0|64.0|1.0|skilled|1.0|good
12.0|radio-tv|625.0|one-year|married-male|9.0|26.0|1.0|unskilled-resident|1.0|good
12.0|education|1200.0|four-years|female-divorced|4.0|1840.0|1.0|skilled|1.0|good
12.0|radio-tv|707.0|four-years|single-male|2.0|30.0|2.0|skilled|1.0|good
24.0|business|2978.0|four-years|single-male|4.0|32.0|2.0|skilled|2.0|good
|used-car|4657.0|four-years|single-male|9.0|30.0|1.0|skilled|1.0|good
36.0|repairs|2613.0|four-years|single-male|2.0|27.0|2.0|skilled|1.0|good
48.0||10961.0|seven-years|single-male|2.0|27.0|2.0|skilled|1.0|bad
|furniture|7865.0|over-seven|single-male|4.0|53.0|1.0||1.0|bad
360.0|radio-tv|1478.0|seven-years|single-male|2.0|22.0|1.0|skilled|1.0|bad
24.0|furniture|3149.0|one-year|single-male|1.0|22.0|1.0|skilled|1.0|good
2880.0|radio-tv|84200.0|four-years|single-male|2.0|26.0|1.0|skilled|1.0|bad
9.0|new-car|2507.0|9|9|4.0|51.0|1.0|unskilled-resident|1.0|good
12.0|radio-tv|2141.0|9|single-male|1.0|35.0|1.0|skilled|1.0|good
18.0|radio-tv|||married-male|9.0|25.0|1.0|unskilled-resident|9.0|good
|radio-tv|61760.0|seven-years|single-male|1.0|42.0|3.0|unskilled-resident||good
24.0||1823.0|unemployed|single-male|2.0|30.0|1.0|management|2.0|bad
6.0|new-car||unemployed|single-male|2.0|23.0|1.0|unemployed-non-resident|1.0|bad
|business|2767.0|over-seven|male-divorced|2.0|61.0|9.0|unskilled-resident||bad
12.0|radio-tv|1291.0|four-years|female-divorced|2.0|35.0|2.0|skilled|1.0|good
30.0|radio-tv|201760.0|over-seven|single-male|3.0|39.0||skilled|2.0|good
24.0|new-car|915.0|over-seven|9|9.0|29.0|9.0|skilled|1.0|bad
6.0||127600.0|seven-years|single-male|2.0|51.0|9.0|skilled|2.0|good
|9|4605.0|over-seven|single-male|||2.0|skilled|2.0|bad
480.0|business|1185.0|four-years|female-divorced|2.0|27.0|2.0|skilled|1.0|good
12.0|9|3447.0||female-divorced|3.0|35.0|1.0||2.0|good
24.0|business|1258.0|seven-years|single-male|9.0|25.0|1.0|skilled|1.0|good
12.0|radio-tv|717.0|9|single-male|4.0|52.0|3.0|9||good
6.0|new-car|1204.0|four-years|single-male|1.0|35.0|1.0|skilled|1.0|good
24.0|furniture||four-years|single-male|2.0|26.0|1.0|skilled|1.0|good
720.0||433.0|9|female-divorced|4.0|1760.0|1.0|skilled|9.0|bad
6.0|9|666.0|seven-years|female-divorced|4.0|39.0|2.0|unskilled-resident|1.0|good
12.0||2251.0|four-years|female-divorced|2.0|46.0|1.0|unskilled-resident|1.0|good
600.0|new-car|43000.0|four-years||2.0|480.0|1.0|skilled|1.0|bad
24.0|furniture|4151.0|four-years||3.0|35.0|2.0|skilled|1.0|good
9.0|furniture|162400.0|seven-years|single-male|1.0||1.0|skilled|1.0|good
60.0|radio-tv|7418.0|four-years|single-male|1.0|27.0|9.0|unskilled-resident|1.0|good
|radio-tv|2684.0|9||2.0|35.0|2.0|unskilled-resident|1.0|good
-240.0|radio-tv|2149.0|four-years|male-divorced|1.0|29.0|1.0|skilled|1.0|bad
|used-car|3812.0|one-year|female-divorced|4.0|-460.0|1.0|skilled|1.0|good
11.0|radio-tv|1154.0|unemployed|female-divorced|9.0|57.0|3.0||1.0|good
12.0|furniture||four-years||2.0|27.0|1.0||1.0|good
24.0|radio-tv|1603.0||9|4.0|55.0|1.0|skilled|1.0|good
|new-car|5302.0|over-seven|single-male|4.0|36.0|3.0|management|1.0|good
12.0|education|2748.0|over-seven|female-divorced|4.0|57.0|3.0|unskilled-resident|1.0|good
|new-car|1231.0|over-seven|single-male|4.0|32.0|2.0|9||good
15.0|radio-tv|802.0|over-seven|single-male|3.0|37.0|1.0|skilled|2.0|bad
36.0|business|6304.0|over-seven|single-male|4.0|36.0|2.0|skilled|1.0|good
24.0|radio-tv|1533.0|one-year|female-divorced|3.0|38.0|1.0|skilled|1.0|good
14.0|new-car|8978.0|over-seven||9.0|45.0|1.0|management|1.0|bad
|radio-tv|999.0||single-male|2.0|25.0|2.0|skilled|1.0|good
18.0|new-car|2662.0|seven-years|single-male|3.0|32.0|1.0||1.0|good
12.0|furniture|1402.0|seven-years|female-divorced|||1.0|9||good
48.0|new-car|12169.0|unemployed||4.0|36.0|1.0|9|1.0|good
48.0|9|3060.0|seven-years|single-male||28.0|9.0|9|1.0|bad
30.0|repairs|11998.0|9|male-divorced|1.0|34.0|1.0|unskilled-resident|1.0|bad
720.0|radio-tv|2697.0|four-years|single-male|2.0|640.0|1.0|skilled|9.0|good
18.0|radio-tv|2404.0|four-years|female-divorced|2.0|520.0|2.0|skilled|9.0|good
12.0||1262.0|over-seven|male-divorced|4.0|-980.0|1.0||1.0|good
6.0|furniture|4611.0|one-year|female-divorced|4.0|32.0|1.0|skilled|9.0|bad
24.0|radio-tv|1901.0||single-male|4.0|29.0|1.0|9|1.0|good
15.0|used-car|3368.0|over-seven|single-male|4.0|23.0|2.0|skilled||good
12.0|furniture|1574.0|four-years|single-male|2.0|50.0|||1.0|good
18.0|radio-tv|1445.0|seven-years|single-male|4.0|49.0|1.0||1.0|good
15.0|9|1520.0|over-seven|single-male|||1.0||1.0|good
24.0||3878.0|one-year|male-divorced|2.0|37.0|1.0|skilled|1.0|good
47.0||10722.0|one-year|female-divorced|1.0|35.0|1.0|unskilled-resident|1.0|good
48.0|9|4788.0|9||3.0|26.0|1.0|skilled|2.0|good
48.0|others|606560.0|unemployed||4.0|31.0|1.0|management|1.0|good
12.0|radio-tv|||9|4.0|49.0|2.0|skilled|1.0|good
24.0|radio-tv|1024.0|one-year|married-male|4.0|48.0|1.0|skilled|1.0|bad
12.0|business|1076.0||married-male|2.0|26.0||skilled|1.0|good
36.0|used-car|9398.0|||4.0||1.0|management|9.0|bad
24.0|used-car|6419.0|over-seven|female-divorced|4.0|44.0|2.0||2.0|good
42.0|used-car|4796.0|over-seven|single-male|||1.0|skilled|1.0|good
|business||over-seven||2.0|46.0|2.0|management|2.0|good
48.0|furniture|9960.0|one-year|female-divorced|2.0|26.0|1.0|skilled|1.0|bad
12.0||4675.0|one-year|female-divorced|4.0|20.0|1.0|9|1.0|good
10.0|new-car|1287.0|9|single-male|2.0|45.0|1.0|unskilled-resident||good
18.0||2515.0|||4.0|43.0|1.0|skilled|1.0|good
|9|2745.0|seven-years||2.0|32.0|2.0|skilled||good
6.0|9|672.0|unemployed|9|4.0|54.0|1.0|unemployed-non-resident||good
1440.0|radio-tv|3804.0|9|female-divorced|1.0||1.0|skilled|1.0|bad
||||single-male|2.0|37.0|2.0|unskilled-resident|2.0|bad
|new-car|1038.0|seven-years|single-male|3.0|49.0|2.0|skilled|9.0|good
48.0|new-car|10127.0|four-years|single-male|2.0|44.0|1.0|||bad
6.0|furniture|1543.0|four-years|male-divorced|2.0|33.0|9.0|skilled|1.0|good
30.0|used-car|4811.0|9|female-divorced|4.0|24.0|1.0|unskilled-resident|1.0|good
12.0|radio-tv|58160.0|one-year|married-male|3.0|33.0|1.0|unskilled-resident||bad
8.0|furniture|1237.0|four-years|female-divorced|4.0|24.0|1.0|skilled||bad
9.0||276.0|four-years|married-male|4.0|22.0|1.0|unskilled-resident|1.0|good
48.0||5381.0|unemployed|single-male|4.0|40.0|1.0|unemployed-non-resident|1.0|good
24.0|furniture|5511.0|four-years|single-male|1.0|25.0|1.0|skilled|9.0|good
24.0|furniture||one-year|female-divorced|4.0|26.0||skilled|1.0|good
12.0|new-car||seven-years|married-male|3.0|25.0|1.0|unskilled-resident|1.0|bad
4.0|new-car|1494.0||single-male|2.0|29.0|1.0|9|2.0|good
36.0|furniture|2746.0|over-seven|single-male|4.0||1.0|skilled|1.0|bad
12.0|furniture|708.0|four-years|single-male|3.0|38.0||unskilled-resident|2.0|good
480.0|furniture|4351.0|four-years|female-divorced|4.0|48.0|1.0|unskilled-resident|1.0|good
240.0|education|701.0|four-years|single-male|2.0||2.0|skilled|1.0|good
|furniture|3643.0|over-seven|female-divorced|4.0|27.0|2.0|unskilled-resident|1.0|good
30.0|9|4249.0||married-male|2.0|560.0|2.0|management|1.0|bad
24.0|radio-tv|1938.0|one-year|9|3.0|32.0|1.0||1.0|bad
24.0|used-car|2910.0|seven-years|single-male|1.0|34.0|1.0|9||good
18.0||2659.0|four-years|single-male|2.0|28.0|1.0|skilled|1.0|good
18.0|new-car|1028.0|four-years|female-divorced|3.0|36.0|2.0|skilled|9.0|good
-160.0|new-car|3398.0|seven-years|single-male|4.0|39.0|9.0|unskilled-resident|1.0|good
12.0|furniture|5801.0|over-seven|single-male|4.0|49.0|1.0|skilled|1.0|good
24.0|new-car|1525.0|seven-years|female-divorced|3.0|34.0||skilled|2.0|good
36.0|radio-tv|4473.0||single-male|2.0|31.0|1.0||1.0|good
6.0|radio-tv|1068.0|9|single-male|4.0|28.0|1.0||2.0|good
24.0|used-car|6615.0|unemployed|single-male|4.0|75.0|2.0|management|1.0|good
18.0|education|1864.0|four-years|female-divorced|2.0|30.0|||1.0|bad
60.0|new-car|7408.0|one-year||2.0|24.0|1.0|management|9.0|bad
48.0|used-car|11590.0|four-years|9|4.0|24.0||unskilled-resident|1.0|bad
24.0|furniture|4110.0|over-seven|single-male|4.0||2.0|skilled|2.0|bad
6.0||3384.0|four-years|male-divorced|4.0|44.0|1.0|9|1.0|bad
13.0|radio-tv|2101.0|one-year|female-divorced|4.0|23.0|1.0|unskilled-resident||good
15.0|domestic-app||four-years||2.0|24.0|1.0|skilled|1.0|bad
