Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
|furniture|6229.0|one-year|female-divorced|4.0|23.0|2.0|unskilled-resident|9.0|bad
9.0|business|139100.0|four-years|married-male|9.0|27.0|1.0|skilled|1.0|good
15.0|radio-tv|1537.0|over-seven|single-male|4.0||2.0||1.0|good
3600.0|business|1953.0||single-male||61.0|1.0|management|1.0|bad
48.0|business|14421.0|four-years|single-male||25.0|1.0||1.0|bad
24.0|9|3181.0|||4.0|26.0|1.0|skilled|1.0|good
27.0|repairs||over-seven||4.0|4800.0|4.0|skilled|2.0|good
|radio-tv|2171.0|one-year|female-divorced|2.0|29.0|1.0|skilled|1.0|good
|new-car|1007.0|9|married-male|1.0|22.0|1.0|skilled|9.0|good
|education|45475.0||single-male|4.0|37.0|9.0||9.0|bad
36.0|radio-tv|||female-divorced|4.0||1.0|9|1.0|good
900.0|used-car||9|female-divorced|9.0|30.0|1.0|skilled|9.0|good
|radio-tv|730.0|over-seven|single-male|2.0|-1150.0|2.0||1.0|good
|others|1164.0|9|single-male|4.0|51.0|2.0|management||good
||||female-divorced|1.0|41.0|2.0|unskilled-resident|1.0|good
|education|1977.0|over-seven|single-male|4.0|2000.0||management|1.0|bad
12.0||152600.0|over-seven|single-male|4.0|66.0|2.0||1.0|good
42.0|radio-tv|99125.0|one-year|single-male|3.0|-850.0|1.0|||bad
11.0||4771.0|seven-years|9|9.0|51.0|1.0|skilled||good
|used-car|9436.0|four-years|single-male||39.0|1.0|unskilled-resident|9.0|good
|furniture|3832.0|9|9|1.0||1.0|skilled|1.0|good
1200.0|radio-tv|5943.0|one-year|female-divorced|9.0|44.0|2.0|skilled|1.0|bad
15.0|9|1213.0||single-male|9.0|47.0|1.0|skilled|1.0|good
18.0|business||9||4.0||1.0|9|1.0|good
|others|1755.0|9|female-divorced|||1.0|unskilled-resident||good
10.0|radio-tv|||9|||1.0|unskilled-resident|1.0|good
600.0||1412.0|four-years|9|||9.0||1.0|good
||1295.0|9|||-675.0|2.0|9|9.0|good
36.0|education|12612.0|9|||||skilled|2.0|bad
18.0|new-car|2249.0|seven-years|single-male|3.0|30.0|1.0|management|2.0|good
-300.0|repairs|1108.0|seven-years|single-male|9.0|28.0|2.0|skilled|1.0|bad
12.0|radio-tv|618.0|||4.0||1.0|skilled||good
-300.0|9|1409.0|over-seven||3.0|54.0|1.0||9.0|good
12.0|9|797.0|over-seven|female-divorced|||1.0|unskilled-resident|9.0|bad
|9|3617.0||single-male|4.0|-500.0|9.0|9|1.0|good
|new-car|1318.0||9|4.0|54.0|1.0|9|1.0|good
54.0|business|15945.0|one-year|single-male|4.0|58.0||skilled|9.0|bad
1200.0|education|50300.0||female-divorced|2.0|3050.0|1.0|skilled|1.0|good
18.0||2622.0|four-years|single-male||3400.0|1.0|skilled|1.0|good
36.0|radio-tv|2337.0|over-seven|single-male|4.0|36.0|1.0|9|1.0|good
1000.0|9||seven-years|single-male|4.0|36.0||management|9.0|good
24.0|new-car|1469.0|over-seven|9|9.0||1.0|unskilled-resident|1.0|good
36.0|radio-tv||9||4.0|24.0|1.0||1.0|good
300.0|radio-tv|932.0|9|female-divorced|9.0|24.0|9.0|skilled|1.0|good
9.0|furniture|1919.0|seven-years|single-male|3.0|35.0|1.0|skilled|1.0|good
|used-car|2445.0|9|married-male|4.0|2600.0|1.0|skilled|1.0|good
|others||four-years|single-male||39.0|2.0|management|9.0|bad
18.0|new-car|6458.0|9|single-male|9.0|||||bad
|new-car|6078.0|seven-years|single-male|2.0|32.0|9.0|skilled|1.0|good
600.0|furniture|772100.0|9|||750.0|1.0|skilled||good
1400.0||1410.0|over-seven|married-male|9.0||1.0|skilled|9.0|good
6.0|business||over-seven|male-divorced|2.0||2.0|skilled|2.0|good
15.0|education|39200.0|one-year|female-divorced|4.0||1.0||1.0|good
18.0|new-car|156500.0|seven-years|single-male|3.0||9.0|||good
|new-car|7855.0|four-years|female-divorced|2.0|1250.0|2.0|9|1.0|bad
12.0|radio-tv|1680.0|over-seven|married-male||35.0|1.0||9.0|good
|radio-tv|-89450.0|9|single-male|1.0|2350.0|9.0|||good
42.0||7174.0|seven-years|female-divorced|3.0||1.0||1.0|bad
10.0||||female-divorced|3.0|27.0|9.0|skilled||good
33.0|9||four-years|female-divorced|4.0|23.0|9.0|skilled|1.0|bad
1200.0|9||9|male-divorced|||1.0||1.0|good
21.0|radio-tv||four-years|9|9.0|25.0|2.0|skilled|1.0|bad
24.0||||female-divorced||41.0||9|1.0|good
1200.0|9|||single-male|2.0||1.0|unskilled-resident|1.0|good
10.0|new-car|781.0|over-seven|single-male|4.0|63.0|2.0||1.0|good
450.0|furniture|1924.0|one-year|female-divorced|3.0|27.0|9.0|skilled||bad
300.0|new-car|2121.0||single-male|9.0||9.0|skilled|9.0|good
||17525.0|four-years|married-male|2.0|40.0|1.0|unskilled-resident|1.0|good
-300.0|repairs|15975.0|four-years|single-male|2.0|30.0|1.0|9|1.0|bad
12.0|used-car||9||2.0|34.0|9.0|management|9.0|good
12.0|new-car||four-years|9|2.0|29.0|9.0||1.0|bad
48.0|new-car||seven-years|female-divorced|2.0|24.0|1.0|skilled||good
900.0|education|688700.0|four-years|single-male|3.0|29.0|1.0|skilled||bad
|furniture|2708.0|9|single-male|3.0||9.0|unskilled-resident||good
||1984.0||9||47.0|||1.0|good
60.0|9|10144.0|seven-years|female-divorced|9.0|2100.0|9.0|skilled|1.0|good
600.0|radio-tv||9||9.0|38.0|2.0|skilled|1.0|good
27.0|used-car||four-years|single-male|9.0|27.0||9|1.0|good
12.0|radio-tv|766.0||single-male|3.0||1.0||1.0|bad
15.0|radio-tv|136400.0|seven-years||2.0||3.0|skilled|1.0|good
|radio-tv|1881.0|four-years||2.0|44.0|9.0|unskilled-resident||good
300.0|9||||2.0||9.0|unemployed-non-resident||good
36.0|radio-tv|239750.0||female-divorced|1.0|30.0|1.0|management|1.0|good
27.0||||single-male|2.0|27.0||management|9.0|good
18.0|furniture|||9|9.0|550.0|1.0|skilled|1.0|bad
21.0|furniture|2288.0|||4.0|23.0|9.0|skilled|1.0|good
48.0||356600.0|seven-years|single-male||30.0||9||good
600.0|new-car|||9|||9.0|skilled|9.0|good
12.0|new-car|682.0|seven-years||3.0|||skilled|1.0|good
36.0|9|5371.0|four-years|||28.0|2.0|9|1.0|good
|radio-tv|39550.0|||4.0|46.0||skilled|1.0|good
6.0|radio-tv|||single-male|9.0|42.0|1.0|skilled||good
10.0|radio-tv|1924.0|four-years|single-male|4.0||1.0|skilled||good
36.0|radio-tv||four-years|single-male|1.0|24.0|1.0|9|9.0|good
-600.0|used-car|7758.0|over-seven|female-divorced|4.0|725.0|1.0|skilled|1.0|good
24.0|business|6967.0|seven-years|9|4.0|36.0|||9.0|good
||1282.0|four-years|female-divorced|4.0|20.0||skilled|1.0|bad
9.0|repairs|1288.0|over-seven|single-male|4.0|48.0|2.0||2.0|good
1200.0|retraining|-8475.0|over-seven|married-male|1.0||1.0|9|1.0|good
|new-car|175600.0|seven-years|single-male|3.0||2.0|||good
|radio-tv||four-years|single-male|2.0|34.0|2.0|9|9.0|good
24.0|radio-tv|2872.0|over-seven|single-male|4.0|36.0|1.0||2.0|good
-450.0|||one-year|9|1.0|-750.0|2.0|skilled|1.0|good
15.0|9|1262.0|seven-years|single-male|3.0|36.0|2.0|skilled|9.0|good
10.0|new-car|7308.0||single-male|4.0|70.0|9.0|9|9.0|good
36.0|new-car|90900.0|over-seven|9|9.0|36.0||skilled|1.0|good
|9|2978.0|four-years|single-male|2.0|32.0|1.0|skilled|1.0|good
18.0|furniture|-28275.0||||33.0|1.0|skilled|1.0|bad
11.0|furniture|1577.0||female-divorced|1.0|20.0|1.0|skilled|9.0|good
|furniture|-99300.0|seven-years|female-divorced|4.0|25.0|1.0||1.0|good
-600.0|business|96750.0|9|male-divorced|4.0|31.0|2.0|9||bad
15.0|new-car|950.0|over-seven|single-male||33.0|2.0|9||bad
12.0|furniture|763.0|four-years|female-divorced||26.0|9.0||1.0|good
|9|2064.0|unemployed|female-divorced|2.0|34.0||management|1.0|bad
8.0||1414.0|four-years|single-male|||1.0|skilled|1.0|good
21.0||3414.0|one-year|single-male|1.0|26.0|2.0||1.0|bad
||7485.0|unemployed|female-divorced|9.0|53.0|1.0|management|9.0|bad
-300.0|furniture|2577.0|four-years|male-divorced||42.0||skilled|1.0|good
||338.0|over-seven|single-male|4.0|52.0||skilled|1.0|good
12.0|radio-tv||||2.0|31.0|2.0|management|2.0|good
-525.0|9|57100.0|over-seven|9|9.0|65.0|9.0|skilled|1.0|good
36.0|business|9572.0|one-year|male-divorced||-700.0|2.0|skilled|1.0|bad
36.0|business|111375.0|four-years|9|2.0|3000.0||9|1.0|bad
21.0|new-car|1647.0|four-years|single-male||40.0|||2.0|bad
24.0||3777.0|9|single-male|4.0|50.0|9.0|9|1.0|good
18.0|new-car|884.0|over-seven|single-male|9.0|36.0||skilled|2.0|bad
15.0|radio-tv|1360.0|four-years|single-male|2.0|-775.0||skilled||good
9.0|9|512900.0||female-divorced|9.0|74.0|||2.0|bad
16.0|new-car|1175.0||single-male|3.0|68.0|3.0|9|9.0|good
12.0|radio-tv||seven-years|married-male||20.0|1.0|9|1.0|bad
18.0|furniture|324400.0|four-years|female-divorced|4.0||9.0|||good
|business|4591.0|four-years|||2700.0|3.0|management||bad
48.0|business|3844.0||single-male|4.0|34.0|1.0|unskilled-resident||bad
27.0|9||||2.0|1800.0||||bad
6.0|9||seven-years||2.0||1.0|skilled||good
45.0|radio-tv|151550.0|four-years||9.0|21.0|1.0|skilled|9.0|bad
9.0|education|37525.0||female-divorced|3.0|34.0|2.0||1.0|bad
6.0|radio-tv|1382.0|four-years|9|1.0||2.0|skilled|1.0|good
12.0||951.0|9|9|4.0|27.0|4.0|||bad
24.0|used-car|2760.0||single-male|4.0|36.0|1.0|skilled|1.0|good
18.0|furniture||over-seven|male-divorced||40.0|1.0|management||bad
|9||over-seven|9||5200.0|2.0|skilled|9.0|good
||1168.0|9|married-male|3.0|27.0|1.0|||good
27.0|business|511700.0|9|9||26.0|2.0|skilled|1.0|good
||902.0||married-male|4.0|21.0||skilled|9.0|bad
|new-car|||single-male|9.0||2.0|unskilled-resident|2.0|good
30.0|used-car|10623.0|over-seven|single-male|4.0|38.0||9|2.0|good
12.0|furniture|1935.0|over-seven|single-male|||||1.0|good
12.0|domestic-app|1424.0|seven-years|single-male|||1.0|skilled|1.0|good
24.0||-164200.0||married-male||21.0|1.0|unskilled-resident|1.0|good
|used-car|1413.0|seven-years|9|2.0|55.0|1.0||9.0|good
||3074.0|four-years|single-male|2.0|33.0|2.0|9|2.0|good
36.0||3835.0|over-seven|9|4.0|45.0|1.0|unskilled-resident|9.0|good
27.0|business||9|single-male|4.0|50.0|2.0|skilled|1.0|bad
3000.0|business|-47700.0|9|single-male|4.0||9.0|management|1.0|bad
900.0|||over-seven|||51.0|1.0|skilled|1.0|good
6.0||932.0|seven-years|female-divorced|9.0|39.0|2.0|unskilled-resident|1.0|good
18.0|9|3104.0|seven-years|single-male|||1.0|skilled|1.0|good
|radio-tv|97825.0|9|single-male|2.0|2300.0|9.0|skilled|1.0|good
24.0|furniture||four-years|||24.0|1.0|unskilled-resident|1.0|good
1000.0|new-car|1364.0||female-divorced|9.0|64.0|1.0|skilled||good
12.0|9|625.0||9|1.0||1.0|unskilled-resident|1.0|good
12.0|education|1200.0||female-divorced|4.0|2300.0|1.0|skilled|9.0|good
12.0|radio-tv||9|single-male|2.0|30.0|2.0|skilled|1.0|good
24.0|business|2978.0|four-years|single-male|9.0||||2.0|good
15.0||4657.0||||30.0|1.0|skilled||good
36.0|repairs|2613.0|||2.0|27.0|2.0|9|9.0|good
4800.0|radio-tv|10961.0|||2.0|2700.0|9.0|||bad
|furniture|7865.0|over-seven|9||53.0|1.0|management|9.0|bad
|radio-tv|1478.0|seven-years|9|2.0|1100.0|1.0|skilled|1.0|bad
24.0|furniture||one-year|single-male|1.0|||skilled|1.0|good
|radio-tv|4210.0|9|9|||1.0|||bad
225.0|new-car||9||9.0||1.0|unskilled-resident|1.0|good
|radio-tv||seven-years|9|9.0|3500.0|1.0|skilled||good
18.0|radio-tv|866.0|||2.0|25.0|1.0||1.0|good
4.0|radio-tv|1544.0|seven-years|single-male|9.0||3.0|unskilled-resident|9.0|good
|radio-tv|1823.0|unemployed|single-male|2.0||1.0|management|9.0|bad
6.0|new-car|14555.0|unemployed|single-male|2.0|23.0|1.0||1.0|bad
21.0||2767.0|over-seven|9|||2.0|unskilled-resident|1.0|bad
12.0|radio-tv|1291.0|four-years|female-divorced||35.0|2.0|skilled|1.0|good
30.0||2522.0|over-seven|single-male|3.0|39.0|1.0|9|2.0|good
-600.0|new-car||over-seven|female-divorced||29.0|1.0|skilled|1.0|bad
|radio-tv|1595.0||9|2.0|51.0|9.0|skilled|2.0|good
-1200.0|used-car||||4.0|24.0|2.0||9.0|bad
12.0|||four-years|female-divorced|2.0|27.0||skilled|1.0|good
12.0|retraining|3447.0|four-years|female-divorced|9.0|35.0|1.0|unskilled-resident|9.0|good
24.0|business||seven-years|single-male|1.0|25.0|1.0|skilled|1.0|good
|radio-tv||over-seven|single-male|4.0|5200.0||skilled|1.0|good
-150.0|new-car|30100.0|four-years|9||35.0|1.0|9|1.0|good
1200.0||1925.0|four-years|single-male|9.0|26.0|1.0|9|9.0|good
18.0||433.0|unemployed|9|4.0|22.0|1.0|||bad
150.0|new-car|33300.0|seven-years|9|4.0|39.0|2.0|unskilled-resident|1.0|good
12.0|furniture|2251.0|9|female-divorced|2.0|-1150.0||unskilled-resident||good
30.0|new-car|2150.0|9|9|2.0|24.0|1.0|skilled||bad
24.0|furniture|4151.0|9|||35.0|2.0|skilled|1.0|good
9.0|furniture|2030.0|9|single-male|9.0|24.0|1.0|9|9.0|good
6000.0|radio-tv|7418.0|four-years|single-male|9.0|27.0|1.0|unskilled-resident|1.0|good
24.0|radio-tv|2684.0|four-years|9|2.0|35.0|2.0|unskilled-resident||good
12.0|radio-tv|2149.0|four-years|male-divorced|1.0|29.0|1.0|skilled||bad
15.0|used-car|3812.0|one-year|9|4.0|23.0|1.0|skilled|1.0|good
11.0|radio-tv|1154.0|9|female-divorced|4.0|57.0|9.0|unskilled-resident|1.0|good
|9|1657.0|9|single-male|2.0|27.0||skilled|9.0|good
24.0|radio-tv|1603.0|9|female-divorced||55.0||skilled|1.0|good
|9|-132550.0|9|single-male|4.0|36.0|3.0|management|9.0|good
12.0|education|2748.0|over-seven|9|4.0|57.0|3.0|unskilled-resident|9.0|good
10.0|new-car||9|single-male|4.0|32.0||unskilled-resident|9.0|good
15.0|radio-tv||||3.0|37.0||||bad
36.0|9|157600.0||single-male|||2.0|9|1.0|good
24.0|radio-tv|1533.0|one-year|female-divorced|3.0||1.0|9|1.0|good
14.0|new-car|8978.0|over-seven|male-divorced|4.0|45.0|1.0|management|1.0|bad
24.0|radio-tv|-24975.0|over-seven|single-male||25.0||9|1.0|good
18.0|9||seven-years|single-male|9.0|3200.0||skilled|1.0|good
12.0|furniture|1402.0|seven-years|female-divorced|4.0|925.0|1.0|skilled|1.0|good
48.0||304225.0|unemployed|single-male|4.0|36.0|1.0|management||good
48.0|radio-tv|3060.0|9|||28.0|2.0|skilled||bad
30.0|repairs|11998.0|9|male-divorced|1.0||9.0||1.0|bad
9.0|radio-tv|2697.0|four-years|single-male||32.0|1.0|skilled|2.0|good
18.0||2404.0|9|female-divorced|2.0|26.0|2.0|skilled|1.0|good
12.0|furniture|1262.0|over-seven|male-divorced|9.0|49.0|9.0||1.0|good
6.0|furniture||one-year|female-divorced|4.0|32.0|1.0|skilled|1.0|bad
24.0|9||four-years|single-male|4.0|29.0|||1.0|good
15.0|used-car|168400.0|over-seven|single-male|4.0|2300.0|2.0|9||good
12.0|furniture|1574.0|four-years|single-male|2.0|50.0|1.0|9|1.0|good
18.0||1445.0|seven-years|single-male|4.0|2450.0|1.0|unskilled-resident|9.0|good
15.0|furniture|152000.0|||4.0|63.0|1.0||9.0|good
24.0|9|3878.0|one-year|male-divorced|9.0|3700.0|1.0|skilled|1.0|good
2350.0|new-car|10722.0|one-year|female-divorced|1.0|35.0||unskilled-resident|1.0|good
|9|4788.0|seven-years|single-male|3.0|26.0||skilled|2.0|good
|others|7582.0|unemployed|single-male|4.0|775.0|9.0|management||good
|radio-tv||||4.0|49.0||skilled|9.0|good
24.0||1024.0|one-year||4.0||1.0|9|1.0|bad
12.0|business|1076.0|four-years||2.0||1.0|skilled|1.0|good
36.0|used-car|9398.0|one-year|married-male||28.0|1.0|management|1.0|bad
600.0||6419.0||female-divorced||44.0|2.0||2.0|good
42.0|used-car|479600.0|over-seven||4.0|56.0|9.0|9|9.0|good
48.0||-190725.0|over-seven|male-divorced|9.0|46.0|9.0||2.0|good
1200.0|furniture||one-year|9||26.0|1.0|skilled|1.0|bad
12.0|9|4675.0|one-year||4.0|20.0||skilled||good
10.0|new-car|1287.0|over-seven||9.0|45.0||9|1.0|good
|9|2515.0|four-years|9|4.0|43.0|9.0||1.0|good
21.0|furniture||9||2.0|32.0|2.0|skilled|1.0|good
6.0|new-car|16800.0|9|female-divorced|4.0|54.0||9|1.0|good
1800.0||3804.0|four-years|female-divorced|1.0|42.0|1.0|skilled|1.0|bad
24.0||1344.0||9|2.0|37.0|2.0|unskilled-resident|2.0|bad
500.0|new-car|1038.0|seven-years|single-male|3.0|2450.0|2.0|||good
48.0|new-car||four-years|9|9.0|44.0|1.0|9|1.0|bad
6.0|furniture|1543.0|four-years|9||33.0|1.0|9|1.0|good
30.0||240550.0|seven-years|female-divorced||24.0|9.0|unskilled-resident|1.0|good
12.0|radio-tv|727.0|9||3.0|33.0|1.0|9|9.0|bad
|furniture|1237.0|four-years|female-divorced|9.0|24.0||skilled||bad
9.0|new-car|276.0|four-years|married-male|4.0|22.0|1.0|unskilled-resident|1.0|good
48.0||5381.0|unemployed|9|4.0|||unemployed-non-resident|1.0|good
24.0|9|5511.0||single-male|9.0||9.0|skilled|1.0|good
||3749.0|one-year|female-divorced|4.0|26.0|1.0|skilled||good
12.0|new-car|685.0||9|3.0|25.0|9.0|unskilled-resident|9.0|bad
100.0|new-car||one-year|single-male|2.0|29.0|1.0|9|2.0|good
36.0||274600.0|over-seven|single-male|9.0|31.0||skilled|1.0|bad
1200.0|furniture||four-years|single-male|3.0|38.0|||2.0|good
24.0||4351.0|four-years|female-divorced|4.0|48.0|9.0|9|1.0|good
12.0|education|701.0||single-male|2.0|32.0|9.0|skilled||good
15.0|furniture|||female-divorced||2700.0||unskilled-resident|1.0|good
30.0|new-car|4249.0|unemployed|married-male||28.0|2.0|management|9.0|bad
24.0|radio-tv|1938.0|one-year|male-divorced|3.0|32.0|1.0||1.0|bad
24.0|used-car||seven-years||1.0|1700.0|1.0|management|1.0|good
|furniture|2659.0|four-years|9|2.0|28.0|1.0|skilled|1.0|good
|new-car|1028.0|four-years|female-divorced|3.0|3600.0|2.0|skilled|9.0|good
8.0|new-car||9|single-male||-975.0|9.0|unskilled-resident|1.0|good
12.0|9|5801.0|||4.0|49.0|1.0|skilled||good
24.0|new-car|1525.0|seven-years|9|3.0||9.0|||good
36.0||111825.0|over-seven||2.0|31.0||skilled||good
|radio-tv|1068.0|over-seven|single-male|4.0|28.0|1.0|skilled|9.0|good
|used-car|6615.0|unemployed|single-male|4.0|75.0|||1.0|good
18.0|education|1864.0||female-divorced|2.0|30.0|2.0|skilled|9.0|bad
60.0|9|7408.0|one-year|female-divorced|2.0|24.0||management|1.0|bad
2400.0|9|11590.0|four-years|female-divorced|4.0||2.0|unskilled-resident|1.0|bad
24.0|furniture|411000.0|over-seven||||2.0|skilled|2.0|bad
|furniture|||9|4.0|44.0|1.0|management|1.0|bad
|9||one-year|female-divorced|4.0|23.0|1.0|unskilled-resident|1.0|good
15.0||63750.0|four-years||2.0|24.0|9.0|skilled|1.0|bad
24.0|furniture|4169.0|four-years|single-male||28.0|1.0||1.0|good
1000.0||1521.0|four-years|9|2.0|31.0|1.0|unskilled-resident|9.0|good
24.0||5743.0|one-year|9|4.0|24.0|||1.0|good
|furniture|3599.0|seven-years|female-divorced|9.0|26.0|9.0|unskilled-resident|1.0|good
18.0|9|3213.0||||25.0|1.0||1.0|good
18.0|business|4439.0|over-seven|9|1.0|33.0||management|9.0|good
||3949.0|one-year|single-male|1.0||1.0||2.0|good
||1459.0|four-years|female-divorced|2.0|43.0|9.0|unskilled-resident|9.0|good
13.0|radio-tv|882.0|9|single-male|4.0|23.0|2.0|9|1.0|good
|||unemployed||4.0|-575.0|1.0|unemployed-non-resident||good
6.0|business|87150.0||single-male||34.0|||1.0|good
||1136.0|over-seven||3.0||2.0|skilled||bad
-225.0|9|1236.0|one-year|female-divorced|9.0|23.0||skilled|1.0|good
9.0|furniture|959.0|||2.0|725.0|1.0|skilled|1.0|bad
18.0|used-car|3229.0|9|single-male|4.0|38.0|1.0|management|1.0|good
|radio-tv|6199.0|9|single-male|2.0|28.0|2.0|skilled|1.0|bad
10.0|education|36350.0|over-seven|single-male|4.0|46.0|1.0|skilled||good
1200.0|9|1246.0|one-year|single-male||575.0||unskilled-resident|1.0|bad
12.0|9|2331.0|over-seven|single-male|4.0|49.0|1.0|skilled|1.0|good
900.0|radio-tv|4463.0|9|single-male|9.0|26.0|2.0||1.0|bad
12.0|radio-tv||||9.0|28.0|1.0|9|1.0|good
|9|60150.0|seven-years|9|4.0|-575.0|1.0|skilled||bad
450.0|9|1239.0||single-male||61.0|1.0||9.0|good
12.0|radio-tv|||single-male|||9.0|management|1.0|good
12.0|new-car|2247.0|9||2.0||2.0|skilled|9.0|good
|furniture|88300.0|four-years|married-male|9.0|21.0|9.0|skilled|1.0|good
18.0|furniture|2473.0|unemployed|9|9.0|1250.0|1.0|unemployed-non-resident|1.0|bad
12.0|business|1542.0|9|single-male|4.0||1.0|skilled|1.0|good
18.0|used-car|3850.0|seven-years|single-male|1.0|1350.0|2.0|skilled|9.0|good
18.0||91250.0|one-year|female-divorced|4.0|22.0|1.0|skilled|1.0|good
36.0|||over-seven|single-male|2.0||9.0|9|2.0|bad
18.0|furniture|3001.0|9|||40.0|1.0|skilled|9.0|good
36.0|new-car|307900.0|four-years|single-male|4.0|36.0|1.0|skilled||good
|9|607000.0|over-seven||4.0|3300.0|2.0|skilled|1.0|good
10.0|furniture|2146.0|one-year|female-divorced|9.0|2300.0|2.0|9|1.0|good
60.0|9|13756.0|over-seven|9|4.0||1.0|management|1.0|good
60.0||14782.0|over-seven|female-divorced||-1500.0||9|1.0|bad
2400.0||384250.0|seven-years|female-divorced|4.0||1.0|skilled|9.0|bad
-450.0||2320.0|9||3.0|34.0||9|9.0|good
7.0|radio-tv|846.0|over-seven|single-male||36.0|1.0|9|1.0|good
36.0||357950.0|9|single-male||57.0|1.0|9||bad
300.0|new-car||four-years|female-divorced|4.0|52.0||unskilled-resident|1.0|good
|furniture||seven-years|single-male|4.0|39.0|1.0|skilled|1.0|good
18.0||12976.0|unemployed|female-divorced|9.0||1.0|management||bad
