Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
|furniture||9|female-divorced|9.0||9.0||1.0|bad
9.0|business||four-years|married-male|1.0|27.0||skilled|9.0|good
15.0|radio-tv||||4.0||2.0|||good
36.0||-39060.0|9|single-male|||1.0||1.0|bad
3840.0|business|14421.0|||2.0|1000.0||||bad
24.0|radio-tv|||female-divorced|||1.0|skilled|1.0|good
|||over-seven|single-male||48.0|4.0|9|9.0|good
12.0|9||one-year||2.0||1.0||1.0|good
12.0|9||9|married-male|1.0|22.0|||9.0|good
-720.0|education|72760.0|four-years||4.0|37.0|9.0|||bad
36.0|radio-tv|2394.0|four-years|9|9.0|25.0|1.0|skilled||good
36.0|used-car||four-years||||1.0|9||good
7.0|9|730.0|||||2.0|unskilled-resident||good
8.0|others|1164.0|over-seven||9.0|4080.0||9||good
840.0|business|5954.0|9|9||41.0||unskilled-resident|1.0|good
36.0|education|39540.0|9|single-male||40.0|1.0||1.0|bad
|used-car|1526.0|over-seven||9.0|5280.0|9.0||1.0|good
42.0|radio-tv|158600.0|9||3.0|34.0|1.0|9|1.0|bad
11.0|radio-tv|4771.0|seven-years|9||51.0|1.0|9||good
2160.0|used-car|||9||3120.0|9.0|unskilled-resident|2.0|good
30.0|||one-year|married-male|1.0||||1.0|good
24.0||5943.0||female-divorced|9.0|44.0|2.0|skilled|1.0|bad
||1213.0|over-seven||3.0|1880.0||skilled|9.0|good
18.0|business||||4.0|24.0|1.0||1.0|good
480.0|others|||female-divorced|9.0|58.0||9|1.0|good
|radio-tv|92600.0|over-seven|single-male|4.0|52.0|1.0|unskilled-resident||good
12.0||1412.0|four-years|female-divorced|9.0|29.0||management||good
||1295.0|one-year|female-divorced|1.0||2.0||1.0|good
|education||four-years|9|4.0|940.0|1.0|skilled||bad
|new-car|2249.0|seven-years|9||30.0|1.0||2.0|good
-240.0|9|1108.0||single-male||28.0||9|1.0|bad
12.0|radio-tv|49440.0||single-male|9.0|56.0|1.0|9|9.0|good
12.0|9|1409.0|over-seven|single-male|3.0|54.0|9.0|skilled|1.0|good
12.0|9|797.0|9|9|3.0|33.0||||bad
960.0|9|3617.0|over-seven|single-male|9.0||2.0|skilled||good
12.0|new-car||over-seven|9|4.0|54.0|1.0|skilled|1.0|good
|business|1275600.0|one-year|single-male|9.0||||9.0|bad
12.0|education|2012.0|9|female-divorced|2.0||9.0|skilled||good
18.0|business|||single-male|4.0|34.0|1.0||1.0|good
36.0|radio-tv|||9|4.0|36.0|1.0||9.0|good
1600.0||7057.0|||4.0|36.0||management|9.0|good
24.0|9|1469.0|over-seven|married-male|9.0|3280.0||unskilled-resident|1.0|good
|radio-tv||seven-years|single-male|4.0|24.0||skilled|1.0|good
|radio-tv|||9|2.0|24.0||skilled|9.0|good
9.0|furniture|1919.0|9|9||35.0|1.0|||good
|used-car|2445.0|one-year|||26.0|1.0|skilled|1.0|good
1920.0|others||four-years|single-male|3.0|-780.0||management|9.0|bad
18.0|new-car|6458.0|over-seven||4.0|39.0|9.0|management||bad
12.0|new-car|243120.0||single-male|2.0|32.0|1.0|||good
24.0|furniture||||2.0||1.0|skilled||good
|business||over-seven|married-male||35.0|9.0||1.0|good
|||over-seven|9|||2.0|||good
15.0|education|392.0|||4.0|23.0|1.0||1.0|good
18.0|new-car|6260.0|9|single-male||28.0|||1.0|good
36.0|new-car|314200.0|four-years|female-divorced|9.0|25.0|2.0|skilled||bad
||33600.0|over-seven|9|1.0|2800.0|9.0|||good
|9|3578.0|over-seven|single-male||47.0|1.0|skilled|1.0|good
42.0|9|286960.0|9|female-divorced|3.0||9.0|9|9.0|bad
400.0|furniture||one-year|||2160.0|2.0|skilled||good
33.0|furniture|4281.0|four-years|female-divorced|9.0|23.0|9.0|9|1.0|bad
|new-car||seven-years|male-divorced||36.0|1.0|management||good
|radio-tv|1835.0|four-years|female-divorced||1000.0|||9.0|bad
|used-car||over-seven||2.0|||management|1.0|good
12.0|furniture|1768.0|||2.0|24.0|1.0|unskilled-resident||good
|new-car|||9|4.0|-1260.0|2.0|skilled||good
||1924.0|9||3.0|27.0|1.0||1.0|bad
12.0||2121.0|four-years||||2.0|skilled|1.0|good
12.0|9|701.0|9||2.0|40.0|1.0|9||good
960.0|repairs|639.0|9|9|2.0|30.0|1.0|skilled|1.0|bad
|used-car|1860.0|unemployed|single-male|2.0||9.0|management||good
12.0|new-car||four-years||2.0|29.0|2.0|skilled|1.0|bad
-960.0||8487.0|seven-years|female-divorced|2.0|480.0|1.0||1.0|good
|9|6887.0||single-male|||1.0|skilled||bad
|furniture||one-year|single-male|3.0|27.0|2.0|unskilled-resident|1.0|good
|furniture|1984.0||single-male|4.0|47.0||||good
|||9|female-divorced|4.0|21.0|1.0|||good
|radio-tv||over-seven||2.0|38.0||9||good
27.0|used-car|-172260.0|four-years|||2160.0|9.0|9|1.0|good
|radio-tv|766.0|four-years|single-male||66.0|1.0||1.0|bad
|radio-tv||9|9|||9.0||1.0|good
12.0|radio-tv|1881.0|four-years|female-divorced|||9.0||1.0|good
|9|14180.0|||2.0||1.0|unemployed-non-resident|1.0|good
36.0|radio-tv|4795.0|one-year|female-divorced||30.0|9.0|management|1.0|good
|radio-tv|3416.0|9||2.0|2160.0||management|1.0|good
18.0|9|2462.0|four-years|single-male|2.0|||9|1.0|bad
21.0|furniture|2288.0||female-divorced|9.0|-460.0|1.0|skilled|9.0|good
||3566.0||single-male|||||1.0|good
6.0|||over-seven|female-divorced|9.0|39.0|2.0|skilled|1.0|good
12.0||54560.0|seven-years|female-divorced|9.0|51.0|9.0|||good
||107420.0|four-years||2.0|28.0|||9.0|good
18.0||||single-male||46.0||skilled||good
6.0|||over-seven||4.0|42.0|||2.0|good
10.0|radio-tv|38480.0||single-male|||||1.0|good
|radio-tv|5848.0||single-male|9.0|480.0|9.0|9||good
24.0|used-car||over-seven||4.0|1160.0||||good
24.0|business||seven-years|single-male|9.0|36.0||management|9.0|good
12.0|9|1282.0|four-years|||20.0||skilled|1.0|bad
|repairs|103040.0|||4.0|||||good
12.0|retraining||over-seven|married-male|1.0|45.0|||1.0|good
24.0|new-car|3512.0|9|single-male|3.0|38.0|||9.0|good
6.0|radio-tv|||single-male|2.0|34.0|2.0|unskilled-resident||good
24.0||2872.0|over-seven||4.0||1.0|skilled|2.0|good
1440.0|||one-year|9|1.0|30.0|2.0|skilled|9.0|good
1200.0|domestic-app|100960.0|seven-years||3.0|36.0||skilled||good
10.0|9|292320.0||single-male|4.0|70.0|1.0|||good
|new-car||over-seven|single-male|4.0|36.0|1.0|9|9.0|good
6.0|furniture||four-years|||32.0|1.0|skilled|1.0|good
18.0|furniture|1131.0|||9.0|660.0||9|1.0|bad
11.0|9|-31540.0|one-year|female-divorced|1.0||1.0|skilled||good
-480.0|furniture||seven-years|female-divorced|4.0|25.0|1.0|9|9.0|good
1920.0|business|||male-divorced|4.0||2.0|skilled|1.0|bad
15.0|||over-seven|single-male||||skilled||bad
||||||-520.0|1.0|9|1.0|good
24.0|furniture|82560.0|unemployed||2.0||1.0||9.0|bad
8.0|9|1414.0||9|2.0|1320.0|1.0||1.0|good
21.0|9||one-year|single-male|1.0|26.0|||1.0|bad
30.0|9|7485.0|9|9|1.0|||management||bad
12.0|furniture|2577.0|four-years|male-divorced||42.0|9.0|9||good
|radio-tv|338.0|9|9|4.0||||9.0|good
|radio-tv|1963.0|seven-years|single-male||2480.0|2.0|9|2.0|good
21.0|new-car||over-seven|9||2600.0|2.0|skilled|1.0|good
36.0|||one-year|male-divorced|1.0|28.0|2.0|9|1.0|bad
720.0|business|89100.0|9|9|2.0||2.0||9.0|bad
1680.0|new-car|1647.0|four-years||9.0|40.0|2.0||2.0|bad
480.0|9|3777.0|four-years||4.0||||1.0|good
|new-car||over-seven||||9.0||9.0|bad
||1360.0|four-years|9|2.0|1240.0||||good
||||female-divorced|4.0||1.0|management||bad
16.0|||unemployed||||9.0|unemployed-non-resident|9.0|good
12.0|9|674.0|9|married-male|1.0|20.0|9.0|skilled||bad
720.0|furniture|-64880.0|9||9.0|33.0|2.0|skilled||good
480.0|business|4591.0||single-male|3.0|||9|1.0|bad
1920.0|business|153760.0|seven-years|single-male|9.0||9.0|9||bad
27.0|business|3915.0||single-male|9.0|36.0|1.0|skilled||bad
|radio-tv|168640.0||married-male|2.0|||skilled|9.0|good
||60620.0||single-male|4.0|21.0|1.0|skilled|1.0|bad
9.0|education|1501.0||female-divorced|3.0||2.0|management|1.0|bad
6.0|9|27640.0|four-years|female-divorced|||2.0|skilled|9.0|good
12.0||76080.0|one-year|||27.0|4.0|skilled|1.0|bad
|used-car|2760.0||single-male|4.0|||skilled||good
|||9|male-divorced||40.0|1.0|9|1.0|bad
9.0|education|936.0|9||9.0||2.0|skilled||good
240.0|new-car|1168.0|9|married-male|||1.0|unskilled-resident|1.0|good
|business|5117.0|seven-years|||26.0|2.0|9|1.0|good
12.0|retraining|902.0|seven-years|9|||9.0|||bad
||1495.0|9||1.0|38.0||unskilled-resident|2.0|good
2400.0|used-car|10623.0||single-male|4.0|38.0|||2.0|good
|||9||||3.0||1.0|good
-240.0|domestic-app|113920.0|seven-years|single-male|9.0|26.0||||good
24.0||6568.0|9|married-male|2.0|||9|1.0|good
|||seven-years|9|2.0|55.0|1.0|||good
9.0||3074.0|four-years|single-male||-660.0|2.0||2.0|good
|radio-tv|-76700.0|||4.0|45.0|1.0||9.0|good
|9|5293.0|unemployed|single-male|9.0|50.0|2.0|skilled|1.0|bad
|9|76320.0|9|single-male|4.0|66.0|9.0|9|9.0|bad
36.0|||over-seven|single-male|2.0|51.0||skilled|1.0|good
6.0|retraining|932.0|seven-years|female-divorced|3.0|39.0||unskilled-resident|1.0|good
18.0||3104.0|seven-years|9|1.0|31.0|9.0||1.0|good
1440.0|9||four-years|single-male||23.0|9.0||1.0|good
|9||four-years|male-divorced|2.0||1.0|unskilled-resident||good
10.0|new-car|1364.0|four-years|female-divorced|4.0|64.0|1.0|skilled|9.0|good
12.0|radio-tv||one-year|married-male|1.0|26.0|||9.0|good
12.0||96000.0|four-years|9|4.0|23.0|9.0|skilled||good
480.0||707.0|four-years|single-male|2.0|30.0||9|1.0|good
24.0|9||four-years|single-male|9.0|640.0|2.0|skilled|2.0|good
|9|4657.0|four-years|single-male|2.0||1.0||1.0|good
720.0|||four-years||2.0||2.0|skilled|1.0|good
48.0|9|10961.0|9|single-male|2.0||2.0||1.0|bad
12.0|furniture|7865.0|over-seven|single-male|9.0|53.0|9.0|management|1.0|bad
|radio-tv||seven-years||2.0||1.0|skilled|9.0|bad
|furniture||one-year||1.0|22.0|1.0|skilled|1.0|good
1440.0||4210.0|four-years|single-male||1040.0||skilled|1.0|bad
|new-car|2507.0|over-seven||4.0|51.0|9.0||1.0|good
12.0|radio-tv|85640.0||single-male|1.0|35.0|1.0|skilled|1.0|good
18.0|radio-tv|866.0|four-years|9||2000.0|1.0|unskilled-resident||good
4.0||1544.0|seven-years|single-male|1.0|42.0|3.0||2.0|good
480.0||1823.0|unemployed|single-male|9.0||1.0||2.0|bad
|9||unemployed|9|2.0|-460.0|||1.0|bad
21.0||2767.0|over-seven|||61.0|2.0|unskilled-resident|1.0|bad
12.0||||female-divorced|2.0|700.0|9.0|||good
30.0||50440.0||9|3.0|39.0|9.0|||good
|new-car|73200.0|over-seven|9|2.0|29.0||skilled||bad
|radio-tv|1595.0|9|9|||||9.0|good
960.0|used-car|4605.0|9|||-480.0||skilled|2.0|bad
12.0|||four-years|||27.0||9|9.0|good
480.0|9|3447.0|four-years||3.0||1.0|unskilled-resident||good
24.0|business||seven-years|single-male|1.0||1.0|skilled|1.0|good
12.0|radio-tv|717.0|over-seven||4.0||9.0|skilled|9.0|good
||1204.0|9|9|1.0|35.0||skilled|1.0|good
1920.0||-38500.0|9|single-male|2.0||||1.0|good
18.0|radio-tv|||female-divorced|4.0|22.0||skilled||bad
-120.0|new-car|53280.0|seven-years|female-divorced||39.0|2.0|9||good
480.0||2251.0|four-years||2.0|1840.0|1.0|unskilled-resident|9.0|good
|new-car|||9|2.0|-480.0|1.0||9.0|bad
960.0|furniture|-83020.0||9||35.0||||good
9.0|furniture|2030.0|seven-years|single-male|1.0|24.0|1.0||1.0|good
1200.0||7418.0|9|single-male|1.0|||9|1.0|good
24.0|radio-tv|53680.0|||9.0|35.0|9.0|9||good
12.0|radio-tv|2149.0|four-years|9|9.0|29.0||skilled|1.0|bad
15.0|used-car||one-year|female-divorced||23.0|9.0|skilled|1.0|good
220.0||46160.0|9|||2280.0|||9.0|good
12.0||||single-male||27.0|1.0|9||good
24.0|radio-tv||||9.0||1.0||1.0|good
|new-car|5302.0|over-seven|single-male|9.0|36.0|3.0|management||good
12.0|education|2748.0||female-divorced|9.0|57.0|3.0|unskilled-resident|1.0|good
10.0|new-car|1231.0|over-seven|9||-640.0|2.0|unskilled-resident|2.0|good
|radio-tv|802.0||single-male||2960.0|1.0||2.0|bad
36.0|business|6304.0|9||9.0|36.0|2.0||9.0|good
24.0||122640.0|||3.0||1.0|9|9.0|good
14.0||8978.0||9|4.0||1.0|9||bad
24.0|radio-tv|999.0||9|2.0|500.0|2.0|skilled|9.0|good
18.0|new-car|||single-male|9.0|32.0|1.0|skilled||good
12.0||1402.0|seven-years|female-divorced|9.0|37.0|1.0|skilled|1.0|good
3840.0||12169.0|unemployed|single-male|4.0|36.0|1.0|9|1.0|good
48.0|radio-tv||9|9|||2.0|skilled|1.0|bad
||11998.0|9|male-divorced||||unskilled-resident||bad
|radio-tv|107880.0|four-years||2.0|||skilled||good
18.0|9|-48080.0|9|||26.0|||1.0|good
960.0||||male-divorced||49.0|9.0||1.0|good
6.0|9||one-year||9.0|2560.0|1.0|skilled|1.0|bad
24.0||1901.0|four-years|single-male||29.0|9.0|||good
15.0||3368.0|over-seven|single-male|4.0|460.0||9||good
12.0||1574.0||||50.0|9.0|skilled|1.0|good
-360.0||1445.0||9|9.0|3920.0|1.0|unskilled-resident|9.0|good
15.0|furniture|1520.0|over-seven|single-male|||1.0|skilled|1.0|good
24.0|new-car|3878.0|one-year|male-divorced||37.0|1.0|skilled|9.0|good
47.0|||9|female-divorced|1.0|1400.0|1.0|unskilled-resident|9.0|good
48.0|||seven-years|single-male|3.0|-520.0||||good
||-151640.0|9|9|4.0|31.0|1.0|management|1.0|good
|9|1092.0|four-years|female-divorced||49.0|2.0||1.0|good
24.0|radio-tv||one-year|married-male|||||1.0|bad
12.0|||||2.0|26.0|1.0|skilled||good
36.0|used-car|||married-male|4.0||1.0||9.0|bad
|used-car|128380.0||female-divorced|4.0|44.0|9.0|management||good
42.0|used-car|4796.0|9|single-male|4.0|56.0|||1.0|good
|business||over-seven|9|2.0|46.0|2.0||2.0|good
48.0|furniture|9960.0|||2.0|2080.0|1.0|9|1.0|bad
12.0|9|374000.0|one-year|9|4.0||1.0||1.0|good
10.0|new-car|102960.0|over-seven|9|||9.0|9|1.0|good
18.0||2515.0|9|single-male||43.0|9.0|9||good
||||single-male|2.0|32.0|9.0||1.0|good
120.0|9||9|female-divorced|4.0||||1.0|good
2880.0|radio-tv||four-years|female-divorced|1.0|42.0|9.0|9|1.0|bad
24.0|9|-26880.0|9|single-male||37.0|2.0||2.0|bad
10.0|new-car||seven-years|single-male|3.0||2.0|skilled|1.0|good
3840.0|||||2.0|44.0|1.0|||bad
-120.0|9|1543.0|9|||2640.0||skilled|9.0|good
||96220.0|seven-years|female-divorced||||unskilled-resident|1.0|good
12.0||727.0|||3.0||1.0||1.0|bad
8.0|furniture|1237.0||female-divorced|9.0||1.0|skilled|1.0|bad
-180.0|new-car|-5520.0|9||||9.0|unskilled-resident||good
|others|5381.0||||3200.0|1.0|unemployed-non-resident||good
24.0|furniture|5511.0|9|||||skilled||good
480.0|furniture|3749.0||female-divorced||||skilled|1.0|good
12.0|new-car|685.0|seven-years||3.0||||1.0|bad
||1494.0||single-male||29.0|9.0|unskilled-resident||good
|||9||4.0|31.0|1.0|skilled|9.0|bad
12.0|9|708.0|||3.0|38.0|9.0|9||good
|furniture|||female-divorced|4.0|48.0|||9.0|good
12.0|education|56080.0||||640.0|||1.0|good
-300.0|furniture||9|female-divorced|9.0|27.0|2.0|unskilled-resident|1.0|good
30.0|9|||9|2.0|2240.0|2.0|management|9.0|bad
960.0|radio-tv|1938.0|one-year|||32.0|1.0||9.0|bad
|used-car|-58200.0|seven-years||1.0||1.0|management|1.0|good
18.0||2659.0||9||28.0|1.0|skilled|9.0|good
18.0|||four-years|9||-720.0|9.0||1.0|good
|||seven-years||9.0|-780.0|2.0|unskilled-resident|9.0|good
12.0|furniture|5801.0||9||49.0|1.0|9|9.0|good
960.0||30500.0|9|female-divorced|9.0|-680.0|1.0|skilled|2.0|good
|9|4473.0||||31.0|1.0||9.0|good
6.0||1068.0|9|9|4.0||1.0|skilled||good
24.0|||unemployed|single-male|4.0|75.0|2.0||1.0|good
18.0|education|74560.0|||2.0||2.0|skilled|1.0|bad
|new-car||one-year||2.0|24.0|1.0||1.0|bad
960.0|used-car|11590.0|four-years|female-divorced|9.0||2.0|unskilled-resident|1.0|bad
24.0|furniture|82200.0|over-seven|single-male|4.0|23.0|9.0|skilled|9.0|bad
6.0||3384.0||male-divorced|4.0|880.0|1.0|management|1.0|bad
13.0|radio-tv|2101.0|||9.0|||9||good
-300.0|9||||2.0|24.0||skilled|1.0|bad
|9|166760.0|four-years||4.0|28.0|1.0|skilled|9.0|good
10.0|9|1521.0|four-years|male-divorced|2.0||1.0|unskilled-resident|1.0|good
24.0|9|114860.0|one-year|||24.0|2.0|9|1.0|good
|furniture||9|||26.0||unskilled-resident|1.0|good
|radio-tv|3213.0|9|||25.0||9|1.0|good
-360.0|business|4439.0||9|1.0|33.0|9.0|management|1.0|good
10.0|new-car|3949.0|9|9|9.0|37.0|1.0|9|2.0|good
600.0|9|-29180.0|||2.0|860.0|1.0|9||good
13.0|9|882.0|one-year|single-male|4.0|-460.0|2.0|||good
24.0|radio-tv|300640.0|unemployed|9|9.0|23.0||unemployed-non-resident|1.0|good
6.0|9||four-years|9|9.0|1360.0|9.0||1.0|good
|education||over-seven|single-male|3.0|32.0|||2.0|bad
9.0|9|49440.0|one-year||4.0||||1.0|good
|furniture|||||29.0|9.0|skilled|9.0|bad
18.0|used-car|-64580.0|unemployed|single-male|9.0|38.0|9.0|management|9.0|good
12.0|radio-tv|6199.0||single-male|2.0|28.0||skilled||bad
400.0|education|727.0|9|9||46.0|9.0|skilled|1.0|good
24.0||1246.0|||2.0|23.0|||1.0|bad
12.0||93240.0|||4.0|-980.0|1.0|skilled|9.0|good
-720.0||4463.0|four-years|single-male|2.0|26.0|9.0|management|1.0|bad
12.0||||9|2.0|28.0|9.0||9.0|good
|furniture|2406.0|seven-years|||23.0|1.0|skilled||bad
720.0||1239.0|||4.0|||9|1.0|good
12.0|radio-tv||over-seven||3.0||1.0|9||good
12.0|new-car|89880.0|four-years|female-divorced|2.0|720.0|9.0|skilled||good
6.0|furniture|141280.0||9|2.0|21.0|1.0|skilled|9.0|good
||2473.0|9||1.0||1.0|unemployed-non-resident|9.0|bad
|business|-30840.0|9|single-male||36.0|9.0|skilled|9.0|good
360.0|used-car|||single-male||540.0||9|1.0|good
18.0|9||one-year|female-divorced|4.0|22.0||||good
36.0||68920.0|over-seven|single-male||42.0|1.0||2.0|bad
||||female-divorced|4.0|40.0||skilled|1.0|good
36.0|9||9||9.0|36.0|1.0|skilled|9.0|good
18.0|radio-tv||over-seven|single-male|||2.0|skilled||good
10.0|furniture|||9|9.0|23.0|9.0|skilled|9.0|good
60.0|new-car|13756.0||single-male|4.0|63.0|1.0|9||good
-1200.0|others|14782.0|over-seven|female-divorced||-1200.0|2.0|9|1.0|bad
48.0|||seven-years|||37.0|1.0||1.0|bad
18.0|radio-tv|2320.0|||3.0|34.0||skilled|1.0|good
|9||over-seven|9|9.0||1.0||9.0|good
-720.0|9|-286360.0||9|||1.0|management|1.0|bad
6.0||362.0|four-years||4.0||2.0|unskilled-resident|1.0|good
400.0||2212.0||single-male|4.0|39.0|1.0|skilled|1.0|good
18.0|used-car|1038080.0|unemployed|female-divorced||1520.0|1.0|management|1.0|bad
22.0|||seven-years|female-divorced|4.0|25.0|1.0|skilled||good
12.0|9|1330.0||9|9.0|26.0|||1.0|good
|business|170880.0|four-years|single-male|2.0|26.0|2.0|unskilled-resident|9.0|good
18.0|radio-tv|2238.0|four-years||||2.0|skilled||good
18.0|radio-tv|1126.0|one-year|female-divorced|2.0|21.0|9.0|skilled|1.0|good
360.0||294960.0||9|||2.0|9|1.0|good
-300.0|business|46520.0|four-years||||9.0|skilled|1.0|good
9.0|||seven-years|9||-540.0|2.0|skilled|1.0|good
||72800.0|four-years||2.0|30.0|1.0|9||good
|furniture||one-year|female-divorced|9.0|380.0||9||good
|9|64980.0|9|single-male|4.0|1560.0|1.0|management|9.0|good
-120.0|||seven-years|female-divorced|4.0||9.0|skilled|1.0|good
|||9|single-male||31.0|1.0|9||good
39.0|education|11760.0|seven-years|single-male|9.0|32.0||skilled|1.0|good
|furniture||unemployed|female-divorced||||management|1.0|good
36.0||46960.0|four-years|married-male|2.0|920.0||skilled|1.0|good
|||over-seven|male-divorced|9.0|46.0|2.0|9||bad
24.0|radio-tv|1516.0|9|female-divorced|1.0|3440.0|2.0|9|1.0|good
360.0|radio-tv|1473.0|one-year|married-male||39.0||||good
18.0|business||9|||2240.0||skilled|9.0|good
24.0||8648.0|one-year|single-male|2.0|27.0||skilled|9.0|bad
14.0|new-car|802.0|four-years|single-male|9.0|-540.0||unskilled-resident||good
18.0||2899.0||9|4.0|43.0|1.0|skilled|2.0|good
24.0|radio-tv|2039.0|9|married-male|1.0|22.0|||1.0|bad
24.0|used-car|2197.0|seven-years|single-male|4.0|43.0|2.0||9.0|good
15.0|radio-tv|1053.0|one-year||9.0|540.0||||good
24.0|9|3235.0|over-seven|male-divorced|2.0||1.0||9.0|good
||939.0|seven-years|married-male|2.0||9.0|skilled|1.0|bad
24.0|radio-tv|1967.0|over-seven|female-divorced||||skilled|1.0|good
|used-car||seven-years|single-male||1400.0||management|1.0|good
480.0|business|2292.0|unemployed||9.0|42.0|2.0|9|1.0|bad
10.0|new-car|1597.0|four-years|single-male|2.0|40.0||unskilled-resident|2.0|good
|new-car|1381.0|four-years||2.0|2800.0|1.0|9|1.0|bad
36.0||5842.0||||35.0||skilled||good
12.0|9||one-year|single-male|1.0|33.0||unskilled-resident|2.0|bad
|9||four-years||2.0||2.0|skilled|1.0|good
|9||9|female-divorced||31.0|1.0|9|1.0|good
18.0|new-car|1042.0|four-years||9.0|33.0|||1.0|bad
15.0|new-car|3186.0|9||9.0|20.0|9.0||1.0|good
12.0|used-car|2028.0||9|2.0||||1.0|good
-240.0|new-car||seven-years||||2.0|unskilled-resident||good
|||seven-years|9|3.0|1360.0|2.0||9.0|good
12.0|furniture|2762.0|over-seven||2.0|25.0|9.0|skilled||bad
-360.0|used-car|222320.0|four-years|||||skilled||good
|radio-tv|54860.0||single-male|2.0||9.0|skilled|1.0|good
||1149.0|four-years|single-male|9.0|46.0|2.0|9|9.0|good
9.0|||||4.0|||skilled|1.0|good
-360.0|||unemployed|9|||9.0|unemployed-non-resident||bad
5.0|business|3448.0|seven-years||4.0|74.0|1.0|unskilled-resident|1.0|good
-480.0|others|453120.0||single-male|3.0||9.0|9|9.0|bad
|furniture|149760.0|unemployed|single-male|9.0|36.0|3.0||1.0|good
24.0|repairs|2058.0||9|9.0|33.0||skilled||good
