Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
36.0|9|2613.0|four-years|single-male|9.0||2.0||9.0|good
-960.0|radio-tv|-219220.0|seven-years|9|2.0|27.0|2.0|9||bad
||7865.0|over-seven||4.0||1.0|9||bad
360.0||1478.0||9|2.0||1.0|skilled||bad
24.0|furniture|3149.0|||1.0|1760.0||skilled|1.0|good
36.0|radio-tv|4210.0||9|2.0|26.0|9.0|skilled|1.0|bad
9.0|new-car|100280.0|over-seven|9||51.0|1.0|unskilled-resident||good
12.0||2141.0|seven-years|single-male|1.0|-700.0|9.0||1.0|good
||69280.0|four-years||9.0|25.0||unskilled-resident|1.0|good
4.0|9|-30880.0|seven-years|single-male|1.0|42.0|3.0|||good
|9|1823.0|9|single-male|||9.0|management||bad
||-291100.0|9|single-male|2.0|23.0|1.0||1.0|bad
420.0|business|2767.0|over-seven|male-divorced||61.0||unskilled-resident|1.0|bad
240.0|radio-tv|1291.0||female-divorced|2.0||9.0|skilled|9.0|good
30.0||2522.0|over-seven|single-male|3.0|39.0|9.0|skilled|2.0|good
||915.0|over-seven|9|2.0|29.0||||bad
6.0|radio-tv||9|9||4080.0||skilled||good
|used-car|4605.0|over-seven|single-male|4.0||2.0|||bad
480.0|business|||female-divorced||27.0|2.0|skilled|9.0|good
12.0|retraining|275760.0|four-years|9|3.0|35.0|1.0|||good
24.0|9||9|single-male|1.0||1.0|skilled|1.0|good
||717.0||single-male|9.0|52.0|3.0|skilled|1.0|good
240.0|new-car||four-years|single-male|||||9.0|good
24.0||1925.0||single-male|||1.0|skilled|1.0|good
18.0|9||unemployed|female-divorced|||1.0|skilled|9.0|bad
120.0|9|||female-divorced|||2.0||1.0|good
|9|2251.0||female-divorced|2.0|46.0||unskilled-resident||good
30.0|new-car|2150.0||9|||1.0|skilled|1.0|bad
|furniture|||9|3.0|||skilled|1.0|good
9.0|furniture|40600.0|seven-years|single-male|1.0|24.0|1.0|9||good
60.0||7418.0|four-years|single-male|1.0|27.0|1.0|unskilled-resident||good
960.0|radio-tv|214720.0|four-years|single-male|9.0||9.0|unskilled-resident|1.0|good
|radio-tv|2149.0|9||1.0|29.0|1.0||1.0|bad
15.0|used-car||one-year||4.0|-460.0|9.0||1.0|good
||1154.0|unemployed|female-divorced|||3.0|unskilled-resident||good
|furniture|1657.0|four-years|single-male|9.0||9.0|skilled|1.0|good
-480.0|9|||9||55.0|9.0|skilled||good
|new-car|212080.0|9|9|4.0||3.0|9|1.0|good
-240.0|||over-seven|female-divorced|9.0||3.0|unskilled-resident||good
800.0|new-car||9|single-male|4.0|1280.0|2.0|unskilled-resident|9.0|good
|radio-tv|32080.0|over-seven|single-male|3.0|37.0||skilled||bad
36.0|business||over-seven|single-male||1440.0||9|1.0|good
-480.0|radio-tv||9|9|9.0|38.0|1.0||1.0|good
|new-car||over-seven|male-divorced|9.0|3600.0|9.0|management|9.0|bad
24.0|radio-tv|999.0|9|single-male||2000.0|2.0|||good
|new-car||seven-years|9|9.0|32.0|||9.0|good
|furniture||seven-years|||37.0|1.0|skilled|1.0|good
48.0|9|486760.0||9|9.0|1440.0|1.0|||good
48.0||3060.0|seven-years|single-male|4.0|28.0|9.0|skilled|1.0|bad
30.0|9||one-year||9.0|34.0|1.0|unskilled-resident|9.0|bad
9.0||||single-male|9.0|32.0|1.0|skilled|2.0|good
18.0|radio-tv|||female-divorced||26.0||skilled|1.0|good
12.0|furniture|1262.0||||1960.0|9.0||1.0|good
120.0|furniture|4611.0|one-year||4.0|32.0||9||bad
|radio-tv|152080.0||single-male||||management||good
|used-car|269440.0|over-seven|9||-460.0|2.0|skilled|1.0|good
12.0||62960.0|9|9|2.0||||1.0|good
|radio-tv|1445.0||9|9.0|1960.0|1.0|||good
15.0|9|1520.0|over-seven|single-male|4.0|63.0|1.0|skilled|1.0|good
24.0|||one-year|male-divorced|2.0|37.0|1.0|skilled|9.0|good
47.0|new-car|10722.0||female-divorced|9.0|-700.0||9|1.0|good
|used-car||9|single-male|3.0|26.0|9.0||2.0|good
48.0|others|303280.0||single-male|4.0||1.0|management|1.0|good
12.0|9|1092.0|four-years|female-divorced|9.0||2.0|skilled|1.0|good
||81920.0||||48.0|1.0|skilled|9.0|bad
12.0|business|1076.0|9||||1.0|skilled||good
36.0|used-car|-187960.0|one-year|||28.0||9||bad
1920.0|||over-seven||4.0||2.0||2.0|good
3360.0|used-car|||single-male||56.0|1.0||9.0|good
3840.0||7629.0|over-seven|||||management|2.0|good
960.0|furniture||9|female-divorced|2.0|26.0|9.0|||bad
|||one-year||9.0||1.0|9|1.0|good
|new-car||over-seven|single-male||45.0|1.0|unskilled-resident|1.0|good
|furniture|100600.0||single-male|9.0|43.0|1.0|9|1.0|good
21.0|furniture||seven-years|single-male|||2.0|9||good
6.0||672.0|9|female-divorced|4.0|54.0|1.0|unemployed-non-resident|1.0|good
2880.0||3804.0|four-years|female-divorced||42.0|1.0|skilled||bad
24.0|new-car|1344.0|seven-years|single-male||||unskilled-resident|9.0|bad
10.0|new-car|||9|||2.0|skilled||good
48.0|new-car|10127.0|9|single-male||44.0||skilled||bad
|9|1543.0|four-years|male-divorced|||1.0|skilled|9.0|good
600.0|9|4811.0|9|female-divorced|4.0|24.0|1.0||9.0|good
960.0|radio-tv|||married-male|3.0||1.0||1.0|bad
160.0|furniture|49480.0|four-years|9||24.0||||bad
||276.0|four-years|married-male|4.0||9.0||1.0|good
48.0|others|-107620.0||single-male|4.0|40.0||9||good
24.0||5511.0|9||9.0|25.0|1.0||1.0|good
24.0|9|3749.0|one-year|female-divorced|||||1.0|good
240.0|new-car|685.0|seven-years|||25.0|9.0|unskilled-resident|1.0|bad
|9|29880.0|one-year|single-male||29.0|1.0|9||good
||2746.0|9||4.0|31.0|1.0||1.0|bad
12.0|furniture||four-years|single-male|3.0|38.0|9.0|9|2.0|good
24.0||4351.0||female-divorced|9.0|960.0|1.0|unskilled-resident|9.0|good
12.0|education|701.0|||9.0|32.0|2.0||9.0|good
15.0|||over-seven|||27.0||||good
||||married-male||560.0|2.0||1.0|bad
1920.0|radio-tv|38760.0|||3.0|32.0||||bad
24.0||2910.0||9||34.0|1.0|||good
720.0|furniture|-53180.0|four-years|9|2.0|||9||good
|new-car|1028.0|four-years|female-divorced|3.0|36.0|2.0||1.0|good
-160.0|new-car|-67960.0|seven-years|single-male|4.0|39.0|2.0|9||good
|furniture||||9.0|49.0|1.0|9||good
24.0||1525.0|seven-years|9||34.0|1.0|skilled||good
36.0|9|4473.0|9||2.0|31.0|1.0||1.0|good
6.0|radio-tv|1068.0|over-seven||9.0||1.0|skilled|2.0|good
|9|6615.0||single-male|9.0||9.0|management|9.0|good
720.0|education|1864.0|9|female-divorced|2.0|30.0|9.0|||bad
60.0|9|7408.0|one-year|||960.0||management||bad
3840.0|used-car||four-years|||24.0|2.0|unskilled-resident|1.0|bad
24.0|furniture|4110.0|over-seven|9|4.0|1840.0|2.0|skilled|2.0|bad
6.0|9|3384.0|four-years|male-divorced|4.0|44.0|||1.0|bad
260.0|9|2101.0||9|4.0|23.0|1.0|unskilled-resident|1.0|good
1200.0|9|1275.0||female-divorced|9.0||||9.0|bad
24.0||4169.0|four-years||9.0|-560.0|1.0||9.0|good
10.0|9|60840.0|four-years|9||31.0|1.0||9.0|good
|9|5743.0|one-year||||2.0|skilled|1.0|good
21.0|furniture||||4.0|26.0|1.0|unskilled-resident|9.0|good
18.0|radio-tv|3213.0||married-male||25.0|9.0||1.0|good
|business|4439.0|over-seven|9|1.0||9.0|management|1.0|good
||157960.0||9||37.0||9|2.0|good
-300.0|radio-tv||9||2.0|43.0||unskilled-resident||good
13.0|9|882.0|one-year||4.0|23.0|2.0|skilled|9.0|good
24.0|||9|female-divorced||920.0|1.0|unemployed-non-resident|1.0|good
6.0|business|1743.0|9||9.0|34.0|2.0|unskilled-resident|1.0|good
9.0||1136.0|over-seven|single-male|3.0|-640.0||skilled|2.0|bad
9.0|9|98880.0|9||4.0||||1.0|good
|furniture||four-years|9|2.0||1.0||1.0|bad
720.0|||unemployed|single-male|4.0|38.0|9.0|||good
|radio-tv|6199.0|four-years|single-male||28.0|2.0|9|9.0|bad
|||over-seven|single-male|4.0|1840.0|1.0||1.0|good
24.0||||single-male|2.0|920.0|1.0|9|9.0|bad
12.0|radio-tv||over-seven|single-male|4.0|49.0|1.0|||good
|radio-tv|4463.0||||26.0|2.0|management|1.0|bad
240.0|radio-tv|||married-male||28.0|1.0|9|9.0|good
|furniture|2406.0|seven-years|9|4.0||9.0|skilled||bad
18.0|9|1239.0|four-years|9|4.0|61.0|1.0|skilled||good
12.0|radio-tv|3399.0||single-male|||1.0|management|1.0|good
||2247.0||9||36.0||skilled|9.0|good
6.0||1766.0|four-years|married-male|2.0|21.0||9|1.0|good
|9||unemployed|single-male||25.0|1.0|unemployed-non-resident|1.0|bad
|business|1542.0||||2880.0|9.0|skilled|1.0|good
18.0|used-car|3850.0|seven-years|single-male|||2.0|skilled|9.0|good
18.0|9|3650.0|||4.0||1.0|skilled|1.0|good
|furniture|68920.0|over-seven|single-male||42.0|9.0|skilled||bad
-360.0|furniture|||9|||1.0|9|1.0|good
720.0|new-car|3079.0|four-years|single-male||36.0|1.0|||good
|radio-tv|6070.0||single-male|4.0||2.0|9|9.0|good
|9|2146.0|one-year|female-divorced||23.0|2.0||1.0|good
|new-car|275120.0|over-seven|single-male|4.0|63.0|1.0|management|1.0|good
60.0|9|14782.0|9|||60.0|2.0|9|1.0|bad
48.0|9||9||9.0|37.0||||bad
18.0|radio-tv|2320.0|||3.0||9.0|9|1.0|good
||846.0|9||9.0|36.0|9.0|skilled|1.0|good
36.0||1145440.0|over-seven|single-male||57.0|1.0|9|1.0|bad
6.0|new-car||9|female-divorced||4160.0|||1.0|good
20.0|furniture|2212.0|seven-years|single-male|4.0|39.0|||1.0|good
|9||unemployed||4.0|38.0|9.0||9.0|bad
22.0|9|1283.0||female-divorced|4.0|25.0|1.0|9|9.0|good
12.0||1330.0|one-year|single-male|||9.0|skilled|9.0|good
30.0||170880.0|four-years|single-male|2.0||2.0|unskilled-resident|1.0|good
18.0|radio-tv||four-years|female-divorced||25.0|2.0|skilled|1.0|good
18.0|radio-tv|||female-divorced|2.0|21.0|1.0|9|1.0|good
18.0|furniture||unemployed|single-male|9.0|40.0|2.0|||good
|business|2326.0|four-years|single-male||27.0|1.0|skilled||good
|9|1449.0|seven-years|female-divorced|2.0|27.0|2.0|skilled|1.0|good
||1820.0|four-years|married-male|2.0|1200.0|1.0|9|9.0|good
12.0||983.0|9|9|9.0|19.0|1.0|unskilled-resident|1.0|good
36.0|new-car|3249.0|9||4.0|1560.0|1.0||2.0|good
6.0|9|1957.0|seven-years||4.0|||9|9.0|good
9.0||192480.0||single-male|3.0|31.0|1.0|9||good
-780.0||11760.0|9|9|9.0||1.0||1.0|good
12.0||2578.0|||4.0|-1100.0||management|1.0|good
36.0|furniture|187840.0|9||2.0|46.0|2.0|skilled|1.0|good
|9|1223.0|over-seven|male-divorced|1.0|920.0||9|1.0|bad
|radio-tv|1516.0||female-divorced||3440.0|9.0||1.0|good
18.0|9|1473.0|one-year|married-male||39.0|1.0|||good
18.0||75480.0|||4.0|-560.0|2.0|skilled|1.0|good
24.0|business|691840.0|one-year|9|9.0|1080.0|2.0|skilled||bad
-280.0|new-car|802.0||single-male|2.0|27.0|9.0||1.0|good
18.0||2899.0||single-male|4.0|3440.0|||9.0|good
|radio-tv|2039.0|||1.0||1.0|9|1.0|bad
|||seven-years|single-male|4.0|43.0||9|2.0|good
600.0||1053.0|one-year|married-male||-540.0||||good
1920.0|radio-tv|3235.0|over-seven|male-divorced|2.0|2080.0|1.0||1.0|good
12.0|new-car|18780.0|seven-years|9|2.0|28.0||skilled|1.0|bad
24.0|radio-tv|1967.0|over-seven||4.0|400.0|1.0|9|1.0|good
1320.0|9|-145060.0|seven-years|single-male|2.0|35.0|2.0|9||good
|business|2292.0|unemployed|||42.0||||bad
10.0||1597.0|four-years|single-male|2.0|40.0|1.0|9|2.0|good
|9||four-years|female-divorced|2.0|-700.0|1.0||1.0|bad
|used-car|5842.0||9|9.0|35.0|2.0|skilled|2.0|good
480.0|new-car|||9|1.0|33.0|1.0|unskilled-resident||bad
18.0|9||four-years|9||1840.0|9.0|skilled||good
21.0|new-car|2782.0|seven-years|9|9.0|31.0||management|1.0|good
18.0||1042.0|four-years||2.0|33.0|1.0|skilled||bad
||127440.0|seven-years|female-divorced|3.0||9.0|skilled|1.0|good
12.0|used-car|2028.0|four-years||2.0|30.0|9.0|skilled|1.0|good
12.0|9|958.0|seven-years|9|3.0|47.0||unskilled-resident|9.0|good
21.0|furniture|1591.0|9|single-male|3.0||9.0|management||good
12.0|furniture||9|female-divorced|2.0|25.0||9|9.0|bad
||||married-male||||9|1.0|good
28.0|radio-tv||over-seven||9.0|29.0|9.0|skilled|1.0|good
360.0|9||9||3.0|46.0|2.0|9||good
||1313.0|9|single-male|4.0|20.0||skilled|1.0|good
|repairs||unemployed|female-divorced|4.0|55.0|3.0|9|2.0|bad
||3448.0|||4.0||1.0||1.0|good
|others||four-years||9.0|29.0||management|1.0|bad
