Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
2400.0||||female-divorced||1450.0|2.0|||bad
||-34825.0|||4.0|35.0||||good
||2299.0|9|||1950.0|||9.0|good
|9||9|female-divorced|9.0||1.0|||good
||||9||-975.0||unskilled-resident|1.0|good
||||||||9|1.0|good
|||||9.0|||unskilled-resident||good
27.0|used-car||9||9.0|||||good
||||||25.0||||good
|9|168900.0||single-male|1.0|1550.0|||1.0|good
||111250.0||||-1425.0||||bad
6.0|||||9.0|||||good
300.0||6468.0|9|||1300.0|1.0|management||bad
|||||2.0|||9||good
900.0|9||9|9|2.0|||||good
3600.0|furniture|6229.0|9|||-575.0|||1.0|bad
900.0|||four-years||||1.0|9|9.0|good
15.0||||9||||skilled|9.0|good
|9|1953.0|||4.0|||9||bad
||||||||skilled||bad
|9||||9.0||9.0|||good
|9|||9||48.0||||good
|||9||2.0|||||good
||||married-male||1100.0|9.0||9.0|good
900.0|9|45475.0|9|||37.0|1.0|||bad
|radio-tv||9|9|||9.0|||good
|||9|9||||9|9.0|good
7.0|||over-seven|single-male||||unskilled-resident||good
||1164.0|||4.0|5100.0||||good
|9||||||2.0||1.0|good
|education|1977.0|9||||||1.0|bad
12.0||1526.0|||9.0|||management|1.0|good
|9|198250.0|one-year|||34.0|||9.0|bad
|||9|||||||good
|||four-years|||||||good
|||||9.0||9.0||1.0|good
|||9||||2.0||9.0|bad
|9||over-seven|9|9.0||9.0|9|1.0|good
||1568.0|||||9.0|||good
|||over-seven||4.0||||1.0|good
500.0|9||||4.0||||1.0|good
||1412.0||female-divorced|9.0||9.0|||good
|furniture||||||9.0|skilled|1.0|good
36.0||||single-male|||9.0|skilled||bad
|||9||||9.0|||good
|9|||9||||9||bad
|radio-tv|-15450.0|||9.0|-1400.0||||good
||-35225.0|||9.0|||||good
|9||over-seven||3.0||1.0|9|2.0|bad
|9|3617.0||single-male|||2.0|9|9.0|good
||1318.0|||9.0|2700.0|9.0|skilled|9.0|good
-1350.0|||9||9.0|||9||bad
300.0|9|||9|2.0||9.0|||good
18.0|9||four-years|9||850.0|9.0||9.0|good
|9|116850.0||single-male|4.0|||||good
20.0|used-car|7057.0|9|single-male||||||good
|new-car||over-seven|||41.0|9.0||9.0|good
36.0||2323.0||single-male||||||good
6.0|radio-tv|46600.0|9||2.0|-600.0|9.0|skilled||good
||191900.0|9||9.0|875.0|1.0|skilled||good
-300.0||61125.0||||650.0||||good
||||9||1950.0||||bad
||6458.0|||4.0|||||bad
|new-car||9||9.0||1.0|9||good
||-193025.0||9||||||good
|9|||9|9.0||9.0||9.0|good
-150.0||72450.0|over-seven|||||||good
||392.0|9||||1.0||9.0|good
-450.0|9|6260.0||single-male||||||good
900.0||392750.0|four-years|||25.0||||bad
|9||over-seven||9.0||||1.0|good
|||||1.0|2350.0|||1.0|good
42.0||358700.0||female-divorced|9.0|30.0|||9.0|bad
1000.0||2132.0|||||2.0||1.0|good
|9|||||23.0|9.0||1.0|bad
12.0|||9||9.0||9.0|management||good
|radio-tv||||9.0|2500.0||||bad
2400.0|9|193400.0||9||||management||good
1200.0|furniture||9|||1200.0|9.0|||good
||||9||63.0|9.0|||good
18.0|||one-year||||9.0|9|1.0|bad
||53025.0||||30.0|2.0|||good
||70100.0||||40.0|9.0|||good
|9|63900.0|four-years|single-male|9.0|30.0||||bad
|9|46500.0|9|9|2.0|||9||good
|9||||||2.0|9||bad
|new-car||9||2.0|24.0|9.0|skilled||good
|9|||9|||1.0||9.0|bad
15.0|9|-67700.0|||9.0||2.0|||good
900.0|9||four-years||||||9.0|good
||-253600.0||9||||||good
||62000.0|9|9||-950.0||9||good
1350.0||8613.0||||||9|9.0|good
||19150.0||||66.0||||bad
|9|2728.0||single-male|2.0|||skilled||good
||||||4400.0|9.0||1.0|good
||||married-male||675.0||||good
||-119875.0|9|9||||9||good
||||||-675.0||||good
||2462.0||||22.0|9.0||1.0|bad
||2288.0|9|9||-575.0|||1.0|good
|business||||9.0||1.0|9|1.0|good
-150.0|||over-seven||||2.0|9||good
|||||3.0|5100.0|2.0|skilled|9.0|good
||268550.0|9|single-male|2.0|||9|9.0|good
|radio-tv|||||-1150.0||9|1.0|good
|||over-seven|||||skilled||good
|||four-years|||||||good
|||||||||9.0|good
2400.0||387900.0|over-seven|9||2900.0|1.0||9.0|good
||174175.0||9||900.0|9.0|||good
|||9|||-500.0||9|9.0|bad
450.0|9|||9|9.0|||skilled||good
||339.0|9|married-male|1.0|4500.0|||9.0|good
24.0|||||3.0||2.0|||good
|9|1898.0|four-years|single-male|9.0|850.0|2.0||9.0|good
-600.0||2872.0|9|9|9.0||9.0|9||good
|||9|9|9.0||||1.0|good
||||9||900.0|||9.0|good
||730800.0|||||1.0||1.0|good
|9|||9||||9||good
||297800.0|9|||3200.0||||good
18.0|furniture|113100.0|unemployed|||-825.0|9.0|||bad
275.0||1577.0|one-year|female-divorced|9.0|20.0||||good
24.0|||9|9|||9.0|skilled||good
24.0|||over-seven|||775.0||||bad
375.0|||||3.0|1650.0|9.0|skilled|2.0|bad
||||||||9|9.0|good
|9|51600.0||9||||management||bad
|radio-tv||four-years|single-male|2.0||9.0|9|1.0|good
||3414.0||9|1.0|26.0|9.0|||bad
30.0||||female-divorced||||9|9.0|bad
||||9||1050.0|9.0|9|9.0|good
150.0||8450.0|over-seven|||||9||good
300.0||-49075.0|seven-years|single-male|2.0||2.0||2.0|good
|new-car||||9.0|||skilled||good
36.0|||||9.0||9.0|||bad
|9||four-years||||||1.0|bad
|new-car||9|9|9.0||2.0|||bad
24.0||||||||skilled||good
||88400.0|over-seven|9||36.0||skilled||bad
750.0|9|1360.0|9|||-775.0|9.0|||good
9.0|||over-seven|||-1850.0||9|9.0|bad
16.0||29375.0||9|3.0|3400.0|9.0|9|9.0|good
||33700.0||||-500.0|1.0|skilled||bad
18.0|furniture|||9||825.0||9|9.0|good
||||single-male|3.0|1350.0|||1.0|bad
|business||seven-years||||9.0|9|2.0|bad
2700.0|9||||9.0|||||bad
||||9||29.0||skilled||good
|9||||||1.0|||bad
9.0||150100.0|||||||1.0|bad
|9||||||9.0|skilled||good
12.0|||9||9.0|27.0|4.0|skilled||bad
||||9|||||1.0|good
|furniture||9|male-divorced||1000.0|9.0|||bad
450.0||||||52.0||skilled||good
|new-car||four-years||9.0|||9|9.0|good
1350.0||5117.0|9||4.0||2.0|9||good
300.0|retraining||9|married-male||||skilled||bad
|||9|single-male||950.0|9.0|unskilled-resident||good
|used-car|||9|9.0|-950.0|3.0|management||good
600.0|furniture||over-seven||4.0|||||good
|9||9||||1.0|skilled|1.0|good
|business|||9||21.0||9||good
|||||9.0||1.0|||good
|||9||||2.0|9|9.0|good
900.0|9||9||||9.0|unskilled-resident||good
27.0|9|-132325.0||9||2500.0|||9.0|bad
||1908.0|||4.0|3300.0|||9.0|bad
|radio-tv||9|||||||good
||932.0|9||||9.0|unskilled-resident||good
||-77600.0||||31.0|||1.0|good
-900.0|radio-tv|3913.0|four-years|9|||1.0|skilled|1.0|good
24.0|furniture||||9.0|-600.0|9.0|9||good
500.0|9|34100.0||female-divorced|||9.0|skilled|9.0|good
12.0||||||1300.0|9.0|9||good
|9||||4.0||9.0|||good
|||||2.0||2.0|9||good
-600.0|business||9|single-male|9.0|800.0||9|9.0|good
375.0|used-car|4657.0|||||9.0|9||good
||||||675.0||||good
||-274025.0||||||9|1.0|bad
|||9|||53.0|1.0|9||bad
-225.0||1478.0|||||9.0|9||bad
|||9||9.0|22.0|1.0|9||good
1800.0|radio-tv||four-years|||||||bad
|new-car|||9||51.0|9.0|unskilled-resident||good
-300.0||||9|9.0|35.0||9|9.0|good
|9||four-years|||-625.0||||good
|9|1544.0||||||||good
||91150.0||9|9.0|||9||bad
|new-car||||||||1.0|bad
||||9||||||bad
|radio-tv||9|female-divorced|9.0||||1.0|good
750.0|radio-tv||over-seven|single-male|9.0|||||good
|new-car|22875.0|over-seven||||9.0|9|1.0|bad
|9||9||||||9.0|good
|used-car|4605.0||single-male|||||2.0|bad
-300.0||118500.0||||||||good
||3447.0|9|9|||9.0|||good
||31450.0|seven-years|single-male|||9.0|9|1.0|good
1200.0|9|71700.0|||9.0|5200.0|3.0|||good
||1204.0|9|9|9.0|||||good
|||9|||||||good
18.0|||||9.0|||||bad
300.0|9||seven-years||9.0|975.0||9|1.0|good
600.0|furniture||||||1.0|||good
||215000.0|four-years|9|9.0||||9.0|bad
1200.0||-103775.0||9|||2.0|9||good
||2030.0||single-male|1.0||9.0|||good
6000.0|||9|||||unskilled-resident|9.0|good
|radio-tv|||9|9.0||||9.0|good
||107450.0||||||9|1.0|bad
15.0|||9||9.0|-575.0|9.0|skilled||good
||1154.0||female-divorced||1425.0||9|1.0|good
||||single-male||||skilled|9.0|good
2400.0|radio-tv||9|||5500.0||||good
||265100.0||||||management||good
|9|2748.0|over-seven||9.0|1425.0||unskilled-resident|9.0|good
|||9|||-800.0||||good
|radio-tv|40100.0|9|9||||||bad
|business|6304.0|over-seven||9.0|3600.0|9.0|skilled||good
-600.0||76650.0||female-divorced||3800.0|9.0|9||good
|9||9|||||||bad
||-24975.0||9||||||good
||66550.0|seven-years||3.0||||1.0|good
|9|140200.0|seven-years||9.0|37.0|1.0|skilled|9.0|good
||||||||||good
||3060.0|seven-years|9|9.0|1400.0|2.0|skilled||bad
||||male-divorced||3400.0||9||bad
|radio-tv||||9.0|-800.0|9.0|||good
-450.0||2404.0||female-divorced|9.0|26.0|||9.0|good
||1262.0|9|||-1225.0|||9.0|good
||||9|9.0|||||bad
||||single-male||29.0||9||good
|||9|single-male||23.0|9.0||1.0|good
|9||9|9|||||1.0|good
||||9|4.0|-1225.0||unskilled-resident||good
15.0||1520.0|9||4.0||||1.0|good
2400.0|9||9||9.0|||skilled||good
||1072200.0|||9.0||||9.0|good
||||9||-650.0|1.0||2.0|good
48.0|9|-189550.0||9||1550.0|1.0||9.0|good
600.0||||9|4.0|||||good
|||one-year|||48.0||skilled|1.0|bad
||||married-male||26.0||9||good
||||||||||bad
-600.0||6419.0|9||||9.0||9.0|good
||4796.0|9|9|||1.0|||good
2400.0||190725.0|9|9|||||2.0|good
|9|249000.0||9||650.0||skilled||bad
|||||4.0|-500.0||9||good
500.0||64350.0||||-1125.0|9.0|unskilled-resident||good
-450.0|||9|9|9.0|||||good
21.0|||9||||9.0||1.0|good
6.0|new-car|||||54.0||9||good
36.0||||female-divorced||42.0|9.0|||bad
|||seven-years|||3700.0||9||bad
|9|||||4900.0||||good
|||9||2.0|4400.0|1.0|||bad
||||||||skilled||good
|||9|9|9.0|24.0||||good
12.0|9||9|9||33.0|||9.0|bad
8.0|9|123700.0||female-divorced|9.0|||||bad
450.0||27600.0|four-years|9||||9|9.0|good
48.0|9||unemployed|single-male||-1000.0|1.0||9.0|good
||551100.0|9|||25.0|9.0|||good
24.0|furniture||||9.0|||skilled|9.0|good
300.0||||||1250.0||||bad
||||||||||good
900.0|||over-seven||9.0||||1.0|bad
|furniture|17700.0|||9.0|38.0|||9.0|good
1200.0||217550.0|||||1.0|||good
12.0|9||||9.0|||||good
15.0||364300.0|||9.0||||9.0|good
|9|4249.0||9||28.0|||9.0|bad
1200.0|||9|||32.0||9||bad
24.0|||||9.0|850.0||||good
18.0||265900.0||||28.0|9.0||9.0|good
||||||3600.0|9.0|||good
|new-car|||||||||good
|9|5801.0|over-seven|single-male||4900.0|9.0|9||good
||1525.0|||||||2.0|good
||-111825.0||9||775.0|1.0|||good
|9|106800.0|||4.0|||9|9.0|good
600.0|9|6615.0|unemployed||||9.0|management||good
|||9|||30.0|2.0|||bad
6000.0|new-car|-185200.0|||2.0|2400.0||9|1.0|bad
|used-car|||9|4.0|24.0|2.0|||bad
|furniture||9|9||1150.0|2.0|9|9.0|bad
|9||||9.0||||9.0|bad
|radio-tv|||9||23.0||||good
750.0|||9|female-divorced|||1.0|||bad
2400.0||104225.0||9|4.0|28.0|1.0||1.0|good
500.0|furniture||9|male-divorced||31.0||unskilled-resident||good
|education|||||||skilled|9.0|good
21.0|9|||||1300.0||unskilled-resident|9.0|good
||3213.0|||3.0|2500.0|9.0||9.0|good
||4439.0|9||9.0|||||good
-250.0|||||||9.0|||good
|9||9||9.0|-1075.0|1.0||9.0|good
|9|882.0||||23.0||||good
24.0||||female-divorced||||||good
|9||||2.0|||unskilled-resident||good
225.0|||||||9.0|9|9.0|bad
||||9|||1.0|skilled|9.0|good
-225.0|9|||female-divorced|2.0|||9||bad
-450.0|9|322900.0||single-male||38.0|1.0|9||good
|9|||single-male||28.0|9.0||1.0|bad
10.0|9|||||||9|1.0|good
|||||9.0|||9|1.0|bad
||58275.0|||||9.0||1.0|good
36.0||4463.0|9||||2.0||9.0|bad
|||9|9||28.0|1.0|skilled||good
750.0|9||9|9|4.0||||1.0|bad
|9|||single-male|||9.0|9||good
|||9|9|||9.0|9||good
|9|224700.0|||9.0|||9|9.0|good
300.0|||four-years|married-male|2.0|21.0|||9.0|good
|9|123650.0|unemployed||9.0|25.0|9.0|||bad
|||seven-years|||1800.0||9||good
900.0|||||9.0||||1.0|good
18.0||-91250.0||9||||||good
900.0|||9|||-1050.0||||bad
|||||9.0|4000.0||9||good
36.0||76975.0||||36.0||||good
450.0|9||9|single-male|||2.0|||good
||-53650.0||||||||good
|||9|||1575.0||management|9.0|good
|9|-369550.0|9|||1500.0||||bad
48.0|9|7685.0|||||1.0||1.0|bad
900.0||||married-male|||||9.0|good
||||9|9.0|36.0|1.0|skilled|9.0|good
|||9|9|9.0|||||bad
600.0|new-car|362.0||||||||good
|9|||||||9||good
|used-car||||||9.0|||bad
|9|||female-divorced|||9.0|skilled|9.0|good
|new-car|||single-male|9.0||9.0|skilled|9.0|good
|business|||9|||||9.0|good
||2238.0|9|female-divorced||25.0||9||good
-450.0|9|||9|||9.0|||good
18.0|furniture|737400.0||||||9||good
375.0|business|2326.0|||||1.0|9|9.0|good
||144900.0|||9.0|||||good
-450.0|||four-years||2.0|||||good
|||9||||1.0|9||good
||3249.0||9|||||9.0|good
||||||||||good
||240600.0||||||9||good
||11760.0||9|||9.0|9||good
||2578.0||9||55.0|||9.0|good
|9|234800.0|||||9.0|9|1.0|good
300.0|new-car|||||||||bad
24.0|||four-years||9.0||9.0|||good
|||||4.0||9.0|skilled|9.0|good
18.0|||||9.0||9.0|||good
|||9|||27.0|||9.0|bad
||-20050.0|||9.0||2.0||9.0|good
1800.0|new-car|289900.0||single-male||||9||good
24.0|||one-year||1.0|2200.0|||1.0|bad
24.0||219700.0|||4.0|43.0|9.0|9||good
15.0||||||||9|9.0|good
24.0|radio-tv|-80875.0|9||||9.0|||good
||-23475.0|seven-years|married-male|9.0|1400.0||9|1.0|bad
1200.0|9||9|9||||||good
33.0|9||9||9.0||9.0||1.0|good
||||9|2.0|||management||bad
500.0|||||2.0||1.0|||good
||||||||||bad
36.0|9|||||875.0||skilled|9.0|good
|9|-64475.0|one-year|9||1650.0|9.0|||bad
||211775.0||female-divorced||||||good
2100.0||||||||||good
18.0|||||9.0|||||bad
|||9||||9.0|||good
|||9||2.0||9.0|||good
|new-car|||9||||unskilled-resident|9.0|good
|||||9.0|||9||good
|furniture||||9.0|||||bad
||||9||1050.0|1.0|skilled||good
|||||2.0|725.0|9.0||9.0|good
|||four-years|9|||9.0||9.0|good
225.0||1313.0|over-seven|||20.0|||9.0|good
1800.0|||9||||3.0|||bad
-125.0||172400.0||9|||||1.0|good
24.0|||||||9.0|9||bad
6.0||||||||9||good
|||four-years|9|||9.0|||good
9.0||||||-625.0|9.0||9.0|good
12.0|9|148400.0|four-years|||25.0|9.0||1.0|bad
|9|||9|||1.0|unskilled-resident|9.0|good
-600.0|9||9|||37.0||9|1.0|good
|9|84850.0|||9.0|||||good
600.0|9|609.0|one-year||||9.0|||bad
300.0||188400.0|||4.0|39.0|1.0|9||good
600.0||162000.0||||||9|9.0|good
|||9||||||1.0|good
|9|||9||4100.0||unskilled-resident|9.0|bad
|||four-years|||||management|9.0|bad
||1244.0||female-divorced||4100.0|2.0|||good
1800.0|new-car||||||9.0|||bad
|radio-tv||||2.0|||skilled||good
12.0||71200.0|9|9|9.0||||9.0|good
15.0|||9|9||||9|1.0|bad
||276350.0|||2.0|30.0|||9.0|good
|radio-tv|||||-725.0|9.0|||good
|9||||||2.0||9.0|good
|9||9|9|4.0||9.0|management|9.0|good
|9||9|||775.0|||9.0|bad
2400.0|||one-year||9.0||9.0|||good
|||four-years|9||||9||good
|9|3386.0|||4.0|||9||bad
-150.0||343.0|9|||27.0|1.0|9||good
||459400.0|9|9|9.0|800.0|1.0|skilled||good
||90500.0||||1850.0||||good
15.0|9|1721.0|9|single-male|9.0|||||good
12.0||75425.0||female-divorced|9.0||9.0|management|9.0|good
600.0||75400.0||||1900.0|2.0|skilled||good
1800.0||195000.0|9|9||||9||good
|||||4.0|-1575.0||9||good
2400.0|radio-tv||||9.0|||unskilled-resident|9.0|bad
48.0||361900.0|||||9.0|skilled||good
-825.0|||||9.0|||9|1.0|good
|9||9|||||unskilled-resident||good
||||9|2.0|-550.0|||9.0|bad
300.0|education|448.0|9|||||||bad
||||9|||||1.0|bad
6.0||123800.0|9||||1.0|||good
18.0|||||2.0|825.0|||9.0|bad
|9|||9|4.0|||9||bad
||2569.0||single-male|4.0|||9|9.0|good
|radio-tv|-128800.0||9|9.0||||9.0|good
|business|103700.0|9|9|||9.0|||good
||1478.0|||4.0|||||good
600.0|||9||9.0|575.0||9||good
|||||9.0|650.0|9.0|9|1.0|good
30.0|9||||4.0||2.0|skilled||good
15.0||96000.0|||||9.0|9||good
||1163.0|four-years||9.0|44.0|9.0|||good
6.0||60450.0|||||9.0|||bad
12.0|radio-tv|-76925.0||||||9||good
2400.0|new-car|-93925.0|9||4.0|||||good
|9||||||||9.0|good
|new-car|3518.0|||9.0||9.0|||good
|radio-tv|||||26.0|||9.0|good
|business|||9||||||bad
-150.0|9|30925.0|9||9.0|27.0|9.0||9.0|good
|||||||9.0|||good
|new-car|||single-male|9.0|||||good
||-74900.0|9||9.0|20.0|9.0||9.0|bad
|furniture|||||||||bad
|furniture|158500.0||single-male|||9.0||9.0|good
|||||9.0|800.0||unskilled-resident|1.0|good
|||over-seven||||2.0|||good
|||||||1.0|||bad
1800.0||-137325.0||||-1050.0|||9.0|good
||1126.0||||||skilled||good
||121600.0|one-year|single-male|||9.0||9.0|bad
|||9||9.0||1.0|||bad
10.0|9||9|||2700.0|||9.0|bad
15.0|9|118000.0|four-years|9|||9.0|||good
|9|6850.0||||||||bad
||||||700.0|9.0||9.0|good
||||||45.0||management|9.0|good
300.0||||||-650.0||9|9.0|bad
||||9|9.0||9.0||9.0|good
||268700.0|||||1.0||1.0|good
1200.0|||9|9|9.0||||1.0|good
2400.0|||||9.0||1.0|9||good
150.0|||seven-years||9.0||2.0|skilled||good
|||||4.0|-1000.0|9.0|9|9.0|good
|||||9.0|1150.0||9|1.0|bad
|new-car|1203.0||9||4300.0|9.0|9|1.0|good
|9||9||||9.0|||good
|9|||||||skilled||good
|||||9.0|||9|9.0|bad
|||four-years||9.0|||||bad
1200.0||3488.0|9|female-divorced|9.0|||||good
450.0|||||4.0|650.0||9||good
|used-car|199150.0|one-year|||||||good
375.0|||||3.0||||1.0|good
100.0||||9|9.0|4200.0|2.0|9||good
-900.0|radio-tv|||9|||||9.0|bad
600.0||662.0||9|||1.0|||good
||||||3200.0|9.0|9||good
750.0||263100.0||9|||||1.0|bad
|9|37575.0|||4.0|||||good
24.0|||seven-years||9.0|||skilled||good
||310500.0|||9.0|||9||good
21.0|9|115950.0|9||||||9.0|bad
6.0|||||9.0||1.0|||good
18.0|9|3612.0||||||9||good
-1200.0||194075.0|9|||42.0||management|9.0|bad
|furniture|3049.0|one-year|female-divorced||1125.0|1.0|unskilled-resident|9.0|good
12.0||||||23.0|1.0|||bad
|||9|||60.0|9.0|9|1.0|good
750.0||158750.0||9||-775.0||skilled|1.0|bad
||-71600.0||||-850.0|1.0|||bad
1200.0||31375.0||single-male||61.0|9.0|9||good
24.0|||||2.0|||skilled|9.0|bad
||||||||||good
600.0||||||1600.0|1.0|||good
||||||||9||bad
1200.0||221450.0||single-male||||||good
||||9||||||good
6.0|||9|9|||9.0||2.0|good
|||9|||||||bad
12.0|new-car||||9.0||1.0|skilled|9.0|good
||59950.0|seven-years|9||||management||good
||1331.0|9|9|9.0|||skilled||bad
||||9||2800.0|||9.0|bad
||||||-725.0|9.0|9||bad
|||||9.0||1.0|9|1.0|bad
|9|||single-male|9.0|31.0||||bad
600.0||2964.0|9||4.0|||||good
|9|-38650.0|seven-years|||||||bad
||||||||||good
|9||||4.0|37.0|||1.0|bad
|9||||2.0||9.0|||good
|||9||9.0|1150.0||||good
|9||9||||||9.0|bad
|9|257800.0|||2.0|||||good
2400.0||3979.0|9|9||||||good
||||female-divorced||||||bad
|9|||female-divorced|4.0|23.0||||bad
30.0||||single-male|||9.0|9|1.0|good
2400.0|9||9|||||9||good
||80600.0|||4.0||9.0|unskilled-resident|9.0|good
||54100.0|||9.0||9.0|||good
||2788.0||||2400.0||9|9.0|good
|9||seven-years|||27.0||||good
24.0|9|||female-divorced||||skilled|9.0|good
-900.0||2820.0|||||2.0||9.0|bad
-600.0||||married-male|||9.0||9.0|good
||1056.0||||1500.0|9.0||1.0|bad
|9|-78100.0||||4900.0||||good
450.0|||||2.0||9.0|||good
36.0|||9|9|9.0|-825.0|1.0|9|9.0|bad
|new-car|2133.0|over-seven|||52.0|9.0|||good
18.0|furniture|-50975.0|||||1.0|9||bad
9.0|new-car||9|9|2.0|3600.0|||2.0|good
12.0|9|||9|9.0|||unskilled-resident||good
|9|121700.0|||3.0|||||bad
1200.0|furniture||over-seven|9|3.0||2.0|||bad
12.0|||||9.0||4.0|||good
600.0||196500.0||9|4.0||9.0|||good
|business|||9||||9|1.0|good
|||9|female-divorced|4.0|20.0||||bad
1200.0||-33950.0|9|||40.0||management||bad
6.0|9|23275.0|||1.0|||||bad
||144200.0|9||9.0|||||bad
|||9||9.0|-900.0||||bad
||||9|2.0|||9||bad
|||||9.0||||1.0|good
|radio-tv|||9|9.0|||||good
|||four-years|9||750.0|||9.0|bad
|9|91850.0|||||1.0||9.0|bad
||3349.0||9|9.0|28.0|1.0|||bad
|9|||||1150.0||||good
||2828.0||single-male||22.0||skilled|1.0|good
||||single-male|||||9.0|good
36.0||66775.0|9|9||1250.0|9.0||9.0|bad
|||||9.0|||||good
1500.0|used-car|1300.0|||9.0||9.0|skilled|2.0|good
||||9|9.0||9.0||9.0|bad
||||9|4.0||1.0||2.0|bad
|||||||9.0|||good
|used-car|90800.0||female-divorced|||9.0|9||good
|||9|||22.0||||bad
||12204.0|||||9.0|9|1.0|good
-1500.0||457850.0|||2.0|||9||good
|||9||3.0|925.0|9.0|9||good
1500.0|9|3441.0|9|||-525.0|1.0|skilled|9.0|bad
12.0||640.0||||||unskilled-resident||good
21.0||||single-male||675.0|||1.0|good
900.0|new-car||||9.0||9.0|9||bad
|||9|||-950.0||9||bad
|furniture||9||9.0|22.0||skilled||good
|radio-tv||||4.0||9.0|||bad
|radio-tv|49475.0||||||||good
|furniture|211600.0|9|9||1025.0|1.0|skilled||good
9.0|||||9.0|||9||bad
4200.0|9|202100.0||9|||9.0||9.0|good
|9||over-seven|single-male|9.0|||||good
24.0|9||four-years||4.0|||9|9.0|good
450.0|||four-years|||4400.0||||bad
|radio-tv||9||9.0|2300.0|1.0|||good
900.0||1980.0||9||950.0|9.0|9||bad
2400.0|9|||9||||||bad
|9|-34825.0||||47.0|||9.0|good
||137600.0|9|9|1.0|||||good
||||single-male|9.0|||9|1.0|good
|||one-year|9||3400.0||||good
4200.0|9|||||||||bad
1800.0|education|75000.0|9|9|9.0|||||bad
|||9|||||9||good
|9||9|9|2.0|40.0||||bad
1200.0||||married-male|9.0|||||good
|9|||9|9.0||9.0|9|9.0|good
|business|||||||||bad
750.0|furniture||9||9.0||||9.0|good
|new-car||||9.0||||1.0|bad
2400.0||||||38.0|9.0|||bad
|||9|||||||bad
-1200.0|9|373800.0||9|9.0|50.0||||good
|||||9.0||||9.0|bad
-600.0|||over-seven|single-male|||9.0||9.0|bad
|||9|||42.0|||1.0|bad
24.0||-58650.0|seven-years||||||1.0|good
350.0|new-car|3973.0|9|||22.0|9.0|||good
-300.0||-22200.0|9||||9.0|||bad
48.0|9|511100.0||9|9.0|||9|1.0|good
|9|4221.0|four-years||||9.0|skilled||good
||||||41.0||||good
|9|129700.0||9|4.0|||||good
300.0|||four-years|9||23.0|||9.0|bad
|||9||||2.0|||good
6.0||||9|1.0|35.0|9.0|||good
|9||four-years|||||||good
|||unemployed||9.0||9.0|management|9.0|good
|||9|||850.0|||2.0|good
2400.0|business|3609.0|9|9|1.0||||1.0|good
300.0|||||||9.0|||bad
|radio-tv|3017.0||single-male|||||1.0|good
||4139.0|||9.0|27.0|2.0||9.0|good
3600.0||||single-male||775.0|||9.0|good
|||over-seven|9|9.0|||||good
150.0|9||four-years|married-male|9.0|24.0||||good
|||||||9.0|9|2.0|bad
1500.0|radio-tv|||9||2600.0||||good
|9|257500.0||||3300.0||||good
72.0|||four-years||2.0|||skilled||bad
|||9|9||||||good
1800.0|9|72650.0|9||9.0||||9.0|good
|||one-year||||||9.0|good
600.0||2279.0||||1850.0|9.0|9|9.0|good
-375.0|radio-tv|1478.0|four-years||9.0||||1.0|good
-600.0|9|||||47.0|9.0||1.0|good
|||seven-years|single-male|||2.0|9|9.0|good
||||single-male||-850.0||9||good
