Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
12.0|radio-tv||9|9|4.0|56.0|1.0|skilled|1.0|good
12.0|9||9|single-male|3.0||1.0|skilled|1.0|good
12.0|radio-tv|||female-divorced|3.0|33.0|1.0|unskilled-resident|2.0|bad
|furniture|3617.0|over-seven|single-male|4.0|800.0|2.0|skilled|1.0|good
12.0|new-car|1318.0|over-seven|single-male|9.0|54.0|1.0|skilled|1.0|good
54.0|business|15945.0|one-year||4.0|58.0|1.0|skilled|1.0|bad
12.0|education|2012.0|seven-years|female-divorced|2.0|61.0|1.0||1.0|good
|business|2622.0|four-years|single-male|4.0||1.0|skilled||good
36.0|radio-tv|2337.0|over-seven|single-male|4.0|720.0|1.0|skilled|9.0|good
20.0|used-car||seven-years|single-male|4.0|36.0|9.0|management|2.0|good
24.0|9|1469.0|over-seven|married-male|4.0|41.0|1.0|unskilled-resident|1.0|good
36.0|radio-tv||seven-years|single-male||24.0|1.0||1.0|good
|radio-tv|932.0|four-years|female-divorced|2.0|24.0|1.0|skilled|1.0|good
9.0|furniture|||single-male|3.0||1.0|skilled|1.0|good
12.0|used-car|2445.0|one-year|married-male|4.0|26.0|1.0|skilled|1.0|good
24.0|others|11938.0|four-years|single-male|3.0|39.0|2.0|9|2.0|bad
18.0|9|6458.0|over-seven|single-male|4.0|39.0|2.0|management|2.0|bad
12.0|new-car|6078.0|seven-years|single-male|2.0|32.0|1.0|skilled|1.0|good
24.0||7721.0|one-year|female-divorced|9.0||1.0|skilled|1.0|good
|business|1410.0|over-seven|married-male|2.0|35.0|1.0|skilled|1.0|good
|business|1449.0|over-seven|male-divorced|2.0|31.0|2.0||2.0|good
15.0|education|392.0|one-year|female-divorced|9.0||1.0||1.0|good
18.0|new-car|6260.0|seven-years|single-male|3.0|28.0|||1.0|good
36.0|new-car|7855.0|four-years|female-divorced|2.0|25.0|2.0|9|9.0|bad
12.0|radio-tv|1680.0|over-seven|married-male|1.0|35.0||skilled|1.0|good
48.0|radio-tv|3578.0|over-seven|single-male|1.0|47.0|9.0|skilled|1.0|good
42.0|radio-tv|7174.0|seven-years|female-divorced|3.0|30.0|1.0|management|1.0|bad
|furniture|2132.0|one-year|female-divorced|3.0|27.0|2.0|skilled|1.0|good
33.0|furniture|4281.0|four-years|female-divorced|4.0|23.0|2.0|skilled|1.0|bad
12.0|new-car|2366.0|seven-years|9|9.0|36.0|||1.0|good
|radio-tv|1835.0|four-years|female-divorced|2.0|25.0|2.0|skilled|1.0|bad
24.0|used-car|3868.0|over-seven||2.0||2.0||1.0|good
12.0|furniture|||single-male|2.0|24.0|1.0|unskilled-resident|1.0|good
800.0|new-car|781.0|over-seven|single-male|4.0|63.0||skilled|1.0|good
18.0||1924.0|one-year||3.0||1.0|skilled|1.0|bad
12.0|new-car|2121.0||single-male|2.0|30.0|2.0|9|1.0|good
12.0|radio-tv|701.0|four-years|married-male||40.0|1.0|unskilled-resident|1.0|good
12.0|repairs|639.0|9|single-male|2.0|30.0|1.0|skilled|1.0|bad
12.0|used-car|1860.0|unemployed|9|2.0|34.0|2.0|management|1.0|good
12.0|||four-years|female-divorced||29.0|2.0|skilled|1.0|bad
48.0|9|8487.0|seven-years|female-divorced|2.0|24.0|1.0|skilled|9.0|good
36.0|education|6887.0|four-years|single-male|9.0|29.0||skilled|1.0|bad
15.0||2708.0||single-male|||9.0|unskilled-resident|1.0|good
18.0|9|1984.0|four-years|single-male|9.0|47.0|2.0|skilled|1.0|good
60.0|radio-tv|10144.0|seven-years|female-divorced||21.0|1.0|skilled|1.0|good
12.0|radio-tv|1240.0|over-seven|female-divorced|9.0|38.0||skilled|1.0|good
27.0|used-car|-172260.0|four-years|single-male|2.0|27.0|2.0|skilled|1.0|good
12.0|radio-tv|766.0||single-male|3.0|66.0|1.0|9|1.0|bad
15.0|radio-tv|2728.0|seven-years|single-male|2.0|35.0|3.0|skilled|1.0|good
12.0|radio-tv|37620.0|9|female-divorced|2.0|44.0|1.0||1.0|good
|new-car|709.0|one-year|married-male|2.0|27.0||unemployed-non-resident|1.0|good
36.0|radio-tv|4795.0|one-year|female-divorced|1.0|30.0|1.0|management|1.0|good
27.0|radio-tv|3416.0|four-years||2.0|27.0||9|1.0|good
18.0|furniture|2462.0|four-years|single-male|9.0|22.0|1.0||1.0|bad
|furniture|2288.0|one-year|female-divorced|4.0|23.0|1.0|skilled|9.0|good
48.0|9|3566.0|seven-years|single-male|2.0|30.0|1.0|skilled|1.0|good
6.0|new-car|860.0|over-seven|female-divorced|9.0|39.0|2.0|skilled|1.0|good
12.0|new-car|682.0|seven-years||3.0|51.0|2.0|skilled|1.0|good
36.0|furniture|5371.0|four-years|single-male|2.0|28.0|2.0|skilled|1.0|good
18.0|radio-tv||over-seven|single-male|4.0|46.0|2.0|skilled|1.0|good
6.0|radio-tv|1346.0|over-seven|single-male|4.0|42.0||skilled|2.0|good
10.0|radio-tv|1924.0|four-years|single-male|4.0|38.0|1.0|skilled|1.0|good
1440.0|radio-tv||four-years|9|9.0|24.0||skilled||good
1920.0|used-car|7758.0|over-seven|female-divorced||29.0|1.0|skilled|9.0|good
24.0|9|6967.0|seven-years|9|4.0|36.0|1.0||1.0|good
12.0|furniture|1282.0|four-years|female-divorced|4.0|20.0|1.0|skilled|1.0|bad
9.0|repairs|1288.0|over-seven||4.0|1920.0|2.0|skilled|2.0|good
12.0|retraining|339.0|over-seven|married-male|1.0|45.0|9.0|9|1.0|good
24.0|new-car|3512.0|seven-years|single-male|3.0|38.0|2.0||1.0|good
6.0|radio-tv|1898.0||single-male|2.0|34.0|2.0|unskilled-resident|2.0|good
24.0|radio-tv|2872.0||single-male|9.0|36.0|1.0|skilled|2.0|good
18.0|new-car|1055.0|one-year|female-divorced|1.0|30.0|2.0|9|1.0|good
15.0|domestic-app|1262.0|seven-years|single-male|3.0|36.0|2.0|skilled|1.0|good
10.0|new-car|7308.0|unemployed|single-male|4.0||1.0||1.0|good
36.0|new-car||over-seven|single-male|4.0|36.0|1.0|skilled|1.0|good
6.0|furniture|2978.0|four-years|single-male|2.0|32.0|1.0|skilled|1.0|good
18.0|furniture|1131.0|unemployed|female-divorced|2.0|33.0|1.0|skilled|1.0|bad
11.0|furniture|1577.0|one-year|female-divorced|1.0|20.0||skilled|1.0|good
24.0|9|3972.0|seven-years|female-divorced|4.0|25.0|1.0|skilled|1.0|good
24.0|business|1935.0|over-seven|male-divorced|4.0|31.0|2.0|skilled||bad
15.0|new-car|950.0|over-seven|single-male|3.0|33.0|2.0|skilled|2.0|bad
12.0|furniture|763.0|four-years||1.0|26.0|1.0|skilled|1.0|good
24.0|furniture|2064.0|unemployed|female-divorced|2.0|34.0|1.0|management|1.0|bad
8.0|radio-tv|1414.0|four-years|single-male|2.0|33.0|1.0|skilled|1.0|good
21.0|education|3414.0|9|single-male|9.0|26.0||skilled|1.0|bad
30.0|used-car||unemployed|female-divorced|1.0||1.0|management|1.0|bad
12.0|furniture|2577.0|four-years|male-divorced|1.0|42.0|||1.0|good
6.0|radio-tv|338.0||single-male|4.0|52.0|2.0|skilled|1.0|good
12.0|radio-tv|1963.0|seven-years|single-male||31.0||management|2.0|good
21.0|new-car|571.0|9|single-male||65.0|2.0|skilled|1.0|good
36.0|business|-191440.0|one-year|9|9.0|28.0||skilled|1.0|bad
36.0|business|4455.0|four-years|male-divorced|2.0|30.0|9.0|management|9.0|bad
21.0|new-car|1647.0|four-years|9|2.0|40.0|2.0|unskilled-resident|2.0|bad
480.0|furniture|3777.0|four-years|single-male|4.0|50.0||skilled|9.0|good
18.0|new-car|884.0||single-male|4.0|36.0|9.0|skilled|2.0|bad
15.0|radio-tv|1360.0|four-years|9|2.0|31.0|2.0|skilled|1.0|good
9.0|used-car|5129.0|over-seven|female-divorced|4.0|74.0||management|2.0|bad
16.0|new-car|1175.0|unemployed|single-male|3.0|68.0|3.0||1.0|good
12.0|radio-tv|26960.0|seven-years|married-male|1.0|20.0|1.0|skilled|1.0|bad
18.0|furniture|3244.0|four-years||4.0|33.0|2.0|skilled|9.0|good
24.0||4591.0|four-years|single-male|3.0|54.0|9.0|management|1.0|bad
48.0|business||seven-years|9||2720.0|1.0|unskilled-resident|9.0|bad
27.0|||four-years|single-male|2.0|36.0|1.0|skilled|2.0|bad
6.0||2108.0|seven-years|married-male|2.0|29.0|1.0|9|1.0|good
45.0|radio-tv|3031.0||9|4.0|21.0|1.0|skilled|1.0|bad
9.0|education|1501.0|over-seven|9|3.0|34.0|2.0||1.0|bad
|radio-tv|1382.0|four-years|female-divorced|1.0|28.0|2.0|skilled|1.0|good
12.0|furniture|951.0|one-year|female-divorced|4.0|27.0|4.0|skilled|1.0|bad
24.0|9|2760.0|over-seven|single-male|4.0|36.0|1.0||1.0|good
18.0|furniture|4297.0|over-seven|male-divorced|3.0|40.0|1.0|management|1.0|bad
|education|936.0|over-seven|single-male|2.0|52.0|2.0|skilled|1.0|good
12.0|new-car|1168.0|four-years|married-male|3.0||1.0|unskilled-resident|1.0|good
|business|5117.0|seven-years|single-male|4.0|26.0|2.0|skilled|1.0|good
12.0|retraining|902.0|seven-years||4.0|21.0|1.0|skilled|1.0|bad
12.0||1495.0|over-seven|9|1.0|38.0|2.0|unskilled-resident||good
30.0|used-car|212460.0|over-seven|9|4.0|38.0|3.0||2.0|good
12.0|furniture|154800.0||single-male|4.0|43.0|3.0|9|1.0|good
12.0|domestic-app|1424.0|seven-years|single-male|9.0|26.0|9.0|skilled|1.0|good
24.0|business|6568.0|four-years|married-male|2.0|21.0|1.0|unskilled-resident|1.0|good
240.0|used-car|1413.0||single-male|2.0|55.0||skilled|1.0|good
9.0|radio-tv|3074.0|9|single-male|9.0|33.0|2.0|skilled|2.0|good
36.0|radio-tv||over-seven|female-divorced|4.0|45.0|1.0|unskilled-resident|1.0|good
27.0|business|||single-male|4.0|1000.0|9.0|skilled|1.0|bad
30.0|business|1908.0|over-seven|single-male||66.0|1.0|management||bad
36.0|radio-tv|3342.0|over-seven|single-male|2.0|51.0|1.0|skilled|1.0|good
6.0|retraining|74560.0|seven-years|female-divorced|3.0|39.0|2.0|unskilled-resident|1.0|good
||3104.0|seven-years|single-male||31.0|1.0|skilled|1.0|good
36.0|9|3913.0|four-years||2.0|23.0||skilled|1.0|good
||3021.0||male-divorced|2.0|24.0|1.0|unskilled-resident|1.0|good
10.0|new-car|1364.0|four-years|female-divorced|4.0|64.0|1.0|skilled|1.0|good
12.0|radio-tv|625.0|one-year||1.0||1.0|unskilled-resident|1.0|good
12.0|education|||female-divorced|9.0|23.0|1.0|skilled|1.0|good
12.0|radio-tv|707.0|9|9|2.0|30.0||skilled||good
24.0||2978.0|four-years||4.0|32.0|2.0||2.0|good
15.0|used-car|4657.0|four-years|single-male|2.0|30.0|1.0|9|1.0|good
36.0|repairs|2613.0||single-male|2.0|27.0|2.0|skilled|1.0|good
48.0|radio-tv|219220.0|seven-years|single-male|2.0|27.0|2.0|skilled|9.0|bad
|furniture|7865.0|9|single-male|4.0||1.0|management|1.0|bad
9.0|radio-tv|1478.0|seven-years|single-male|2.0|22.0|1.0|skilled||bad
24.0|furniture|3149.0|one-year|single-male|1.0|22.0|1.0|skilled||good
36.0|radio-tv|4210.0|four-years|9|2.0|26.0|1.0|skilled|1.0|bad
9.0|new-car|2507.0|over-seven|9|4.0|51.0|1.0|unskilled-resident|1.0|good
12.0|radio-tv|2141.0|seven-years|single-male|1.0|35.0||skilled|1.0|good
18.0|radio-tv|866.0||married-male|2.0|25.0|1.0|unskilled-resident|9.0|good
320.0||1544.0|seven-years||1.0|42.0|3.0|unskilled-resident|9.0|good
24.0|radio-tv|72920.0|9|single-male|2.0|30.0|1.0|management|2.0|bad
6.0|new-car|14555.0|unemployed|single-male|2.0||1.0|unemployed-non-resident|1.0|bad
21.0|business|2767.0|over-seven|male-divorced|2.0|61.0|2.0|unskilled-resident|1.0|bad
12.0|radio-tv|1291.0|four-years|female-divorced|2.0|35.0|2.0|skilled|1.0|good
30.0|9|2522.0|over-seven|single-male|3.0|39.0|1.0|skilled|2.0|good
24.0|new-car|915.0|over-seven|female-divorced|2.0|29.0||skilled|1.0|bad
-120.0|radio-tv|1595.0||single-male||51.0|1.0|skilled|2.0|good
48.0|||over-seven|single-male|4.0|24.0|2.0|9|2.0|bad
12.0|business|1185.0||female-divorced|2.0|27.0|2.0|skilled|1.0|good
12.0|retraining|3447.0|four-years|female-divorced|3.0|35.0|1.0|unskilled-resident|2.0|good
|business|1258.0|seven-years|single-male|1.0|25.0|1.0|skilled|1.0|good
12.0|radio-tv|717.0|over-seven||4.0|52.0|3.0|skilled||good
6.0|new-car|1204.0|four-years|single-male||35.0|1.0|skilled|1.0|good
24.0|furniture|1925.0|four-years||2.0|26.0|1.0|skilled|1.0|good
18.0|radio-tv|433.0|unemployed|female-divorced|4.0|22.0|1.0|skilled|1.0|bad
6.0|new-car|666.0|seven-years|female-divorced||39.0|2.0|unskilled-resident|1.0|good
-240.0|9|2251.0|four-years||2.0||9.0|unskilled-resident|1.0|good
30.0|new-car|2150.0|four-years|female-divorced|2.0|24.0|1.0|skilled|1.0|bad
|furniture|4151.0|four-years|single-male|3.0|700.0|2.0|skilled|1.0|good
9.0|furniture|||single-male|9.0|24.0||skilled||good
|radio-tv|7418.0|four-years|single-male|1.0|27.0|1.0|unskilled-resident|1.0|good
24.0|radio-tv|2684.0|four-years|9|2.0|35.0|2.0|unskilled-resident|1.0|good
12.0|radio-tv|2149.0|four-years|male-divorced|1.0|580.0|1.0|skilled|1.0|bad
15.0|used-car|3812.0|9|female-divorced|4.0|23.0|1.0|skilled|1.0|good
11.0|radio-tv||unemployed|female-divorced|9.0|2280.0|3.0||9.0|good
||1657.0|four-years|single-male||27.0|1.0|skilled|1.0|good
24.0|radio-tv|1603.0||female-divorced|4.0|55.0|1.0|skilled|1.0|good
|new-car||over-seven|single-male|4.0|36.0|3.0|management|1.0|good
12.0|education|2748.0|over-seven|female-divorced||57.0|3.0|unskilled-resident|1.0|good
10.0|new-car|1231.0|over-seven||4.0|32.0|2.0|unskilled-resident|2.0|good
15.0|radio-tv|802.0||single-male|3.0|37.0|1.0|skilled|2.0|bad
36.0|9|6304.0|over-seven||4.0|36.0|2.0|skilled|1.0|good
|radio-tv|1533.0|one-year|female-divorced|3.0|38.0|1.0|skilled|1.0|good
14.0||8978.0|over-seven||4.0|45.0|1.0|management|1.0|bad
||999.0|over-seven|9|2.0|25.0|2.0|9|1.0|good
18.0|new-car|2662.0|seven-years||3.0|32.0|1.0|skilled|1.0|good
12.0|furniture|1402.0|seven-years|female-divorced|4.0|37.0|1.0||1.0|good
48.0|new-car|12169.0|unemployed|single-male|4.0|36.0|1.0|management||good
48.0|radio-tv|3060.0|seven-years|single-male|4.0|28.0|2.0|skilled|1.0|bad
30.0|repairs|11998.0|one-year|male-divorced|1.0|34.0|1.0|unskilled-resident|1.0|bad
360.0||2697.0|9|single-male|2.0||1.0|skilled|2.0|good
|radio-tv|2404.0|four-years|female-divorced|2.0|26.0|2.0|skilled|1.0|good
12.0|furniture|50480.0|over-seven|male-divorced|4.0||1.0|unskilled-resident||good
|furniture|-92220.0|one-year|female-divorced|4.0|32.0|1.0|skilled|1.0|bad
||1901.0|four-years|single-male|4.0|29.0|1.0|9|1.0|good
15.0|used-car|3368.0|over-seven|single-male|4.0|23.0|2.0|skilled|1.0|good
12.0|furniture|-31480.0|four-years||9.0|50.0|9.0|9|1.0|good
18.0|radio-tv|1445.0|seven-years|single-male|4.0|49.0|1.0|unskilled-resident|1.0|good
15.0|furniture|1520.0|9|single-male|4.0|||skilled|1.0|good
|new-car|3878.0|one-year||2.0|37.0|1.0|skilled|1.0|good
47.0|new-car|10722.0|one-year|female-divorced|1.0|35.0|1.0|unskilled-resident|1.0|good
48.0|used-car|95760.0|seven-years|single-male|3.0|26.0|9.0|skilled|2.0|good
48.0|others|7582.0|unemployed|single-male|4.0|31.0|1.0|management|1.0|good
12.0|radio-tv|1092.0|four-years|female-divorced|4.0|49.0|2.0|skilled|1.0|good
24.0|radio-tv|1024.0|one-year|married-male|4.0|48.0|1.0|skilled|1.0|bad
12.0|business|1076.0||married-male|2.0|||9||good
36.0|used-car|9398.0|one-year|married-male|4.0|28.0|1.0|management|1.0|bad
24.0|used-car|6419.0|9|female-divorced|4.0|44.0||management|2.0|good
42.0|used-car|191840.0|over-seven|single-male|4.0|56.0|1.0|skilled|1.0|good
48.0|business|7629.0|over-seven|male-divorced|2.0|46.0|2.0|management|2.0|good
48.0|furniture||one-year|female-divorced|2.0|26.0|1.0|skilled|1.0|bad
12.0|used-car|4675.0|one-year|female-divorced|4.0|20.0|1.0|skilled|9.0|good
800.0|new-car|||single-male|2.0|45.0|9.0|unskilled-resident|1.0|good
1440.0|furniture|2515.0|four-years||9.0|43.0||skilled|1.0|good
21.0|furniture|2745.0|seven-years|single-male|2.0|32.0|2.0|skilled|1.0|good
6.0|new-car|53760.0|unemployed|female-divorced|||1.0|unemployed-non-resident|1.0|good
36.0|radio-tv|3804.0|four-years|female-divorced|1.0|42.0|1.0|skilled|1.0|bad
24.0|new-car|1344.0|seven-years|single-male|2.0|37.0|2.0|unskilled-resident|2.0|bad
10.0|new-car|1038.0|seven-years|single-male|3.0|49.0|2.0|skilled|1.0|good
48.0|new-car|10127.0|four-years|single-male|2.0|44.0|1.0|skilled|1.0|bad
6.0|furniture|1543.0|four-years|male-divorced|2.0||1.0|skilled||good
30.0|used-car|4811.0|seven-years|female-divorced|4.0|24.0|9.0|9|1.0|good
12.0|9|727.0|one-year|married-male|3.0|33.0|1.0|unskilled-resident|1.0|bad
8.0|furniture|1237.0|four-years|9|4.0||1.0|skilled|1.0|bad
9.0|new-car|276.0||||22.0|1.0|unskilled-resident|1.0|good
|others|5381.0|unemployed|single-male|4.0|40.0|1.0|unemployed-non-resident|1.0|good
24.0|furniture|5511.0|four-years|single-male||25.0|1.0|skilled|1.0|good
24.0|furniture|149960.0||female-divorced|4.0|26.0|1.0|skilled|1.0|good
12.0|new-car||seven-years|married-male|3.0|25.0|1.0|unskilled-resident|1.0|bad
4.0|new-car|1494.0|one-year|single-male|2.0|29.0|1.0|unskilled-resident|9.0|good
36.0||2746.0|over-seven|single-male|4.0|31.0|1.0|skilled|1.0|bad
12.0|furniture|708.0|four-years|single-male|3.0|38.0|1.0|unskilled-resident|2.0|good
24.0|furniture|4351.0||female-divorced|4.0|48.0|1.0|unskilled-resident|9.0|good
12.0|education|701.0|four-years|single-male|2.0|32.0|2.0|skilled|1.0|good
15.0|furniture|3643.0|over-seven|female-divorced|4.0||9.0|unskilled-resident|1.0|good
2400.0|new-car|4249.0|unemployed|married-male|2.0|28.0|2.0|management|1.0|bad
|radio-tv|1938.0|one-year|male-divorced|3.0|32.0|1.0|skilled|1.0|bad
24.0|used-car|2910.0|seven-years|single-male|1.0|34.0|1.0|9|1.0|good
18.0|furniture||9|single-male|2.0|28.0|1.0|skilled|1.0|good
18.0|new-car||four-years|female-divorced|3.0|36.0|2.0|skilled|1.0|good
|new-car|3398.0|seven-years|single-male|4.0|3120.0|2.0|unskilled-resident|1.0|good
12.0|furniture|5801.0|over-seven|single-male|4.0|49.0|1.0|skilled|1.0|good
|9|1525.0||female-divorced|||1.0|||good
36.0|radio-tv|178920.0|over-seven|single-male|2.0|31.0|1.0||1.0|good
6.0|radio-tv|1068.0|over-seven|single-male|4.0|28.0|1.0|skilled|2.0|good
24.0|used-car|6615.0|unemployed|single-male|4.0|75.0|2.0|management|1.0|good
18.0|9|1864.0|9|female-divorced|2.0||2.0|skilled|1.0|bad
60.0||7408.0|one-year|female-divorced||24.0|1.0|management|1.0|bad
48.0|used-car|11590.0|four-years|female-divorced|4.0|24.0|2.0|unskilled-resident|9.0|bad
24.0|furniture|4110.0|over-seven|single-male|4.0|23.0|2.0|skilled|2.0|bad
480.0||3384.0|9|male-divorced||44.0|9.0|management|9.0|bad
13.0|9|2101.0|one-year|9|4.0|23.0|1.0|unskilled-resident|1.0|good
15.0|domestic-app|1275.0|four-years|female-divorced|2.0|24.0|1.0|skilled|1.0|bad
