Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
|radio-tv|618.0|over-seven|single-male|4.0|56.0|1.0|skilled||good
|used-car||over-seven||3.0||1.0||1.0|good
-240.0|radio-tv||over-seven||3.0|33.0||unskilled-resident|2.0|bad
|9|3617.0|over-seven||4.0||2.0|9||good
-240.0|9|1318.0|over-seven|single-male|9.0|-1080.0|1.0|9|1.0|good
54.0|business|15945.0||single-male|4.0|58.0||skilled|9.0|bad
12.0|education||9|female-divorced|2.0|61.0||skilled|1.0|good
18.0|business|2622.0|four-years||4.0|34.0|9.0|skilled||good
36.0|9|-46740.0||single-male|4.0|36.0|1.0|skilled|1.0|good
20.0|9|7057.0|9|||36.0|2.0|9||good
24.0|new-car|1469.0|over-seven|married-male|9.0|41.0|1.0|unskilled-resident||good
36.0||46460.0|seven-years|9||1920.0|1.0|skilled||good
240.0|radio-tv||four-years|female-divorced||24.0|1.0||9.0|good
9.0|furniture|1919.0|9|9||||skilled|1.0|good
12.0|used-car|97800.0|||9.0|26.0||skilled||good
960.0|others|11938.0||single-male|3.0|3120.0|9.0|9|2.0|bad
18.0|new-car||over-seven|9|4.0|39.0||management|2.0|bad
|||||9.0|32.0||skilled|1.0|good
24.0|furniture|7721.0|one-year|female-divorced||30.0|1.0|skilled||good
14.0|business||over-seven|9|9.0||9.0|skilled|1.0|good
6.0|business||over-seven||2.0||2.0|9||good
15.0||392.0|one-year|female-divorced|4.0||1.0||9.0|good
720.0|new-car|6260.0|seven-years|single-male|9.0|||unskilled-resident|1.0|good
|new-car|7855.0|four-years||2.0|||skilled|9.0|bad
12.0|9|1680.0|over-seven|married-male||-700.0|1.0|||good
960.0||3578.0||9|1.0|||skilled||good
42.0||573920.0||9|9.0|30.0|1.0|management||bad
10.0|||one-year|female-divorced|3.0||2.0|skilled|1.0|good
||4281.0|four-years|female-divorced|9.0|23.0|2.0|skilled|9.0|bad
|9|94640.0|seven-years|9|3.0|36.0|||1.0|good
|radio-tv|1835.0||9|2.0|25.0||skilled||bad
24.0|used-car||over-seven||9.0|41.0|2.0|management|1.0|good
||141440.0||9||1920.0||unskilled-resident|1.0|good
10.0|||over-seven|||63.0|2.0|9|9.0|good
18.0|furniture|||||27.0||skilled|1.0|bad
|9|2121.0||single-male||2400.0|2.0|9|1.0|good
||701.0||married-male|||9.0|unskilled-resident|1.0|good
|repairs|639.0|9|single-male|2.0|30.0|1.0|skilled||bad
12.0|9|1860.0|9|||34.0|2.0|management|1.0|good
12.0||279920.0||female-divorced|2.0|||9|1.0|bad
|||9|female-divorced||24.0||skilled|1.0|good
||137740.0|9|||1160.0||skilled|1.0|bad
300.0|9||one-year||3.0||2.0||1.0|good
|furniture||9|single-male||47.0|2.0|skilled|1.0|good
60.0||10144.0|seven-years|female-divorced|4.0|21.0|||1.0|good
12.0|radio-tv|1240.0|over-seven|female-divorced|2.0|38.0|2.0|skilled|9.0|good
27.0|used-car|8613.0||single-male|2.0|27.0|2.0||1.0|good
|radio-tv|766.0|four-years|single-male|3.0||1.0|unskilled-resident|1.0|bad
15.0|radio-tv|2728.0||9|||3.0|skilled||good
|radio-tv||four-years|female-divorced|2.0|44.0|||1.0|good
||-14180.0||married-male|||1.0|unemployed-non-resident||good
||4795.0||female-divorced||30.0|9.0|management|9.0|good
27.0||3416.0|four-years||2.0|2160.0||management|1.0|good
|furniture|2462.0|four-years|single-male|9.0||9.0||1.0|bad
|furniture||one-year|female-divorced|4.0|-460.0||||good
960.0|business|3566.0||||30.0||skilled|1.0|good
|new-car|860.0|9|female-divorced|9.0|39.0||skilled|1.0|good
|new-car|682.0|||3.0|51.0||skilled||good
720.0|furniture|5371.0||single-male|||||1.0|good
18.0|radio-tv|1582.0|9||4.0|46.0|2.0|9|9.0|good
6.0||1346.0|over-seven|9||42.0|||2.0|good
400.0|9|1924.0|four-years||4.0||1.0|skilled||good
36.0|radio-tv|5848.0|four-years|single-male|||1.0|skilled|9.0|good
|9|||9|4.0|1160.0|||1.0|good
||6967.0|seven-years||9.0|36.0||management|1.0|good
12.0|furniture|51280.0|four-years|female-divorced|4.0|20.0|1.0|skilled|1.0|bad
9.0|repairs|1288.0|over-seven|single-male|4.0|48.0||skilled||good
12.0|retraining|339.0|||1.0|1800.0|1.0|unskilled-resident|1.0|good
1920.0|new-car|3512.0|||3.0|||skilled|1.0|good
6.0|||four-years|single-male|2.0|34.0|2.0|unskilled-resident|2.0|good
|radio-tv|2872.0||9|4.0|36.0|1.0|||good
18.0|new-car|1055.0|one-year||1.0||9.0|skilled|1.0|good
15.0|9|1262.0||9|3.0|36.0|2.0|||good
10.0|new-car|7308.0|unemployed|single-male|4.0|70.0|1.0|9|1.0|good
1440.0|new-car|909.0|9||4.0|36.0|9.0|skilled|1.0|good
6.0|furniture|-59560.0||||32.0|1.0||1.0|good
18.0||22620.0||female-divorced|9.0|33.0|1.0|skilled|9.0|bad
11.0|furniture|31540.0|one-year||9.0|20.0|1.0|skilled||good
1920.0|furniture|3972.0|seven-years|female-divorced||25.0|||1.0|good
24.0|business|1935.0|over-seven||9.0||2.0|skilled||bad
15.0|||over-seven||3.0||2.0|skilled|2.0|bad
480.0|9|763.0||female-divorced|1.0|26.0|1.0||9.0|good
24.0|||unemployed|female-divorced|2.0|34.0|1.0|management|9.0|bad
8.0|radio-tv|1414.0|four-years|single-male|2.0|33.0||9|9.0|good
|education|-68280.0|one-year|single-male||26.0||9|1.0|bad
30.0||7485.0|unemployed|female-divorced|1.0|53.0|9.0|management||bad
12.0|furniture|2577.0|four-years|9|1.0|42.0|9.0|skilled|1.0|good
|||over-seven|single-male|4.0|52.0|2.0|skilled|9.0|good
12.0|radio-tv|1963.0|seven-years|single-male||31.0||management||good
|9|571.0||single-male|9.0|65.0|2.0|skilled|1.0|good
36.0|business|9572.0|9|male-divorced|1.0|-560.0||skilled|9.0|bad
-720.0|business|4455.0|four-years|male-divorced|9.0|30.0|2.0|management|1.0|bad
21.0|9|1647.0||single-male||40.0||9|2.0|bad
|furniture|3777.0|four-years|single-male||50.0|1.0|9||good
720.0|new-car|884.0|over-seven|single-male|9.0|-720.0|9.0||9.0|bad
15.0|radio-tv|1360.0|four-years|single-male|2.0|620.0||skilled|1.0|good
9.0|||||4.0|74.0||9|2.0|bad
16.0|new-car|1175.0|unemployed|9|9.0|1360.0|||1.0|good
960.0|9||9|married-male||20.0|9.0|skilled|1.0|bad
18.0||3244.0|four-years|female-divorced||33.0|9.0|9||good
-480.0|business|4591.0|four-years|single-male|3.0|54.0|3.0|9|1.0|bad
3840.0|business|||single-male|4.0|||unskilled-resident|2.0|bad
27.0|||four-years|single-male||36.0|1.0||2.0|bad
6.0|9|2108.0||married-male|9.0|||skilled||good
|9|3031.0|four-years|single-male||21.0|1.0|skilled|1.0|bad
-180.0|education||over-seven||3.0||2.0|management||bad
6.0||1382.0|9||9.0|28.0||9|9.0|good
|||one-year|9|4.0|1080.0|9.0||9.0|bad
24.0||2760.0|over-seven||||1.0|skilled|1.0|good
18.0|9|4297.0|9|9|9.0|40.0|9.0|management|1.0|bad
9.0|9|74880.0|||2.0||9.0||1.0|good
12.0||||married-male|||1.0|unskilled-resident|1.0|good
27.0|business|5117.0|seven-years|single-male|||2.0|9|1.0|good
12.0||-18040.0|seven-years|9||1680.0|9.0|skilled|1.0|bad
||29900.0|9|9|9.0|38.0||9|9.0|good
30.0||212460.0|9||4.0|1520.0|3.0|management|9.0|good
||77400.0|over-seven|single-male|4.0||3.0|||good
240.0|domestic-app|56960.0|seven-years|single-male|3.0|2080.0||||good
24.0|9|6568.0||married-male|2.0|21.0|1.0|unskilled-resident||good
12.0|||seven-years|single-male|2.0||1.0||1.0|good
180.0|||four-years|9|2.0|33.0|2.0|skilled|2.0|good
1440.0|radio-tv|3835.0|9|female-divorced|4.0|45.0|1.0|unskilled-resident||good
|business|5293.0|unemployed|single-male|4.0||2.0|9|9.0|bad
600.0|business|1908.0|over-seven|single-male||66.0|1.0||9.0|bad
|radio-tv|3342.0|over-seven||||1.0||1.0|good
6.0|retraining|37280.0|seven-years||3.0|39.0||9|1.0|good
18.0|business|3104.0|seven-years|single-male|1.0|31.0|9.0||1.0|good
36.0|9|||single-male|2.0|-460.0|9.0|skilled|1.0|good
24.0|9||9|male-divorced|2.0|24.0|1.0|unskilled-resident|9.0|good
||1364.0|four-years|||64.0|1.0|||good
|radio-tv||one-year||||1.0|unskilled-resident|1.0|good
12.0||1200.0|four-years|female-divorced|4.0|23.0|1.0|skilled||good
12.0|9|28280.0|four-years|||1200.0|2.0||1.0|good
24.0|business||four-years|9|||||2.0|good
15.0|used-car|4657.0||9|2.0|||skilled|1.0|good
36.0|repairs|2613.0|four-years|single-male|2.0|-540.0|2.0|skilled|1.0|good
48.0|radio-tv||||2.0||2.0|skilled|1.0|bad
12.0|furniture|||single-male|9.0|53.0||management||bad
|||9|single-male|2.0|||skilled|1.0|bad
24.0|furniture|3149.0|one-year|single-male||22.0|1.0|skilled|9.0|good
36.0|radio-tv|4210.0||single-male|2.0||1.0||1.0|bad
720.0|9||over-seven|single-male|9.0|51.0|9.0|unskilled-resident||good
|radio-tv|2141.0|seven-years|single-male||-700.0|1.0|skilled|1.0|good
18.0|radio-tv|866.0|9|9|9.0|25.0|1.0|unskilled-resident|1.0|good
|radio-tv|61760.0||single-male||42.0|9.0||2.0|good
24.0|9|145840.0|unemployed||2.0||9.0|management|2.0|bad
120.0|new-car|291100.0|unemployed|9|2.0|23.0|1.0||1.0|bad
21.0|business||9||2.0|61.0|2.0|unskilled-resident|9.0|bad
240.0|radio-tv|1291.0|four-years|female-divorced|2.0||2.0|skilled||good
30.0|radio-tv||over-seven|9||39.0|1.0|skilled|2.0|good
24.0||18300.0|9|female-divorced|2.0||9.0|skilled|1.0|bad
6.0||1595.0|seven-years|single-male|2.0|-1020.0|1.0|skilled|2.0|good
48.0||4605.0|9||4.0|24.0|9.0||2.0|bad
12.0||||9||27.0|2.0||1.0|good
480.0|||four-years|female-divorced|3.0|1400.0|9.0|unskilled-resident|2.0|good
|business|1258.0|9||1.0||1.0||1.0|good
12.0|radio-tv|-14340.0|over-seven|single-male|9.0|52.0|3.0|9|1.0|good
6.0|new-car|||single-male||35.0|1.0|skilled|1.0|good
|furniture|1925.0||single-male|9.0|26.0|1.0||1.0|good
18.0|radio-tv|||9|||1.0|skilled||bad
|new-car|||female-divorced|4.0|39.0|9.0|unskilled-resident|1.0|good
12.0|furniture|-45020.0|four-years|9|2.0|||unskilled-resident||good
30.0|new-car|2150.0|9|9|9.0||1.0|||bad
24.0||4151.0|four-years|single-male|9.0|1400.0||||good
9.0|furniture|2030.0|seven-years|single-male|9.0||1.0|||good
1200.0||7418.0|9|single-male|1.0|27.0|9.0|||good
|radio-tv|-53680.0|9|single-male|2.0|||unskilled-resident||good
|radio-tv|85960.0|9|male-divorced|1.0|||9|1.0|bad
15.0||152480.0|one-year|female-divorced||23.0|9.0|skilled|1.0|good
11.0|radio-tv|||9|4.0|57.0||unskilled-resident|1.0|good
960.0|furniture|||single-male|2.0||1.0|skilled|1.0|good
|||over-seven|female-divorced|9.0|55.0|1.0||1.0|good
18.0||5302.0|over-seven||4.0||3.0|management||good
12.0|education|2748.0|over-seven||4.0||||9.0|good
10.0||1231.0|9|single-male|9.0|32.0|2.0|unskilled-resident|2.0|good
|radio-tv||||3.0|37.0|1.0||2.0|bad
|9|6304.0|||4.0|36.0|9.0|skilled||good
24.0||-30660.0|one-year|female-divorced|3.0|3040.0||||good
|new-car|8978.0|over-seven||4.0|||||bad
24.0|radio-tv|999.0|over-seven||2.0|25.0|2.0|skilled|1.0|good
-360.0|new-car|-53240.0|seven-years|single-male|3.0|32.0|1.0|||good
|furniture|||9|4.0||1.0|9|1.0|good
|||unemployed|single-male|4.0|720.0|1.0|management||good
48.0|radio-tv||9|single-male|4.0|28.0|2.0|skilled||bad
30.0|repairs|11998.0|one-year|||34.0|1.0|unskilled-resident|9.0|bad
|radio-tv||four-years|single-male|||1.0|9||good
720.0|9||four-years|9|2.0||2.0|skilled|1.0|good
12.0||1262.0|over-seven|||49.0|1.0||1.0|good
|furniture|184440.0|9|9||32.0||skilled|1.0|bad
24.0||-38020.0|four-years|single-male|4.0|29.0|1.0|management||good
||-67360.0|over-seven|single-male|4.0|||skilled|1.0|good
12.0|furniture|||single-male||4000.0|1.0|skilled||good
18.0|radio-tv|1445.0|seven-years||9.0|1960.0||9||good
|furniture|1520.0|over-seven|single-male|4.0|63.0|1.0|skilled|1.0|good
|new-car|3878.0|one-year|||37.0|1.0|skilled|9.0|good
47.0||-214440.0|one-year|female-divorced|1.0|35.0|||1.0|good
960.0|used-car|4788.0|seven-years|single-male|||1.0|skilled|2.0|good
|others|151640.0|unemployed|single-male|9.0|||management|1.0|good
480.0|radio-tv||four-years||4.0|980.0|2.0|9||good
||40960.0|one-year|married-male|9.0||1.0|skilled|1.0|bad
12.0|business|1076.0|four-years|married-male|2.0|26.0|1.0|9|9.0|good
|||9|married-male|4.0|-560.0||9|1.0|bad
24.0|used-car|6419.0|over-seven|female-divorced||880.0|2.0||2.0|good
42.0|used-car|4796.0|9||4.0|1120.0||||good
1920.0||7629.0|over-seven|male-divorced|2.0|46.0|2.0|9||good
48.0||9960.0||female-divorced||26.0|1.0||1.0|bad
|||9|female-divorced|4.0|20.0|1.0|skilled|1.0|good
200.0|9||9|single-male||45.0|9.0|unskilled-resident||good
18.0|furniture||9||9.0||1.0||1.0|good
21.0|furniture|54900.0|seven-years|single-male||32.0|||1.0|good
|new-car|672.0|unemployed|female-divorced|4.0||9.0|unemployed-non-resident||good
|radio-tv|3804.0|four-years|9|9.0|1680.0||skilled|9.0|bad
1920.0|new-car|53760.0|seven-years|||740.0||unskilled-resident|2.0|bad
||83040.0|seven-years||3.0||||1.0|good
48.0|new-car|10127.0|four-years||2.0||1.0|skilled|1.0|bad
6.0||1543.0|four-years|male-divorced|||1.0|skilled|1.0|good
30.0|9||seven-years|9|4.0|24.0|1.0|||good
12.0|||one-year||9.0|33.0|9.0|unskilled-resident||bad
8.0||1237.0|four-years|female-divorced|4.0|||skilled|9.0|bad
9.0|new-car|22080.0||married-male||22.0||unskilled-resident|1.0|good
48.0|9|||single-male|4.0||1.0|||good
1920.0|furniture|||9|9.0||1.0|skilled||good
24.0|||||4.0|26.0||skilled|1.0|good
12.0|new-car|27400.0|seven-years||3.0|25.0|1.0|unskilled-resident|1.0|bad
4.0|new-car||9||2.0|29.0||||good
36.0||2746.0||single-male|9.0|31.0|1.0|skilled|9.0|bad
12.0|furniture||four-years|single-male|9.0|3040.0|1.0|9||good
24.0|||four-years|female-divorced|4.0||1.0|unskilled-resident||good
12.0||701.0|||2.0|32.0|9.0|skilled|9.0|good
||3643.0|9|female-divorced|4.0|27.0|9.0|||good
30.0|new-car|4249.0|9|married-male||28.0|9.0||9.0|bad
24.0|radio-tv||one-year|male-divorced|3.0|32.0|9.0|skilled|1.0|bad
|9|2910.0|||1.0|34.0||management||good
|furniture|2659.0|||2.0|28.0||skilled|1.0|good
18.0|new-car||four-years|female-divorced||36.0||skilled|1.0|good
8.0|9|3398.0|9|single-male|4.0|39.0|9.0|unskilled-resident|9.0|good
12.0||-116020.0|9|single-male|9.0|||skilled|1.0|good
24.0|9|122000.0||female-divorced|3.0|34.0|1.0|||good
36.0|radio-tv|4473.0||single-male|||||1.0|good
6.0|radio-tv|1068.0|9|single-male||28.0|1.0|skilled|9.0|good
24.0|||unemployed||4.0||9.0|9|1.0|good
18.0||1864.0|four-years|female-divorced|2.0||||1.0|bad
2400.0|new-car||9|9||24.0||management|1.0|bad
||11590.0|four-years|female-divorced|4.0|24.0||unskilled-resident|1.0|bad
24.0|furniture|4110.0|over-seven|single-male||23.0|9.0|skilled||bad
|furniture|3384.0|four-years|||44.0|1.0||1.0|bad
13.0|9|2101.0|one-year|female-divorced||23.0|9.0|unskilled-resident|1.0|good
15.0|domestic-app||four-years|||-480.0||skilled||bad
|furniture|4169.0|four-years|9||28.0|1.0|skilled|1.0|good
200.0|furniture|60840.0|9|||31.0|9.0|unskilled-resident|1.0|good
24.0||114860.0|one-year|||24.0|2.0|skilled|1.0|good
840.0|furniture|3599.0||female-divorced|9.0||1.0||1.0|good
|radio-tv||one-year|||-500.0|9.0|skilled|1.0|good
|9|88780.0|over-seven|single-male|||1.0|management||good
10.0|||one-year|single-male|1.0||9.0|unskilled-resident||good
300.0|radio-tv|-29180.0|four-years|female-divorced|||1.0|unskilled-resident|1.0|good
13.0||||single-male|4.0|23.0|2.0||1.0|good
24.0|radio-tv|3758.0||9||23.0|1.0|||good
|business|1743.0|four-years|single-male||34.0|9.0|unskilled-resident|9.0|good
9.0|education|1136.0|over-seven|single-male|3.0|32.0||skilled|2.0|bad
9.0||1236.0|one-year||4.0|23.0|1.0|9|9.0|good
9.0|furniture|959.0|four-years|||580.0|||9.0|bad
18.0|9||unemployed||9.0||1.0||9.0|good
12.0|radio-tv||||2.0|1120.0||skilled|1.0|bad
10.0||727.0|over-seven|9||46.0|1.0||9.0|good
|new-car|-24920.0|one-year|single-male|9.0|23.0||unskilled-resident|1.0|bad
||2331.0|over-seven|single-male|4.0|1960.0|||9.0|good
36.0||-89260.0|four-years|single-male||26.0|2.0||1.0|bad
240.0|radio-tv|776.0|9|married-male|2.0||1.0|||good
2400.0|9||seven-years||4.0|23.0|1.0|9|1.0|bad
|9||four-years|||61.0|9.0|skilled||good
12.0||3399.0|over-seven|single-male|3.0|-740.0||management|1.0|good
12.0||2247.0|four-years|female-divorced|2.0|36.0||skilled|1.0|good
|9|141280.0|four-years|married-male|9.0|21.0|1.0|||good
|9||unemployed|9|1.0|25.0|1.0|unemployed-non-resident||bad
12.0|9|61680.0|seven-years||4.0|36.0|9.0|skilled||good
||||9|1.0|2160.0|2.0|skilled|1.0|good
18.0|furniture|3650.0|one-year||4.0|||skilled|1.0|good
1440.0|9|3446.0|over-seven|9||42.0|9.0|skilled|2.0|bad
720.0|9|3001.0|seven-years|female-divorced|4.0|40.0|1.0||1.0|good
1440.0|new-car|3079.0|four-years|||36.0|1.0|skilled|1.0|good
-360.0||6070.0|over-seven|single-male|4.0|33.0|2.0|9|1.0|good
10.0||||||1840.0|9.0|skilled|1.0|good
60.0||13756.0||single-male|9.0|||management|1.0|good
60.0||1182560.0|9|||60.0|2.0||9.0|bad
48.0|business|7685.0|9||4.0|37.0|||1.0|bad
18.0|radio-tv|2320.0||9|9.0||2.0|||good
|radio-tv||||4.0||9.0|||good
36.0|new-car|14318.0|||2.0||1.0|management|1.0|bad
120.0|new-car|7240.0|four-years|female-divorced||||unskilled-resident|1.0|good
|furniture|2212.0|9|9|4.0|39.0||9||good
18.0||12976.0|||9.0|38.0||management||bad
880.0|9|1283.0|seven-years|female-divorced|4.0|25.0||skilled|1.0|good
12.0|new-car|1330.0|one-year|single-male|9.0|26.0|1.0||9.0|good
|business|4272.0|four-years|single-male|2.0|26.0||unskilled-resident||good
18.0|radio-tv|2238.0|four-years|||25.0|2.0|skilled|1.0|good
|9|1126.0|9|9||||skilled||good
18.0|furniture|7374.0||9||1600.0|9.0|management||good
15.0||2326.0||9|4.0|27.0|9.0||9.0|good
9.0||1449.0|seven-years|female-divorced|2.0||2.0|9|9.0|good
-360.0|new-car||four-years|married-male|2.0|30.0||management|1.0|good
480.0|furniture||9|||19.0|1.0|||good
36.0|9|3249.0|seven-years|single-male|4.0|39.0|1.0|management|2.0|good
|9|1957.0|seven-years|9|4.0|31.0|9.0|skilled|1.0|good
9.0|9|2406.0|unemployed|9|3.0|||9|1.0|good
39.0|education|11760.0|seven-years|9|3.0||1.0|skilled|1.0|good
-240.0|furniture|2578.0||female-divorced||1100.0|1.0|9|9.0|good
|furniture||four-years|married-male||46.0||9||good
12.0||1223.0||male-divorced||46.0|2.0|9||bad
||1516.0|four-years||9.0|-860.0|2.0|unskilled-resident||good
|9||one-year||4.0|39.0||skilled|1.0|good
18.0|business||four-years|married-male|4.0|||skilled|1.0|good
24.0||8648.0|one-year||2.0|27.0|2.0||1.0|bad
14.0|new-car|802.0|four-years|9|2.0|27.0|2.0|9|1.0|good
18.0||2899.0|over-seven|||43.0||skilled|2.0|good
960.0|9|2039.0|one-year|married-male|1.0|22.0|1.0|skilled|1.0|bad
480.0||2197.0|seven-years|9|4.0|-860.0|2.0||9.0|good
15.0|radio-tv|1053.0|9|married-male|2.0|1080.0|||1.0|good
|radio-tv|258800.0|over-seven||||9.0||1.0|good
12.0||939.0|seven-years||2.0|||9|1.0|bad
|radio-tv|1967.0|9|female-divorced|4.0|20.0||skilled|9.0|good
33.0||580240.0|||2.0|35.0||9|1.0|good
12.0||2292.0||single-male|9.0|42.0|9.0|management|1.0|bad
||1597.0|four-years|single-male||40.0||unskilled-resident|2.0|good
|new-car|1381.0|four-years||2.0|35.0|||1.0|bad
|used-car|5842.0|9|single-male||-700.0|2.0||2.0|good
|new-car|2579.0||single-male||33.0||unskilled-resident|2.0|bad
-360.0|||four-years|9||23.0|2.0|||good
21.0|9||9|9|2.0|||management||good
18.0|new-car|1042.0|9|female-divorced||||skilled||bad
|||seven-years|9||||9||good
240.0||162240.0|four-years|single-male|2.0||9.0|skilled||good
960.0|||seven-years|single-male||47.0|9.0|unskilled-resident|9.0|good
21.0|furniture||||9.0|2720.0|2.0|||good
12.0|furniture|2762.0|over-seven||9.0|2000.0|9.0|skilled|1.0|bad
18.0|used-car|2779.0|9|married-male|||1.0|||good
28.0||2743.0|||2.0||2.0|skilled|1.0|good
720.0|9||four-years|||46.0||skilled|1.0|good
9.0|||over-seven|single-male|9.0|20.0|1.0||9.0|good
1440.0|9|1190.0|unemployed||4.0||3.0|||bad
|business|3448.0|seven-years|single-male|9.0|74.0|1.0|unskilled-resident|1.0|good
