Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
1000.0|||||9.0|6300.0|9.0|9|9.0|good
|furniture|||||-675.0|9.0|||bad
|9|2121.0|four-years|||3000.0|||9.0|good
300.0||||9|2.0|40.0|1.0||9.0|good
300.0|9|||9|2.0|||9|9.0|bad
|9||||||2.0|9||good
12.0||||||||9||bad
48.0||424350.0||9|9.0||||1.0|good
|9|6887.0|||9.0||9.0|||bad
750.0|||one-year||||9.0|||good
|9||||9.0|||skilled||good
|radio-tv||seven-years|female-divorced||||||good
||||female-divorced|2.0|1900.0|9.0||9.0|good
||430650.0|9||2.0|||||good
|9|19150.0||9|9.0|-1650.0|9.0|unskilled-resident|1.0|bad
1500.0||136400.0|9|9|9.0|1750.0|9.0|||good
|radio-tv||||9.0||1.0||9.0|good
6.0|new-car|||9||||unemployed-non-resident||good
900.0|9||||||9.0||1.0|good
||3416.0|||9.0|||management||good
|furniture|||9||22.0||9|9.0|bad
21.0|furniture||||||9.0|9|9.0|good
4800.0||356600.0|||9.0||9.0|||good
|||9|||39.0||9||good
12.0|9|682.0||||||skilled||good
-900.0|furniture|-134275.0||single-male|2.0|700.0|2.0||9.0|good
450.0|radio-tv||||9.0|46.0||||good
||-33650.0|over-seven||9.0|||||good
|||9||4.0||1.0|9|9.0|good
900.0||584800.0||9||||9||good
24.0|9|7758.0|over-seven||4.0|29.0|9.0|||good
1200.0||-174175.0|||9.0|900.0||||good
12.0|furniture||four-years|||2000.0|9.0|||bad
||||single-male||||skilled||good
||8475.0|over-seven|||45.0||||good
-600.0||3512.0|9|single-male|3.0|3800.0|||9.0|good
150.0||||single-male||34.0|2.0|unskilled-resident|2.0|good
24.0|radio-tv|||single-male||||skilled||good
|9|-26375.0||||||||good
|domestic-app|||||900.0||skilled||good
1000.0||||||-1750.0||management|1.0|good
-900.0||||9|||9.0||9.0|good
|furniture|2978.0||9|9.0|-800.0||skilled||good
18.0|||unemployed|9||-825.0||||bad
|9|78850.0|9||||9.0||1.0|good
|furniture||9|||||skilled||good
-600.0|9|1935.0|9|9||31.0||||bad
||-23750.0||single-male||825.0|||9.0|bad
||38150.0|||||||9.0|good
||||9||850.0|1.0|management||bad
|||||||||9.0|good
21.0||||||26.0|||9.0|bad
-750.0|used-car|-187125.0|9||||1.0|||bad
12.0||2577.0||9|||9.0||9.0|good
|9|338.0|over-seven||||2.0|9||good
||||||1550.0|9.0|9||good
21.0||57100.0||||||||good
||9572.0|9|||28.0|9.0||1.0|bad
|9||9||2.0|750.0||9|9.0|bad
||1647.0|9||||9.0|9||bad
600.0|||9||9.0||||1.0|good
|9|22100.0|over-seven|9||-900.0||skilled|9.0|bad
15.0|radio-tv|||single-male|9.0|31.0|9.0|||good
450.0|used-car|5129.0|over-seven|9|||1.0|9|2.0|bad
400.0|new-car|||single-male|||3.0|||good
|9|||||||||bad
||||||||||good
|9|4591.0||||54.0|9.0|||bad
1200.0|||9|9|4.0|||||bad
675.0||-97875.0|||||9.0|||bad
600.0|||seven-years||2.0|||||good
45.0|radio-tv||||4.0||||1.0|bad
|9||9|||||9|1.0|bad
6.0|||9||||2.0|||good
12.0||23775.0|||9.0||9.0||1.0|bad
|9|69000.0||||-900.0|9.0|||good
18.0|||over-seven|male-divorced|||||9.0|bad
||936.0|||2.0|2600.0|9.0|skilled|9.0|good
1200.0||||||27.0|1.0|||good
|9||seven-years|||||9||good
1200.0|||9|||||skilled|1.0|bad
|9||9|single-male|9.0||2.0|||good
||||||950.0|||9.0|good
|9|||||||||good
12.0|domestic-app||9||3.0|1300.0||||good
||656800.0|||9.0|21.0||||good
1200.0|9|||||||||good
||||9|2.0||9.0|||good
1800.0||3835.0|||9.0|1125.0||||good
|||9||||||9.0|bad
||190800.0||||||||bad
|9||over-seven|single-male|9.0|2550.0||skilled||good
||||9|9.0|39.0|||9.0|good
1800.0|business|155200.0|||9.0|||||good
36.0|||9||2.0|||skilled||good
24.0|9|75525.0||9||24.0||||good
|9|1364.0|||9.0||1.0|skilled|9.0|good
12.0||||9||26.0||9|9.0|good
-300.0||||female-divorced|4.0||1.0|skilled||good
|9|||||||||good
24.0|||four-years||||9.0|skilled|2.0|good
-375.0|used-car|465700.0|four-years|9|2.0|||9||good
36.0|||9|||||skilled|1.0|good
||1096100.0||9|9.0|||||bad
12.0||7865.0|9|9|4.0|-1325.0||9|9.0|bad
|radio-tv|1478.0||||22.0|||1.0|bad
|9|-78725.0||single-male||550.0|||9.0|good
||210500.0||||650.0||9|9.0|bad
||||||||||good
|radio-tv|||||3500.0||||good
|9|21650.0||9||||||good
200.0|9|||||||||good
|9|||9||||||bad
|||9||9.0|-575.0|9.0|9|1.0|bad
|business|||9|9.0||2.0||9.0|bad
12.0||||9||1750.0||||good
|9||||9.0|975.0|||2.0|good
|||||||||1.0|bad
150.0|||9||||9.0|9|2.0|good
||115125.0|over-seven|||2400.0|9.0|skilled||bad
|business|-29625.0|||9.0|||||good
1200.0|||||||9.0|||good
|||seven-years||||||9.0|good
12.0||717.0|over-seven||||9.0||9.0|good
|new-car|1204.0|four-years|9||-875.0||9|1.0|good
24.0||1925.0|four-years|||||||good
450.0|||9|9|||1.0|skilled||bad
6.0|new-car|||||||9||good
|||four-years||||9.0||1.0|good
||||female-divorced||||9|9.0|bad
||415100.0|9||9.0|||||good
|||seven-years|9|9.0||9.0||1.0|good
|9|7418.0|9||9.0|||unskilled-resident|1.0|good
|9|67100.0||||875.0|||9.0|good
||2149.0|9|9|1.0|||9||bad
||3812.0|||4.0|||||good
|radio-tv||||||3.0|||good
|||9|||27.0||9||good
2400.0||||female-divorced|9.0||||9.0|good
18.0|||||||9.0|management|9.0|good
||||female-divorced||||||good
||30775.0||single-male|9.0|||unskilled-resident|9.0|good
|radio-tv||9||9.0|||||bad
|business|||9|9.0||9.0|||good
|||||3.0|-950.0|||1.0|good
|||9|male-divorced|||||1.0|bad
|||||9.0||||1.0|good
|||9|single-male||800.0|9.0|||good
-300.0|furniture|140200.0|||9.0|||9||good
||12169.0|unemployed|single-male|9.0|36.0|1.0||1.0|good
1200.0|radio-tv|3060.0||||||||bad
||||9|||1.0|||bad
|radio-tv||9|single-male|9.0||||2.0|good
||||9||||||good
||1262.0|9|9|9.0||1.0|||good
||-115275.0|||||||1.0|bad
1200.0||-47525.0|||9.0||9.0|||good
-375.0||||9||||9|1.0|good
-300.0||||9|2.0|||||good
900.0|||||9.0|||||good
15.0||1520.0|9|9||||skilled|1.0|good
||193900.0|9||9.0|925.0|1.0||1.0|good
|new-car|10722.0|one-year|9|1.0|35.0|9.0|9||good
|9|-119700.0|||3.0|||||good
48.0||7582.0|9|||||||good
12.0|radio-tv||||||2.0|||good
24.0|||9|married-male||||9||bad
||1076.0||9|9.0|-650.0||||good
|||||9.0|700.0||management|9.0|bad
|9||9||||||9.0|good
||||||5600.0||||good
||762900.0|||9.0|2300.0||||good
|furniture||||||||1.0|bad
12.0||||||||skilled||good
||||9|2.0||||1.0|good
450.0||2515.0|9|||2150.0||skilled||good
||-68625.0|9|9||||9||good
|||unemployed||9.0|-1350.0|9.0|||good
|9||four-years||9.0|||9||bad
1200.0||33600.0|seven-years|9|2.0||9.0||9.0|bad
|new-car|||9||49.0||skilled||good
4800.0||506350.0||||44.0||skilled||bad
-150.0||||9|||1.0|skilled||good
|9|4811.0||||2400.0||||good
||||||3300.0||||bad
400.0|furniture|||female-divorced|||9.0|9||bad
|9||four-years|||||||good
1200.0||134525.0|||||9.0|9|1.0|good
|9||9|||2500.0|9.0|||good
-600.0||||female-divorced|9.0|||||good
12.0|9|-17125.0||||||9|9.0|bad
|9|||single-male||29.0|9.0|9|9.0|good
1800.0|9||9|||||||bad
|9||9|||-950.0||9|9.0|good
-600.0|9|108775.0|||4.0|||||good
12.0|||four-years|single-male|||||1.0|good
-375.0||364300.0|over-seven|9|9.0||9.0||9.0|good
||||married-male|||2.0|||bad
|radio-tv|1938.0|||3.0|32.0|||9.0|bad
|used-car|2910.0|9|||||||good
18.0|||four-years||||9.0|skilled||good
||-25700.0|||3.0||2.0|9|1.0|good
8.0|9||||||9.0|||good
300.0||5801.0|||4.0|-1225.0|||9.0|good
|||9|||||||good
36.0|||9||||||9.0|good
||1068.0||9||||9||good
24.0|used-car||unemployed||||||1.0|good
|education|||||30.0|2.0|||bad
||740800.0|||9.0|600.0|1.0||1.0|bad
|9|11590.0||9||||unskilled-resident|9.0|bad
|||9|9|9.0|23.0||||bad
||169200.0|||4.0|||9||bad
||105050.0|9|9||2300.0||9||good
||||female-divorced|9.0||9.0|9|9.0|bad
24.0||4169.0||||||||good
|furniture||||2.0|||||good
2400.0|education|||female-divorced||||skilled|9.0|good
|furniture|179950.0|||||1.0|||good
450.0|9||one-year|9|3.0||1.0||1.0|good
|9||9|9||825.0|9.0||9.0|good
||3949.0|one-year|||||unskilled-resident||good
-375.0|radio-tv||||2.0|||||good
||882.0||single-male||23.0|2.0|||good
600.0|9|-93950.0|||4.0||9.0|||good
6.0||-43575.0||single-male||1700.0|9.0|9||good
||1136.0|||||2.0|skilled||bad
450.0|||9|||||skilled||good
9.0|9|959.0|9|9|9.0|||||bad
||||||-950.0|1.0||1.0|good
||6199.0|||9.0|-700.0|9.0||9.0|bad
|education||9|||||||good
24.0|||one-year||||1.0||1.0|bad
|||||9.0||||9.0|good
|9|||||26.0||9||bad
|||||||1.0|||good
|||9|||-575.0||||bad
-450.0|||9|||61.0|9.0|skilled||good
||||||-925.0|||1.0|good
12.0||2247.0||||3600.0||9||good
6.0||1766.0||||525.0|1.0|||good
||||||||9||bad
12.0|business|||9|9.0|||||good
|||9|||27.0||||good
18.0|9|||female-divorced||||||good
||344600.0||single-male|9.0|42.0|9.0|||bad
|furniture||9|female-divorced|||9.0|||good
1800.0||||||900.0||9|9.0|good
|||9|9|||2.0|||good
||2146.0|one-year|||||||good
|new-car||||9.0|6300.0|1.0|||good
3000.0|||9||4.0||2.0|||bad
||||female-divorced||37.0|9.0|||bad
|9|||||34.0|2.0|||good
7.0|9|||single-male||||||good
1800.0||||||||9||bad
|new-car|-9050.0|9||9.0||2.0|||good
500.0|9||||9.0|||9||good
|||||||||1.0|bad
|9|1283.0|9||||9.0|9||good
|new-car|1330.0|||9.0||1.0|skilled||good
-750.0||4272.0||9||||||good
|||9|||625.0||9|9.0|good
|||one-year|9|||9.0|skilled|9.0|good
900.0|9|737400.0|9||4.0||||1.0|good
|9||four-years||9.0|27.0||||good
|||seven-years|||27.0|||9.0|good
|||||9.0||1.0|management|1.0|good
|||||||1.0|||good
|||seven-years|9|9.0|1950.0|9.0|||good
|radio-tv|||9||||9||good
|furniture||9|9||-775.0|1.0|||good
3900.0|education|294000.0|9|||1600.0||9|1.0|good
||257800.0||female-divorced||5500.0|9.0|||good
||2348.0||9||4600.0|9.0|skilled||good
||-30575.0||||||skilled||bad
600.0|9|||female-divorced||||9||good
|||one-year|married-male||-975.0||||good
|9|47175.0||married-male|9.0|700.0||||good
||8648.0|||9.0|-675.0||||bad
|new-car||9|||27.0||||good
|9|289900.0|over-seven|9|||9.0|skilled||good
-600.0|radio-tv|||9|9.0|22.0|||9.0|bad
1200.0|9||seven-years||4.0|2150.0||||good
|9|1053.0||9|||9.0||1.0|good
||-80875.0|9||2.0|||9||good
12.0|9||seven-years|9|||||9.0|bad
2400.0|radio-tv|||female-divorced|9.0|||skilled||good
|9|||||35.0|2.0|9||good
||2292.0||9||1050.0|2.0|||bad
500.0|9||9||9.0||9.0||9.0|good
||-34525.0||female-divorced||||||bad
||||9|2.0|||9||good
|new-car||||1.0|1650.0|||2.0|bad
|9|8471.0||9|2.0||9.0|||good
|9|69550.0|9||||||9.0|good
|9|-26050.0||||3300.0|9.0||1.0|bad
|new-car|159300.0|||3.0|500.0||||good
|||||||||9.0|good
||||9||||9|9.0|good
-525.0|9||9|9||34.0||9||good
||||9||||9||bad
18.0|used-car|69475.0|||||9.0||1.0|good
|||||9.0|29.0||||good
450.0|||four-years||9.0|||9|9.0|good
|9||9||9.0|20.0||||good
18.0|||9|9||||9|2.0|bad
|9||9||9.0|||9|9.0|good
1200.0||566400.0|four-years||9.0||9.0|9||bad
150.0||||9||1800.0|9.0||1.0|good
1200.0||2058.0|||||9.0|skilled||good
9.0||||||||skilled||good
||37100.0||married-male|||9.0|skilled|9.0|bad
6.0||||||||||good
||64350.0|||4.0||2.0||1.0|good
|repairs||9|9||65.0|9.0|||good
||||||2600.0||9||bad
|9||9|single-male|9.0|-975.0||9||good
|9|1620.0|||3.0||1.0|9|9.0|good
20.0|||four-years|||||skilled|1.0|good
|education||9|9|4.0|-1025.0||unskilled-resident|9.0|bad
||254800.0||9|3.0|-750.0|||9.0|bad
450.0|||||9.0||9.0|||good
||184200.0||||||9||bad
350.0|9||9||2.0||1.0|9|1.0|good
12.0|||9|||5500.0||management||good
375.0||151200.0|9||9.0|1525.0|9.0|9||bad
|9||9||9.0||||9.0|good
||||||29.0|||1.0|good
||275900.0|over-seven|single-male|4.0||9.0|||good
||||9|||1.0||1.0|good
24.0||120425.0||single-male||||skilled||bad
||267900.0|||1.0|29.0|9.0||1.0|good
275.0||||||||9||good
600.0||3386.0||single-male|||||9.0|bad
||343.0|9||1.0||1.0|9|9.0|good
|9|||9|||||9.0|good
||3620.0||||37.0|9.0|||good
||||||||9||good
||75425.0||||||management|9.0|good
-300.0|9|||single-male||38.0||||good
-450.0||||single-male|9.0|1700.0|9.0|||good
|||four-years|||||||good
|9|||||-725.0|1.0||9.0|bad
-1200.0||7238.0||||||9|2.0|good
825.0||||9|2.0|1300.0|||1.0|good
||116975.0||||35.0||unskilled-resident|1.0|good
600.0||||9||22.0|9.0|||bad
600.0|||one-year||9.0|23.0|9.0|||bad
|9|||||28.0||unskilled-resident|9.0|bad
||1238.0|9||4.0|36.0|9.0||9.0|good
|radio-tv|1245.0||married-male|2.0|33.0|1.0||9.0|bad
18.0|||one-year|female-divorced|4.0|1300.0||9||bad
3900.0|||9|9||2400.0|9.0|skilled||good
|||||9.0||9.0|skilled||good
|9|||||||||good
15.0||1478.0||9||||skilled||good
||||||||||good
||||9|||||9.0|good
30.0|||9||||9.0|9||good
|||9||9.0|||||good
||||single-male||-1100.0|9.0|9||good
6.0|9||unemployed||9.0||9.0|||bad
|||||4.0|52.0|1.0|||good
24.0|||||||9.0|||good
250.0|||||2.0|||||good
150.0||351800.0|9|9||2600.0||||good
600.0|9|||9|9.0|||9||good
|business|415900.0||9|||2.0|||bad
600.0||1237.0||||27.0||||good
|||9|||||skilled||good
|||||2.0|||||good
|||9|9|9.0||||9.0|bad
36.0|furniture|||single-male|1.0||||9.0|bad
|||||||2.0|skilled|1.0|good
18.0|9||||2.0|1600.0||9|9.0|good
|||9|||28.0|9.0|9|2.0|good
|new-car||9||||9.0|||bad
|9||9||9.0|1050.0||9|9.0|good
900.0|radio-tv||over-seven|||4900.0||||good
||||9||||||bad
||||||||9|1.0|bad
|9|||||27.0||unskilled-resident|9.0|bad
||||single-male|||||9.0|good
||||single-male||||||bad
24.0||||married-male||||||good
|9||9|single-male||||||good
1200.0|9|||||2600.0|9.0|9||bad
900.0|||four-years|||3200.0||management||good
||2687.0||||||skilled|9.0|good
300.0|9|585.0|four-years||||9.0|skilled||good
||2255.0|one-year|single-male||||skilled|1.0|good
|||seven-years|female-divorced|3.0|||9||good
|||||9.0||||9.0|good
|||one-year|9|||2.0||9.0|bad
300.0|||9|||43.0|||1.0|good
6.0||70000.0||9||-900.0||9||good
2400.0|repairs|550700.0|9|9||2200.0|9.0||1.0|good
|||||2.0|-600.0||||bad
||||||||9||bad
||174400.0|9|9||23.0|9.0||1.0|good
||55650.0|four-years||||9.0|||good
|used-car|||single-male|||2.0|9|9.0|good
|education|1532.0|four-years|female-divorced|9.0|1550.0||9||good
|||seven-years|9||4200.0|2.0|||good
||2302.0|four-years||||||9.0|bad
6.0||66200.0|||||||9.0|good
|||seven-years||9.0|||skilled|9.0|good
375.0|||9|9|||9.0|skilled|9.0|bad
-300.0|||four-years|married-male||||||good
|||9|||||||good
|radio-tv|3105.0||||2500.0|2.0|||good
|9|2319.0|9|||||||bad
-150.0|new-car|||9|3.0||9.0||1.0|good
900.0|9||||9.0|37.0|||9.0|good
|9|388150.0|9||||9.0||9.0|bad
|9|304900.0|one-year||9.0|||unskilled-resident||good
12.0|||||9.0|1150.0||||bad
1200.0|||||4.0||9.0|||good
|furniture|-158750.0|||4.0|31.0|9.0|||bad
450.0||2864.0||single-male||||||bad
600.0||||||6100.0|9.0|unskilled-resident||good
2400.0||||9||||9||bad
1200.0||50550.0|||9.0|37.0|||9.0|good
600.0||||||1600.0|||9.0|good
600.0|||9|female-divorced|||9.0|||bad
-1200.0|used-car||seven-years||9.0|35.0|||1.0|good
-300.0|||9||9.0|2300.0||skilled|1.0|good
300.0||87500.0||single-male|9.0||9.0|||good
|radio-tv||||||||1.0|bad
600.0|||||||9.0|9||good
|||seven-years||||2.0||1.0|good
12.0|||9||||9.0|9||bad
||-56950.0||||-700.0||||bad
1050.0||5003.0|||9.0|||9||bad
|||||4.0||9.0|9||bad
18.0||48200.0||||31.0|9.0|||bad
|used-car|||9||||9|9.0|good
-600.0|radio-tv||seven-years|9||||unskilled-resident|1.0|bad
300.0|||||1.0|29.0||||good
-900.0|9|-309725.0|||9.0||||1.0|bad
|business|4712.0||9||||9||good
|radio-tv|-38825.0||9|||2.0|9||good
12.0||1372.0|||||9.0|skilled||bad
|radio-tv|-64450.0||||||||good
-1200.0||||9|9.0|41.0||9|2.0|good
-1200.0|radio-tv||four-years|9||||skilled||bad
||80850.0|||9.0|||9|9.0|bad
-750.0||595400.0|9||9.0||||1.0|good
|9|5433.0||||||9||good
-375.0||80600.0||female-divorced|4.0||||9.0|good
9.0||27050.0|||4.0|||9||good
||-69700.0||female-divorced|||2.0|||good
|||seven-years|female-divorced||675.0||9|1.0|good
|||||9.0|33.0|9.0|9||good
-900.0||-70500.0||||-675.0||9||bad
2400.0|9||9|||1350.0|9.0|||good
|9||9|single-male|||9.0|9||bad
||312400.0|one-year||3.0|||unskilled-resident|2.0|good
||69400.0|||||||9.0|good
-900.0|9|||||||unskilled-resident|9.0|bad
|||over-seven||4.0|||||good
900.0|9||||||9.0|9||bad
||-69975.0|||2.0|||||good
|||9||||||9.0|good
18.0|9||9||||||9.0|bad
12.0|||||9.0|||||bad
|||seven-years||||9.0||9.0|good
||-49125.0||||1050.0||skilled|9.0|good
|business|39300.0|9|||||9||good
|||||9.0|-500.0|1.0|9|9.0|bad
24.0||1358.0|||3.0|40.0||||bad
|9|||9|1.0||||1.0|bad
2400.0|new-car||9|9|4.0||||9.0|bad
1200.0||4241.0|9|9||||||bad
|||9||||9.0||9.0|bad
24.0||193150.0|||9.0|-800.0||9|1.0|good
700.0||2329.0|9||1.0|2250.0|1.0|9||good
|furniture|91800.0||female-divorced|9.0|30.0||||bad
||183700.0||9||850.0||9|9.0|bad
||167450.0|four-years||9.0||9.0|9||bad
|furniture|1275.0||female-divorced|||1.0|||good
||||single-male||||||good
|||9|9|9.0||9.0||1.0|good
|||9|||50.0||||bad
-450.0||||||1650.0|9.0|||good
|||9||9.0|||||good
12.0|||9|||22.0|1.0|||bad
|new-car|1240.0||||48.0|9.0||2.0|bad
21.0|9||||9.0||9.0||9.0|good
||90800.0||||||||good
-450.0|||||9.0|||9||bad
48.0|||||2.0|4800.0|||9.0|good
|||9|9||27.0||||good
||367600.0|9||9.0|37.0||9||good
||3441.0|four-years|9|4.0|1050.0|1.0||9.0|bad
-300.0|new-car|640.0|9||||1.0|||good
21.0|||9|9||-675.0||||good
|9||||9.0|32.0|2.0||1.0|bad
|business|||male-divorced|9.0|||||bad
|9|||||1100.0||||good
450.0|9||||4.0|-1625.0|9.0|skilled||bad
15.0||98950.0||||||||good
6.0||2116.0||9||||skilled|9.0|good
||71850.0|seven-years||||9.0|9||bad
2100.0|9|4042.0||9|4.0|||9||good
225.0|9|||9||64.0||unskilled-resident|9.0|good
24.0|||||4.0||9.0|||good
18.0|||||9.0||||9.0|bad
15.0||||9|1.0||1.0|9||good
||1980.0|||9.0|||||bad
|9|67750.0|||||||9.0|bad
||139300.0|9||||3.0|||good
||1376.0|||1.0|28.0||||good
6000.0||||||||||good
-300.0|9||one-year|9||||||good
|radio-tv|||9||||||bad
|9|||||2700.0||||bad
||1308.0|9|single-male|9.0||9.0|||good
|9|4623.0|9||2.0||9.0|||bad
-600.0|9|||9||33.0||9|1.0|good
-450.0|9|||married-male||||||good
900.0|business||9|||-675.0||||bad
|9|||9|9.0||2.0|9||good
12.0|9|-34650.0|||2.0|||||bad
||||||||||bad
600.0||-17100.0|||9.0|||9||bad
4800.0||||9||50.0|||9.0|good
|9|||9|||||1.0|bad
600.0||||9|||1.0|||bad
1800.0|||9|9|4.0|2100.0|||9.0|bad
|||||9.0||2.0||1.0|good
||397300.0|9||||1.0|9||good
||||single-male||41.0|||9.0|bad
48.0||||||37.0||||good
3000.0|9||||9.0|28.0|9.0|skilled||good
||||9||41.0|9.0|9|9.0|good
-300.0||||9|9.0|||skilled|9.0|good
1200.0||||married-male|2.0|23.0||9||bad
|furniture||9|||2500.0||||good
|9|1050.0|9|9|9.0|875.0|||9.0|good
600.0|9|-26175.0||||||unskilled-resident||good
||6314.0|unemployed||2.0|27.0|9.0|9||good
|9|3496.0|9||9.0||9.0|9|9.0|good
|business|180450.0|||||1.0|9||good
300.0|9|-121075.0|over-seven||9.0||||9.0|bad
||3017.0|||||1.0|9|9.0|good
2400.0|9||||3.0|||9||good
36.0|||9||2.0|31.0|2.0|9||good
|9|||||||||good
||||||-600.0|9.0|||good
|||||9.0||||2.0|bad
30.0|radio-tv||seven-years||||9.0|management|9.0|good
||515000.0|over-seven|single-male|||||1.0|good
-1800.0|9|5595.0|9|||||||bad
||||9|4.0|||||good
||1453.0|||1.0|2600.0|||9.0|good
-150.0||38450.0||female-divorced||56.0|1.0|9||good
|9||||||9.0|9|9.0|good
||1478.0||9|3.0|33.0|||1.0|good
1200.0||5103.0|||||||9.0|good
||985700.0||9||31.0||||good
6000.0|9|||single-male|9.0|||||good
|9|-33675.0||single-male|2.0|||||good
|9|||||||||good
|9|-68825.0|over-seven||9.0|||||good
1200.0||||single-male|9.0|1550.0||9||good
||975.0||male-divorced|9.0||9.0||1.0|good
||||||1250.0|9.0|||good
|radio-tv|2896.0|9||9.0|-725.0||||good
6.0||117900.0||||44.0||unskilled-resident||good
|9||||||1.0|9|9.0|good
|used-car|||||||||good
|||seven-years|9|9.0|||||good
