Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
|9|||single-male|9.0|1300.0|1.0|||good
18.0||||female-divorced|4.0||||9.0|bad
|||seven-years|||39.0||||good
|furniture||four-years||9.0||9.0|9|9.0|good
30.0|||four-years|9||-600.0||||bad
24.0||4151.0|9||||9.0|9||good
900.0|9|101500.0|9|||1200.0||9||good
60.0|||||1.0|||||good
600.0|||four-years||||2.0|||good
|9||9|male-divorced||29.0||||bad
750.0||||9|9.0|||||good
11.0||115400.0||||1425.0||||good
-300.0|||four-years|single-male||-675.0||9|9.0|good
24.0||1603.0||||2750.0||skilled|9.0|good
450.0|9|||9||36.0||9|9.0|good
600.0|||9||9.0|2850.0||||good
-250.0|||9||||9.0||2.0|good
-375.0||||||37.0||||bad
||6304.0|||||9.0|9||good
|||9|9||38.0||||good
|new-car||9|male-divorced||45.0|||1.0|bad
||49950.0|over-seven|||25.0||9||good
|new-car||||||1.0|||good
||1402.0|||||9.0|||good
|||9||4.0|||||good
2400.0||||single-male|4.0|||9|9.0|bad
|9||||9.0||9.0||9.0|bad
||||single-male||1600.0|1.0|||good
900.0|||||9.0|26.0|||9.0|good
||||||1225.0||9||good
|9|||female-divorced|4.0|||||bad
||1901.0|||4.0|1450.0|9.0||1.0|good
||168400.0||9||||skilled||good
||157400.0|9|||50.0|9.0||9.0|good
|9|||single-male||||9|9.0|good
15.0|9|||||-1575.0|9.0|||good
600.0|||one-year|male-divorced|9.0||1.0||9.0|good
|new-car|||female-divorced|||1.0|9|9.0|good
4800.0||||||1300.0|1.0|||good
||||9|4.0|||||good
300.0||27300.0|||9.0|49.0|2.0|9|9.0|good
|9|||||1200.0||skilled|1.0|bad
12.0|business||||2.0||||9.0|good
-900.0|||||||1.0||1.0|bad
24.0|9|160475.0||9|||9.0||9.0|good
||||9||56.0|1.0|9|9.0|good
||7629.0|9|9|||9.0||9.0|good
48.0|9|9960.0||||||||bad
12.0||233750.0||female-divorced||||||good
|||over-seven||2.0||1.0|||good
450.0|9||four-years|||4300.0|1.0|skilled||good
||137250.0||9|9.0|1600.0||||good
150.0|||9|9||||||good
|radio-tv|95100.0|||||9.0|||bad
||1344.0|seven-years|9|9.0|||9||bad
|9||seven-years|||49.0||9||good
||10127.0||9|2.0|2200.0||||bad
|9|1543.0|||9.0|3300.0|9.0|||good
30.0||||||||||good
|9|727.0|||||9.0|||bad
||30925.0|four-years|9||||9|1.0|bad
|9||9|married-male|||1.0|||good
|others|538100.0|||9.0|4000.0|||9.0|good
2400.0||5511.0||||2500.0|9.0|||good
|||9||4.0|||skilled|1.0|good
|new-car|||9|3.0|||||bad
|||9|single-male||29.0||||good
3600.0||||9|9.0|31.0||9||bad
|furniture||four-years|||||9||good
24.0|9|217550.0|||||||9.0|good
||-17525.0|9||||2.0||9.0|good
||3643.0||9||||9||good
1500.0||||married-male|9.0|28.0|9.0|||bad
-600.0|9|193800.0|9||3.0||9.0|9|9.0|bad
|||||1.0|850.0||management||good
||2659.0|four-years|single-male||700.0||||good
|new-car|||female-divorced||||||good
800.0||339800.0||||3900.0|9.0|||good
12.0|9|5801.0|||9.0|4900.0|9.0||1.0|good
||38125.0||female-divorced|3.0|||skilled|2.0|good
||||||1550.0|1.0|skilled||good
600.0|radio-tv|1068.0|9|9|9.0|2800.0|1.0|9||good
|used-car||9||9.0||2.0|management|1.0|good
||||||30.0|9.0|skilled|9.0|bad
60.0|9||||||1.0|||bad
48.0|9||||||||1.0|bad
|furniture||9||||9.0|9||bad
|||9||||9.0|9||bad
|9|||9|9.0|-575.0||9||good
|9||four-years|||||9|1.0|bad
|furniture|||||-700.0||skilled|1.0|good
10.0|furniture|||||||unskilled-resident||good
|||||||2.0|9|9.0|good
525.0||||||||||good
|radio-tv|||||25.0||9||good
|||9|9||825.0||management|1.0|good
|9|||single-male|1.0||9.0||2.0|good
||||||||||good
||22050.0||||||skilled|1.0|good
|9|||female-divorced|9.0|||||good
300.0|business|1743.0||||3400.0||9||good
9.0||28400.0|||3.0|||||bad
||1236.0|9|||2300.0|9.0||9.0|good
|furniture|959.0||||725.0||9|1.0|bad
|9||9|||-950.0||management|1.0|good
||||||28.0||9|9.0|bad
|9||over-seven|single-male|4.0||1.0|||good
||||9||||9||bad
12.0|radio-tv|-58275.0|9||9.0||||9.0|good
36.0|radio-tv|||9||26.0||9||bad
|9||9||9.0|1400.0||||good
||2406.0||9|9.0||9.0|9||bad
||-30975.0||single-male|9.0|||||good
|||9||9.0||||9.0|good
||224700.0|four-years|9|||2.0|skilled||good
||1766.0||married-male|9.0|21.0||9||good
|||9|||||9||bad
|business||9|||36.0|1.0|||good
-450.0|used-car||9|single-male||||skilled||good
|||9|female-divorced||550.0||skilled||good
|||||9.0||9.0|9||bad
|9|||||2000.0|9.0|||good
||3079.0|||||9.0|||good
18.0|9|-151750.0||single-male||3300.0|||9.0|good
||||||-575.0|2.0|9||good
60.0|||9|9|||||1.0|good
60.0|||9||||9.0|management||bad
1200.0|business||9|||||skilled|9.0|bad
18.0|radio-tv|-58000.0|unemployed||||9.0|||good
|9|||||||||good
||14318.0||9||57.0||||bad
||362.0||9||||9|1.0|good
20.0|||seven-years||4.0|||skilled|9.0|good
|used-car|||female-divorced||38.0|9.0||1.0|bad
||-32075.0|seven-years|female-divorced|4.0|||9|1.0|good
|9|1330.0||||||||good
1500.0|business|4272.0|||||9.0||1.0|good
|9|-55950.0|||9.0||9.0|9||good
|9|||9||21.0||||good
900.0||||9|4.0|||||good
||232600.0|9||9.0|2700.0||skilled|9.0|good
9.0||||9||||||good
900.0|new-car||9||2.0|||management||good
|furniture|-24575.0|9|||||||good
||||||||||good
||48925.0||9|||1.0|||good
225.0|9||9|9||1550.0|9.0|9||good
-975.0|9|11760.0||||1600.0||||good
|||9||9.0|2750.0||9|9.0|good
-900.0|||||2.0|||||good
|new-car|||male-divorced|9.0|||skilled||bad
||151600.0||9||43.0||9||good
18.0||||9||39.0|1.0||1.0|good
|9||four-years|9|||||9.0|good
600.0||432400.0||9|||2.0|||bad
||||||2700.0|9.0|unskilled-resident||good
900.0|9|72475.0|||||9.0|skilled||good
24.0|radio-tv||9|married-male||||9||bad
600.0||109850.0|||9.0|||skilled||good
|radio-tv|52650.0||9||||||good
|radio-tv|||||650.0||||good
|new-car||9|9|||||9.0|bad
|||over-seven||||||1.0|good
-825.0||362650.0||||35.0||||good
|business|229200.0||9|2.0|||||bad
||79850.0||||40.0||||good
-600.0|9||four-years||||1.0|skilled|1.0|bad
||||||1750.0|9.0|skilled|9.0|good
|||9||||1.0|||bad
|education||four-years|||||||good
1050.0|||seven-years||||9.0|||good
|||four-years|||||||bad
|||||3.0|||9||good
||||||750.0|9.0||9.0|good
|||9|||||9||good
|||||3.0|850.0||9||good
||||9||||||bad
18.0|||four-years||9.0|1050.0|9.0||9.0|good
1400.0|9||9||9.0|-725.0|2.0|skilled|1.0|good
|9|57450.0|9||3.0|||||good
|||9|9||20.0|1.0|skilled||good
||||||||||bad
250.0||||||74.0||||good
|others||||9.0|-725.0||management||bad
|||||9.0||3.0||9.0|good
|9|-51450.0|four-years|male-divorced||||||good
|||||9.0|2500.0||||good
1200.0||||9|9.0|2500.0|||9.0|bad
6.0||||9|4.0|||unskilled-resident||good
24.0||||9||||9||good
|||9|9|9.0|6500.0|2.0|||good
||609.0|one-year|9|9.0||||1.0|bad
600.0||47100.0|over-seven|9|9.0||1.0||9.0|good
|furniture||9|||30.0|9.0||1.0|good
20.0|9|262900.0|four-years|single-male||1450.0||||good
|9|||9|||9.0|9|2.0|bad
||||9|3.0|3000.0|||1.0|bad
450.0|education||9|||1025.0||9||good
|||9|9||||||bad
||64400.0|four-years||||||1.0|good
|||9|||5500.0|||9.0|good
|||9||3.0|61.0|9.0|9||bad
1800.0|used-car|||||||||good
|9||9|9|9.0|29.0||||good
|furniture|137950.0|9|9|9.0|||9|9.0|good
24.0|9||||9.0||9.0||1.0|good
2400.0||||9||-775.0||9|9.0|bad
|9|-66975.0|||9.0|29.0||||good
-275.0||||||||skilled|2.0|good
|9||over-seven|||35.0|||9.0|bad
6.0||-8575.0|one-year||9.0|2700.0||9||good
|||||2.0||1.0||1.0|good
|9|-90500.0||9||||skilled||good
||||9|9.0||9.0|skilled||good
|9|3017.0|9|female-divorced|1.0||||9.0|good
12.0|9|-18850.0||||||skilled||good
||48750.0||single-male||||9||good
24.0|used-car||||9.0|63.0|9.0|||good
24.0|radio-tv||one-year||||9.0|9||bad
2400.0|radio-tv||9|9|9.0|1600.0|9.0|skilled||good
||||||||skilled||good
||||9|3.0|||9||good
600.0||||9|9.0|2200.0||||bad
||||||||skilled||bad
-225.0|new-car||||9.0||9.0|9||bad
6.0|retraining|30950.0|unemployed||||9.0||9.0|good
|radio-tv||9|9||33.0|1.0|||bad
||155700.0|9|||||||bad
||2569.0|9|||||||good
2400.0|||seven-years||2.0|1250.0||9||good
|||seven-years||9.0|||9||good
||36950.0|9||4.0||9.0|skilled||good
|||9||||||1.0|good
|||9|||||9||good
|furniture|||female-divorced||||9|9.0|good
-375.0|furniture|24000.0|9||||2.0|skilled|1.0|good
||58150.0|9||9.0|4400.0|9.0|||good
6.0|9|1209.0|||9.0|||management||bad
||-76925.0|four-years||4.0|||||good
||187850.0||||||9|9.0|good
250.0|9||four-years|||||||good
6.0|new-car||9|single-male|9.0|2600.0|9.0|skilled||good
|9|||||||9||good
675.0|9||9|9|||||1.0|bad
|radio-tv|-30925.0|||||2.0|9||good
|||over-seven|single-male||950.0||9|1.0|good
12.0|||||9.0||9.0|9||good
600.0|9|||||1000.0|1.0|||bad
||903400.0||||-725.0||||bad
|||9||9.0|||9||good
|radio-tv||over-seven|9|2.0|800.0||9||good
||132300.0|9||||2.0|||good
||-78075.0||female-divorced|1.0|2700.0||||bad
|used-car|||9|||9.0|skilled||good
|9|-28150.0|9||4.0||9.0|||good
24.0|radio-tv|||9|9.0|3800.0||9||bad
-600.0||||9|4.0|||||bad
|||9|9|4.0|||||bad
|9|||||||9||good
|||9||2.0|||||bad
||||||28.0|1.0|9||good
|9|8588.0||9|2.0||1.0||9.0|good
300.0||||||26.0|1.0|9|1.0|bad
|||four-years|9||32.0|1.0|management||good
|||||9.0||||1.0|good
||58500.0||||1000.0|9.0||9.0|good
||||||||||good
|new-car|609.0||9|||2.0|||good
||1361.0||||||||good
36.0|9||one-year|||||skilled||bad
6.0|9||||||9.0||1.0|good
150.0|9||||||9.0|skilled|9.0|good
||||single-male|4.0|-1100.0||||good
900.0|||||9.0|1200.0||skilled||bad
|9||9|||5300.0||skilled|2.0|bad
24.0||348800.0|9|female-divorced|9.0|23.0||||good
18.0|radio-tv||9||||||9.0|good
||7966.0|9||9.0|-750.0|2.0|||good
|education||9||||1.0|9||good
|9|-37575.0||||||||good
|radio-tv|2302.0|9|9|||9.0|9|1.0|bad
||33100.0||9|||9.0|9|9.0|good
1800.0|9||9|single-male||1600.0|9.0|skilled||good
-375.0||65775.0||female-divorced|4.0|||9||bad
|9||four-years|||-1025.0||||good
24.0|9|-32775.0||||650.0|9.0|skilled||good
24.0||-77625.0||||1250.0|9.0|skilled||good
||||9|9.0|33.0|||9.0|bad
|||unemployed|||||management||good
||||9|4.0|-925.0||skilled|9.0|good
|9|776300.0|9||||||1.0|bad
|||||||9.0|||good
|9|||||||9||bad
|9|2032.0|over-seven|9||60.0||skilled|9.0|good
-750.0|9|317500.0||9|9.0||||9.0|bad
||||||||9||bad
12.0||1255.0|over-seven|9||61.0|2.0|9||good
600.0|||9|single-male||4300.0|||9.0|bad
24.0||202200.0|9|female-divorced||925.0|1.0|9||good
|radio-tv||||9.0||9.0||9.0|good
-300.0|9|-15650.0||9||24.0||9||bad
48.0|9||||||9.0|||good
600.0|9||9|9|9.0|||9||good
6.0|||over-seven||9.0|-1125.0|9.0|||good
|radio-tv|6999.0|||9.0|||9|9.0|bad
|9|||||||||good
||||9|4.0||2.0|management||good
|9||||9.0||1.0|skilled|9.0|bad
900.0||2278.0||9||2800.0||||bad
|||||9.0|29.0|2.0|9|9.0|bad
24.0|furniture||||||1.0|9|9.0|bad
18.0|9|||9||||||bad
||74100.0|9||4.0|49.0||9|9.0|good
|radio-tv|||||||9|1.0|bad
||||9||725.0||||good
36.0||12389.0|||9.0|37.0||9|1.0|bad
||||9||||9||good
-600.0|9|||||23.0|9.0||9.0|good
1200.0|||||9.0|-900.0|||9.0|bad
|radio-tv|-64450.0||single-male||-850.0|||9.0|good
|9|99475.0||9|9.0|||||good
|radio-tv||9||9.0||1.0|||bad
|9||||||||1.0|bad
||||||||skilled||good
|9||||4.0|||9||good
1500.0|9|806.0|||4.0|||9|9.0|good
9.0||54100.0|over-seven||9.0|||||good
|||||3.0|600.0||||good
300.0||||||||skilled||good
|9||four-years|||33.0||skilled||good
||70500.0||9|||2.0|9||bad
||||||2700.0|9.0|||good
||1056.0||single-male|||2.0|||bad
|9||one-year|||||||good
|furniture|||female-divorced|||||1.0|good
|9|238400.0|9||||9.0|||bad
300.0|9|2133.0|over-seven|||1300.0|||9.0|good
||||||20.0||skilled||bad
|9||9|single-male|9.0||||9.0|good
|9||||9.0||1.0|9||good
|9|-30425.0|||3.0|||||bad
||224600.0|9|single-male|9.0||9.0|9||bad
|radio-tv||9|9||58.0|||9.0|good
|||four-years|||42.0|9.0|9||good
|9||9||9.0|36.0||||good
||2718.0|9|9|4.0|||||bad
||1358.0||||||9||bad
|||one-year|9||||||bad
-600.0|||9||4.0|||||bad
||-106025.0||single-male||||unskilled-resident||bad
900.0||2775.0|||||9.0|skilled|9.0|bad
||3863.0||9|||9.0|||good
7.0||||||||9|9.0|good
||22950.0||9|9.0|||||bad
-600.0|education||9||9.0|34.0||||bad
|||||||9.0||1.0|bad
|9||9||||9.0|||good
|9||||||||1.0|good
||||||||management||good
36.0|||||9.0||9.0|skilled|1.0|bad
|9|2051.0|9||9.0|||skilled||good
|9|1300.0||||1125.0||9|9.0|good
||741.0|||3.0|2200.0|9.0|9||bad
|new-car|124000.0|9||4.0|||||bad
|radio-tv|-83925.0|one-year|||29.0|1.0||9.0|good
600.0|9||9|9|||9.0|9||good
||45200.0|||1.0|||9||bad
|business||9|single-male||2400.0||9||good
|9||9||||9.0|||good
||||9||37.0||||good
||||9|9.0|1050.0|9.0|9||bad
-300.0||||||||unskilled-resident||good
|9||||9.0||||1.0|good
18.0|new-car|38250.0|||2.0|3200.0||skilled||bad
|||||9.0|3800.0|1.0|||bad
|9|1858.0||||22.0|9.0|9||good
|9|2600.0|four-years|single-male||||9|1.0|bad
||||single-male|9.0|||skilled|1.0|good
150.0|||||||||1.0|good
||1437.0||||||9||bad
|9|-101050.0|9|9||36.0|||9.0|good
-225.0||95800.0|||||9.0|9||good
2400.0||||||700.0||||good
||||||||||bad
375.0||||9|||9.0|skilled||good
||99000.0|||||9.0|skilled|9.0|bad
24.0||33875.0|9|female-divorced|4.0|||9||bad
||1393.0|over-seven|||47.0|||2.0|good
24.0||-34400.0|seven-years|||||||good
|radio-tv|15653.0|seven-years||9.0|21.0|2.0|skilled||good
|9||||||1.0|9||good
||-109250.0|9|single-male|2.0||2.0|9||bad
|9||unemployed||||||9.0|bad
375.0||-32700.0||9|9.0||9.0|||good
||4623.0||9|9.0|||9||bad
1200.0|radio-tv||||||||1.0|good
-450.0||||||32.0|||1.0|good
||||||27.0||9|9.0|bad
||4583.0||||-800.0||||good
300.0|9||||9.0|26.0|1.0||9.0|bad
||947.0|||3.0||||2.0|bad
|education|||||40.0|1.0|||bad
|9|||single-male||1250.0||||good
||-48050.0|9||||9.0|||bad
|||||||9.0|9|9.0|bad
|9||over-seven|9|||4.0||9.0|bad
24.0|||9||9.0|35.0|2.0||9.0|good
|||||||9.0||9.0|good
|9||9|single-male|9.0||||9.0|bad
|9|255550.0||||37.0||||good
||4221.0|||9.0|||||good
|9||||9.0|1025.0|9.0|9||good
600.0|9||||4.0|||9||good
|new-car|900.0|||9.0||9.0||9.0|bad
2100.0|9|2241.0|over-seven||2.0|||9||good
|furniture||||9.0|||||good
||104700.0|four-years|||-1250.0||unskilled-resident|9.0|good
||||single-male|9.0|27.0|||1.0|good
|furniture|||single-male||1700.0||9|9.0|good
||360900.0|||1.0|||skilled|9.0|good
||4843.0||9|9.0|||skilled||bad
3000.0|||9|single-male|4.0||||9.0|good
600.0|9|4139.0|four-years|||1350.0||||good
1800.0||287100.0||9|||9.0|||good
||||9|9.0|42.0|9.0|9||good
||||9||||||good
|9|||9|2.0|||||bad
30.0|||seven-years|female-divorced||||9||good
|9|5150.0|||||9.0|9||good
||||||||||bad
24.0||-59600.0|over-seven|9|4.0||1.0||1.0|good
-450.0|||||1.0|||9|9.0|good
600.0||1538.0|||2.0|-1400.0||9||good
-300.0||||||37.0|||9.0|good
15.0||36950.0|four-years|9|9.0|33.0|9.0||9.0|good
|9|-127575.0||married-male||4700.0|9.0||1.0|good
|business||||3.0|3100.0|2.0|9||good
|||9|9|4.0||9.0|||good
1000.0|radio-tv|||||27.0||9||good
36.0||2862.0|over-seven|single-male|9.0||1.0||9.0|good
|||||9.0||||9.0|good
600.0|9|3651.0||single-male|9.0|||skilled||good
15.0|furniture|||9|3.0||9.0|||good
||2631.0||female-divorced|2.0||9.0|unskilled-resident||good
