Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
|9|1262.0|9|single-male|2.0|25.0|||1.0|good
-450.0|used-car|3378.0|four-years||1.0||1.0|skilled|9.0|good
36.0|new-car||over-seven||4.0|57.0|2.0|9|1.0|bad
6.0|new-car|-19575.0|9|9||26.0|1.0|unskilled-resident||good
|radio-tv|6468.0|unemployed|single-male|1.0|52.0||management|1.0|bad
1800.0|radio-tv|9566.0||9|||2.0||1.0|good
1800.0|new-car||over-seven|female-divorced|2.0|2300.0|1.0|9||good
-900.0||311450.0|one-year|female-divorced|4.0|1150.0|2.0|unskilled-resident||bad
9.0|business|-34775.0|four-years|married-male|1.0|27.0|1.0|skilled|1.0|good
15.0||1537.0|9|single-male|4.0|50.0|2.0|skilled|1.0|good
36.0||-48825.0|over-seven|single-male||61.0|9.0||1.0|bad
48.0|business|14421.0|four-years||2.0|25.0|1.0||9.0|bad
24.0|radio-tv|||9|4.0|26.0|1.0|skilled|1.0|good
|repairs|5190.0|9||4.0|48.0|9.0|9|9.0|good
||2171.0|one-year||||1.0|skilled||good
12.0||1007.0|9|9|1.0|22.0|1.0|skilled|1.0|good
36.0|education|-45475.0|four-years|9|4.0|37.0|1.0|9|9.0|bad
||2394.0|four-years|female-divorced|4.0||1.0|skilled|1.0|good
36.0||8133.0|four-years|9|9.0|30.0|9.0|skilled|1.0|good
7.0|9|730.0|over-seven|9|2.0|46.0|9.0|unskilled-resident||good
400.0|others|1164.0||single-male|9.0|51.0|2.0||9.0|good
4200.0|9|5954.0|seven-years||1.0|4100.0|2.0|unskilled-resident|1.0|good
1800.0||1977.0||single-male|4.0|40.0|1.0|management|9.0|bad
|used-car|1526.0|over-seven|single-male|4.0|66.0|2.0|management|1.0|good
|radio-tv||one-year||3.0|34.0|1.0||1.0|bad
1100.0||4771.0|seven-years|single-male||51.0||skilled|9.0|good
|used-car|9436.0|four-years|||39.0|1.0|unskilled-resident|2.0|good
30.0||3832.0|9|9|1.0|1100.0|1.0|skilled|1.0|good
24.0|radio-tv|5943.0|one-year|9|1.0||9.0|skilled|9.0|bad
15.0||60650.0|over-seven|single-male||47.0||skilled||good
|business|1568.0|four-years|female-divorced|4.0|24.0|1.0|unskilled-resident||good
24.0|9|1755.0|9|female-divorced||58.0|1.0||1.0|good
10.0|radio-tv|2315.0|9|single-male|9.0||1.0|unskilled-resident||good
12.0||-35300.0|four-years|female-divorced|9.0|29.0|2.0|management|1.0|good
18.0|9|1295.0|one-year||9.0||2.0||1.0|good
|education||four-years|single-male||47.0||skilled|2.0|bad
18.0||2249.0|seven-years|single-male|9.0|30.0|9.0|management|2.0|good
-300.0|repairs|1108.0|seven-years|9|3.0|28.0|2.0|||bad
1200.0|9||over-seven|single-male|4.0|56.0|1.0|skilled|9.0|good
12.0|used-car|1409.0|over-seven||3.0|1350.0||skilled|1.0|good
12.0|radio-tv|797.0|9|9|3.0||1.0|unskilled-resident|2.0|bad
24.0|furniture|3617.0|over-seven|single-male|4.0||2.0|skilled|1.0|good
12.0|9|1318.0|over-seven|9|||||1.0|good
54.0||398625.0||single-male||58.0|1.0|skilled||bad
12.0|education|||female-divorced|9.0|61.0|1.0|skilled|9.0|good
18.0|business|2622.0|four-years|single-male|4.0|34.0||skilled||good
|9|2337.0|over-seven|single-male|4.0|36.0|9.0|9|1.0|good
20.0|||seven-years|9||36.0|2.0|management|2.0|good
24.0|new-car|1469.0||married-male|4.0|41.0|1.0|unskilled-resident|1.0|good
36.0|9|2323.0|seven-years|9|4.0|24.0|1.0||1.0|good
||932.0|four-years|female-divorced|2.0|-600.0|1.0|skilled|9.0|good
|9|1919.0|seven-years|9|3.0|1750.0||skilled|1.0|good
12.0|used-car|2445.0|one-year|married-male|9.0|650.0|||1.0|good
1200.0|others|11938.0|four-years|single-male|9.0|39.0|2.0|management|2.0|bad
18.0||6458.0|over-seven|single-male|4.0|39.0|||2.0|bad
12.0|new-car|6078.0|9||2.0|32.0|1.0|skilled||good
|furniture|7721.0|one-year|female-divorced||750.0|1.0|skilled|1.0|good
14.0|business|1410.0|over-seven|married-male|2.0|35.0|1.0|skilled||good
6.0|business|1449.0|over-seven|male-divorced|2.0|31.0|9.0||2.0|good
-375.0|education|19600.0||9|4.0|23.0||skilled|1.0|good
|new-car|6260.0|seven-years|9|3.0|28.0|1.0|unskilled-resident|1.0|good
36.0||785500.0|four-years|female-divorced|2.0|25.0|2.0|9|1.0|bad
12.0|radio-tv|1680.0|over-seven|married-male|1.0|35.0|1.0|skilled|1.0|good
48.0|radio-tv|3578.0|over-seven|single-male|9.0|47.0||skilled|1.0|good
42.0|9||9|female-divorced||30.0|9.0|management|1.0|bad
10.0|furniture|2132.0||female-divorced|3.0|27.0|9.0|skilled|1.0|good
33.0|furniture|4281.0||||23.0|2.0|||bad
12.0||2366.0|seven-years|||36.0||management|1.0|good
21.0|radio-tv|1835.0|four-years|female-divorced|9.0|25.0|2.0|||bad
24.0||193400.0|over-seven|female-divorced|9.0|41.0|2.0|management||good
12.0|furniture||9|single-male|||1.0||1.0|good
10.0|new-car|781.0|||4.0|63.0||skilled|1.0|good
18.0|furniture|1924.0|9||3.0|27.0||skilled|1.0|bad
12.0|new-car|2121.0|four-years||9.0|3000.0|2.0|skilled|1.0|good
600.0|radio-tv|701.0|four-years|married-male|2.0|40.0||unskilled-resident||good
12.0||639.0|four-years|single-male|2.0|30.0|1.0||1.0|bad
|9|-46500.0|unemployed|single-male||34.0|2.0|management|1.0|good
||||female-divorced|2.0|29.0|9.0|9|1.0|bad
|new-car|8487.0|seven-years||2.0|24.0||skilled|1.0|good
||6887.0|four-years|single-male|3.0|29.0||skilled||bad
15.0|furniture||one-year|9|3.0|||unskilled-resident|9.0|good
18.0|furniture|198400.0|four-years|single-male|4.0|47.0|2.0|skilled|1.0|good
|radio-tv|10144.0|seven-years|9|4.0|1050.0|1.0|skilled|1.0|good
12.0|radio-tv|1240.0|over-seven|female-divorced|2.0|38.0|2.0|skilled|1.0|good
|used-car|8613.0|9|single-male|2.0|27.0|2.0|skilled|1.0|good
12.0|9|766.0||single-male|9.0|66.0||unskilled-resident|1.0|bad
|radio-tv||9|9||35.0|3.0|skilled|9.0|good
12.0|9||four-years|9|2.0|44.0|1.0|unskilled-resident||good
6.0|new-car|709.0||married-male|2.0|1350.0|1.0||9.0|good
36.0|radio-tv|4795.0||female-divorced|||9.0|||good
27.0|radio-tv|3416.0||single-male|2.0||1.0|management|1.0|good
18.0|furniture|246200.0|four-years|single-male|2.0|22.0|1.0||1.0|bad
21.0|9|2288.0||female-divorced|4.0|575.0|1.0|skilled|1.0|good
48.0|business||9|single-male||750.0|9.0|skilled||good
|new-car|-21500.0|9||4.0||2.0|skilled||good
|new-car|682.0|seven-years|female-divorced|||2.0||9.0|good
|furniture|5371.0|9|single-male|2.0||2.0|9|1.0|good
18.0|radio-tv||over-seven||4.0|4600.0|||1.0|good
6.0||1346.0|9|single-male|4.0||9.0|||good
10.0|9|1924.0|four-years|single-male|4.0|38.0||9|1.0|good
|radio-tv|5848.0|||9.0|2400.0|1.0|skilled|1.0|good
24.0|used-car|7758.0|9|female-divorced|4.0|29.0|9.0||1.0|good
24.0|9||seven-years||4.0|3600.0||9|1.0|good
12.0||-32050.0||female-divorced||20.0|1.0||1.0|bad
9.0|repairs|1288.0|over-seven|single-male|4.0||2.0|9||good
12.0||339.0|over-seven|married-male|1.0|45.0|9.0|unskilled-resident|9.0|good
24.0|9|3512.0|9|single-male||38.0|2.0|||good
6.0|radio-tv|1898.0|9|9|2.0||2.0||2.0|good
|9||over-seven||4.0|36.0|1.0||2.0|good
18.0|new-car||one-year|female-divorced|||2.0|9|1.0|good
15.0|domestic-app|1262.0||single-male|3.0|36.0|9.0|skilled||good
10.0|||unemployed|single-male|4.0|7000.0|1.0||9.0|good
||909.0||single-male|4.0|36.0|1.0|skilled|1.0|good
6.0|furniture||four-years||2.0|32.0|1.0|skilled|1.0|good
18.0|furniture|1131.0|unemployed|female-divorced|9.0|33.0||skilled||bad
11.0|furniture|78850.0|one-year||1.0|1000.0|1.0|skilled|9.0|good
1200.0|furniture|3972.0|seven-years|female-divorced|||1.0|skilled|1.0|good
|business|1935.0|over-seven|male-divorced|4.0|-775.0|9.0||9.0|bad
-375.0||47500.0|over-seven|single-male|3.0|33.0|2.0|skilled|2.0|bad
|furniture|76300.0||female-divorced|9.0|26.0|1.0|9||good
24.0|furniture|2064.0|unemployed|female-divorced|2.0|34.0|1.0||1.0|bad
8.0|9|1414.0|four-years|single-male|2.0||1.0|skilled|1.0|good
21.0|education|170700.0|one-year||1.0|26.0|2.0|skilled|1.0|bad
30.0|used-car|7485.0|unemployed|||5300.0|1.0|management|1.0|bad
12.0|furniture||9||1.0|42.0|1.0|skilled|1.0|good
|radio-tv|338.0|over-seven|single-male||2600.0||skilled|1.0|good
|radio-tv|1963.0|seven-years|single-male||775.0||management|2.0|good
|new-car|571.0|over-seven|9|9.0|65.0|2.0|skilled||good
36.0|business|957200.0||male-divorced|1.0||||1.0|bad
3600.0|9|4455.0|four-years|male-divorced|9.0||2.0|9|1.0|bad
21.0||41175.0|four-years|single-male|2.0|40.0|9.0|unskilled-resident||bad
|9|3777.0|four-years|single-male|4.0|50.0|1.0|skilled|1.0|good
18.0|9||over-seven||4.0|36.0|1.0|skilled|2.0|bad
-375.0|radio-tv|1360.0||single-male|2.0|31.0|2.0|skilled|1.0|good
9.0|used-car|5129.0|9|female-divorced|4.0|||management|2.0|bad
|new-car|1175.0|9|single-male|3.0|68.0|3.0|unemployed-non-resident|1.0|good
|radio-tv|674.0|9|married-male||20.0|1.0|skilled|1.0|bad
|furniture|3244.0||||33.0|9.0|skilled||good
24.0|business|4591.0|four-years|||54.0|9.0||1.0|bad
48.0|business|3844.0|seven-years|9|4.0|||unskilled-resident||bad
27.0|business|3915.0|9|single-male|2.0|36.0|1.0|skilled||bad
|radio-tv|2108.0|seven-years|married-male|2.0|29.0|1.0|skilled|1.0|good
45.0|radio-tv|3031.0|four-years|single-male|4.0||9.0|skilled|1.0|bad
9.0|9|1501.0|||3.0||2.0|9|9.0|bad
6.0|9|1382.0|four-years|female-divorced|1.0|28.0||skilled|1.0|good
12.0|furniture|951.0|9|9|4.0|27.0|4.0|skilled|1.0|bad
-600.0|used-car||9|single-male|9.0|36.0|1.0|skilled|1.0|good
18.0|furniture|4297.0|over-seven|male-divorced|9.0|40.0||9|1.0|bad
-225.0|education|936.0|over-seven|||5200.0|2.0|9|1.0|good
12.0|new-car|1168.0|four-years|married-male|3.0|-675.0|1.0|unskilled-resident|1.0|good
27.0|9|5117.0|9|9|4.0|26.0|2.0|9|1.0|good
12.0|retraining||seven-years|||21.0|9.0|skilled|1.0|bad
||1495.0|over-seven|single-male||1900.0|2.0|unskilled-resident||good
30.0||1062300.0|9|single-male|||9.0||2.0|good
-300.0|9|1935.0|over-seven|9|4.0|43.0|3.0|skilled|1.0|good
12.0|9|1424.0|seven-years|single-male|3.0|26.0|1.0|skilled||good
24.0|business|6568.0|9|married-male|9.0|21.0|1.0|unskilled-resident|1.0|good
12.0|9|1413.0|||2.0|55.0|1.0|skilled|9.0|good
9.0||3074.0|four-years|single-male|2.0||2.0|skilled|2.0|good
||3835.0||female-divorced|4.0||1.0|unskilled-resident||good
27.0|business||unemployed||4.0|50.0|9.0|9|1.0|bad
30.0|business|1908.0|over-seven|single-male|4.0|66.0|1.0|management|1.0|bad
36.0|9|83550.0|over-seven|single-male||51.0|1.0|9|1.0|good
6.0|retraining||seven-years|female-divorced||39.0|2.0|unskilled-resident|1.0|good
|business|3104.0||single-male|9.0|31.0|9.0||1.0|good
|radio-tv|3913.0|four-years|single-male||2300.0|1.0|skilled||good
|furniture|302100.0|9|male-divorced|2.0|24.0|1.0|unskilled-resident|1.0|good
500.0|new-car|1364.0|four-years|female-divorced|4.0|64.0||9|9.0|good
12.0|radio-tv|625.0|9|married-male|1.0|26.0|1.0|unskilled-resident||good
|education||four-years|female-divorced|4.0|575.0|1.0|skilled|9.0|good
12.0|radio-tv|-17675.0|four-years||2.0|30.0|2.0|skilled||good
24.0||2978.0|four-years|single-male|4.0|32.0|2.0||9.0|good
||-116425.0|||2.0|30.0|1.0|skilled|1.0|good
900.0|repairs|2613.0|four-years|single-male|2.0|27.0|2.0|skilled|9.0|good
2400.0|radio-tv|10961.0|seven-years||2.0|675.0|2.0||9.0|bad
12.0||||single-male|4.0|53.0||management|1.0|bad
|radio-tv||9|single-male|2.0|22.0|9.0|skilled|1.0|bad
24.0|furniture|3149.0||single-male|1.0|22.0|1.0|skilled|1.0|good
-900.0|9|4210.0|four-years|||26.0|1.0|||bad
9.0|new-car|2507.0|over-seven|single-male|9.0|51.0|1.0|unskilled-resident|1.0|good
12.0|9|2141.0|seven-years|single-male|9.0|35.0|1.0|skilled||good
-450.0|radio-tv|866.0|9|married-male|2.0|||unskilled-resident|1.0|good
|radio-tv|1544.0|seven-years|single-male|1.0|2100.0||unskilled-resident||good
600.0|9|1823.0|unemployed|single-male||750.0|1.0|management|9.0|bad
-150.0|new-car|14555.0|unemployed|single-male|2.0|23.0|1.0|unemployed-non-resident|1.0|bad
21.0|business|138350.0|over-seven|male-divorced||61.0|9.0||1.0|bad
12.0|radio-tv|1291.0|9|9|9.0|35.0|2.0|9|1.0|good
|radio-tv|-63050.0|over-seven|single-male|3.0|39.0||9||good
24.0|new-car|915.0|over-seven||2.0|29.0||skilled||bad
6.0|radio-tv|1595.0|seven-years||2.0||1.0|skilled|9.0|good
48.0|used-car|4605.0|9|single-male|9.0||9.0|skilled|2.0|bad
12.0|business|-29625.0|9|female-divorced|9.0|27.0|2.0||1.0|good
12.0|9|3447.0|9|female-divorced||35.0|1.0|unskilled-resident|2.0|good
24.0|business|31450.0|9||1.0|25.0|9.0||9.0|good
12.0|||over-seven|single-male|||||1.0|good
||1204.0|four-years||1.0|35.0|1.0|skilled|9.0|good
24.0|furniture|1925.0|four-years|single-male|2.0|1300.0|9.0|skilled|9.0|good
18.0|radio-tv|||female-divorced|4.0|22.0||9|1.0|bad
-150.0|new-car|666.0|||4.0||2.0|9|1.0|good
12.0|furniture|2251.0|||2.0|-1150.0|9.0|||good
|new-car|-53750.0||9|2.0||1.0|skilled|1.0|bad
|furniture|415100.0|||3.0|35.0||9|1.0|good
9.0|furniture||9|single-male||24.0|1.0||1.0|good
|9|||single-male|1.0|27.0|9.0||1.0|good
1200.0|radio-tv||four-years|single-male|2.0|3500.0|2.0||1.0|good
12.0|radio-tv|2149.0|9||9.0|1450.0|1.0|9|1.0|bad
15.0||381200.0|one-year|female-divorced|9.0|23.0|1.0|skilled|1.0|good
11.0|9||9|female-divorced|||3.0|unskilled-resident|1.0|good
12.0|9|1657.0|four-years|single-male|2.0|27.0|1.0|skilled|1.0|good
24.0||1603.0|over-seven||4.0||1.0||1.0|good
-450.0|new-car|5302.0|over-seven|single-male||900.0|3.0|||good
|education||over-seven|female-divorced|9.0|57.0|3.0||9.0|good
|9|1231.0|over-seven|single-male||32.0|2.0|unskilled-resident||good
15.0|radio-tv|802.0|over-seven|single-male|3.0|37.0||9||bad
36.0||6304.0||single-male|4.0|36.0|9.0|skilled|1.0|good
24.0|9|-38325.0|9|female-divorced|||1.0|9|1.0|good
14.0|new-car|8978.0|over-seven||||1.0|management||bad
|radio-tv|999.0|over-seven|9|2.0|25.0||skilled|1.0|good
18.0|new-car|2662.0|seven-years|9|||1.0|skilled|1.0|good
12.0|furniture|1402.0|seven-years|9||37.0||skilled|1.0|good
48.0|new-car||unemployed|single-male|4.0|36.0|9.0|management|1.0|good
4800.0|radio-tv|3060.0|seven-years|single-male|4.0|700.0|2.0|skilled|1.0|bad
30.0|repairs|11998.0|one-year|||34.0|||9.0|bad
|9|67425.0|four-years|single-male|2.0||1.0|skilled|2.0|good
18.0|9|2404.0|four-years|female-divorced|2.0|26.0|2.0|skilled||good
|9||over-seven|9||49.0|1.0|unskilled-resident|1.0|good
6.0|furniture||one-year|female-divorced||32.0|1.0|skilled|1.0|bad
|radio-tv||four-years|9|4.0|29.0|1.0|management|1.0|good
|used-car||over-seven|single-male|4.0||9.0|skilled|1.0|good
12.0|9|1574.0|9|single-male|9.0||1.0|skilled||good
18.0|radio-tv|1445.0|seven-years|single-male|9.0|49.0|1.0|9|1.0|good
15.0|furniture||9|single-male|4.0|63.0||skilled|1.0|good
24.0|new-car|387800.0|one-year|male-divorced|2.0|37.0||9||good
47.0|9||one-year||1.0|35.0|1.0|unskilled-resident|1.0|good
48.0|9|4788.0|seven-years|single-male|3.0|26.0|9.0|skilled|2.0|good
|others|7582.0|9|single-male|9.0|3100.0||management|9.0|good
12.0|9|109200.0|four-years|female-divorced|4.0|4900.0|2.0|skilled|9.0|good
24.0|radio-tv|1024.0|||4.0|48.0||9|1.0|bad
1200.0|business|1076.0|four-years|married-male|2.0|26.0|1.0|skilled|1.0|good
36.0|used-car|9398.0|one-year|married-male||28.0|1.0||9.0|bad
24.0|used-car|6419.0|9|9|4.0|2200.0|2.0||2.0|good
||4796.0||single-male|4.0|56.0|1.0|skilled|9.0|good
48.0|business|7629.0|over-seven|male-divorced|9.0|46.0|2.0|management|2.0|good
48.0|furniture|||female-divorced|||1.0|9|1.0|bad
300.0||4675.0|one-year|female-divorced||20.0|9.0|skilled|1.0|good
-250.0|new-car|32175.0|over-seven|9|2.0||1.0|||good
18.0|9|2515.0|9|single-male|9.0|43.0|||9.0|good
|furniture|137250.0|seven-years|single-male|2.0|32.0|2.0|skilled|1.0|good
150.0|new-car|672.0||female-divorced||54.0|1.0|||good
36.0|9|3804.0||female-divorced|1.0|-1050.0|1.0|9||bad
24.0|new-car|1344.0|seven-years|9|2.0||2.0|unskilled-resident|2.0|bad
10.0|new-car|1038.0|||3.0|49.0||skilled|1.0|good
48.0|9|10127.0|four-years|single-male|2.0||1.0|skilled|9.0|bad
|furniture|1543.0||male-divorced||33.0|1.0|skilled||good
30.0|used-car||||4.0|24.0|1.0|unskilled-resident|1.0|good
300.0|radio-tv|727.0|one-year||9.0||1.0|unskilled-resident|1.0|bad
|||four-years|||24.0|1.0||1.0|bad
|new-car|276.0|four-years|married-male|9.0|-550.0|9.0|unskilled-resident|1.0|good
|others|5381.0|9||9.0|1000.0||unemployed-non-resident|9.0|good
|furniture||9|single-male|1.0||9.0||9.0|good
24.0|furniture|3749.0||female-divorced||26.0|||1.0|good
12.0|new-car|68500.0|seven-years|9|9.0||1.0||1.0|bad
4.0|new-car|1494.0|one-year|9|2.0|29.0|9.0|unskilled-resident|2.0|good
36.0|9|2746.0|over-seven|single-male|4.0||1.0|skilled|9.0|bad
12.0|furniture|708.0|9|||38.0|1.0|unskilled-resident|2.0|good
24.0|furniture|4351.0|four-years|female-divorced|4.0||9.0|unskilled-resident|1.0|good
12.0|education|701.0|four-years|single-male|9.0|||skilled|9.0|good
15.0|9|91075.0|9|female-divorced|4.0|1350.0|2.0|9||good
-750.0|new-car|||married-male|9.0|28.0|9.0|management|9.0|bad
24.0|radio-tv|1938.0||male-divorced||800.0|1.0|skilled|9.0|bad
|used-car|2910.0||single-male|1.0|1700.0|9.0|management|1.0|good
18.0|furniture||four-years|single-male||28.0|1.0|skilled|1.0|good
18.0|new-car|1028.0|four-years||3.0|36.0|2.0|skilled||good
8.0|new-car||seven-years|9|9.0|39.0|2.0||9.0|good
12.0||5801.0|over-seven|9|9.0|4900.0|1.0|skilled|1.0|good
24.0|new-car|1525.0|seven-years|female-divorced|3.0|34.0|9.0|skilled||good
36.0||4473.0|over-seven|single-male|2.0|31.0||skilled|1.0|good
6.0|radio-tv|1068.0||single-male|||1.0|skilled|2.0|good
24.0|9|6615.0|unemployed|9|4.0|75.0|9.0|management|1.0|good
18.0|education||four-years|female-divorced|9.0|30.0||skilled|1.0|bad
60.0|new-car|185200.0||female-divorced||24.0||management|1.0|bad
||11590.0|four-years||4.0|24.0|2.0|unskilled-resident|1.0|bad
24.0|furniture|4110.0|over-seven|single-male|4.0|23.0|2.0|skilled|2.0|bad
6.0|furniture||four-years||||1.0|management|1.0|bad
13.0|radio-tv|2101.0||female-divorced|4.0|23.0|9.0|unskilled-resident||good
15.0|domestic-app|1275.0|four-years|female-divorced|2.0|24.0|1.0|9|1.0|bad
|9|4169.0|four-years||4.0|28.0|1.0|9||good
500.0|furniture|152100.0|four-years|male-divorced|2.0|31.0|1.0|||good
|9|5743.0|one-year|female-divorced|4.0|24.0|9.0|||good
||3599.0||9||26.0|9.0|9|1.0|good
18.0|radio-tv|80325.0|one-year|married-male|3.0|25.0|9.0|skilled||good
||4439.0|9|9|1.0|33.0|1.0||1.0|good
10.0||394900.0|one-year|single-male|9.0|3700.0||unskilled-resident|2.0|good
15.0||145900.0||female-divorced|2.0|43.0|1.0|unskilled-resident|1.0|good
1300.0|radio-tv|882.0|one-year|9|4.0|23.0|||9.0|good
24.0|radio-tv|3758.0|9|female-divorced|4.0|23.0|9.0|unemployed-non-resident|1.0|good
|business|1743.0|four-years|single-male|2.0|34.0|2.0|unskilled-resident|1.0|good
9.0|education|1136.0||single-male|3.0|||||bad
9.0|domestic-app|1236.0|9|female-divorced||23.0|1.0|||good
9.0||959.0|four-years|female-divorced||29.0|1.0|skilled||bad
||3229.0|unemployed|single-male||38.0|1.0|9|1.0|good
12.0||6199.0||single-male|2.0|1400.0||skilled|9.0|bad
-250.0|9|727.0|over-seven|single-male|4.0|46.0|9.0|skilled||good
24.0|9|1246.0|one-year|||23.0|1.0|unskilled-resident||bad
|9|2331.0||single-male|4.0|49.0|1.0|skilled|1.0|good
36.0|radio-tv|4463.0||||26.0||||bad
12.0|radio-tv|776.0|four-years|9|2.0|28.0|1.0|||good
||2406.0|seven-years|female-divorced|9.0|23.0|9.0|skilled|9.0|bad
-450.0|education|1239.0|9|single-male||1525.0|9.0|skilled|1.0|good
600.0|9|3399.0|over-seven|single-male|9.0|37.0|1.0|management|1.0|good
12.0||112350.0|four-years|female-divorced||1800.0||9|1.0|good
150.0|furniture||four-years|married-male||21.0|9.0|skilled||good
18.0|furniture|2473.0|unemployed|9|1.0|25.0|1.0|unemployed-non-resident||bad
12.0|business|1542.0|||4.0|36.0|1.0|skilled|1.0|good
18.0||3850.0|seven-years||9.0|675.0|2.0|9||good
18.0|furniture||one-year|female-divorced|4.0|22.0|1.0||1.0|good
36.0|furniture||over-seven||2.0|42.0|9.0|9|2.0|bad
||3001.0|seven-years||4.0|-1000.0|1.0|skilled|1.0|good
36.0||3079.0|9|9|9.0|36.0||skilled|1.0|good
|||9|single-male|4.0|33.0||skilled||good
||2146.0||female-divorced|3.0|23.0|||1.0|good
60.0|new-car|13756.0|over-seven|single-male||63.0|1.0|management||good
60.0|others|14782.0|over-seven|female-divorced|4.0|3000.0||management|9.0|bad
48.0|business|7685.0|seven-years|female-divorced|4.0|37.0||skilled|1.0|bad
18.0|radio-tv|||married-male|3.0|34.0|9.0|skilled|1.0|good
||42300.0|over-seven|||36.0|1.0|||good
36.0|new-car||over-seven|||-1425.0|||1.0|bad
6.0|new-car|362.0|four-years|female-divorced|4.0||9.0|unskilled-resident|1.0|good
500.0|furniture||||4.0|39.0|1.0|skilled|1.0|good
|used-car|12976.0|unemployed|female-divorced|9.0|1900.0||9||bad
-550.0|9||seven-years|female-divorced|9.0|25.0|1.0|skilled||good
|new-car|1330.0|one-year|single-male|1.0||9.0|skilled||good
30.0|business||four-years|single-male|2.0||2.0|unskilled-resident|1.0|good
|radio-tv|-55950.0|four-years|9||1250.0|2.0|skilled|9.0|good
