Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
360.0|business|125440.0|four-years|female-divorced|9.0|24.0|||1.0|good
24.0|others|1755.0|over-seven|female-divorced|4.0||1.0|unskilled-resident|1.0|good
200.0|radio-tv|2315.0|over-seven|single-male|4.0|52.0|9.0|unskilled-resident|1.0|good
12.0|business|1412.0|four-years|female-divorced|2.0|29.0|9.0|management|1.0|good
18.0|furniture|103600.0|one-year|female-divorced|1.0|27.0|9.0||1.0|good
36.0|9|12612.0|four-years|single-male|4.0|47.0|1.0|9||bad
18.0|new-car|2249.0||single-male|3.0|30.0|1.0|management|9.0|good
12.0|repairs|1108.0||single-male|3.0|28.0|2.0|skilled|1.0|bad
12.0|radio-tv|618.0|over-seven|single-male||56.0|1.0|skilled|1.0|good
12.0|used-car|1409.0|9|single-male|3.0|54.0|1.0|skilled|1.0|good
12.0|9|797.0|over-seven|9|3.0|33.0||unskilled-resident|2.0|bad
24.0|furniture||over-seven|single-male|4.0|20.0|2.0|skilled|9.0|good
12.0|new-car||over-seven|single-male|4.0|54.0|1.0|skilled|1.0|good
54.0|business|15945.0|one-year|single-male|4.0|58.0|9.0|skilled|1.0|bad
12.0|education|2012.0|9|female-divorced|2.0|61.0|1.0|skilled|1.0|good
18.0|business|2622.0|four-years|single-male|4.0|680.0|9.0|skilled|1.0|good
36.0|radio-tv|2337.0|over-seven|single-male|4.0|36.0|1.0|skilled||good
20.0|used-car|7057.0|seven-years|single-male|4.0|-720.0|2.0|management|2.0|good
24.0|new-car|1469.0|over-seven|married-male|4.0|41.0|1.0||1.0|good
36.0|radio-tv|2323.0|seven-years|single-male|4.0|24.0|1.0|skilled|9.0|good
6.0|radio-tv|-18640.0|four-years|female-divorced|2.0|24.0|9.0|skilled|1.0|good
9.0|furniture|1919.0|seven-years|single-male|3.0|35.0|1.0|skilled|1.0|good
12.0|used-car|2445.0|9|married-male|4.0|26.0|1.0|skilled|1.0|good
24.0|others|11938.0||single-male|3.0|39.0|2.0|management|2.0|bad
18.0|new-car|6458.0|over-seven|single-male|4.0|39.0|2.0|management||bad
12.0|new-car|6078.0|9|single-male||32.0|1.0|skilled||good
24.0||7721.0|one-year|9|2.0|30.0|9.0|9|1.0|good
14.0|business|1410.0|over-seven|married-male|9.0|35.0|1.0||1.0|good
6.0|business|1449.0|over-seven|male-divorced|2.0|31.0|2.0|skilled|2.0|good
15.0|education|392.0||female-divorced||23.0|1.0|skilled|9.0|good
18.0|new-car|6260.0|seven-years|single-male|3.0|1120.0|1.0|unskilled-resident|1.0|good
36.0|new-car|7855.0|four-years|female-divorced|2.0|25.0|2.0|skilled|1.0|bad
12.0|radio-tv|1680.0|over-seven|married-male|1.0|35.0|1.0|skilled|1.0|good
48.0||3578.0|over-seven|9|1.0|47.0|1.0||1.0|good
42.0|radio-tv|7174.0|seven-years|female-divorced|3.0|30.0||management|1.0|bad
10.0|furniture|2132.0|one-year|female-divorced|3.0|27.0||skilled|1.0|good
2640.0|furniture|4281.0|four-years||4.0|23.0|2.0|skilled|1.0|bad
12.0|new-car|2366.0|seven-years|9|3.0|36.0|1.0|9|1.0|good
21.0||1835.0|four-years|female-divorced|2.0|25.0|2.0|skilled||bad
24.0|used-car||over-seven||2.0|41.0||management||good
12.0|furniture|-35360.0|four-years|single-male|2.0|24.0|1.0|unskilled-resident|1.0|good
10.0|new-car|781.0||single-male|4.0|63.0|2.0|9|1.0|good
18.0|furniture|1924.0|one-year|female-divorced|3.0|27.0|9.0|skilled|1.0|bad
12.0|new-car|2121.0|four-years|single-male|2.0||2.0|skilled||good
12.0|radio-tv||four-years|||40.0|1.0|unskilled-resident|1.0|good
12.0|repairs|639.0|9|single-male|2.0|1200.0||skilled|9.0|bad
12.0|used-car|74400.0|unemployed|single-male|9.0|34.0|2.0|management|1.0|good
12.0|new-car|3499.0|four-years|female-divorced||29.0|2.0|9|1.0|bad
1920.0|new-car|8487.0|seven-years|female-divorced||24.0|1.0|skilled|1.0|good
36.0|education|550960.0||single-male|3.0|29.0||skilled|1.0|bad
|furniture|2708.0|one-year|single-male|3.0|27.0|2.0|unskilled-resident|1.0|good
18.0|furniture||four-years|single-male|4.0|47.0||skilled|1.0|good
60.0|radio-tv||seven-years|female-divorced|4.0|21.0|1.0||1.0|good
12.0|radio-tv|1240.0|over-seven|female-divorced|2.0|3040.0|2.0|skilled|1.0|good
27.0|9|8613.0|four-years|single-male|9.0|27.0||skilled||good
12.0|radio-tv|766.0|four-years|single-male|3.0||1.0|9|1.0|bad
15.0|radio-tv|2728.0|seven-years|single-male|2.0|35.0|3.0|skilled|1.0|good
12.0|9||four-years|female-divorced|2.0|44.0|1.0|unskilled-resident|1.0|good
6.0|new-car|709.0||married-male|2.0|1080.0|1.0||1.0|good
36.0|radio-tv||one-year|female-divorced|1.0|30.0|1.0|management|9.0|good
27.0|radio-tv|3416.0|four-years||2.0|27.0||management|1.0|good
18.0|furniture|2462.0|four-years|9|||1.0|skilled|1.0|bad
21.0|furniture|2288.0|9|female-divorced|4.0|23.0|9.0|skilled|1.0|good
48.0|business|3566.0|seven-years|single-male|2.0|30.0|9.0|skilled|1.0|good
240.0|9|860.0|over-seven|female-divorced|4.0|39.0|2.0|skilled|1.0|good
12.0||682.0|seven-years|female-divorced|3.0|51.0|2.0|skilled|1.0|good
|furniture|5371.0|four-years||2.0|28.0|9.0|skilled|1.0|good
18.0|radio-tv|1582.0|over-seven|single-male|9.0|46.0|2.0|skilled|1.0|good
|radio-tv|1346.0|9|single-male|4.0|42.0|1.0|skilled|2.0|good
10.0|9|1924.0|four-years|single-male|4.0|38.0|1.0|skilled|9.0|good
36.0|radio-tv|5848.0|four-years|single-male|1.0|24.0|1.0|skilled|1.0|good
24.0|used-car|7758.0|over-seven|9|4.0|29.0|1.0|skilled|1.0|good
24.0|business|6967.0|seven-years|single-male|4.0|36.0|1.0|management|1.0|good
|furniture|51280.0|four-years|female-divorced|4.0|20.0|1.0|skilled|1.0|bad
9.0|9|1288.0|over-seven|single-male|4.0|48.0|9.0|skilled|2.0|good
12.0|retraining|339.0|over-seven|married-male|1.0||1.0|unskilled-resident|1.0|good
24.0|9|3512.0|seven-years|single-male|3.0|38.0|9.0|skilled|1.0|good
-120.0|radio-tv|1898.0||single-male|2.0|34.0|2.0|unskilled-resident|2.0|good
24.0|radio-tv|2872.0|over-seven|single-male|4.0||1.0|skilled||good
|new-car|1055.0|one-year|female-divorced||30.0|2.0|skilled|1.0|good
15.0|domestic-app||9|single-male|3.0|36.0|2.0|skilled|1.0|good
10.0|9|7308.0||single-male|4.0|70.0|1.0|management|1.0|good
36.0||909.0|over-seven|single-male|4.0|36.0||skilled|1.0|good
6.0|furniture|2978.0|four-years|single-male|9.0|32.0|1.0|skilled|1.0|good
18.0|furniture|1131.0|unemployed|female-divorced|2.0|33.0|1.0|skilled|1.0|bad
11.0|furniture|1577.0|one-year|female-divorced|1.0|20.0|9.0||1.0|good
24.0|9|3972.0|seven-years|9|4.0|25.0|9.0|skilled|1.0|good
24.0|business|1935.0||male-divorced|4.0|31.0|2.0|skilled|1.0|bad
15.0|new-car|950.0|over-seven|single-male|3.0|33.0|2.0|skilled|2.0|bad
12.0|furniture|763.0|four-years|female-divorced|1.0|1040.0|1.0|skilled|1.0|good
|furniture|2064.0|unemployed|female-divorced||34.0|1.0|management|1.0|bad
8.0|radio-tv|1414.0|four-years|single-male|9.0|33.0|1.0|skilled|9.0|good
21.0|education|3414.0|one-year|single-male|1.0|26.0|2.0|skilled||bad
30.0|used-car|7485.0|unemployed|female-divorced|9.0|53.0|1.0|management|1.0|bad
12.0||2577.0|four-years|9|1.0|42.0|1.0|skilled||good
|radio-tv|338.0|over-seven|single-male||52.0|2.0|skilled|1.0|good
12.0|radio-tv|1963.0|seven-years|single-male|2.0|31.0|2.0|9|2.0|good
|new-car|571.0|over-seven|9|4.0|65.0|2.0|skilled|1.0|good
36.0||9572.0|one-year|male-divorced|1.0|28.0|2.0|skilled|1.0|bad
36.0|business||four-years|male-divorced|9.0|30.0|2.0|management|1.0|bad
21.0|new-car|1647.0|four-years||9.0|40.0|||2.0|bad
24.0|furniture|3777.0|four-years|single-male|4.0|50.0|1.0|skilled|1.0|good
18.0|new-car|884.0|over-seven||9.0|36.0|1.0|skilled|2.0|bad
15.0|9|1360.0|four-years|single-male|2.0|31.0|9.0|skilled|1.0|good
9.0|used-car|5129.0|over-seven|female-divorced|4.0|74.0||management|2.0|bad
16.0|new-car|1175.0|unemployed||3.0|68.0|3.0|unemployed-non-resident|1.0|good
12.0|9|674.0|seven-years|married-male|1.0|20.0|1.0|skilled|1.0|bad
18.0|furniture||four-years|female-divorced|4.0|33.0|2.0|9|1.0|good
24.0|business||9|single-male|3.0|54.0|3.0|management|1.0|bad
48.0|business|3844.0|seven-years|single-male||34.0|1.0|unskilled-resident||bad
27.0|business|3915.0|four-years|single-male|2.0|36.0|1.0|skilled|2.0|bad
|radio-tv|2108.0|seven-years||2.0||1.0|skilled|1.0|good
45.0|radio-tv|3031.0|four-years|single-male|9.0|21.0|1.0|skilled|1.0|bad
9.0|education|1501.0|over-seven|female-divorced|3.0|34.0|9.0|9|1.0|bad
6.0|radio-tv|1382.0|four-years|female-divorced|1.0|28.0|2.0|skilled|1.0|good
12.0||951.0|||4.0|27.0|4.0|9|1.0|bad
24.0|used-car|2760.0|over-seven|single-male|4.0|36.0|9.0|skilled|1.0|good
18.0|furniture|4297.0|over-seven||3.0||1.0|9|1.0|bad
9.0|education|936.0|over-seven|single-male|2.0|52.0|2.0|skilled|1.0|good
|new-car|1168.0|four-years|married-male|3.0|27.0||unskilled-resident|9.0|good
27.0||5117.0|seven-years|single-male|4.0|26.0|2.0|skilled|1.0|good
12.0||18040.0|seven-years|married-male|9.0|-420.0|1.0|skilled||bad
12.0|new-car|1495.0|over-seven||1.0|38.0|2.0|unskilled-resident|2.0|good
30.0|used-car|10623.0|over-seven|single-male|4.0|38.0|3.0|management|2.0|good
12.0|furniture|1935.0|over-seven|single-male|4.0|43.0|3.0||1.0|good
12.0|domestic-app|1424.0|9|9|3.0|26.0|1.0||1.0|good
24.0|9|6568.0|four-years|married-male|2.0|21.0|1.0|unskilled-resident|1.0|good
12.0|used-car|1413.0|seven-years|single-male|2.0||1.0|skilled|1.0|good
9.0|radio-tv|3074.0|four-years|single-male|2.0|33.0|2.0|skilled|9.0|good
36.0|radio-tv|3835.0|over-seven|female-divorced|4.0|45.0|1.0|unskilled-resident|1.0|good
27.0||5293.0|unemployed|single-male|4.0|50.0|2.0|skilled|1.0|bad
30.0||1908.0|over-seven|single-male|4.0|66.0||management|1.0|bad
36.0||3342.0|over-seven|single-male|2.0|4080.0|1.0|skilled|1.0|good
6.0|retraining|932.0|seven-years|female-divorced|3.0|39.0|2.0|unskilled-resident|1.0|good
18.0|business|3104.0|seven-years|single-male||31.0|1.0|skilled|1.0|good
36.0|radio-tv|3913.0||single-male|2.0|23.0|1.0|skilled||good
24.0|furniture|3021.0|four-years|male-divorced|9.0|24.0|1.0|unskilled-resident|1.0|good
|new-car|1364.0|four-years|female-divorced|9.0||1.0|skilled|1.0|good
12.0|radio-tv|625.0|one-year|married-male||26.0|1.0|unskilled-resident|1.0|good
12.0|education|48000.0|||9.0||1.0|skilled|1.0|good
12.0||707.0|four-years|single-male|2.0|30.0||skilled|1.0|good
24.0|business|2978.0|four-years|single-male|4.0|32.0|2.0||2.0|good
|used-car||four-years|single-male|2.0||1.0||1.0|good
36.0|repairs|104520.0|four-years|single-male|2.0|27.0|2.0|skilled|1.0|good
48.0|radio-tv|10961.0|seven-years|single-male|2.0|27.0|2.0|skilled|1.0|bad
12.0|furniture|7865.0|over-seven|single-male|4.0|53.0|1.0|management|1.0|bad
9.0|radio-tv|1478.0|seven-years||2.0|22.0|1.0||1.0|bad
24.0|furniture||one-year|single-male|1.0|22.0|1.0|skilled|9.0|good
|radio-tv|4210.0|four-years|single-male|2.0||1.0|skilled|1.0|bad
9.0|new-car|2507.0|over-seven|single-male|4.0|51.0||unskilled-resident||good
12.0|radio-tv|2141.0|seven-years|single-male|1.0|35.0|1.0|skilled|1.0|good
18.0|radio-tv|866.0|four-years|married-male|2.0|25.0|1.0|unskilled-resident|1.0|good
4.0|radio-tv|1544.0||single-male|1.0|42.0|3.0|unskilled-resident|2.0|good
24.0|9|1823.0|unemployed|single-male|2.0|30.0|1.0|management|2.0|bad
6.0|new-car|14555.0||single-male|2.0|23.0|1.0|unemployed-non-resident||bad
21.0|business|2767.0|over-seven|male-divorced|2.0|61.0|2.0|unskilled-resident||bad
12.0|9|1291.0|four-years|9|2.0|35.0|2.0|skilled|1.0|good
30.0|radio-tv|2522.0|over-seven|single-male|3.0|39.0|1.0|skilled||good
24.0|new-car|36600.0|over-seven|female-divorced|2.0|29.0|1.0|skilled|9.0|bad
6.0|radio-tv|1595.0|seven-years||2.0|51.0|1.0|skilled|2.0|good
48.0|used-car|4605.0|over-seven||4.0|24.0|2.0|skilled|2.0|bad
12.0|business|94800.0||female-divorced|2.0||2.0||1.0|good
|retraining|3447.0||female-divorced|3.0|35.0|1.0|unskilled-resident|2.0|good
24.0||-25160.0|seven-years|single-male||25.0|1.0|skilled|1.0|good
12.0|radio-tv|717.0|over-seven||4.0|52.0|3.0|skilled|1.0|good
6.0|new-car||four-years|single-male|1.0|35.0||skilled|1.0|good
|furniture|1925.0|four-years|single-male|2.0|26.0|1.0|9|9.0|good
18.0|radio-tv|433.0|9|female-divorced|4.0||1.0||1.0|bad
6.0|new-car|666.0|seven-years|female-divorced|4.0|39.0|2.0|unskilled-resident|1.0|good
12.0|furniture|2251.0|four-years|female-divorced||46.0|1.0|unskilled-resident|1.0|good
|new-car|2150.0|four-years|9|2.0|960.0|1.0|skilled|1.0|bad
24.0|furniture|4151.0|four-years|single-male||35.0|2.0|skilled|1.0|good
9.0|furniture|2030.0|seven-years|single-male|1.0|-480.0|1.0|9|1.0|good
60.0|radio-tv|7418.0|four-years|single-male|1.0|27.0|1.0|unskilled-resident|1.0|good
24.0|radio-tv|2684.0|four-years||2.0|35.0|2.0|unskilled-resident|1.0|good
12.0|radio-tv|-42980.0|four-years|male-divorced|1.0|2320.0|1.0|skilled|1.0|bad
-300.0|used-car|3812.0|one-year|female-divorced|4.0|23.0|1.0|skilled|1.0|good
11.0|9||unemployed|female-divorced||57.0|3.0|9|1.0|good
12.0|furniture||four-years|single-male||27.0|1.0|skilled||good
24.0|radio-tv|1603.0|over-seven|female-divorced|4.0|55.0|1.0|||good
18.0|new-car|5302.0|over-seven||4.0|36.0|3.0||1.0|good
12.0|9|2748.0|over-seven|female-divorced|4.0|57.0|3.0|9|9.0|good
10.0|new-car|1231.0|over-seven|single-male|4.0|32.0|2.0|unskilled-resident|2.0|good
15.0|radio-tv||over-seven||3.0|37.0|1.0|9|2.0|bad
|business|6304.0|over-seven|single-male||1440.0|2.0||1.0|good
-480.0|radio-tv|1533.0|||3.0|38.0|1.0||1.0|good
14.0|new-car|8978.0|over-seven|male-divorced|4.0|45.0||management||bad
24.0|radio-tv|999.0|over-seven|single-male|2.0|25.0|2.0|skilled|1.0|good
||2662.0|seven-years|single-male|3.0|32.0|1.0|skilled|1.0|good
12.0|furniture|1402.0|seven-years|female-divorced|4.0|1480.0|1.0|skilled|1.0|good
1920.0|new-car|12169.0|unemployed|single-male|4.0|36.0|1.0||1.0|good
48.0|9|3060.0|seven-years|single-male|4.0|28.0|2.0|skilled||bad
30.0|repairs|11998.0|one-year|male-divorced||34.0|1.0|unskilled-resident|1.0|bad
9.0||2697.0|four-years|single-male|9.0|32.0|1.0|skilled|2.0|good
18.0|radio-tv||four-years|female-divorced|2.0||2.0|skilled|1.0|good
12.0|9|1262.0|over-seven|male-divorced|4.0||1.0|unskilled-resident|1.0|good
6.0||4611.0|one-year|female-divorced||32.0|1.0|skilled|1.0|bad
|radio-tv|38020.0|9|9|4.0|29.0|1.0|management|1.0|good
15.0|used-car|3368.0|over-seven|single-male|4.0|23.0|2.0|9|1.0|good
|9|1574.0|four-years|single-male||50.0|1.0|skilled|1.0|good
18.0|radio-tv|1445.0|seven-years|single-male|4.0||1.0|unskilled-resident|1.0|good
15.0||1520.0|over-seven|single-male|4.0|63.0|1.0||1.0|good
480.0|new-car|3878.0|one-year||2.0|740.0||skilled|1.0|good
47.0|new-car|10722.0|one-year|female-divorced|1.0|35.0|1.0||1.0|good
48.0|used-car|4788.0|seven-years|single-male|9.0|26.0|1.0|skilled|2.0|good
|others|7582.0|unemployed|single-male|4.0||1.0|management|1.0|good
12.0|radio-tv|1092.0||female-divorced||49.0|2.0|skilled||good
24.0|9|1024.0||married-male|4.0|48.0|1.0|skilled|1.0|bad
12.0|business|1076.0|four-years|married-male|2.0|-520.0|1.0|skilled|1.0|good
36.0||9398.0|one-year|married-male|4.0|28.0|1.0||1.0|bad
24.0|used-car|6419.0|over-seven|female-divorced|4.0|44.0|2.0|management|2.0|good
42.0|used-car|4796.0|over-seven|single-male|4.0|56.0|1.0|skilled|1.0|good
48.0|9|7629.0|over-seven|male-divorced|2.0|3680.0|9.0|management|2.0|good
48.0|furniture||one-year|9|2.0|26.0|1.0|skilled|1.0|bad
12.0|used-car|4675.0|one-year|female-divorced|4.0|20.0|1.0|9|1.0|good
10.0|new-car|1287.0|over-seven|single-male|2.0|3600.0|1.0|9|1.0|good
18.0|furniture|2515.0|four-years||4.0|43.0|1.0|skilled|1.0|good
21.0|furniture|2745.0|seven-years|single-male|2.0|32.0|2.0||1.0|good
6.0|new-car|672.0|unemployed|||54.0||unemployed-non-resident|1.0|good
36.0|radio-tv|3804.0|four-years|female-divorced|1.0||1.0|skilled|1.0|bad
|new-car|1344.0|seven-years|||37.0|2.0|unskilled-resident|2.0|bad
|new-car|1038.0|seven-years|single-male|3.0||2.0|skilled|9.0|good
48.0|new-car|10127.0|9|||44.0|1.0|skilled|1.0|bad
480.0|furniture||9|male-divorced|2.0|33.0|1.0||1.0|good
30.0|used-car|4811.0|seven-years|female-divorced|4.0|24.0|9.0||1.0|good
12.0|radio-tv|727.0|one-year|married-male|3.0|33.0|1.0|unskilled-resident|1.0|bad
8.0||1237.0|four-years|female-divorced|4.0|24.0|1.0|skilled|1.0|bad
9.0|new-car|-5520.0|four-years|married-male|4.0|22.0|1.0|unskilled-resident|1.0|good
1920.0|others|5381.0|unemployed||4.0|40.0|1.0|unemployed-non-resident|1.0|good
24.0|furniture|5511.0|four-years|single-male|1.0|25.0|1.0|9|1.0|good
-480.0|furniture|3749.0|one-year|female-divorced|4.0|26.0|1.0|skilled|1.0|good
960.0|9|685.0||married-male|3.0|25.0|1.0|unskilled-resident|1.0|bad
4.0|new-car|1494.0|one-year|single-male|2.0|580.0|1.0|unskilled-resident|2.0|good
36.0|furniture|2746.0|over-seven|single-male|4.0|31.0|1.0|skilled||bad
12.0|furniture|708.0|four-years|9|3.0|38.0|1.0|unskilled-resident|2.0|good
24.0|furniture|348080.0||female-divorced|4.0|48.0|1.0|unskilled-resident||good
12.0|education|701.0|9|single-male|2.0|1280.0|2.0|skilled|1.0|good
15.0|furniture|3643.0|over-seven|female-divorced|9.0|27.0|2.0|unskilled-resident|1.0|good
30.0|new-car|4249.0|unemployed|married-male|2.0|28.0|2.0|management|1.0|bad
24.0|9||one-year|male-divorced|3.0|32.0|1.0|9|1.0|bad
24.0|used-car|2910.0|seven-years|single-male|1.0|34.0|1.0|management|9.0|good
18.0|furniture|2659.0|four-years|single-male|2.0|28.0|1.0|skilled|1.0|good
|new-car|1028.0|four-years|9|3.0|36.0|2.0|skilled|1.0|good
8.0|new-car|3398.0|seven-years|single-male|4.0||2.0|unskilled-resident||good
|furniture|5801.0|over-seven|9|4.0|||skilled|1.0|good
24.0|new-car||seven-years|female-divorced|3.0|34.0|1.0|skilled|2.0|good
36.0|radio-tv|4473.0|over-seven|single-male|2.0|31.0|1.0|skilled|1.0|good
6.0|radio-tv|1068.0||9|4.0|28.0|1.0|skilled|2.0|good
24.0|used-car|6615.0|unemployed|single-male|4.0|75.0|2.0|management|1.0|good
18.0|||four-years|female-divorced|9.0|30.0|2.0|skilled|1.0|bad
60.0|new-car|7408.0|one-year|female-divorced|2.0|24.0|1.0||1.0|bad
48.0|used-car||four-years|female-divorced|4.0||2.0|unskilled-resident|1.0|bad
24.0|furniture|4110.0|over-seven|single-male|4.0|23.0|9.0|skilled|2.0|bad
6.0|furniture|3384.0|four-years||4.0|44.0|1.0|management|1.0|bad
13.0|radio-tv|2101.0|one-year|female-divorced|4.0|920.0|9.0|unskilled-resident||good
15.0|domestic-app||four-years|female-divorced|2.0|24.0|1.0|skilled|1.0|bad
24.0|furniture|83380.0|four-years|9|4.0|28.0|1.0|skilled|1.0|good
