Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
15.0|||one-year|9||||skilled||good
18.0||500800.0||||28.0|1.0||9.0|good
36.0|9|314200.0|9||2.0|2000.0||||bad
||1680.0|9|married-male|||9.0||9.0|good
48.0|9|3578.0|||||||9.0|good
||7174.0|||3.0|30.0|9.0||1.0|bad
|furniture||9|9|||2.0|9|9.0|good
||||female-divorced|||2.0|9|1.0|bad
||2366.0|seven-years|male-divorced||||management|9.0|good
|||four-years|female-divorced|9.0|25.0||||bad
-480.0|||over-seven|female-divorced||41.0||management|1.0|good
12.0|furniture|1768.0|9||||9.0|unskilled-resident|1.0|good
400.0||15620.0||||||skilled||good
720.0|9|||||27.0|9.0|9||bad
12.0|9|169680.0|four-years|9|2.0||||9.0|good
240.0|radio-tv|||||-800.0|9.0|unskilled-resident|9.0|good
240.0|||9|9||||skilled|1.0|bad
|||||2.0||||1.0|good
12.0|new-car|279920.0||||29.0|2.0||1.0|bad
3840.0|new-car||seven-years||2.0|||9|1.0|good
36.0|||four-years|single-male|||9.0|||bad
|9|216640.0|one-year|single-male||||unskilled-resident||good
360.0||||single-male||47.0|2.0||9.0|good
1200.0|9||9||||1.0||1.0|good
|||||2.0||2.0|skilled|1.0|good
27.0||||single-male||27.0|9.0|||good
240.0||||||66.0||||bad
600.0||109120.0||single-male|2.0||||9.0|good
12.0||75240.0|||||||1.0|good
||709.0||9||27.0|9.0||1.0|good
36.0|||||||1.0|management||good
540.0|9||four-years|single-male|9.0|||management||good
-360.0|||four-years|9|9.0||1.0|9|9.0|bad
|furniture|||female-divorced|9.0|||skilled|1.0|good
48.0|business|285280.0||single-male|||||1.0|good
|||over-seven|female-divorced||39.0|2.0||1.0|good
|9|682.0|9||||||9.0|good
-720.0||429680.0||||||9||good
||||single-male||46.0||skilled|1.0|good
240.0|radio-tv|1346.0||9|4.0|||9|2.0|good
||1924.0|9|single-male||38.0|1.0|||good
||5848.0||||24.0||skilled||good
||7758.0|||4.0||||1.0|good
24.0||||9|9.0|36.0|9.0|9||good
12.0|furniture|25640.0|four-years|||20.0|9.0|||bad
9.0||1288.0||||960.0|2.0|9|9.0|good
|9||over-seven|||45.0|||1.0|good
1920.0||3512.0|seven-years|9|9.0|38.0|2.0|||good
|radio-tv|-37960.0|9||9.0||9.0||9.0|good
||2872.0|9||||1.0|9|9.0|good
|new-car||one-year|female-divorced|||||1.0|good
||1262.0|9||3.0|||9||good
|||unemployed|9|9.0|-1400.0|1.0|management||good
720.0|new-car|909.0|over-seven|9||||||good
480.0|||9||||9.0|9||good
||1131.0|unemployed||9.0|||skilled|1.0|bad
11.0||63080.0|one-year||9.0|20.0|||1.0|good
24.0|furniture|3972.0|seven-years|||||9||good
|9||9|||||||bad
15.0|new-car|||9|9.0|2640.0|2.0|skilled||bad
|furniture|763.0|||1.0|||9|1.0|good
-480.0||||||34.0||management|9.0|bad
||-28280.0|||2.0|33.0|1.0|9||good
||3414.0|9||1.0||||9.0|bad
30.0||149700.0|||1.0|53.0|1.0|management|9.0|bad
|furniture|51540.0|||1.0|||skilled|1.0|good
6.0||338.0||9||1040.0||9|9.0|good
||1963.0|9|||||9||good
840.0|new-car|||9|9.0||2.0||1.0|good
||191440.0|9|male-divorced||||||bad
2880.0|business||||9.0|30.0||management||bad
|||four-years||9.0||2.0|unskilled-resident|2.0|bad
||75540.0||9||||9||good
18.0||||9|9.0|||||bad
|||four-years||2.0|31.0|||1.0|good
180.0|||over-seven|female-divorced||1480.0||management|9.0|bad
16.0|new-car|1175.0|unemployed|single-male||-1360.0||unemployed-non-resident|1.0|good
960.0|9||9|married-male||20.0|1.0||1.0|bad
|furniture|129760.0|9|female-divorced|9.0||||1.0|good
||||||||9||bad
48.0|business||9|single-male|9.0||1.0|unskilled-resident|2.0|bad
1080.0||3915.0||single-male|2.0|||skilled|9.0|bad
6.0||2108.0|seven-years||||||9.0|good
||||single-male|4.0||9.0||9.0|bad
||1501.0|over-seven|||1360.0|9.0||1.0|bad
6.0||||female-divorced||||||good
12.0|9|76080.0|one-year|||||||bad
24.0||2760.0|||9.0|||9||good
|furniture|4297.0|over-seven|||40.0|1.0|9|9.0|bad
|9|936.0|over-seven|single-male|9.0||2.0|9|1.0|good
|9|1168.0||||540.0||unskilled-resident||good
2160.0|||||4.0|26.0|9.0||1.0|good
|||||9.0|21.0||||bad
|||9|||38.0|9.0|unskilled-resident||good
30.0|used-car||9|single-male|9.0|||management|9.0|good
|furniture||over-seven|9|9.0|||9||good
480.0|9||9|single-male|||9.0|9|1.0|good
||6568.0|9|||||9||good
|9|1413.0|seven-years|9|2.0|55.0|||1.0|good
|radio-tv||four-years|||2640.0||||good
720.0|radio-tv|3835.0|||4.0||1.0||1.0|good
27.0|9|||||50.0|2.0||9.0|bad
|9|-38160.0||||66.0||||bad
36.0|||over-seven|single-male|||||1.0|good
||18640.0|||3.0||||1.0|good
720.0|business|3104.0|seven-years|||1240.0|1.0|skilled||good
2880.0|9||9||2.0|1840.0||9||good
960.0|furniture|||9||24.0||unskilled-resident|1.0|good
|new-car|27280.0|four-years|||||skilled|1.0|good
|radio-tv||9|married-male||||unskilled-resident|1.0|good
240.0|education||four-years||9.0||1.0||1.0|good
480.0|9|||||30.0||skilled|9.0|good
|9||four-years|single-male|9.0||2.0|skilled||good
||93140.0||single-male||30.0||||good
2880.0||2613.0|||||2.0||1.0|good
|radio-tv|10961.0||||||skilled|9.0|bad
||7865.0||9|9.0|53.0|1.0|||bad
-180.0|9|1478.0||single-male|2.0|22.0|1.0|9||bad
24.0||125960.0|9||9.0|22.0|9.0|||good
|||||||9.0|9|1.0|bad
||||single-male|9.0|1020.0||||good
480.0||||||2800.0|||1.0|good
18.0||866.0||9|9.0|25.0||unskilled-resident||good
||1544.0|9||9.0|1680.0||unskilled-resident|2.0|good
|9||9||2.0||9.0|9|9.0|bad
-120.0||||single-male|2.0|23.0|9.0|unemployed-non-resident||bad
||||||-1220.0|||9.0|bad
|||9|||-700.0||||good
30.0|9||9||3.0|39.0|1.0|9||good
960.0|new-car|36600.0|9||9.0|29.0||9||bad
|||9||9.0|51.0|1.0|||good
|||9|9|||2.0||9.0|bad
12.0|business||9|female-divorced|9.0||2.0|skilled||good
-240.0|retraining|-68940.0|||||9.0||9.0|good
||||||1000.0||skilled|1.0|good
240.0|||9|single-male||52.0||9||good
|9|||single-male||||skilled||good
|||9|9|2.0|||skilled|1.0|good
|9|433.0||female-divorced|9.0|||9|9.0|bad
|new-car|666.0||female-divorced||39.0||unskilled-resident||good
12.0||2251.0|9|female-divorced|2.0||||1.0|good
|new-car|43000.0||9|2.0|1920.0||||bad
24.0|furniture|4151.0|four-years|single-male|3.0|-700.0|||9.0|good
9.0||40600.0|seven-years|9||1920.0||||good
60.0|radio-tv|7418.0|||1.0|540.0|1.0||1.0|good
||-53680.0|9||||||9.0|good
|||four-years|9|1.0||9.0||1.0|bad
|||||9.0||9.0|skilled|1.0|good
|radio-tv||||4.0|57.0|3.0||9.0|good
|furniture|-33140.0|four-years|9|||||1.0|good
|9|32060.0|over-seven||9.0||||1.0|good
|9|||single-male|9.0|36.0||management||good
12.0|education|2748.0|9|female-divorced|4.0||9.0||1.0|good
|||over-seven|9|4.0|32.0|9.0|||good
15.0|radio-tv|||single-male|3.0|37.0|1.0|skilled|9.0|bad
36.0|||9|||36.0|2.0|9|1.0|good
480.0||-30660.0||||760.0|9.0||1.0|good
||8978.0|||4.0|900.0|1.0|9|9.0|bad
||79920.0||9|2.0|||||good
||2662.0||single-male|3.0|32.0||||good
960.0|furniture|28040.0||||37.0|1.0|skilled|1.0|good
||12169.0||single-male||36.0|1.0|management|9.0|good
48.0|9|3060.0|seven-years|9|9.0||9.0|||bad
|repairs||one-year||1.0|||unskilled-resident|1.0|bad
|9|215760.0|four-years|9|2.0||||9.0|good
|radio-tv||four-years|9|||9.0|9||good
|||||4.0|||unskilled-resident||good
||368880.0|9|female-divorced||32.0||skilled||bad
24.0|9|1901.0|four-years||9.0|||9|9.0|good
||67360.0||9|||2.0|||good
||62960.0|||9.0|1000.0|1.0|skilled|1.0|good
|9||9|single-male|4.0||1.0|||good
|9|-30400.0||9||63.0|||9.0|good
|||one-year||2.0||||9.0|good
||||female-divorced||-700.0|1.0||1.0|good
||||single-male|9.0||9.0||9.0|good
|others||9||4.0|31.0||management|9.0|good
|radio-tv|1092.0||female-divorced|||||1.0|good
||81920.0|9|9|9.0|960.0|9.0||1.0|bad
|business|||married-male|||1.0|skilled|9.0|good
36.0|||one-year|||||||bad
|used-car|6419.0|||9.0|44.0||management||good
||191840.0|9||9.0|2240.0|9.0|||good
48.0|business|7629.0||9|9.0||2.0|9|2.0|good
48.0|furniture|9960.0|one-year||9.0||1.0|9||bad
|||||4.0|800.0|9.0|9||good
|new-car|1287.0|over-seven|single-male||45.0|1.0|9|1.0|good
18.0|furniture|2515.0||single-male|||1.0|9||good
|furniture|||||32.0||||good
480.0||672.0|9|||1080.0||||good
720.0|radio-tv|3804.0|9|female-divorced|1.0||||9.0|bad
|9|26880.0||single-male||||||bad
10.0|||seven-years|9|3.0|49.0||||good
|new-car||||9.0||9.0|9||bad
6.0||||9||33.0||9|1.0|good
30.0|9|4811.0||female-divorced|||1.0|9|1.0|good
|||||3.0||1.0|||bad
8.0|9|||female-divorced|4.0|24.0||||bad
|||four-years|married-male||||unskilled-resident|9.0|good
|others|215240.0|unemployed|9|4.0|||||good
24.0|9|5511.0|9|single-male|1.0|-500.0||||good
|||one-year||4.0|||||good
|new-car|685.0|9|9||||||bad
-80.0|new-car|59760.0|one-year|single-male|9.0|29.0|9.0|unskilled-resident|2.0|good
||||single-male|||9.0||1.0|bad
12.0|9|-14160.0|four-years|9|3.0|38.0|1.0||2.0|good
||348080.0|||9.0|48.0|1.0|||good
12.0|||four-years|single-male|9.0|2560.0|||1.0|good
15.0|furniture|3643.0|over-seven|female-divorced|||9.0|9|1.0|good
|new-car||9|married-male||2240.0||||bad
24.0||||9|9.0|32.0|||1.0|bad
||||single-male|9.0|34.0|||1.0|good
18.0|9|2659.0|four-years||2.0||9.0|skilled||good
18.0|9|||||||9||good
8.0||3398.0|9|9||39.0|||1.0|good
12.0|furniture|5801.0|||9.0||1.0|9||good
|||9|female-divorced||1360.0|1.0||2.0|good
36.0|radio-tv|4473.0||single-male|2.0||9.0||1.0|good
6.0|radio-tv||over-seven|9|4.0||9.0|||good
|||unemployed|||75.0||||good
18.0|||four-years|female-divorced|2.0|30.0||9||bad
-1200.0|9|7408.0|9|female-divorced|2.0|-480.0|||1.0|bad
|||||9.0|24.0||9|1.0|bad
||328800.0||||||||bad
-120.0|||four-years|male-divorced|||9.0|management||bad
|9|2101.0|||4.0||1.0||1.0|good
|9|1275.0|9||9.0|24.0|9.0||1.0|bad
||-83380.0|||||9.0|skilled|9.0|good
10.0|9||||2.0|-620.0|1.0|||good
||5743.0|9||4.0|24.0||9|9.0|good
||-71980.0|9||||1.0|unskilled-resident|9.0|good
18.0|9|3213.0|one-year|9|||9.0||9.0|good
-360.0|9|4439.0|over-seven|single-male||2640.0|9.0|management||good
|new-car|3949.0|||1.0|||unskilled-resident|2.0|good
||-29180.0|four-years||2.0|43.0|||1.0|good
-260.0|radio-tv||||9.0||2.0||1.0|good
24.0|radio-tv||unemployed||4.0|460.0|9.0|unemployed-non-resident||good
6.0|business|||single-male||680.0||||good
|||over-seven|single-male|3.0||||9.0|bad
9.0||||female-divorced||23.0||skilled|1.0|good
||76720.0|9|female-divorced|||1.0|9||bad
1440.0|9|||||||||good
12.0|radio-tv||||9.0|28.0|2.0|skilled||bad
|education|727.0|over-seven|||3680.0||skilled||good
|||9|single-male||-460.0|||1.0|bad
12.0|radio-tv|93240.0|||4.0||||1.0|good
||4463.0|9|||||9||bad
-240.0|9||9||9.0||1.0|9||good
30.0||||9||1840.0|9.0||1.0|bad
|education|49560.0|four-years|||-1220.0||skilled|9.0|good
12.0|radio-tv|-67980.0||||2960.0|1.0||1.0|good
12.0|new-car|2247.0|four-years|||36.0|9.0|||good
|furniture|141280.0||married-male|||9.0|||good
||||||25.0|||1.0|bad
12.0||61680.0|seven-years|||||skilled|1.0|good
18.0|9|||9|||9.0|skilled|1.0|good
||3650.0||female-divorced|9.0|22.0|1.0|skilled|9.0|good
|furniture|137840.0|over-seven|9|2.0||1.0|||bad
18.0|||seven-years||4.0|-800.0|9.0|||good
|||four-years|||-720.0|9.0|||good
360.0|radio-tv|6070.0|9|||||skilled|9.0|good
10.0|9||one-year||9.0||2.0|9|1.0|good
60.0||13756.0||||63.0|1.0|||good
||591280.0|over-seven||9.0||9.0|management|9.0|bad
48.0||614800.0||9||37.0||||bad
|||||3.0|680.0|9.0|||good
||846.0|over-seven||9.0|720.0|1.0|||good
1440.0|9|14318.0|9|9||57.0|1.0||1.0|bad
6.0|9|28960.0||9|4.0|52.0||unskilled-resident||good
400.0||2212.0|9|9||3120.0||skilled|9.0|good
720.0|used-car|12976.0|||4.0|38.0||management||bad
22.0||1283.0||||25.0||skilled|1.0|good
|||one-year||1.0|26.0||9||good
||||single-male|2.0||9.0|9||good
|radio-tv||9||1.0|2000.0||skilled|1.0|good
360.0||1126.0|9||2.0||9.0|skilled||good
18.0||-147480.0|9|||-800.0|9.0|||good
|business||||4.0|540.0|1.0||9.0|good
||||||27.0||||good
18.0|new-car|-36400.0||||30.0|||9.0|good
|||9||||1.0|9||good
|||seven-years||||||2.0|good
||1957.0|seven-years|||2480.0|1.0|skilled|1.0|good
180.0|furniture|||||31.0|1.0||9.0|good
39.0||11760.0||single-male|||||9.0|good
12.0|furniture|2578.0||||55.0|9.0||1.0|good
||||||920.0|2.0|||good
12.0||1223.0|||1.0||2.0||1.0|bad
960.0|||9|9|1.0|||unskilled-resident|9.0|good
|9||||4.0|||||good
|||||4.0|-560.0||||good
||8648.0||||27.0||9||bad
|new-car|32080.0|four-years|||||||good
18.0||2899.0||||3440.0|9.0|9|2.0|good
-480.0||2039.0|9||9.0|||skilled|1.0|bad
480.0|used-car|43940.0||single-male|9.0|||skilled||good
|radio-tv|||9|2.0||||1.0|good
-480.0|9|3235.0|over-seven||||1.0|management|1.0|good
12.0|new-car||9|married-male|||3.0|9||bad
|9|78680.0|over-seven||4.0||9.0||1.0|good
33.0|9|145060.0||||1400.0|||9.0|good
960.0|||unemployed|||42.0||||bad
10.0|9|1597.0||single-male|9.0||9.0|9||good
24.0|||||||1.0|9|9.0|bad
36.0|||over-seven|single-male|2.0|35.0|9.0|skilled|9.0|good
|9||9|||1320.0||||bad
18.0|9|677680.0||||1840.0||skilled|1.0|good
|new-car|2782.0|seven-years||2.0|31.0|9.0|||good
|||four-years|female-divorced|9.0|-660.0||9|1.0|bad
||-63720.0|seven-years|||20.0|1.0|skilled||good
-240.0|used-car||four-years||9.0|30.0|1.0|||good
12.0|9|||||-940.0|2.0|||good
|9|31820.0|9|single-male||34.0|2.0|||good
|9|||9||||skilled||bad
||2779.0|four-years|9||21.0|1.0||9.0|good
560.0|9|||9|||2.0|skilled|9.0|good
||||||3680.0|2.0|9||good
720.0||26260.0|9||9.0|20.0||||good
|||unemployed|9|9.0|||9|2.0|bad
|||seven-years|single-male|4.0|||unskilled-resident||good
24.0|||||3.0|29.0|||1.0|bad
6.0|furniture||||||||9.0|good
|repairs||four-years|9||33.0||skilled||good
|furniture||||2.0|1000.0||skilled|9.0|good
|radio-tv||four-years|married-male|1.0||9.0|||bad
|9|660.0|9||4.0|23.0||9||good
|||9|female-divorced|4.0||2.0|9|1.0|good
|||||4.0|2600.0|2.0|||good
|9||||||9.0|||bad
240.0|9||over-seven|single-male|9.0||9.0||9.0|good
12.0||1620.0|9|9|3.0|||skilled||good
||||single-male|3.0|||skilled|1.0|good
||||single-male|4.0||1.0|unskilled-resident|9.0|bad
|furniture||||3.0||1.0||1.0|bad
|education||9|female-divorced|9.0||2.0|unskilled-resident||good
36.0||1842.0|one-year|female-divorced|||9.0||1.0|bad
|||four-years|single-male||||9||good
|furniture||over-seven||||||1.0|good
|repairs||four-years|married-male|3.0||9.0||1.0|bad
|9||||9.0|600.0|9.0|management|1.0|good
|radio-tv|518.0|||||1.0|skilled||good
|9|||9||34.0|2.0|skilled||good
||2670.0|||9.0|||9||good
-480.0|9|4817.0|seven-years||3.0||9.0||1.0|bad
1920.0||53580.0||||2320.0|1.0|||good
11.0|9||||9.0|2880.0|2.0|skilled|9.0|good
-240.0||||||||||bad
||343.0|9||9.0|27.0|||1.0|good
-360.0|radio-tv|4594.0||single-male|2.0|2560.0|||1.0|good
36.0||3620.0|four-years|||37.0||||good
300.0|||one-year||||1.0|9|9.0|good
12.0|9||9|9||||||good
||||||3040.0|2.0|||good
360.0||156000.0|||||9.0|9|9.0|good
24.0|9||four-years||9.0||1.0||2.0|good
24.0|9||one-year|||29.0|1.0|||bad
1920.0|||over-seven||3.0|-640.0|9.0|||good
33.0|9||four-years|female-divorced|2.0|-520.0|2.0|skilled||good
24.0|used-car|374320.0|9|single-male|9.0|35.0||unskilled-resident||good
480.0|||one-year||9.0||||9.0|bad
480.0||448.0||9|9.0||1.0|skilled||bad
9.0|new-car||9|9||2240.0|1.0|unskilled-resident||bad
6.0||1238.0|unemployed|single-male|4.0||9.0|9||good
|||four-years|9|2.0|33.0||skilled|9.0|bad
|9||9||||||1.0|bad
|used-car|205520.0|four-years|single-male|4.0|-480.0|1.0||9.0|good
|9||||9.0||1.0||1.0|good
|9||seven-years||4.0|39.0||unskilled-resident|1.0|good
|||9||4.0|44.0|9.0|skilled||good
|9|3573.0|9|female-divorced||23.0||||good
24.0||||9|1.0|26.0|9.0|9||good
30.0|9|289760.0|over-seven|9||57.0|2.0|9|9.0|good
||960.0|seven-years|||2400.0||skilled|9.0|good
||93040.0|four-years|single-male|4.0||1.0||1.0|good
|new-car||unemployed|single-male|9.0|47.0|1.0||1.0|bad
12.0||61540.0|9|single-male||-1040.0|1.0||1.0|good
24.0||75140.0||9||62.0||skilled||good
|9|||9||2800.0|1.0||1.0|good
|new-car|||single-male|3.0|26.0|9.0|9||good
|radio-tv|1934.0|||2.0|26.0||skilled|1.0|good
|||over-seven|female-divorced||||||bad
6.0|radio-tv|1237.0|four-years||1.0||2.0|9||good
|9||9||4.0|38.0||skilled||good
-240.0|new-car||four-years||2.0|39.0||9|2.0|good
24.0|||||||1.0|||bad
36.0||361360.0||9|9.0|2320.0||management||bad
480.0||1585.0|seven-years||3.0||||1.0|good
|||||||9.0|||good
|||9|male-divorced|9.0|||skilled||good
||249840.0|9|9|9.0|||skilled||bad
36.0|used-car|5493.0|||4.0|42.0|9.0|9||good
360.0|radio-tv||over-seven||4.0|49.0||||good
|radio-tv|48640.0|one-year|single-male|4.0|||||bad
24.0||48280.0||9|4.0|1920.0|||1.0|bad
400.0|||four-years|||2160.0||9||bad
||2360.0|four-years||||1.0|||good
|||unemployed|single-male|9.0|34.0|1.0|management|2.0|bad
|9||four-years|||2240.0||skilled||good
|||9||2.0|1800.0|9.0|||good
|9|||||26.0|1.0||9.0|bad
|9||four-years|single-male||32.0|1.0|management||good
|business|2687.0||||26.0|1.0|skilled|1.0|good
12.0||585.0||||20.0|2.0|||good
24.0|new-car||||1.0|1080.0|1.0||9.0|good
6.0||24360.0||||||skilled|1.0|good
|||one-year|single-male|9.0|40.0|9.0|unskilled-resident|9.0|good
36.0|furniture|7127.0|one-year|||23.0||||bad
6.0||1203.0||9|2.0|43.0|9.0|||good
6.0||700.0|||4.0|720.0||skilled||good
|9|5507.0|over-seven|single-male||880.0|9.0|skilled|1.0|good
18.0|||four-years|female-divorced|9.0|||||bad
48.0|9|||9|9.0|1060.0||skilled|9.0|bad
960.0|used-car||seven-years|9||920.0|9.0|skilled|1.0|good
|radio-tv|22260.0|9||||1.0|9||good
26.0||7966.0|9|single-male|9.0||2.0|9||good
|education|1532.0|four-years||||9.0|||good
|||seven-years||1.0||2.0|unskilled-resident||good
-720.0||2302.0|four-years|||2480.0|1.0|||bad
|new-car|26480.0||single-male||41.0|||9.0|good
720.0|education|45460.0|9|single-male|9.0|1280.0||||good
||2631.0|||||2.0|||bad
960.0|9|-30060.0|9|||820.0|1.0|9||good
24.0||52440.0||||-520.0||skilled||good
960.0|||one-year|single-male|2.0|-500.0|9.0|skilled|1.0|good
21.0|education|2319.0||9|||1.0|||bad
6.0||||female-divorced|3.0|75.0|1.0|||good
1440.0|furniture|144480.0||female-divorced|9.0||9.0||9.0|good
|new-car|7763.0||||840.0|1.0||1.0|bad
|9|||9|1.0|45.0|9.0||1.0|good
|radio-tv||||9.0|23.0||9|9.0|bad
24.0||2032.0|||9.0||2.0|9|9.0|good
600.0|9||9|||||9|9.0|bad
18.0|9|2864.0||single-male|9.0||1.0||2.0|bad
240.0||1255.0|||||2.0|||good
|new-car|1333.0|unemployed|9|9.0|43.0||9|2.0|bad
-480.0|9||9|9|4.0||9.0|||good
1920.0||1552.0|seven-years|single-male|1.0||9.0|9|2.0|good
||||9|9.0||1.0|9||bad
960.0||8858.0|seven-years||1.0||9.0|9||good
|9|79680.0||female-divorced||23.0|9.0|skilled||good
||1750.0||||||||good
48.0|9|6999.0||married-male||||skilled||bad
||159600.0||9|1.0|-540.0|9.0||1.0|good
9.0||1199.0||female-divorced|4.0|1340.0|||9.0|good
||1331.0|one-year|single-male||22.0|1.0|||bad
||45560.0|||9.0|28.0|2.0|||bad
21.0||||||-580.0|||1.0|bad
-480.0|||||9.0|-540.0||9||bad
360.0|||one-year|9|2.0|31.0||9|9.0|bad
960.0|used-car|2964.0|over-seven|single-male||||skilled||good
||123680.0|seven-years|9|||1.0|9||bad
6.0|radio-tv|683.0||||||||good
36.0|9|12389.0||9|4.0|37.0|||1.0|bad
||376960.0|9|9||||management|1.0|good
||1553.0||female-divorced|||||1.0|good
-240.0|new-car|1372.0||||1440.0||skilled||bad
24.0||51560.0|over-seven||2.0|2720.0||||good
||||single-male|1.0|820.0|2.0||9.0|good
1920.0||||female-divorced|2.0||1.0|skilled|9.0|bad
||||||||unskilled-resident||bad
2400.0|radio-tv|||9|9.0|38.0||||good
-480.0||5433.0|unemployed|9|||9.0|||good
15.0|9|||||22.0|1.0|unskilled-resident||good
9.0||1082.0||||-540.0|||1.0|good
