Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
12.0|new-car|3499.0|four-years||9.0|2320.0|2.0|skilled|1.0|bad
960.0|new-car||seven-years|||24.0|1.0|skilled|1.0|good
36.0|education|6887.0|four-years||3.0|||skilled|1.0|bad
15.0|furniture|2708.0|one-year|9|3.0|27.0|2.0|unskilled-resident||good
18.0||||single-male|4.0||2.0|skilled|9.0|good
|radio-tv|10144.0||female-divorced|9.0|21.0|1.0|skilled|1.0|good
240.0|||over-seven||2.0|38.0|2.0|skilled|1.0|good
27.0|used-car|8613.0|9|single-male|9.0|27.0|2.0|skilled|9.0|good
12.0||766.0||single-male|9.0||1.0|unskilled-resident||bad
15.0|radio-tv|2728.0|9|||35.0|9.0|skilled|1.0|good
12.0|radio-tv|1881.0|four-years|female-divorced|2.0|44.0|1.0|unskilled-resident|9.0|good
|new-car|709.0||married-male|2.0|27.0|1.0|9|1.0|good
36.0|radio-tv|4795.0|one-year|female-divorced||1200.0|1.0|management|9.0|good
|radio-tv|273280.0|four-years|single-male|2.0|27.0|9.0|management|1.0|good
|furniture|2462.0|four-years|single-male||22.0|||1.0|bad
21.0|furniture|2288.0|one-year|9|4.0|23.0|1.0|skilled|1.0|good
|business|3566.0|seven-years|single-male|9.0|30.0|9.0|skilled|1.0|good
120.0|9|||female-divorced|4.0|39.0|2.0||9.0|good
12.0|||9||3.0|51.0|9.0|||good
36.0|furniture||four-years|single-male|9.0|28.0|2.0||9.0|good
18.0|radio-tv|1582.0||single-male|4.0|46.0|2.0|9|1.0|good
6.0|radio-tv|1346.0|||4.0||1.0|skilled|2.0|good
||76960.0|four-years|single-male|4.0|38.0||skilled|1.0|good
36.0|radio-tv|5848.0|four-years|single-male|1.0|24.0|1.0|skilled|1.0|good
||7758.0|over-seven|9|4.0||1.0|skilled|9.0|good
24.0|business|6967.0||single-male|4.0|36.0|1.0|management|1.0|good
12.0|furniture|51280.0||female-divorced|4.0|20.0||skilled||bad
360.0||1288.0|over-seven|single-male|4.0|48.0|2.0||2.0|good
12.0|retraining|339.0|over-seven|married-male|1.0|45.0|1.0|9|1.0|good
24.0|new-car|3512.0||single-male|3.0|38.0|2.0|skilled||good
6.0|radio-tv|1898.0|9|single-male|2.0|34.0|9.0|9||good
24.0||2872.0||single-male|9.0|36.0|9.0||2.0|good
720.0|new-car|1055.0|9|9|1.0|30.0|2.0||9.0|good
1200.0|domestic-app|1262.0|seven-years|single-male|3.0|36.0|9.0|skilled|1.0|good
10.0|new-car|7308.0|unemployed|single-male||-1400.0||management||good
1440.0|new-car|909.0|over-seven|single-male||36.0|1.0|skilled|1.0|good
6.0|furniture|2978.0|four-years|||1280.0|1.0|9||good
18.0|furniture|1131.0|unemployed||2.0|33.0|1.0|skilled|1.0|bad
11.0||-31540.0|one-year|female-divorced|1.0||1.0|skilled|1.0|good
24.0|furniture|||female-divorced|4.0|||skilled|1.0|good
24.0||38700.0|over-seven|male-divorced||31.0|2.0|skilled|1.0|bad
600.0|new-car|950.0|over-seven|9|3.0|1320.0||skilled|2.0|bad
12.0|9|763.0|four-years|||26.0|1.0|9||good
|furniture|2064.0||female-divorced|2.0|680.0|1.0|management|1.0|bad
8.0||1414.0|||9.0||1.0|skilled|1.0|good
21.0|education|3414.0|one-year|9|1.0|26.0|2.0|9||bad
30.0|used-car||9||1.0|53.0|1.0|management||bad
12.0|furniture|2577.0||male-divorced|1.0|42.0|1.0|9|1.0|good
6.0|radio-tv|338.0|over-seven|||52.0|2.0|skilled|1.0|good
12.0|radio-tv|||9|2.0|-620.0|2.0|management|2.0|good
|||9|single-male|4.0||2.0|9|1.0|good
36.0|business|765760.0||male-divorced|1.0|28.0||||bad
36.0|business|4455.0|9||9.0|30.0|2.0|management|1.0|bad
21.0|new-car|1647.0|four-years|single-male|2.0|800.0|2.0|9|2.0|bad
1920.0|furniture|302160.0|four-years||4.0||1.0|skilled|1.0|good
18.0|||9||9.0|36.0|1.0|skilled|2.0|bad
-300.0|radio-tv||four-years|single-male|2.0|31.0|2.0|skilled|9.0|good
9.0||5129.0|9|female-divorced|||1.0|management|2.0|bad
16.0||1175.0||single-male||68.0|3.0|9|1.0|good
12.0|radio-tv|674.0|seven-years||1.0|20.0|1.0|9|1.0|bad
18.0|furniture|3244.0|four-years|female-divorced||33.0|2.0|skilled|1.0|good
|business|||single-male|3.0|54.0|3.0|9|1.0|bad
48.0|business||seven-years|single-male|4.0|||9||bad
27.0|business||four-years|single-male|2.0|36.0|9.0|skilled|2.0|bad
6.0|radio-tv|2108.0|9||2.0||1.0|||good
45.0|radio-tv|3031.0|four-years|9||21.0|1.0||1.0|bad
|education||over-seven|9|3.0|34.0||management|1.0|bad
120.0|radio-tv|1382.0|four-years|female-divorced|1.0|28.0|2.0|skilled|1.0|good
12.0|furniture|951.0|||4.0|27.0|4.0|skilled|1.0|bad
|used-car||over-seven|single-male|4.0|36.0|1.0|skilled|1.0|good
18.0|furniture||over-seven||3.0|40.0||management|1.0|bad
9.0||74880.0|over-seven|single-male|2.0|52.0|2.0||1.0|good
12.0|new-car|1168.0|four-years|married-male|||1.0|||good
27.0||-102340.0|seven-years|single-male|4.0|26.0|2.0||1.0|good
|retraining|-18040.0|seven-years|married-male|4.0||9.0|skilled|1.0|bad
-240.0|new-car|59800.0|over-seven|single-male|1.0|-760.0|2.0|9|2.0|good
30.0|used-car|10623.0||single-male|4.0||3.0|management|2.0|good
12.0|furniture|1935.0||single-male|4.0|43.0|3.0|skilled|1.0|good
-240.0||||single-male|9.0|26.0|1.0|skilled|1.0|good
24.0|business||four-years|married-male|2.0|1680.0|1.0||1.0|good
|||seven-years|single-male|||1.0||1.0|good
9.0|radio-tv|3074.0|four-years|single-male|2.0||2.0||2.0|good
36.0|radio-tv|306800.0|over-seven|female-divorced||45.0||unskilled-resident|1.0|good
|business|5293.0|unemployed|single-male|4.0|50.0||9|1.0|bad
30.0||1908.0|9|single-male|4.0|66.0|9.0||9.0|bad
1440.0|radio-tv||9||2.0|51.0|1.0|skilled|1.0|good
6.0||932.0|9|female-divorced||39.0|2.0|9||good
18.0|business|-62080.0||9||31.0|||1.0|good
36.0||3913.0|four-years|single-male|2.0|23.0||9|1.0|good
24.0|furniture|3021.0|four-years|male-divorced|2.0|-480.0|1.0|unskilled-resident|1.0|good
|new-car|1364.0|four-years||9.0|64.0||skilled|1.0|good
12.0|radio-tv|625.0|one-year|married-male||26.0|1.0||1.0|good
12.0||96000.0||female-divorced|4.0|23.0|1.0|skilled|1.0|good
12.0||707.0|||2.0|30.0|2.0||1.0|good
1920.0|9|-59560.0|9|single-male|4.0|32.0|2.0|9|2.0|good
15.0|used-car||four-years|9|2.0|30.0|1.0|skilled|1.0|good
36.0||2613.0|9|single-male|2.0|27.0|9.0|skilled|9.0|good
48.0|radio-tv|10961.0||single-male|2.0|27.0|2.0||1.0|bad
12.0||7865.0|over-seven|single-male|9.0|53.0|1.0|management|1.0|bad
9.0|radio-tv||seven-years|||22.0||9||bad
24.0|9||one-year|single-male|9.0|22.0||skilled|9.0|good
|radio-tv|4210.0||single-male|9.0|26.0|1.0|skilled|1.0|bad
9.0|new-car|2507.0|over-seven|single-male|4.0|51.0|||1.0|good
12.0|radio-tv|2141.0|seven-years|9|1.0|1400.0|1.0|skilled|9.0|good
|radio-tv||9|||2000.0|9.0|unskilled-resident|1.0|good
4.0|||seven-years|single-male|1.0|1680.0|3.0||2.0|good
24.0|radio-tv|1823.0|unemployed|||30.0||9|9.0|bad
-120.0|new-car||unemployed|single-male|2.0|23.0|||1.0|bad
||2767.0|over-seven||2.0|61.0|2.0|unskilled-resident|9.0|bad
12.0|radio-tv|1291.0|four-years|female-divorced||35.0|2.0|skilled||good
30.0|radio-tv||9|single-male|3.0||1.0|skilled|2.0|good
960.0|new-car|915.0|over-seven||2.0|-580.0|1.0||1.0|bad
6.0||1595.0|seven-years|||4080.0|9.0|skilled|2.0|good
|used-car|4605.0|9|single-male|4.0|480.0|9.0||9.0|bad
|business|47400.0|four-years|female-divorced|2.0|27.0|2.0||1.0|good
12.0|retraining|3447.0|four-years|female-divorced|3.0|35.0|1.0|unskilled-resident|2.0|good
|business|1258.0|seven-years|single-male|1.0|25.0||skilled|1.0|good
12.0|radio-tv|717.0||single-male|4.0|52.0|3.0|skilled|9.0|good
-120.0|new-car|1204.0|four-years|single-male|1.0||1.0|skilled||good
24.0|furniture|-38500.0||single-male|2.0|26.0|1.0|skilled|1.0|good
|radio-tv|433.0||female-divorced|4.0|440.0|||9.0|bad
6.0|9|666.0||female-divorced||39.0|2.0|unskilled-resident|1.0|good
240.0|furniture|2251.0|four-years|female-divorced|2.0|46.0|1.0|unskilled-resident|1.0|good
30.0|new-car|2150.0|four-years|female-divorced|2.0||1.0|9|1.0|bad
24.0||4151.0|four-years|single-male|3.0||2.0|||good
|furniture|2030.0|seven-years||9.0|24.0|1.0|skilled|1.0|good
60.0|radio-tv||four-years|single-male||-540.0|1.0||1.0|good
24.0||-53680.0|four-years|single-male|2.0|35.0|9.0|unskilled-resident|1.0|good
12.0|9|42980.0|9|male-divorced||29.0|1.0|skilled|1.0|bad
15.0|used-car|3812.0||9|4.0|460.0|1.0||1.0|good
11.0|radio-tv|1154.0|unemployed||9.0|57.0|3.0|unskilled-resident|1.0|good
12.0||1657.0|four-years|single-male|2.0|27.0|1.0||1.0|good
24.0|radio-tv|1603.0||female-divorced|4.0|55.0|9.0|skilled||good
18.0|new-car|5302.0|over-seven|single-male|9.0|36.0|3.0||9.0|good
960.0||2748.0|over-seven|9|4.0|||unskilled-resident|1.0|good
10.0|new-car|1231.0||single-male|4.0||9.0|unskilled-resident|2.0|good
15.0||802.0||single-male|3.0|37.0|1.0|skilled|2.0|bad
36.0|9|6304.0|over-seven|single-male|4.0||9.0||1.0|good
24.0|radio-tv|1533.0|one-year||3.0|38.0|1.0|9|1.0|good
14.0|new-car||over-seven|male-divorced|9.0|||management||bad
24.0|radio-tv|999.0|over-seven||2.0|25.0|2.0||9.0|good
18.0|new-car|212960.0||single-male|3.0|32.0||skilled|9.0|good
12.0|furniture|1402.0|seven-years|female-divorced|9.0|37.0|9.0|||good
48.0||12169.0||9|9.0|36.0|1.0|management|1.0|good
3840.0|radio-tv|3060.0|seven-years|single-male|4.0||2.0|9|1.0|bad
30.0|repairs|||male-divorced|1.0|34.0|1.0|unskilled-resident|1.0|bad
9.0|radio-tv|2697.0||9|2.0|32.0|1.0||2.0|good
|radio-tv|2404.0|four-years|female-divorced|2.0||9.0|skilled||good
||1262.0|over-seven||4.0|49.0|1.0||1.0|good
|furniture|4611.0|one-year|female-divorced||32.0||skilled||bad
24.0|radio-tv|76040.0|four-years|single-male|4.0|580.0||management|1.0|good
|9|3368.0|9|single-male|4.0||2.0|skilled||good
12.0|furniture|1574.0|four-years|single-male|2.0|2000.0|||1.0|good
18.0||1445.0|9|single-male|4.0|49.0||unskilled-resident|1.0|good
15.0||1520.0|over-seven|single-male||63.0||skilled|1.0|good
24.0|new-car|3878.0|one-year|male-divorced|2.0|||skilled||good
47.0|new-car|428880.0|one-year|female-divorced|9.0||9.0|unskilled-resident|1.0|good
48.0|used-car|4788.0|9|9|3.0|26.0|1.0|skilled|2.0|good
|others|7582.0|unemployed||4.0|2480.0|1.0|management|1.0|good
12.0|radio-tv||four-years|||-980.0|2.0|9||good
24.0|radio-tv|1024.0|one-year|married-male|4.0|48.0||skilled|1.0|bad
12.0||1076.0|four-years|married-male|||1.0|skilled|1.0|good
36.0|9|9398.0|one-year|married-male|4.0|28.0|1.0|management|9.0|bad
24.0|9||over-seven|female-divorced|||2.0|9|9.0|good
42.0|used-car|4796.0||single-male|4.0|56.0|1.0|skilled|1.0|good
48.0|business|305160.0|over-seven|male-divorced||46.0|9.0|management|2.0|good
48.0|||one-year|female-divorced|2.0|26.0|1.0|9|1.0|bad
12.0|9|4675.0|one-year||4.0|20.0|||1.0|good
10.0|new-car|1287.0|over-seven|||45.0|1.0||1.0|good
18.0|9|2515.0|9|single-male||43.0|1.0|skilled|1.0|good
21.0|||||2.0|32.0|2.0|skilled|9.0|good
6.0||672.0||female-divorced||54.0|1.0|||good
-720.0||3804.0|four-years|female-divorced|||1.0|skilled|1.0|bad
24.0|new-car|-26880.0|seven-years|9|2.0|37.0|2.0|9|2.0|bad
10.0|new-car|1038.0|seven-years|single-male|3.0|49.0|2.0|skilled||good
1920.0||10127.0|four-years|single-male|2.0|44.0|1.0|skilled|9.0|bad
6.0|9|1543.0|9|male-divorced|2.0||1.0|skilled|1.0|good
30.0|||seven-years|female-divorced|4.0|24.0|1.0|unskilled-resident|9.0|good
-240.0|radio-tv|727.0||9|3.0|33.0|1.0|unskilled-resident|1.0|bad
8.0|furniture|1237.0|four-years|9|4.0|24.0|1.0|||bad
9.0|new-car|276.0|four-years|married-male|4.0|||unskilled-resident|9.0|good
48.0|others|5381.0|unemployed|single-male||||unemployed-non-resident|1.0|good
24.0|||four-years|single-male|9.0|25.0|9.0|skilled||good
24.0|furniture|3749.0|||4.0|26.0|1.0|skilled|1.0|good
240.0|9|54800.0|seven-years||3.0|-500.0|1.0|unskilled-resident|1.0|bad
4.0|9|1494.0|||2.0|29.0|1.0|9||good
||2746.0|||4.0||1.0|skilled|1.0|bad
|9|||single-male|3.0||1.0|unskilled-resident||good
24.0|furniture||four-years|female-divorced|4.0||1.0|9|1.0|good
12.0||701.0|9|single-male|9.0|2560.0||skilled|1.0|good
15.0|9|3643.0||female-divorced|9.0|-540.0||9|1.0|good
30.0||339920.0|9|9|2.0|28.0|2.0||1.0|bad
|radio-tv|1938.0|one-year|male-divorced|3.0||9.0|skilled|1.0|bad
24.0|used-car|2910.0|seven-years|single-male|9.0|34.0|1.0||1.0|good
|9|2659.0|four-years|single-male|9.0|28.0||skilled|1.0|good
720.0|9|1028.0||female-divorced|3.0|36.0||skilled||good
8.0|new-car||9|single-male||39.0|2.0|unskilled-resident||good
12.0|furniture|5801.0|over-seven|single-male||49.0||skilled|9.0|good
24.0|9|1525.0|seven-years|female-divorced|3.0|34.0|9.0|skilled|2.0|good
|9|||9|9.0|31.0|1.0|skilled|9.0|good
|radio-tv|1068.0|9|single-male|||1.0|skilled|2.0|good
480.0|used-car|||single-male|4.0|||management|1.0|good
18.0|education|1864.0|four-years|female-divorced|9.0|600.0||skilled|1.0|bad
4800.0|new-car|7408.0|one-year|9|2.0|24.0|1.0|management|1.0|bad
1920.0|used-car|11590.0|four-years|female-divorced|4.0|24.0|2.0||1.0|bad
24.0||4110.0|over-seven|single-male|9.0|23.0|2.0||9.0|bad
|9|3384.0|four-years|male-divorced|4.0|44.0||management||bad
13.0|radio-tv|||female-divorced||23.0|1.0|unskilled-resident|1.0|good
15.0|domestic-app|102000.0||9||1920.0|1.0|skilled|1.0|bad
960.0|furniture||four-years|single-male|4.0|28.0|1.0|skilled|1.0|good
10.0|furniture|1521.0|9|male-divorced|2.0|31.0|9.0||1.0|good
24.0|education|5743.0|one-year|female-divorced|4.0||2.0|skilled|1.0|good
21.0|furniture|3599.0|9|female-divorced|4.0|26.0|1.0|unskilled-resident|1.0|good
1440.0|radio-tv|3213.0|one-year|married-male|3.0|25.0|1.0|9|1.0|good
18.0|business|||single-male||33.0|1.0|management||good
10.0|new-car|-78980.0|one-year|single-male|9.0|37.0|9.0|unskilled-resident|2.0|good
||1459.0|four-years|female-divorced|2.0|43.0||unskilled-resident|1.0|good
13.0|radio-tv|882.0|one-year||4.0|23.0|2.0|skilled|1.0|good
24.0|9|3758.0|unemployed|9|4.0|23.0|1.0|unemployed-non-resident|1.0|good
6.0|business|1743.0||single-male|||2.0|unskilled-resident||good
9.0|education|1136.0||single-male|3.0|32.0||skilled||bad
9.0|domestic-app|1236.0|one-year|9||23.0||9|1.0|good
9.0|furniture|||female-divorced|2.0|29.0||skilled||bad
-360.0||-64580.0|9||9.0|38.0|1.0|management|1.0|good
|9||||2.0|28.0|2.0|9|9.0|bad
|education|727.0|over-seven|single-male|4.0|46.0|1.0||1.0|good
24.0||1246.0|one-year|single-male|2.0|920.0|1.0||1.0|bad
12.0|radio-tv|||9|9.0|49.0||skilled|1.0|good
36.0|radio-tv|||single-male|2.0|26.0|2.0||1.0|bad
12.0|radio-tv|776.0||married-male||28.0||skilled|1.0|good
30.0||2406.0|9|female-divorced|4.0|23.0||skilled|1.0|bad
18.0|education|24780.0|four-years|9|9.0|61.0|1.0|skilled|1.0|good
12.0||3399.0|over-seven|9||37.0|1.0|management||good
960.0|new-car|89880.0|four-years|female-divorced|2.0|36.0|2.0|skilled|1.0|good
240.0|furniture|1766.0|four-years|married-male||21.0|1.0|||good
18.0|9||unemployed|9|1.0|-500.0|1.0|unemployed-non-resident|1.0|bad
|business|30840.0|seven-years||9.0|36.0|9.0|9|1.0|good
18.0|||9|single-male|9.0|-540.0|2.0||1.0|good
|furniture|73000.0|one-year|female-divorced|4.0|1760.0|1.0||9.0|good
|furniture||9|single-male|2.0|||skilled|2.0|bad
18.0||3001.0|seven-years|9|9.0|40.0|1.0|||good
36.0|new-car|3079.0|four-years||9.0|36.0|9.0|skilled|1.0|good
|radio-tv|6070.0|over-seven|single-male|4.0||2.0|9|1.0|good
-200.0|9|2146.0|one-year|female-divorced|3.0|-460.0|2.0|skilled|1.0|good
60.0|new-car|13756.0|over-seven|single-male|4.0||1.0|management|1.0|good
60.0|9|14782.0||female-divorced|4.0|2400.0|2.0|management||bad
3840.0|business|7685.0||9|4.0|37.0||skilled|1.0|bad
18.0|radio-tv|2320.0|unemployed|9|3.0||2.0|skilled|1.0|good
7.0|radio-tv|33840.0||single-male|4.0|36.0||9|9.0|good
||14318.0|over-seven|single-male||||management|1.0|bad
6.0||362.0|four-years||4.0|52.0|2.0|unskilled-resident|1.0|good
20.0||2212.0|seven-years|9|4.0|39.0|1.0||1.0|good
18.0|9|12976.0|unemployed|female-divorced|4.0|38.0|1.0|management|9.0|bad
22.0|new-car|1283.0|seven-years|female-divorced|4.0|25.0||skilled|1.0|good
||1330.0|9|9|9.0|26.0|1.0||9.0|good
||4272.0|four-years|single-male|2.0|26.0|2.0|unskilled-resident|1.0|good
