Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
|9|1393.0|one-year|female-divorced||35.0||||good
||||||||9|1.0|good
|used-car|1352.0||female-divorced||23.0||||good
|9|||9|9.0||2.0||1.0|good
|radio-tv||||2.0|||skilled|1.0|good
||-46660.0||9|9.0|||9|1.0|good
27.0||5965.0|||2.0|||||good
960.0|||||9.0|25.0||9||good
|used-car||four-years||||1.0|9|1.0|good
720.0|9|2225.0|over-seven|single-male|||||1.0|bad
||-15660.0|||9.0|2080.0|1.0|9|2.0|good
12.0|||||||1.0|9||bad
36.0|||9||9.0|31.0|||1.0|good
|new-car||||||9.0|||good
|9|6229.0|||4.0|23.0|2.0|9|1.0|bad
720.0|business|1391.0||married-male||27.0|1.0|skilled||good
-300.0|||9|single-male|9.0|50.0||skilled||good
36.0|||over-seven|single-male|4.0|61.0|1.0|||bad
||||single-male|9.0|25.0|1.0|9|1.0|bad
|9|3181.0||female-divorced|4.0||1.0|||good
|repairs||over-seven||9.0|48.0||skilled|2.0|good
12.0||2171.0||female-divorced|2.0|580.0|9.0|||good
12.0|9|||9||22.0|1.0|||good
|education|1819.0||single-male|9.0||1.0||1.0|bad
-720.0|radio-tv|||female-divorced||||||good
|used-car||||9.0|||||good
140.0|9||9|||||unskilled-resident|9.0|good
|||||9.0|||||good
|9|476320.0|||9.0|||||good
36.0|9||over-seven|||3200.0||management|1.0|bad
|used-car|1526.0|over-seven|9||||management||good
42.0||3965.0|9|||680.0|1.0|||bad
|radio-tv||||9.0||1.0|skilled|1.0|good
|used-car|||single-male||-780.0|1.0|unskilled-resident||good
2400.0|||9||1.0|22.0|9.0|9||good
24.0|9|5943.0|9|9|1.0|44.0|2.0|9|1.0|bad
15.0|||||3.0||||1.0|good
||1568.0||female-divorced|4.0|24.0|1.0|||good
|others||over-seven|female-divorced|||9.0|||good
10.0|radio-tv||over-seven|single-male||||unskilled-resident||good
12.0|||9|female-divorced|9.0|||||good
||1295.0||9|||9.0||9.0|good
|||four-years|single-male||3760.0||9|2.0|bad
||179920.0||single-male|||1.0||9.0|good
|||seven-years|9|9.0|-560.0||||bad
|radio-tv||9|single-male|9.0|||skilled|1.0|good
12.0|||over-seven|single-male||||skilled|1.0|good
|radio-tv|||9|9.0||||2.0|bad
24.0|9|||single-male||20.0|9.0|||good
12.0|new-car|105440.0|||||1.0|skilled||good
54.0|||||||9.0||1.0|bad
||-40240.0||9|2.0||||1.0|good
18.0|business|2622.0||||||9|1.0|good
2880.0|9|||single-male|||||1.0|good
||7057.0|seven-years|9||36.0||management|9.0|good
24.0|new-car|1469.0|over-seven|9|4.0|41.0|1.0|unskilled-resident||good
36.0|9||seven-years|9|9.0||9.0|||good
||37280.0|four-years|9||24.0||||good
180.0|furniture|||single-male|3.0||9.0|9|9.0|good
12.0|9|48900.0|one-year|married-male|4.0|2080.0|1.0|9|9.0|good
960.0|||four-years|||39.0|||2.0|bad
||129160.0|9||4.0|39.0||9||bad
|new-car|6078.0|seven-years|single-male|||9.0||9.0|good
960.0|||||2.0|30.0|9.0|skilled||good
|business|||9|2.0||9.0|||good
||||male-divorced||31.0||9|2.0|good
15.0||||9||-460.0||skilled|1.0|good
||6260.0|9||3.0||1.0|unskilled-resident|1.0|good
|||four-years|female-divorced|||9.0|skilled||bad
|radio-tv||||1.0||1.0|skilled|1.0|good
||||9||-940.0|9.0|||good
42.0|radio-tv|143480.0|seven-years|9||||management|9.0|bad
10.0||||||27.0||skilled||good
33.0|||||9.0|||9||bad
|9||9||3.0|||management|9.0|good
||1835.0|9|9||||skilled|1.0|bad
|9||9|9|2.0||2.0|9||good
240.0||1768.0|||2.0||1.0|||good
||31240.0|||||2.0||1.0|good
18.0|furniture|1924.0|9||9.0|1080.0||9||bad
240.0|new-car||||2.0|||skilled|9.0|good
480.0|radio-tv|||9|||||9.0|good
|9||||2.0|||||bad
|used-car|1860.0||single-male||||||good
|new-car|69980.0||female-divorced|2.0|29.0||skilled||bad
3840.0|9|678960.0||||24.0|1.0|skilled|9.0|good
36.0||||single-male||-580.0||skilled||bad
||||single-male|9.0|||||good
-360.0||1984.0|||4.0|1880.0|9.0|||good
2400.0||10144.0||female-divorced|||9.0|skilled||good
12.0|radio-tv|1240.0|over-seven|9|9.0|38.0|9.0|9||good
540.0|used-car|8613.0||single-male|9.0|||9|9.0|good
||||||66.0|1.0||9.0|bad
-300.0|9|2728.0||single-male||||9||good
12.0|radio-tv|150480.0|four-years|female-divorced|9.0|||||good
480.0|9||||2.0||1.0|unemployed-non-resident|9.0|good
|radio-tv|4795.0||female-divorced||30.0|9.0|management||good
|radio-tv||||2.0|27.0|9.0|9|1.0|good
18.0|furniture|2462.0|four-years|single-male|||1.0||1.0|bad
|9|2288.0||female-divorced|4.0|23.0|||1.0|good
||285280.0|seven-years|9||600.0||skilled||good
|9|860.0||||39.0|||9.0|good
12.0|new-car||||3.0|4080.0|9.0|skilled||good
720.0|9|429680.0|9|9|2.0|||9|1.0|good
|radio-tv|1582.0||single-male||46.0|2.0|||good
480.0|radio-tv|||single-male|4.0|42.0|1.0|9|9.0|good
200.0|||9|single-male|9.0|1520.0|9.0||1.0|good
||-116960.0|||9.0|480.0||||good
24.0|9||||4.0|||||good
||557360.0||single-male||36.0|1.0|||good
12.0|||four-years|||||skilled|1.0|bad
|repairs||9|||||||good
12.0|||over-seven||||9.0|unskilled-resident||good
24.0||3512.0|||||||1.0|good
|||four-years|single-male||1360.0||9|9.0|good
960.0|radio-tv|||single-male|4.0|36.0||skilled|2.0|good
|new-car||one-year|9|9.0|30.0|||9.0|good
15.0|9|1262.0||single-male||2880.0|||9.0|good
10.0|new-car|7308.0|9||4.0|||management||good
|9|18180.0||single-male||||||good
|||9||2.0|||skilled|9.0|good
18.0|9|||female-divorced|2.0|2640.0|1.0|skilled|9.0|bad
||1577.0||9||800.0||skilled||good
|9|317760.0|||4.0|2000.0||||good
-480.0|9|1935.0|9||9.0|||||bad
1200.0|9|950.0|over-seven|9|3.0|33.0||||bad
960.0|furniture||||||9.0||9.0|good
|9||unemployed|9||34.0||||bad
640.0|radio-tv||four-years|single-male||660.0|||1.0|good
21.0|9|3414.0|9|9|9.0|||skilled|1.0|bad
30.0||7485.0|||1.0||||1.0|bad
|||||1.0||1.0|skilled|9.0|good
6.0|9|338.0||9||52.0|2.0|9|1.0|good
|radio-tv||seven-years|9|2.0|31.0|2.0|management||good
|new-car|571.0|over-seven|single-male||65.0||||good
|business||one-year|||1120.0|9.0|||bad
36.0||356400.0||male-divorced||30.0|2.0||1.0|bad
21.0||1647.0|four-years||2.0|40.0||unskilled-resident||bad
|||||9.0|||skilled|1.0|good
18.0|new-car||9|9||2880.0||skilled|2.0|bad
|9|-27200.0|four-years|single-male|2.0|||||good
9.0||5129.0|over-seven|9|9.0|74.0|9.0|||bad
16.0||||single-male|3.0|68.0|||1.0|good
-240.0|9||seven-years|9|1.0||9.0|skilled|1.0|bad
18.0|furniture||||9.0|||||good
|business|||9|3.0|||9||bad
|9|3844.0|||4.0|34.0|1.0||2.0|bad
|business||four-years|single-male|||1.0|skilled|2.0|bad
|||seven-years|||-580.0|9.0|skilled||good
45.0|radio-tv|242480.0|four-years|single-male|||1.0|skilled||bad
9.0||||female-divorced||680.0|2.0|||bad
|||9||1.0|||skilled||good
240.0|9||one-year|||-540.0||||bad
24.0||||||||skilled||good
||4297.0|over-seven|male-divorced|||1.0||1.0|bad
360.0||936.0|9|||||skilled||good
|new-car||||||||1.0|good
2160.0||5117.0|||4.0|||skilled||good
|||seven-years|||420.0|9.0||9.0|bad
12.0||119600.0|over-seven|9|1.0|38.0||unskilled-resident|2.0|good
30.0|used-car||9|||38.0||||good
|9|1935.0|over-seven|||43.0|3.0|9||good
12.0|domestic-app|56960.0|9|||26.0||skilled||good
||||married-male|||9.0||1.0|good
|9|1413.0|||2.0||9.0|||good
9.0||3074.0|||2.0|33.0||||good
2880.0||3835.0|over-seven|female-divorced||45.0|1.0|unskilled-resident||good
27.0|business|105860.0|unemployed||4.0|4000.0||||bad
|9|1908.0||single-male|4.0|66.0|9.0||1.0|bad
||3342.0|9|9|9.0|51.0||||good
-120.0|9|932.0|||3.0|1560.0||unskilled-resident||good
18.0||62080.0||single-male|1.0|31.0|||1.0|good
|radio-tv|-78260.0||||23.0|9.0|skilled||good
480.0||3021.0|four-years|male-divorced|2.0||1.0|||good
||||||64.0|9.0|||good
||625.0|one-year|||26.0||||good
12.0|education|1200.0||9|4.0|||||good
240.0|radio-tv|||||1200.0||skilled|1.0|good
24.0|business|2978.0|||4.0|||skilled|2.0|good
300.0|9||||2.0|30.0|||1.0|good
||||single-male||27.0||skilled|9.0|good
48.0|||seven-years|9|9.0||2.0||1.0|bad
12.0|furniture|629200.0|9|||||9||bad
|||seven-years|||1760.0||||bad
|furniture|||||880.0|1.0|skilled||good
||4210.0||single-male||||skilled|1.0|bad
|new-car||over-seven||4.0|-1020.0||9|9.0|good
12.0||42820.0||single-male|1.0|||||good
18.0|radio-tv||||2.0||9.0|9|9.0|good
||||9|1.0|840.0||||good
24.0|radio-tv|36460.0|unemployed||2.0|-600.0|1.0|||bad
||14555.0|9|single-male||23.0||9|9.0|bad
|business||||2.0|61.0|2.0|9|1.0|bad
-240.0|||four-years|female-divorced||||||good
|radio-tv||over-seven|9|3.0|3120.0|1.0|skilled|9.0|good
||||9|2.0|||skilled||bad
||||||4080.0|1.0|||good
48.0||||single-male|4.0|-480.0|9.0|||bad
240.0|||four-years|||||||good
|retraining|-68940.0|9|||||||good
||||single-male|1.0|2000.0|||1.0|good
|9|717.0|over-seven|||52.0|3.0|skilled|1.0|good
6.0||48160.0|9||1.0|||9|9.0|good
24.0|9|154000.0|||2.0|||9|9.0|good
||||female-divorced||22.0||9||bad
6.0||13320.0|seven-years|female-divorced|9.0|1560.0||||good
12.0|furniture||9||2.0|-920.0|1.0||1.0|good
|9||||9.0|960.0|9.0|skilled||bad
24.0|furniture|||||1400.0|2.0||1.0|good
|furniture|2030.0|seven-years||9.0|||||good
|9|148360.0||9||2160.0|1.0||9.0|good
||||9||35.0|2.0|9||good
|radio-tv|2149.0|||1.0||1.0|skilled|1.0|bad
|used-car|152480.0|one-year|||920.0|9.0|9||good
11.0||||||||unskilled-resident||good
|furniture|-33140.0|||2.0|27.0|1.0|||good
24.0|||over-seven|9|4.0|4400.0||9|9.0|good
1440.0|||over-seven|9|||9.0||1.0|good
|education||9|female-divorced|4.0||3.0||9.0|good
||1231.0|9|9||||||good
|9|32080.0||single-male||37.0|1.0|skilled|2.0|bad
-720.0|||over-seven|single-male||720.0||9||good
|9|||female-divorced|3.0|38.0|9.0|skilled|1.0|good
1120.0||8978.0||||45.0|1.0|9|9.0|bad
960.0|||||9.0||2.0|||good
18.0||2662.0|seven-years||3.0|640.0||9||good
-240.0||||9|4.0|37.0|9.0|9|1.0|good
48.0||||9||36.0||9|1.0|good
||||||||skilled|9.0|bad
||479920.0||male-divorced||-680.0||9|9.0|bad
9.0||||||||||good
18.0|9|2404.0||9|||2.0|9|9.0|good
|9|50480.0||male-divorced||||9|9.0|good
6.0||184440.0|one-year|9|||1.0|9|9.0|bad
960.0||||9||29.0||management||good
||134720.0|over-seven|single-male|4.0|460.0||9||good
|furniture|||single-male||||9||good
|radio-tv||9||||1.0||9.0|good
|furniture||||||1.0|skilled||good
1920.0|new-car||||9.0|-740.0||||good
||10722.0||female-divorced||||unskilled-resident||good
||191520.0||9|9.0||1.0||9.0|good
|others||||9.0|||management||good
|radio-tv|-21840.0|four-years|9|9.0|49.0|||9.0|good
24.0|9|||||48.0||||bad
||1076.0||married-male|||1.0||1.0|good
|9|187960.0||9||||||bad
480.0||6419.0|over-seven|female-divorced|||2.0|management|2.0|good
||383680.0|9||4.0||9.0|9|9.0|good
||||male-divorced|9.0|||9||good
1920.0||9960.0|one-year||||1.0|skilled|1.0|bad
480.0|used-car|4675.0|9||9.0|20.0|9.0||9.0|good
200.0|||over-seven|9|2.0||1.0|unskilled-resident||good
|furniture||four-years||9.0|||||good
21.0||2745.0|9|single-male|9.0|32.0|9.0|skilled|1.0|good
||||female-divorced|4.0|54.0|1.0|unemployed-non-resident||good
36.0|||9|female-divorced|||||9.0|bad
24.0|new-car||seven-years||||||9.0|bad
800.0|new-car|41520.0|||3.0|49.0||||good
|new-car||9|single-male||44.0|1.0|9|9.0|bad
6.0||1543.0|9|||660.0|1.0|9||good
30.0||4811.0|||||9.0||9.0|good
-240.0|9|727.0|9|||||9|1.0|bad
|9|||||24.0||||bad
9.0||11040.0|four-years|9|4.0|22.0|9.0|unskilled-resident||good
48.0||-107620.0||single-male|4.0|800.0||||good
24.0||||single-male||||9|9.0|good
|furniture|3749.0|one-year|female-divorced|4.0|||||good
12.0|new-car|685.0||married-male|3.0|1000.0||unskilled-resident||bad
4.0|new-car|1494.0|one-year||||1.0|||good
-720.0|9|219680.0|9|single-male|4.0|||skilled|9.0|bad
||||single-male|9.0|||unskilled-resident|9.0|good
|9|4351.0|9|female-divorced|||||9.0|good
12.0|education|701.0|9|||32.0|9.0||1.0|good
300.0|furniture|||female-divorced|9.0|||unskilled-resident|9.0|good
|new-car|-84980.0|||9.0|28.0||||bad
||38760.0|one-year|9|3.0|||||bad
24.0|||seven-years|9||34.0||management||good
|furniture||four-years|9|2.0|28.0|9.0||1.0|good
||82240.0|9|9|9.0|720.0|9.0|skilled|1.0|good
|9|3398.0|seven-years||9.0|-780.0||9|1.0|good
12.0||232040.0|||4.0|49.0|1.0|||good
24.0|||seven-years||9.0|||||good
36.0|radio-tv|-89460.0|9||2.0|31.0|9.0||1.0|good
120.0|radio-tv|21360.0|over-seven|||28.0|9.0|9||good
1920.0||6615.0||single-male|9.0|75.0|||1.0|good
18.0||||female-divorced||-600.0|9.0|9||bad
60.0|new-car|7408.0||9|2.0|-480.0|1.0||1.0|bad
||11590.0||female-divorced|4.0||||9.0|bad
|9|164400.0|over-seven||9.0|23.0|9.0||9.0|bad
|9|||male-divorced||1760.0||||bad
520.0|radio-tv||one-year|female-divorced||||unskilled-resident||good
15.0|domestic-app|-25500.0|9|female-divorced||24.0|||1.0|bad
|furniture||four-years||9.0|||skilled||good
10.0|furniture||four-years|9||||unskilled-resident|9.0|good
|education|5743.0|9||||2.0||1.0|good
1680.0||3599.0|9|||||9||good
18.0|9|3213.0|one-year|||500.0||||good
18.0|business|||single-male|1.0|33.0|1.0||1.0|good
400.0||3949.0|9||1.0||9.0|||good
||||female-divorced||43.0||||good
-260.0||-17640.0||9||23.0|2.0||1.0|good
24.0|radio-tv|300640.0|9|female-divorced|4.0|23.0||unemployed-non-resident|1.0|good
240.0||34860.0||||34.0||unskilled-resident||good
||1136.0|9||3.0|32.0||||bad
360.0|||9|||||skilled||good
|furniture||9|9||||||bad
||258320.0|unemployed||4.0|1520.0||management|1.0|good
12.0||247960.0|four-years||9.0|28.0||9|1.0|bad
800.0|9|727.0||single-male|||9.0||1.0|good
24.0|||one-year|||||9||bad
12.0|radio-tv||9||9.0|49.0|1.0|skilled||good
1440.0||89260.0||single-male||26.0|9.0||9.0|bad
|radio-tv||four-years|9|||9.0|||good
|furniture|2406.0|9|9||||||bad
1440.0|education|1239.0|||9.0|2440.0||skilled|9.0|good
480.0|9|3399.0|over-seven||3.0||1.0|management|1.0|good
||||female-divorced||36.0|2.0|9|1.0|good
120.0|||four-years|9||21.0|||9.0|good
720.0||||||-500.0||unemployed-non-resident|1.0|bad
960.0|||9||||9.0|||good
1440.0||3850.0|9|single-male||||||good
||3650.0|||9.0|880.0|1.0|||good
||-68920.0|over-seven|9||||9|2.0|bad
|furniture||||||1.0||1.0|good
36.0|9||four-years|single-male|||1.0|skilled|9.0|good
|9||||9.0|||||good
||-42920.0|one-year|female-divorced||||9||good
60.0||13756.0|over-seven|9|||1.0|||good
|||over-seven||||2.0||1.0|bad
48.0|business||seven-years||9.0||1.0||9.0|bad
18.0|||unemployed|married-male|3.0||2.0|skilled||good
||846.0|||4.0|36.0|9.0|||good
|9|-286360.0|9||2.0||1.0|9|1.0|bad
6.0|||9||||2.0||1.0|good
||176960.0|seven-years|||-780.0|||9.0|good
18.0||12976.0|unemployed||||1.0|management|9.0|bad
|new-car|1283.0||9|||1.0|||good
|new-car|||||||||good
||||single-male|2.0|||unskilled-resident|1.0|good
18.0||||||25.0|2.0|||good
||22520.0|one-year|||840.0||9||good
18.0|9|589920.0|||||2.0|9||good
|9|46520.0||||-540.0|||1.0|good
9.0||1449.0|seven-years|female-divorced||||9|1.0|good
18.0|9|-36400.0|||2.0||1.0|9||good
12.0||-19660.0|one-year|9|4.0|19.0|9.0||1.0|good
|new-car|3249.0|9|9|4.0|1560.0|||2.0|good
||1957.0||female-divorced||1240.0|||1.0|good
-180.0|||unemployed||9.0||1.0|||good
|education|11760.0|9||3.0||1.0|skilled||good
|||unemployed|9|4.0||9.0|9||good
720.0|||||9.0||2.0|||good
|new-car||9|9||46.0|2.0||9.0|bad
|9||9|||1720.0|2.0|unskilled-resident|1.0|good
||1473.0|9||||9.0|9|1.0|good
||1887.0|9|married-male||28.0||skilled|9.0|good
|business|172960.0||9|2.0|540.0||9||bad
560.0|9|802.0|four-years|||27.0||9|1.0|good
18.0||2899.0|over-seven||||1.0|skilled|9.0|good
24.0|9|40780.0|9|9||||skilled||bad
|used-car|-43940.0|seven-years||4.0||2.0|9||good
15.0|radio-tv|21060.0|one-year|married-male||27.0|1.0|skilled|9.0|good
|9|129400.0|over-seven|||520.0|9.0|||good
||75120.0|seven-years||||||9.0|bad
|||over-seven||9.0|400.0|9.0||1.0|good
|9|145060.0|seven-years|single-male||35.0|9.0|||good
|||||2.0||2.0|management|1.0|bad
-200.0|9|63880.0|four-years|9||||||good
||1381.0||9|||1.0|skilled|1.0|bad
-720.0|used-car|||single-male|9.0|||||good
|||one-year|||||9||bad
|9|-169420.0||||23.0||||good
840.0|new-car|2782.0|9|9|2.0|||||good
|||four-years|female-divorced|2.0|660.0|1.0|9|1.0|bad
15.0|||9|9|3.0|||skilled|1.0|good
||40560.0|four-years||9.0|30.0|||1.0|good
12.0|new-car|38320.0|9|9|||2.0|unskilled-resident||good
840.0|9|||||1360.0||9||good
|||||9.0|25.0|1.0|skilled||bad
1440.0||-55580.0|four-years|9|9.0|840.0|1.0||1.0|good
||2743.0|over-seven||9.0|29.0||skilled|1.0|good
18.0|9||9|||46.0|2.0|||good
|furniture|||single-male||||skilled|9.0|good
|||9||9.0|||unemployed-non-resident||bad
|9|68960.0|seven-years||4.0|||||good
24.0|9|11328.0|9|||||9||bad
|||9||4.0||||1.0|good
480.0||||male-divorced|2.0||9.0||9.0|good
9.0|||9|||25.0||skilled|9.0|good
|||||1.0|25.0|1.0|||bad
6.0|repairs||seven-years|married-male|||1.0|||good
24.0|9|1287.0||9|||2.0|9||good
1680.0|||unemployed|single-male||65.0||||good
480.0|||||||1.0|unemployed-non-resident||bad
960.0|new-car||over-seven||9.0|||management||good
||1620.0|||9.0|30.0|1.0|skilled|9.0|good
20.0|others||four-years|single-male||29.0||skilled||good
|9|719.0|9|single-male||820.0|9.0||2.0|bad
|9|||9|9.0|||||bad
9.0|education|1244.0|||4.0|1640.0||unskilled-resident|9.0|good
36.0|9|1842.0|one-year|||1360.0||||bad
|||9|single-male|2.0||9.0||9.0|good
12.0|furniture|1424.0|over-seven|9|4.0|1100.0|9.0|9|1.0|good
|repairs|||||1220.0|2.0||1.0|bad
720.0|used-car||9|single-male|2.0|30.0|9.0|management|9.0|good
||518.0|four-years||9.0||1.0|skilled|1.0|good
||2759.0|||9.0|||9|1.0|good
|||9||4.0|35.0|9.0|||good
|9||seven-years|single-male|3.0|2480.0|||9.0|bad
|||one-year|female-divorced||||management|1.0|good
11.0|||9|single-male||2880.0||skilled||good
|||9|9||35.0|9.0||9.0|bad
120.0||6860.0|9|female-divorced|1.0|1080.0||skilled|9.0|good
|radio-tv|4594.0||single-male|||||1.0|good
||289600.0||||1480.0|||2.0|good
-300.0|9||one-year|||||skilled|1.0|good
12.0|9|3017.0||female-divorced|1.0|34.0|1.0|9|1.0|good
|retraining|-15080.0|||||9.0|||good
720.0|business|156000.0|seven-years|single-male|9.0||9.0|||good
24.0|used-car|2924.0|9||||9.0|9||good
960.0|9||one-year|female-divorced||||||bad
|9|-144760.0|9||||2.0|9|2.0|good
||||9||||skilled||good
24.0||4679.0||9||||9|1.0|good
24.0|radio-tv|3092.0||married-male||22.0|1.0||9.0|bad
6.0|education|448.0|||4.0|||skilled||bad
9.0|||four-years|9|9.0|2240.0|9.0|||bad
|||||9.0|36.0||9|9.0|good
720.0|9|-24900.0|||2.0||||9.0|bad
|9|3114.0|one-year|female-divorced|4.0|||skilled||bad
39.0|used-car|2569.0|four-years||9.0|||||good
24.0|radio-tv|5152.0||||500.0||||good
|business|||single-male|4.0|3120.0|1.0|9|1.0|good
15.0|furniture|59120.0||||880.0|9.0|||good
-240.0|9|3573.0|||9.0||1.0|unskilled-resident||good
24.0|||one-year||1.0|26.0|9.0||9.0|good
30.0||-72440.0||9||-1140.0||||good
15.0|furniture||seven-years|female-divorced|2.0||9.0|9||good
-240.0|||||4.0|-880.0|1.0|||good
|new-car|48360.0|9|9|4.0|||||bad
||3077.0|||||1.0|9|9.0|good
||3757.0||9||4960.0|9.0|skilled||good
|9|1418.0|four-years|single-male|2.0|||9||good
480.0||3518.0|||3.0||1.0|9||good
||||single-male|2.0|||9|1.0|good
||8318.0||female-divorced||3360.0|9.0|management||bad
120.0||1237.0|four-years|female-divorced|1.0|-540.0|9.0|9|1.0|good
6.0|||9||4.0|||||good
|9||||9.0|39.0|9.0||9.0|good
480.0||119840.0|four-years|married-male|4.0|20.0|1.0|||bad
|furniture||one-year||||1.0||1.0|bad
|||9||9.0|||skilled|1.0|good
18.0||1301.0|9||9.0|||unskilled-resident||good
|||over-seven|9|||||2.0|good
960.0|||||1.0|27.0|9.0|||bad
36.0|used-car||||4.0||9.0||2.0|good
||45040.0|over-seven||9.0|49.0||||good
24.0|9|1216.0||||||||bad
960.0|||9|9||480.0||||bad
10.0||26180.0||||27.0|1.0||1.0|bad
15.0||2360.0|9|9|2.0|||9||good
||||single-male||||management|9.0|bad
|9|1413.0|9|married-male|2.0|||skilled||good
|used-car||over-seven||2.0|45.0|9.0||9.0|good
|new-car||seven-years|single-male|2.0|520.0||skilled|1.0|bad
|9|-93720.0|||2.0||9.0|||good
||2687.0||single-male|||1.0|||good
|||four-years|||20.0|9.0|9||good
960.0||45100.0|one-year||||1.0|||good
6.0|||9|female-divorced||2960.0|2.0||9.0|good
|9|1361.0||9||-800.0|1.0|unskilled-resident||good
2880.0||7127.0||female-divorced|4.0|-460.0|9.0|skilled|9.0|bad
|new-car|1203.0||||43.0|9.0|skilled||good
|9|28000.0|over-seven|||||9|9.0|good
24.0|||over-seven|single-male||||skilled||good
18.0||3190.0||||24.0|9.0|||bad
|||9|single-male||53.0||||bad
24.0|used-car||seven-years|female-divorced|9.0|23.0|1.0|||good
18.0|radio-tv||||4.0|26.0||||good
|used-car||one-year|9|9.0|2400.0|2.0||1.0|good
15.0|education||four-years|9||||skilled||good
4.0|radio-tv|1503.0|seven-years||1.0|42.0|9.0|||good
|radio-tv|2302.0|four-years|9|9.0|31.0|||9.0|bad
|new-car|13240.0||9|4.0||9.0|||good
||||single-male||||skilled||good
|||four-years|female-divorced|9.0|2240.0||skilled|9.0|bad
-240.0|9|120240.0|9|9||||||good
480.0|9||||9.0||9.0||1.0|good
24.0||3105.0||9|2.0|25.0|2.0|||good
|9|||||33.0||9|9.0|bad
120.0|9|||female-divorced|9.0||9.0|9||good
|9|||9|9.0|37.0|9.0|9||good
48.0||-155260.0|9|single-male|||1.0|management||bad
360.0|9|3049.0||||45.0||unskilled-resident|9.0|good
12.0|radio-tv|122720.0||||23.0||||bad
24.0||2032.0|over-seven|||60.0|9.0||9.0|good
|||||4.0|||9|1.0|bad
||114560.0||single-male|1.0|1360.0|1.0|unskilled-resident||bad
12.0|new-car||9||4.0||2.0|unskilled-resident||good
24.0|new-car|1333.0|unemployed|single-male|9.0|||skilled||bad
24.0||-40440.0|four-years|9||740.0|1.0|9||good
||1552.0||||32.0||||good
|radio-tv|626.0|four-years|9||24.0|9.0|||bad
|used-car||seven-years|single-male||||||good
||19920.0|seven-years|female-divorced|9.0||2.0|skilled||good
||||9||45.0||||good
|||seven-years|9||34.0||skilled|1.0|bad
12.0|new-car|||||||||good
9.0|education|||9|||||9.0|good
12.0|||one-year||||1.0|||bad
||45560.0||female-divorced|3.0||2.0|skilled||bad
||-100060.0|||||2.0|9|9.0|bad
960.0||3552.0|9||4.0|27.0|1.0||9.0|bad
720.0||||9|9.0|31.0|2.0|unskilled-resident||bad
||||single-male||49.0|1.0|9||good
||-30920.0|9|||24.0|||9.0|bad
6.0||683.0|one-year|||29.0|1.0|skilled|1.0|good
36.0||||9||||||bad
|9||9|||37.0|9.0|9||good
|9||seven-years||||2.0|skilled|1.0|good
||27440.0|seven-years||||1.0|skilled|1.0|bad
24.0|9|2578.0|9|single-male|||1.0|9|9.0|good
48.0|||||||||2.0|good
