Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
18.0|used-car|-84450.0||single-male||-775.0|1.0|9|1.0|good
36.0||2225.0||||57.0|2.0|9||bad
150.0|new-car|19575.0|9|single-male|9.0|||||good
12.0|radio-tv|646800.0|9||||9.0||9.0|bad
900.0|||||||2.0|skilled|9.0|good
1800.0|new-car||over-seven|female-divorced|2.0|23.0|9.0|||good
|furniture|6229.0|one-year|9|4.0|23.0|||1.0|bad
9.0||34775.0|9|married-male|||||1.0|good
-375.0|||||9.0||2.0||9.0|good
36.0||1953.0||9||-1525.0|9.0||9.0|bad
||14421.0|four-years|||25.0||9||bad
24.0|radio-tv|79525.0||female-divorced||1300.0||skilled|9.0|good
|repairs|259500.0||single-male|9.0|||9|9.0|good
||108550.0|one-year|female-divorced||29.0|1.0|||good
|9||four-years|married-male|1.0|-550.0|9.0|||good
-900.0|9|45475.0|four-years|single-male|4.0|37.0||skilled|1.0|bad
36.0|radio-tv||four-years|9|9.0||1.0|9|1.0|good
36.0|used-car||four-years||2.0|30.0||9||good
|radio-tv|730.0||single-male|9.0|46.0|9.0|unskilled-resident|1.0|good
8.0||1164.0||||-1275.0|2.0|9|2.0|good
42.0|9|5954.0|seven-years||9.0|-1025.0|||9.0|good
3600.0|education||9|single-male|4.0|40.0|1.0||9.0|bad
12.0|used-car|1526.0|over-seven||4.0||9.0|9|9.0|good
|radio-tv||one-year|single-male|3.0|34.0|9.0|9||bad
||4771.0|seven-years|single-male||||skilled|1.0|good
54.0|used-car|9436.0|9|single-male|||9.0|unskilled-resident|9.0|good
30.0||||married-male|9.0|22.0|9.0|9|9.0|good
2400.0|radio-tv|5943.0|9|female-divorced|1.0|||9|1.0|bad
|radio-tv|1213.0||9|9.0|47.0||9||good
||1568.0||||24.0|9.0|9|9.0|good
|others|||||58.0|1.0||9.0|good
10.0|radio-tv|2315.0||||52.0|1.0||1.0|good
-300.0|||||||||1.0|good
450.0||64750.0|one-year|female-divorced||27.0|9.0|||good
||12612.0|||4.0|4700.0|9.0|skilled|2.0|bad
18.0|new-car|56225.0|seven-years|single-male||30.0|1.0|||good
|9|||9||||skilled|1.0|bad
|radio-tv|30900.0|||4.0|||skilled|1.0|good
-300.0|9||over-seven||3.0|54.0|1.0|9|1.0|good
|||9|9|9.0||1.0|unskilled-resident||bad
|9|3617.0|over-seven|single-male|||2.0|skilled|1.0|good
||-32950.0|9|9||-1350.0|9.0|skilled|1.0|good
54.0||15945.0|one-year|single-male|9.0|58.0|9.0|9||bad
12.0|||seven-years|9|||1.0|||good
-450.0|9||four-years||4.0|-850.0||skilled||good
900.0|||9||4.0||1.0||9.0|good
20.0|9|-176425.0||9||36.0|2.0|||good
24.0||1469.0|||9.0|41.0||unskilled-resident||good
|radio-tv|2323.0|seven-years|single-male||2400.0|1.0|skilled|1.0|good
6.0||932.0|four-years|female-divorced|9.0|24.0||||good
|furniture|1919.0|seven-years||3.0||1.0|||good
12.0|used-car|244500.0|one-year||4.0|26.0|9.0|9||good
24.0|9||four-years|single-male|3.0||||9.0|bad
18.0||||single-male|4.0||9.0|management||bad
12.0|9||9|9|9.0|32.0||skilled||good
||7721.0|9|9|2.0|30.0|1.0||1.0|good
700.0|9||9|married-male|2.0|35.0|9.0|skilled||good
6.0||1449.0|9|male-divorced||31.0||skilled|9.0|good
15.0|education|9800.0|9|female-divorced|4.0|23.0||skilled|1.0|good
-450.0||||single-male|3.0||1.0||1.0|good
|new-car|196375.0|9|female-divorced|9.0|||skilled||bad
-300.0||||9|1.0|35.0||skilled||good
||3578.0|9||1.0|47.0||skilled|1.0|good
42.0|radio-tv|358700.0|9|9|9.0||9.0||1.0|bad
1000.0|9|||9|9.0||2.0||9.0|good
33.0||214050.0|four-years||9.0|23.0|2.0||9.0|bad
1200.0||||9|3.0|||management||good
21.0|radio-tv|1835.0|four-years|female-divorced||1250.0|2.0|skilled||bad
|used-car|3868.0|over-seven||9.0|41.0|2.0|management||good
-300.0||||||24.0|1.0|9||good
10.0|new-car|781.0|9|single-male|4.0||2.0|skilled|9.0|good
18.0|||||||1.0|9||bad
|new-car||9||||2.0||9.0|good
600.0||17525.0||9|2.0|||9|1.0|good
||-15975.0|9|single-male|9.0|30.0||9||bad
12.0||-46500.0|unemployed|single-male||850.0|2.0|management|1.0|good
|9|3499.0|four-years||9.0|||skilled|9.0|bad
48.0|||seven-years|female-divorced|2.0|24.0|1.0|skilled||good
36.0|education|688700.0|four-years||9.0|29.0|9.0||1.0|bad
15.0|9|67700.0|one-year|single-male||||unskilled-resident|1.0|good
|9|||single-male|9.0|2350.0|2.0||1.0|good
||507200.0||9|9.0|2100.0||skilled|9.0|good
|9|31000.0|over-seven||9.0||9.0|skilled|9.0|good
|9|8613.0||single-male|9.0|-675.0||9||good
12.0||766.0|four-years|single-male||66.0|9.0|unskilled-resident|1.0|bad
750.0|9|2728.0|seven-years||2.0|35.0|3.0||9.0|good
|radio-tv||9|||44.0|9.0|unskilled-resident|1.0|good
6.0|||9|9||27.0|9.0|unemployed-non-resident||good
|9|4795.0|9|female-divorced||30.0|1.0||1.0|good
||3416.0||single-male|9.0|27.0|1.0||1.0|good
18.0|||four-years|single-male||2200.0|1.0|9||bad
21.0|furniture|228800.0|||4.0|-575.0|1.0|||good
|||seven-years|9|9.0|||||good
150.0|new-car||||||2.0|||good
12.0|9|682.0|seven-years|female-divorced|9.0||2.0||1.0|good
36.0|furniture||four-years|single-male|2.0|||||good
|9||9|9||46.0|9.0|skilled|1.0|good
150.0|9|1346.0|over-seven|single-male|||||2.0|good
10.0|radio-tv|1924.0||||-950.0|1.0|skilled||good
36.0|radio-tv|5848.0|four-years|single-male||2400.0|||1.0|good
600.0|used-car|||female-divorced|4.0|29.0|1.0|skilled||good
600.0|business|||||36.0||||good
|furniture|||9||500.0|1.0|9||bad
|9|||9||48.0||skilled||good
12.0|||over-seven|9|||1.0|9|1.0|good
|9|3512.0||single-male|9.0|1900.0||||good
|radio-tv|1898.0|||2.0|||unskilled-resident||good
2400.0|9||over-seven||4.0|3600.0|1.0|skilled|2.0|good
|new-car|||9||30.0||||good
15.0|domestic-app|1262.0|seven-years||3.0|36.0||skilled|1.0|good
500.0|new-car|7308.0||||-1750.0||9||good
|new-car|90900.0|over-seven|9|9.0||9.0|9||good
|9||9|||-800.0|||1.0|good
|furniture|1131.0|9|||||skilled||bad
-275.0|9|78850.0|9||1.0||1.0|||good
24.0|furniture|3972.0|9|female-divorced|9.0|1250.0||9|9.0|good
600.0|9|||9||775.0|9.0|skilled||bad
|9||over-seven|9|||9.0|9||bad
12.0|furniture||four-years|9|9.0|2600.0||skilled||good
1200.0||||||34.0|1.0||9.0|bad
|radio-tv|||||1650.0||9|1.0|good
525.0|education|170700.0||single-male|||2.0|skilled||bad
||7485.0||female-divorced|||||1.0|bad
12.0||2577.0|four-years|male-divorced|||9.0|||good
6.0||338.0||single-male|4.0|1300.0|9.0|||good
12.0|radio-tv|1963.0|9||2.0|||management||good
21.0|9|571.0|over-seven|9||-1625.0|2.0|skilled|1.0|good
36.0|business||one-year|male-divorced|||9.0|||bad
36.0||222750.0|9|male-divorced|2.0|||management||bad
|||9||9.0|2000.0|2.0|unskilled-resident|2.0|bad
24.0|furniture|3777.0|four-years|single-male||50.0||skilled|1.0|good
|new-car||over-seven||9.0||9.0|skilled||bad
-375.0|||four-years|9|2.0|31.0||skilled|9.0|good
-225.0||5129.0|over-seven||||1.0||9.0|bad
||1175.0||9|3.0|68.0||9|1.0|good
|||seven-years||9.0|1000.0|9.0|skilled|9.0|bad
-450.0|furniture|3244.0|9|female-divorced|9.0|33.0|9.0||1.0|good
|9|4591.0|||3.0|54.0||management|9.0|bad
48.0|business|-96100.0|seven-years||9.0|34.0||unskilled-resident|2.0|bad
|business|3915.0|||9.0|36.0|1.0||2.0|bad
6.0|radio-tv|52700.0||married-male||725.0||skilled||good
45.0|radio-tv|-75775.0|four-years|9|4.0|21.0|||9.0|bad
|||9|female-divorced|3.0||2.0|9||bad
6.0|radio-tv|34550.0||9||700.0|2.0|9||good
|||9|9|9.0|1350.0|4.0|9||bad
-600.0||138000.0|over-seven|||36.0|1.0|||good
-450.0|furniture|4297.0|||9.0|40.0||9||bad
|education|936.0|||2.0||9.0|skilled|1.0|good
|new-car|1168.0|9|married-male|||1.0|9||good
|9||seven-years|||26.0||skilled||good
600.0|9|902.0|seven-years|||2100.0||skilled||bad
300.0|||over-seven|9|1.0||9.0|9||good
|used-car|10623.0|9|||38.0|3.0|9|9.0|good
-300.0|||over-seven|||43.0||skilled||good
12.0|domestic-app|||single-male|||9.0|skilled||good
24.0||656800.0||married-male|||1.0||1.0|good
12.0||1413.0|seven-years||9.0|55.0|1.0|skilled|9.0|good
9.0|9|3074.0|four-years|||1650.0|9.0|skilled||good
|9|3835.0||9||45.0|9.0|unskilled-resident|1.0|good
27.0|9|||single-male|9.0|5000.0||9|1.0|bad
30.0|business|1908.0|over-seven|single-male|4.0||1.0|management|1.0|bad
||3342.0|over-seven|single-male|9.0||9.0||9.0|good
|9|932.0|9|9|3.0|||9|1.0|good
18.0|9|3104.0|9|single-male|9.0||||1.0|good
36.0|9|3913.0|||9.0|23.0|1.0|9||good
|||9|9|2.0|24.0||||good
10.0|9|1364.0|four-years|female-divorced||||skilled|1.0|good
12.0|radio-tv|15625.0|one-year|9|9.0||||9.0|good
12.0||1200.0||9|||||1.0|good
12.0|9|17675.0|four-years|single-male|||||9.0|good
24.0|9|2978.0|four-years|9||32.0|9.0|skilled||good
|used-car||four-years|single-male|9.0|30.0|1.0|||good
3600.0|repairs|2613.0|||||9.0|||good
48.0||||||||||bad
12.0|furniture|7865.0||9||53.0|1.0|management|1.0|bad
9.0|||seven-years|9|9.0|-550.0|1.0|skilled||bad
|9|3149.0|9|9|9.0|-550.0|1.0|9|9.0|good
-900.0||4210.0|four-years||2.0|||skilled|9.0|bad
9.0||2507.0|9|9|4.0|51.0|1.0|9|1.0|good
12.0|radio-tv|-53525.0|||||1.0|||good
-450.0||866.0|four-years||9.0||1.0|9|1.0|good
4.0||1544.0|seven-years||9.0|42.0||9||good
||91150.0|9||||||9.0|bad
6.0||-363875.0||single-male|9.0|23.0||9|1.0|bad
21.0|business||9|male-divorced||61.0||9|1.0|bad
-300.0|radio-tv|||9|2.0|35.0|9.0||1.0|good
3000.0|radio-tv|||9||||skilled||good
|new-car||9|female-divorced||725.0|9.0|9|1.0|bad
||||single-male|2.0|51.0||||good
||4605.0||9||2400.0|2.0|9|2.0|bad
||1185.0|9||2.0|-675.0|2.0|||good
12.0|9|3447.0|four-years|female-divorced|9.0||1.0|unskilled-resident|2.0|good
24.0|business|62900.0||||25.0|||1.0|good
600.0|||9|single-male|9.0|52.0||skilled|1.0|good
150.0|new-car||four-years||1.0|||||good
24.0|furniture|1925.0|four-years||2.0|26.0|9.0||1.0|good
18.0|||||9.0|22.0|1.0||9.0|bad
||666.0|9|female-divorced|||9.0|||good
-300.0|9|2251.0|9|9|2.0|4600.0|1.0|unskilled-resident||good
||2150.0|9|9|||1.0|skilled||bad
24.0||103775.0|9|||35.0||9|1.0|good
|9|2030.0||single-male|||1.0|||good
|radio-tv||four-years|9||-675.0||unskilled-resident||good
24.0|radio-tv|268400.0|four-years||2.0|35.0|9.0|||good
|radio-tv|2149.0||male-divorced|9.0||1.0|9|1.0|bad
||3812.0|one-year|female-divorced|9.0|-575.0|9.0||9.0|good
-275.0|radio-tv|||female-divorced|9.0||3.0||1.0|good
|furniture|1657.0|four-years|||2700.0|9.0||1.0|good
|radio-tv|160300.0|||4.0|2750.0|1.0|||good
450.0||||single-male|4.0||||9.0|good
600.0|education|||female-divorced||57.0|3.0|||good
|9||9|single-male|4.0|-800.0||9||good
375.0|||over-seven||3.0|925.0|1.0|9||bad
-900.0|9||over-seven|9|9.0||2.0||1.0|good
|radio-tv||one-year||3.0|1900.0|9.0|||good
|9|8978.0|9|9|9.0|-1125.0|1.0|management|9.0|bad
-600.0|radio-tv|999.0||single-male|2.0|2500.0||||good
1800.0|9|||||32.0|1.0||9.0|good
12.0|9|1402.0|9||4.0|37.0|9.0|9||good
4800.0||-304225.0|9||4.0||1.0||1.0|good
48.0||76500.0||single-male|4.0|28.0|9.0|skilled|9.0|bad
||-299950.0||male-divorced|1.0|||9|1.0|bad
900.0|9|-67425.0||||3200.0|||2.0|good
18.0||2404.0||female-divorced|9.0||2.0|skilled|1.0|good
||126200.0|9|9|9.0|49.0||unskilled-resident|1.0|good
6.0||230550.0||female-divorced||32.0||9|9.0|bad
600.0|radio-tv|||single-male|9.0||1.0|management||good
|used-car|3368.0|over-seven|single-male||||skilled|9.0|good
1200.0||1574.0|9|single-male|||1.0||9.0|good
|radio-tv|1445.0|seven-years|9|4.0|49.0|1.0|||good
375.0||1520.0||single-male|9.0|6300.0|9.0||1.0|good
24.0|new-car||one-year||2.0||1.0|skilled|9.0|good
-1175.0|new-car|10722.0|one-year||1.0|35.0|9.0||1.0|good
|9||||||9.0|skilled||good
2400.0|others|189550.0|9|||31.0||||good
300.0||1092.0|||4.0|2450.0|2.0||1.0|good
|radio-tv|||married-male|4.0||9.0||1.0|bad
|business|1076.0|||2.0|26.0|||1.0|good
|||one-year|married-male|||1.0||1.0|bad
600.0||6419.0|over-seven|female-divorced||44.0|9.0|9|9.0|good
|9|239800.0|over-seven||9.0|56.0|1.0|skilled||good
48.0|business|||male-divorced||4600.0||9||good
48.0|||one-year|9|9.0|26.0||||bad
12.0|9|4675.0|one-year||9.0|||||good
1000.0|9|128700.0||||45.0|1.0||1.0|good
900.0|furniture||||4.0|43.0|||1.0|good
2100.0|furniture|||9||-800.0|9.0|skilled|1.0|good
|||||4.0||||1.0|good
36.0|radio-tv||four-years|||42.0|1.0||1.0|bad
24.0|9||seven-years|single-male|2.0||9.0|unskilled-resident|2.0|bad
10.0||||9||49.0|2.0|||good
||||single-male|9.0|44.0|||9.0|bad
6.0|9||9||9.0|33.0||||good
1500.0|used-car|||9||24.0|1.0|9|1.0|good
12.0||||married-male||3300.0|9.0|9|9.0|bad
8.0|furniture|123700.0||9|9.0|||skilled|9.0|bad
9.0|9||four-years|married-male|4.0|2200.0||unskilled-resident|1.0|good
||5381.0|||4.0|40.0|1.0|unemployed-non-resident|1.0|good
|9|5511.0|9||1.0|25.0|1.0|9||good
||3749.0|9||9.0||9.0|9|1.0|good
1200.0||||9|3.0|||||bad
400.0|||9|single-male||29.0|9.0|unskilled-resident|2.0|good
|||9|single-male|9.0|31.0|9.0|9||bad
12.0|furniture|708.0|9|single-male|9.0|||||good
600.0|furniture|4351.0|||4.0|||unskilled-resident||good
|9||four-years|single-male|||9.0|skilled||good
|furniture|3643.0||female-divorced|9.0|27.0||unskilled-resident|9.0|good
1500.0|||unemployed||9.0|2800.0|9.0||1.0|bad
24.0||1938.0||||32.0||9|1.0|bad
|used-car||9|||1700.0||management|1.0|good
1800.0||2659.0|four-years|||28.0|1.0|skilled|1.0|good
|new-car||four-years||||9.0|skilled||good
|9|3398.0|9|9|9.0|975.0|2.0|unskilled-resident|1.0|good
|9||9|9|4.0|-1225.0|1.0|9|9.0|good
24.0|new-car|1525.0|seven-years|9|3.0|34.0|1.0|9|9.0|good
36.0||223650.0||9||3100.0|1.0|skilled|1.0|good
||1068.0|9|single-male||1400.0||||good
600.0|used-car|661500.0|unemployed|||75.0|2.0|management||good
||1864.0||9||30.0||skilled||bad
60.0|9|7408.0|one-year||9.0|||management|9.0|bad
|used-car|11590.0|four-years|female-divorced|9.0|24.0||unskilled-resident|9.0|bad
24.0|||9|single-male|9.0|23.0|2.0|||bad
600.0||169200.0||male-divorced|4.0|44.0|1.0|9|9.0|bad
|radio-tv|210100.0|one-year|female-divorced|9.0||9.0|unskilled-resident||good
||127500.0||9||||skilled|9.0|bad
24.0|9|||single-male|9.0|2800.0|9.0|skilled||good
500.0|furniture||||2.0|31.0||9|1.0|good
2400.0||5743.0|9||4.0||9.0|skilled|1.0|good
21.0|furniture||9|female-divorced|4.0||1.0|unskilled-resident||good
|9|||married-male|9.0||1.0|skilled|1.0|good
18.0|||over-seven||1.0|33.0|||9.0|good
10.0|new-car|3949.0||single-male|1.0||9.0|unskilled-resident|9.0|good
375.0|radio-tv|36475.0|four-years|female-divorced|9.0|43.0|||9.0|good
1300.0|radio-tv||one-year|9|9.0|||9|1.0|good
||-93950.0||female-divorced|4.0|||9|1.0|good
6.0|business|43575.0|9|9|2.0||2.0|unskilled-resident|1.0|good
9.0|9|28400.0||single-male|||2.0|9||bad
9.0|domestic-app|123600.0|9|female-divorced|4.0|1150.0|1.0|skilled|9.0|good
|furniture|47950.0|four-years|9|2.0||1.0|skilled|9.0|bad
18.0|9|322900.0|||4.0|38.0|1.0|management||good
1200.0|||9||9.0|||skilled|9.0|bad
250.0|education|727.0||single-male|||1.0||1.0|good
-600.0|9|31150.0|||2.0|||unskilled-resident|9.0|bad
12.0|9|2331.0|||9.0|1225.0|1.0||9.0|good
900.0||4463.0|9||2.0|26.0|2.0|9|9.0|bad
||19400.0|9|||||skilled|9.0|good
|9|2406.0||female-divorced||23.0||skilled|1.0|bad
|||9||4.0|-1525.0|9.0|||good
|radio-tv||9|9|9.0|1850.0|1.0||1.0|good
|9|2247.0||female-divorced||900.0|2.0|||good
6.0|furniture|||9|||1.0||1.0|good
18.0|9|-61825.0|||1.0|25.0||9|1.0|bad
||1542.0||||3600.0|9.0|9||good
1800.0|used-car|192500.0|9|single-male|9.0|27.0||skilled||good
||3650.0|9|female-divorced|4.0|||9|1.0|good
36.0|9|3446.0|over-seven|||42.0||||bad
-450.0||3001.0||9|4.0||||9.0|good
3600.0|9|153950.0||9|4.0||9.0|skilled|9.0|good
18.0|9||over-seven|single-male|4.0||9.0|skilled|1.0|good
10.0|||one-year||3.0|23.0|2.0|9|9.0|good
3000.0|new-car|13756.0|9|single-male|4.0|3150.0|9.0|management|1.0|good
60.0|others|14782.0|over-seven|female-divorced||60.0||management||bad
|business|768500.0|seven-years|female-divorced|4.0|1850.0||skilled|1.0|bad
18.0|radio-tv||unemployed|married-male|3.0|||skilled||good
7.0|radio-tv||over-seven||||1.0||1.0|good
36.0|new-car|14318.0||||||management|1.0|bad
6.0||9050.0|||4.0||2.0|9||good
500.0|furniture|||single-male|4.0|39.0|1.0||1.0|good
18.0|9||9|9|9.0|||9||bad
||1283.0|||4.0||1.0|9||good
|new-car|||single-male|1.0|-650.0||skilled||good
30.0|9|213600.0|four-years||||9.0|unskilled-resident||good
|radio-tv|55950.0|||1.0|25.0|9.0||1.0|good
900.0|radio-tv|-28150.0|||2.0|-525.0||skilled|9.0|good
450.0|9||unemployed|single-male|9.0||2.0|||good
-375.0|business|2326.0|four-years|9||27.0|1.0|skilled|1.0|good
900.0||1449.0|seven-years|||27.0|2.0|||good
18.0|||four-years||2.0|750.0||management|1.0|good
300.0|||9|female-divorced|9.0|19.0||9|1.0|good
-900.0|9||seven-years|9|9.0||1.0|management|9.0|good
|radio-tv|48925.0||9|4.0||9.0|skilled||good
|furniture|2406.0|9|9|3.0|||9|1.0|good
39.0|education|||9||32.0|||9.0|good
1200.0|9|128900.0|9|9||5500.0|||9.0|good
-900.0|furniture||9|9||4600.0|||9.0|good
12.0|||over-seven||1.0|-1150.0|2.0|skilled||bad
|radio-tv|-37900.0||female-divorced|||9.0|unskilled-resident|9.0|good
-450.0||1473.0|9|9||||9|9.0|good
450.0||1887.0||9|4.0|28.0|2.0|skilled||good
||432400.0|9||9.0|27.0|2.0||1.0|bad
||||||1350.0|||1.0|good
18.0|new-car||9|9|9.0|4300.0|1.0|skilled|2.0|good
|9||9||9.0||9.0|||bad
-600.0|||||4.0|43.0|2.0|skilled|2.0|good
15.0|||one-year|9||27.0|1.0|||good
24.0|radio-tv|3235.0||||650.0|||1.0|good
12.0|new-car|-23475.0|9|married-male||28.0|3.0||1.0|bad
|radio-tv||9|9||20.0|9.0|||good
||7253.0|seven-years|9|2.0|35.0||management|1.0|good
|||unemployed||2.0||9.0|9|9.0|bad
|9|1597.0|four-years|9|2.0|2000.0||9||good
-600.0|9||four-years|female-divorced|2.0|35.0|||9.0|bad
||292100.0|over-seven|single-male|2.0|35.0|2.0|skilled|2.0|good
600.0|new-car|2579.0|one-year|single-male|9.0|33.0|1.0|||bad
18.0||8471.0||female-divorced||23.0|9.0|skilled|9.0|good
||69550.0|9||2.0|31.0|1.0|9||good
18.0||52100.0|four-years|female-divorced|2.0|||skilled||bad
15.0||||female-divorced|3.0|-500.0||||good
-300.0|used-car|2028.0||single-male|2.0|30.0|||1.0|good
12.0|new-car|958.0||single-male|3.0||2.0|||good
|furniture|79550.0|seven-years|||34.0||9|1.0|good
|9|2762.0||||25.0|1.0||9.0|bad
900.0||69475.0||9|3.0||9.0||1.0|good
28.0||2743.0|over-seven||9.0|||9|9.0|good
18.0||57450.0||||||||good
225.0||||9|9.0|1000.0|9.0|||good
|repairs|59500.0||9|9.0|-1375.0|3.0||2.0|bad
5.0|business|3448.0||single-male||-1850.0||unskilled-resident|9.0|good
24.0|others|||single-male||29.0||management|9.0|bad
150.0|9|||9|||||1.0|good
1200.0||2058.0|four-years||2.0|1650.0|9.0||1.0|good
||||||25.0|9.0|||good
||1484.0|9|married-male|1.0||9.0|skilled|9.0|bad
6.0||||married-male|9.0|||unskilled-resident|1.0|good
24.0||||||925.0||9|1.0|good
1050.0|||unemployed||9.0|65.0|9.0|unemployed-non-resident||good
12.0|business||9|female-divorced|9.0|-650.0|9.0|9|1.0|bad
300.0|||over-seven||9.0|39.0|||9.0|good
|9||four-years||9.0|30.0||9|9.0|good
||||single-male|9.0|725.0||9|1.0|good
12.0||-17975.0|||9.0|41.0|9.0||9.0|bad
48.0|9|5096.0|9|female-divorced||750.0|1.0|9||bad
|education|124400.0|9|female-divorced||||9|1.0|good
900.0|new-car||one-year||9.0|34.0||||bad
7.0|radio-tv|257600.0|four-years||2.0||9.0||1.0|good
1200.0||35600.0||||55.0|1.0||1.0|good
|9|1512.0|four-years|9||||9|9.0|bad
|9|11054.0|four-years||2.0|30.0|9.0||1.0|good
6.0|radio-tv||||1.0|29.0|1.0||9.0|good
12.0|9|68975.0|over-seven||9.0|34.0|2.0||1.0|good
||||9||||9||good
|||seven-years|single-male||1550.0|9.0|||bad
|used-car||9|9|1.0|||management|1.0|good
||||9||||skilled||good
|9||9||4.0|-875.0|1.0|9|1.0|bad
300.0|domestic-app|343.0|one-year|9|1.0|27.0|9.0|skilled|9.0|good
1800.0||||9|2.0|32.0|9.0|skilled||good
36.0||90500.0||9|2.0||1.0||9.0|good
15.0|new-car|1721.0||||3600.0|||9.0|good
300.0||3017.0|||||1.0|||good
||754.0|over-seven|single-male|4.0|1900.0||skilled|9.0|good
18.0|business||seven-years|single-male||3400.0|2.0|skilled||good
2400.0|used-car||9|single-male|4.0|63.0|9.0|9||good
||165900.0|||9.0||9.0|unskilled-resident||bad
|9|7238.0|9|9|||9.0|skilled||good
33.0|9||||2.0|26.0|2.0|||good
||467900.0||single-male|9.0|-875.0|||9.0|good
24.0|radio-tv|-77300.0|one-year|||22.0|1.0|9|9.0|bad
|education|448.0||female-divorced|||9.0|skilled||bad
||654.0||9|3.0|-700.0||9|1.0|bad
6.0||1238.0||single-male|||1.0|management|9.0|good
|||||2.0||1.0|skilled|9.0|bad
18.0||||||-650.0|9.0|skilled|1.0|bad
|used-car|2569.0|||4.0|600.0||9|1.0|good
|9||seven-years|9||||skilled||good
12.0|business|1037.0|9||9.0|975.0||unskilled-resident|9.0|good
||||9|9.0|-1100.0|9.0|skilled||good
300.0||3573.0|four-years|female-divorced|9.0|1150.0||||good
|new-car|1201.0|one-year|single-male|1.0|650.0||||good
30.0|furniture|||female-divorced||57.0|2.0|skilled|1.0|good
1500.0|9|960.0|seven-years|female-divorced|2.0|30.0|2.0||1.0|good
12.0|new-car|1163.0|four-years|single-male||-1100.0||9|9.0|good
6.0|9|1209.0|unemployed|||47.0|1.0||9.0|bad
600.0||153850.0|four-years||4.0||||9.0|good
24.0|new-car||over-seven||9.0|62.0|1.0||1.0|good
10.0|new-car||four-years||9.0|1750.0||unskilled-resident||good
300.0|9|87950.0|||9.0|-650.0|1.0|||good
12.0||||9||26.0|2.0|skilled|1.0|good
27.0|9|||female-divorced|||||9.0|bad
6.0||1237.0||female-divorced||27.0||||good
|radio-tv||||4.0|38.0|1.0|skilled||good
|new-car|212200.0|9|||3900.0|2.0||2.0|good
||2996.0|9|married-male|4.0|1000.0||||bad
