Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
11.0||722800.0|four-years|single-male||39.0|2.0|unskilled-resident|1.0|good
12.0|radio-tv|2073.0||female-divorced|9.0|28.0|1.0|skilled|9.0|good
|furniture|-58325.0|one-year|single-male||29.0||unskilled-resident|1.0|good
1350.0|used-car||over-seven||2.0|30.0|9.0|management|9.0|good
600.0|radio-tv|31550.0|four-years|single-male|2.0|25.0|1.0|9|1.0|good
18.0|used-car|3378.0|four-years||||1.0|skilled|1.0|good
|new-car|222500.0|over-seven|single-male|4.0||9.0|skilled|1.0|bad
|9|783.0|9||2.0|26.0|1.0||2.0|good
12.0|9|6468.0|unemployed|9||2600.0||management|9.0|bad
36.0|radio-tv|9566.0|four-years|female-divorced||31.0|2.0|skilled||good
|new-car||9|9|2.0|23.0|||9.0|good
|furniture|6229.0|one-year|female-divorced|4.0||2.0|||bad
900.0|business|1391.0|9|married-male|1.0|27.0|1.0|9|1.0|good
15.0|radio-tv|1537.0|over-seven|single-male||||skilled|1.0|good
36.0|business|1953.0|over-seven|single-male||61.0|1.0|management||bad
|business|14421.0|9|single-male|2.0|25.0|1.0|skilled|9.0|bad
24.0|radio-tv|3181.0|one-year|9|4.0|650.0|1.0|skilled||good
27.0|repairs|519000.0|over-seven|9|4.0|-1200.0|9.0|9||good
|radio-tv|2171.0|one-year|female-divorced|||1.0|skilled|1.0|good
12.0|||four-years||1.0|22.0|9.0|skilled|9.0|good
36.0|education|1819.0||9|4.0|37.0||skilled|1.0|bad
36.0|radio-tv|2394.0|four-years|female-divorced|4.0|625.0||skilled|1.0|good
36.0|||four-years||2.0|30.0|1.0|skilled|1.0|good
700.0|radio-tv|730.0|over-seven|9|9.0|46.0|2.0|9|1.0|good
8.0|9|1164.0|9|single-male|4.0|51.0|||2.0|good
42.0|business|5954.0|seven-years|female-divorced|9.0|||unskilled-resident|1.0|good
36.0|9|1977.0|over-seven|single-male|||9.0|9|1.0|bad
12.0|used-car||over-seven|single-male|4.0|66.0|2.0|management|1.0|good
2100.0||3965.0|one-year||3.0|34.0|1.0|9||bad
11.0|radio-tv|4771.0||single-male|9.0|5100.0|1.0||1.0|good
1350.0|used-car|471800.0|9|9|2.0|39.0|1.0|unskilled-resident|9.0|good
|furniture|3832.0||married-male||22.0||skilled|1.0|good
-600.0|radio-tv|5943.0|one-year|9|9.0|44.0|2.0|skilled|9.0|bad
15.0|radio-tv|1213.0|||3.0|47.0|1.0|skilled|1.0|good
1800.0||1568.0|four-years|9||24.0|1.0||1.0|good
600.0|9|1755.0|over-seven|||-1450.0||unskilled-resident|1.0|good
|radio-tv|57875.0|over-seven||||1.0|9|1.0|good
1200.0||1412.0|four-years|female-divorced||2900.0|2.0|9|1.0|good
18.0|furniture||one-year|9||27.0|2.0|skilled|1.0|good
36.0|education|12612.0||single-male|4.0|47.0|1.0|skilled|9.0|bad
18.0|new-car||seven-years||3.0||1.0|management|2.0|good
|repairs|1108.0|seven-years||3.0|28.0|2.0|skilled|1.0|bad
12.0|radio-tv|618.0||single-male|4.0|56.0|1.0|skilled|1.0|good
12.0|9|||single-male||54.0|1.0||1.0|good
12.0|radio-tv|797.0||female-divorced|3.0|3300.0|1.0||2.0|bad
-600.0|furniture|3617.0|over-seven||||9.0|skilled|1.0|good
12.0|new-car|1318.0|over-seven|single-male|4.0|54.0|9.0|skilled|9.0|good
|business|15945.0|one-year|single-male|4.0||1.0|skilled|1.0|bad
12.0||2012.0|seven-years|female-divorced|2.0|6100.0|||9.0|good
|9|2622.0||single-male|9.0||9.0|skilled||good
36.0||58425.0|9|single-male|4.0|36.0|1.0|9|1.0|good
20.0|used-car|7057.0|seven-years|9|4.0||2.0|management|9.0|good
-600.0|new-car|1469.0|||4.0|41.0|1.0|unskilled-resident|1.0|good
36.0|radio-tv|2323.0|seven-years|single-male||24.0|1.0|skilled|1.0|good
6.0||932.0|9|female-divorced|2.0||1.0|skilled||good
9.0|furniture|1919.0|9||3.0||1.0|9||good
1200.0|used-car|2445.0|9|married-male|4.0|26.0|1.0|skilled||good
24.0|others|596900.0||single-male|3.0|39.0|2.0|management||bad
18.0|new-car|6458.0|over-seven||4.0|39.0|2.0|management|2.0|bad
|new-car|607800.0|seven-years||2.0|32.0|1.0|9|1.0|good
24.0||7721.0|one-year|female-divorced|2.0||9.0|skilled|1.0|good
-350.0|9|1410.0|9|married-male||35.0||skilled|1.0|good
6.0||1449.0|9||9.0|1550.0||skilled||good
15.0|education|19600.0|one-year|female-divorced|4.0|23.0|1.0|skilled||good
900.0|new-car||seven-years|single-male|3.0|28.0|1.0|unskilled-resident|1.0|good
36.0|new-car|7855.0|||2.0|1250.0|2.0||9.0|bad
12.0|||9|married-male|9.0||1.0|skilled|9.0|good
48.0||3578.0||9|9.0|47.0|1.0|skilled||good
|radio-tv|7174.0||9||30.0|1.0|management|1.0|bad
|furniture||one-year|female-divorced|9.0|27.0|2.0|skilled|1.0|good
33.0|furniture|4281.0|four-years|female-divorced|4.0|23.0|9.0|skilled|1.0|bad
12.0|9|118300.0|seven-years|male-divorced||36.0|1.0|management|1.0|good
|radio-tv|91750.0|four-years|female-divorced|2.0|25.0|9.0||1.0|bad
24.0||3868.0|over-seven|||41.0|2.0|||good
12.0|furniture|1768.0|four-years|single-male|2.0||9.0|9|9.0|good
10.0|9|-19525.0|over-seven|single-male|9.0|63.0|2.0|skilled|1.0|good
18.0|furniture|1924.0||female-divorced|3.0|27.0||skilled|1.0|bad
-300.0|new-car|2121.0|four-years|single-male||30.0|2.0|skilled|9.0|good
12.0|||four-years|married-male|||1.0|unskilled-resident||good
12.0|repairs|639.0|9|||30.0|1.0|skilled|1.0|bad
12.0|used-car|1860.0|unemployed||2.0|1700.0|2.0|management||good
12.0|new-car|3499.0|four-years||9.0|29.0|2.0|9|1.0|bad
48.0|9|8487.0||9||1200.0|1.0||1.0|good
36.0|education|6887.0||single-male||29.0|1.0|skilled|1.0|bad
|||one-year|||27.0|2.0||1.0|good
-450.0|furniture|1984.0|9|single-male|4.0|47.0|9.0|9|1.0|good
60.0|radio-tv|10144.0|||4.0|21.0|9.0|||good
12.0|radio-tv|1240.0|9|female-divorced|2.0|38.0|2.0||1.0|good
27.0|used-car|8613.0|9|single-male|2.0|2700.0|2.0||1.0|good
12.0||766.0|four-years|single-male|3.0|66.0|1.0|unskilled-resident|1.0|bad
15.0|radio-tv|2728.0|seven-years|9|||9.0|skilled|1.0|good
12.0|radio-tv|1881.0|9||9.0|44.0|1.0|unskilled-resident|9.0|good
6.0|||9||9.0|27.0|9.0|||good
36.0|radio-tv|479500.0|one-year|female-divorced|1.0|30.0|9.0||1.0|good
27.0|radio-tv|3416.0|9|single-male|9.0||1.0|management|1.0|good
18.0|furniture||four-years||2.0|22.0|9.0|skilled|1.0|bad
21.0||2288.0|one-year||4.0|23.0|9.0|skilled|9.0|good
48.0|business|3566.0|||2.0|30.0|||9.0|good
6.0|new-car|86000.0|over-seven||4.0|39.0|9.0|skilled|1.0|good
12.0|new-car|68200.0|seven-years||3.0|51.0|2.0|skilled|9.0|good
36.0|furniture|5371.0|9|single-male|2.0||9.0|skilled|9.0|good
18.0||1582.0||single-male|9.0|46.0|2.0|9|1.0|good
|radio-tv||over-seven|single-male|4.0||9.0|9|2.0|good
|radio-tv|1924.0||9|4.0|38.0|1.0|||good
36.0||5848.0|four-years|single-male|1.0|24.0|1.0|skilled|1.0|good
24.0|used-car|7758.0|over-seven||4.0|29.0|1.0|skilled|1.0|good
24.0|business|6967.0|seven-years|9|4.0|1800.0|9.0|management||good
12.0|furniture|1282.0|four-years|female-divorced||20.0|||1.0|bad
9.0|repairs|||single-male|4.0|48.0|2.0|skilled|2.0|good
|9|339.0||married-male|9.0|45.0|9.0|9|1.0|good
24.0||3512.0|seven-years||3.0|38.0|2.0|skilled|1.0|good
6.0||1898.0|four-years|9|2.0||9.0|unskilled-resident|2.0|good
24.0|||over-seven|single-male|4.0|36.0|1.0||2.0|good
18.0|new-car|1055.0|one-year|9|9.0|-750.0|2.0|skilled||good
|domestic-app|1262.0|seven-years|9||-900.0|2.0|skilled|1.0|good
|new-car|7308.0|unemployed|single-male||7000.0|1.0|management|1.0|good
36.0|9|45450.0|over-seven|single-male|4.0|36.0|1.0|skilled||good
6.0|furniture|2978.0|9|9|2.0|32.0||skilled|1.0|good
18.0|furniture|1131.0|9|||33.0|1.0|||bad
11.0|furniture|1577.0|one-year|female-divorced|1.0|20.0|1.0|skilled|1.0|good
24.0||198600.0|seven-years||9.0|25.0|9.0|skilled|1.0|good
600.0|9||over-seven|male-divorced|9.0|31.0|2.0|skilled||bad
|new-car|950.0|over-seven|single-male|3.0||2.0|skilled|2.0|bad
12.0|furniture|763.0|four-years|9|1.0|26.0|1.0|skilled||good
24.0|furniture|2064.0|||2.0||1.0||1.0|bad
8.0|9||four-years|single-male|||1.0||1.0|good
21.0|education|3414.0||single-male|1.0|26.0|||1.0|bad
|used-car||unemployed|female-divorced|1.0||1.0|management|1.0|bad
12.0|furniture|2577.0|four-years|male-divorced|9.0|42.0|9.0|skilled||good
150.0|radio-tv|8450.0|over-seven|single-male|4.0|52.0|2.0|skilled|9.0|good
300.0|radio-tv||9||2.0|31.0|2.0|management|9.0|good
21.0||-14275.0|over-seven|single-male||65.0||skilled|1.0|good
36.0|business|478600.0|9|9|1.0|28.0|2.0||1.0|bad
36.0|business|4455.0|four-years||2.0|-750.0|2.0|management|1.0|bad
21.0|new-car|1647.0|four-years|9|2.0||2.0|unskilled-resident|9.0|bad
24.0|furniture|3777.0||9|4.0|50.0||skilled||good
900.0||884.0|over-seven|single-male||36.0|9.0|skilled||bad
1500.0|radio-tv|1360.0|four-years||9.0||2.0|9||good
225.0|9|5129.0|over-seven|9||74.0||management|9.0|bad
|new-car|1175.0|9|single-male|3.0||9.0|9||good
12.0|radio-tv|||married-male|9.0|20.0|1.0|skilled|1.0|bad
|9|3244.0|four-years||4.0|3300.0|2.0|9|1.0|good
24.0|business|4591.0|9|single-male|3.0|54.0|3.0|management|1.0|bad
2400.0|business|3844.0|seven-years|single-male|9.0|34.0|1.0||9.0|bad
|business|391500.0|four-years|single-male|2.0||1.0|skilled|9.0|bad
6.0|radio-tv|210800.0||9|2.0|29.0|1.0||1.0|good
45.0|radio-tv|3031.0||single-male|9.0|21.0|1.0|skilled||bad
9.0|education|1501.0||female-divorced|3.0|||||bad
|radio-tv|1382.0|four-years|9|1.0|28.0|9.0|skilled||good
12.0|furniture|||female-divorced|4.0|27.0||skilled|1.0|bad
|used-car|2760.0||single-male|4.0|36.0||skilled|9.0|good
18.0||4297.0|||3.0|40.0|1.0|9|1.0|bad
-225.0||936.0|over-seven||2.0|52.0|2.0|skilled|1.0|good
12.0|new-car|1168.0|||9.0||1.0|unskilled-resident|1.0|good
27.0|||seven-years|single-male|4.0|1300.0||skilled|1.0|good
12.0|retraining|902.0|seven-years|married-male|4.0|||skilled|1.0|bad
12.0|new-car|1495.0|over-seven|single-male||||unskilled-resident|9.0|good
30.0||10623.0|over-seven|single-male|4.0||3.0|management|2.0|good
|furniture|48375.0|over-seven|single-male|4.0|43.0|3.0|skilled|1.0|good
12.0|domestic-app|1424.0|seven-years|single-male|3.0|26.0|||1.0|good
24.0|business|6568.0|9|married-male|2.0|21.0||unskilled-resident|9.0|good
12.0|9|1413.0|seven-years|single-male|2.0|55.0|1.0|skilled|1.0|good
9.0|radio-tv|3074.0|four-years|9||||skilled|2.0|good
36.0|radio-tv|3835.0|over-seven|9|4.0|45.0|1.0|unskilled-resident|1.0|good
2700.0|9|5293.0|9|single-male|||9.0|skilled|1.0|bad
30.0|business|1908.0||single-male||66.0||||bad
||3342.0|9||2.0|51.0|9.0|9||good
-150.0|retraining|932.0|seven-years|9|3.0|||unskilled-resident|1.0|good
-450.0|business|3104.0|seven-years|single-male|1.0||1.0|skilled||good
36.0|radio-tv|3913.0|9|single-male||575.0||9|1.0|good
2400.0|||four-years|9|2.0|24.0|1.0|unskilled-resident|1.0|good
10.0||-34100.0|9|female-divorced|9.0|64.0|1.0|9|1.0|good
12.0|9|625.0|9|married-male|1.0|26.0|||1.0|good
12.0|education|1200.0|four-years|female-divorced|4.0||1.0|skilled|9.0|good
12.0|||four-years|9||750.0|2.0|skilled||good
1200.0|business|2978.0|four-years|9|4.0|32.0||9|2.0|good
15.0|||9|single-male|2.0|30.0|1.0|skilled|1.0|good
|repairs|2613.0||single-male|2.0|27.0|2.0|skilled|1.0|good
4800.0|radio-tv|10961.0|9|single-male|2.0|675.0|2.0|skilled|9.0|bad
600.0|furniture||over-seven||4.0|2650.0|1.0|management|1.0|bad
||147800.0|seven-years|single-male|2.0||1.0|skilled||bad
|furniture|78725.0|one-year|single-male|1.0||1.0|9|1.0|good
36.0|radio-tv|210500.0|four-years|9||26.0|1.0|skilled|1.0|bad
9.0||2507.0|over-seven|9||51.0|1.0|||good
600.0||2141.0|seven-years|single-male|9.0|3500.0|9.0|||good
18.0|radio-tv|866.0||married-male|2.0|-625.0|||1.0|good
4.0|radio-tv|77200.0||9|1.0|42.0|3.0|unskilled-resident|2.0|good
-600.0|radio-tv||unemployed|single-male|2.0|30.0|1.0|management|2.0|bad
6.0|new-car|14555.0||9|2.0|23.0|9.0|unemployed-non-resident|1.0|bad
21.0||2767.0|over-seven||2.0|61.0|2.0|unskilled-resident||bad
12.0||1291.0|9|female-divorced|2.0|1750.0|9.0|skilled|1.0|good
30.0|9|2522.0|over-seven|single-male|3.0|39.0|1.0||9.0|good
24.0|new-car|915.0||female-divorced|2.0|29.0|1.0|9|1.0|bad
||1595.0|9|single-male||51.0||skilled||good
48.0|used-car|4605.0||single-male|4.0|24.0|||2.0|bad
300.0||-29625.0||female-divorced||27.0||skilled||good
300.0|9|3447.0|four-years||3.0|35.0|1.0|9|2.0|good
|business||9|single-male|9.0|-625.0|1.0|skilled|1.0|good
12.0|radio-tv|717.0|over-seven|single-male|4.0|-1300.0|9.0|9|9.0|good
6.0|new-car|1204.0|four-years|single-male|1.0|1750.0|1.0|skilled|1.0|good
24.0|furniture|1925.0|9|9|2.0|26.0|9.0|skilled|1.0|good
-450.0||433.0||female-divorced|||9.0|||bad
150.0|new-car||seven-years|female-divorced|4.0|39.0|2.0|unskilled-resident|1.0|good
12.0|furniture|2251.0|four-years||2.0|2300.0|1.0|unskilled-resident|1.0|good
-750.0||2150.0|9|9|2.0|24.0|1.0|||bad
2400.0|furniture|||single-male|3.0|35.0|||1.0|good
900.0|furniture|2030.0|seven-years|single-male|1.0|24.0|1.0||1.0|good
|radio-tv|7418.0||9|1.0|27.0|9.0|unskilled-resident||good
24.0|radio-tv|2684.0|four-years|single-male|2.0|1750.0|9.0|unskilled-resident|1.0|good
600.0|radio-tv|2149.0|four-years|9|1.0|29.0|1.0|skilled|1.0|bad
15.0|used-car|190600.0|one-year|female-divorced||23.0|1.0|9||good
11.0||1154.0|unemployed|female-divorced|4.0||3.0||1.0|good
12.0|furniture|1657.0|four-years|single-male|2.0|27.0|1.0|skilled|9.0|good
24.0|radio-tv||over-seven|female-divorced||55.0|||1.0|good
18.0|9||9|single-male|4.0|36.0|3.0|management|1.0|good
|education|||female-divorced|4.0|2850.0|3.0||1.0|good
10.0|new-car||over-seven|9||32.0|2.0|unskilled-resident|2.0|good
|||over-seven|single-male|3.0|925.0|1.0|skilled|9.0|bad
36.0|business|6304.0||single-male|4.0|36.0||skilled|1.0|good
-600.0|radio-tv||one-year|female-divorced||-950.0|||1.0|good
14.0|9|224450.0|over-seven|male-divorced|4.0||1.0|management|1.0|bad
|radio-tv|999.0|||2.0|25.0|2.0|skilled|1.0|good
18.0|new-car|||||32.0|1.0|||good
|furniture|35050.0|seven-years|female-divorced||37.0|1.0|skilled||good
48.0|new-car|-304225.0|unemployed|single-male|4.0|36.0|1.0|management|1.0|good
48.0|9|3060.0|seven-years||4.0|28.0|2.0|9||bad
30.0|repairs|11998.0|one-year|9||34.0|1.0|unskilled-resident|1.0|bad
450.0|radio-tv|2697.0|four-years|single-male||32.0|9.0|skilled|2.0|good
18.0|9|2404.0|four-years|female-divorced|2.0|26.0||9|9.0|good
-300.0||1262.0|over-seven|male-divorced|9.0|49.0|9.0|unskilled-resident|1.0|good
6.0|furniture|4611.0|one-year|female-divorced||32.0|1.0|skilled|1.0|bad
600.0||1901.0|9|single-male|4.0|29.0|1.0|management|1.0|good
|used-car|3368.0|over-seven||4.0|23.0|2.0|9||good
12.0||1574.0||9|2.0||1.0|9|1.0|good
|radio-tv||seven-years|single-male|4.0|2450.0|9.0|unskilled-resident|1.0|good
-375.0|furniture|1520.0|over-seven|single-male|9.0|3150.0|1.0|9|1.0|good
24.0|9|3878.0|||2.0|37.0|1.0|||good
47.0|new-car|10722.0|one-year|female-divorced|1.0|35.0|1.0|unskilled-resident|1.0|good
48.0|used-car|4788.0|seven-years|single-male||26.0|1.0|skilled|2.0|good
2400.0|others|7582.0||single-male|4.0|1550.0|1.0|management||good
12.0|radio-tv|1092.0|9|female-divorced|4.0|4900.0||skilled|9.0|good
|radio-tv|1024.0|one-year|9|4.0|48.0|1.0|skilled|1.0|bad
12.0||1076.0|four-years|married-male|2.0|26.0|1.0|skilled||good
36.0|used-car|9398.0|one-year|married-male|4.0|28.0|1.0|management||bad
|used-car|6419.0|over-seven|female-divorced|9.0||2.0|management|2.0|good
||-119900.0|over-seven|single-male|4.0|56.0|1.0|skilled|1.0|good
48.0|business|7629.0|9|9|2.0|46.0|2.0|management||good
48.0|9|9960.0|one-year|female-divorced|2.0||1.0|9|1.0|bad
12.0|used-car|4675.0|9|female-divorced|4.0|500.0|1.0|9||good
|new-car|1287.0|over-seven|single-male|2.0|45.0|1.0|9|1.0|good
18.0|furniture|2515.0|9|single-male|9.0|43.0||skilled|1.0|good
21.0|furniture|2745.0|seven-years|single-male|9.0|32.0|2.0|skilled|1.0|good
6.0|new-car|||female-divorced||54.0|1.0|unemployed-non-resident||good
|radio-tv|3804.0||female-divorced|1.0||1.0|skilled|1.0|bad
24.0|new-car|1344.0|9|single-male|2.0|37.0|2.0|unskilled-resident|2.0|bad
10.0|new-car|1038.0|seven-years|single-male|3.0|1225.0|2.0||1.0|good
48.0|9|10127.0|four-years|single-male|2.0|44.0|1.0|skilled|9.0|bad
6.0|furniture||four-years|male-divorced|9.0||1.0|skilled|1.0|good
30.0|used-car|4811.0||female-divorced|4.0|24.0|9.0|unskilled-resident|1.0|good
12.0|radio-tv|727.0|one-year|married-male|3.0|33.0|1.0|9|9.0|bad
|furniture|||female-divorced|4.0|||9|1.0|bad
9.0||276.0|four-years|married-male|4.0|22.0|9.0|9||good
|others|5381.0|9|single-male|4.0|40.0|1.0||9.0|good
600.0|furniture|551100.0|four-years|||25.0|1.0|9|1.0|good
24.0||3749.0|one-year|9|9.0|26.0|9.0|skilled|1.0|good
12.0|new-car|||||2500.0|1.0||1.0|bad
4.0||149400.0|one-year|single-male|2.0||1.0|unskilled-resident|2.0|good
|furniture|2746.0|over-seven|single-male|4.0|||9|1.0|bad
|furniture|708.0||9|3.0|38.0||unskilled-resident|2.0|good
|9|4351.0|four-years|female-divorced|4.0|48.0|1.0|||good
12.0|education|701.0|four-years||9.0|||skilled|1.0|good
15.0|furniture|3643.0|over-seven||4.0|27.0|2.0|unskilled-resident|1.0|good
-750.0|||unemployed|9|2.0|28.0|2.0|management|1.0|bad
-600.0||96900.0|one-year||3.0||1.0|skilled|1.0|bad
24.0|used-car|2910.0|seven-years|single-male|1.0|34.0|1.0|management|1.0|good
18.0|furniture|132950.0||single-male|2.0|28.0|1.0|skilled|9.0|good
18.0|9|25700.0|9|female-divorced|3.0|900.0||skilled|9.0|good
8.0||3398.0|seven-years|single-male|9.0|39.0||||good
12.0|9||over-seven|||49.0|1.0||1.0|good
24.0|new-car||9|female-divorced|3.0|3400.0|1.0||2.0|good
|radio-tv|||single-male|2.0||1.0|skilled|1.0|good
6.0|9|1068.0|over-seven|9|4.0||1.0|skilled|2.0|good
-600.0|||unemployed|single-male|4.0|75.0||management|1.0|good
|education|93200.0|four-years|female-divorced|9.0|30.0||9|1.0|bad
|new-car|185200.0|one-year|female-divorced|2.0|1200.0||management|1.0|bad
|used-car|289750.0|four-years|female-divorced|9.0|1200.0|2.0|9|1.0|bad
|furniture||over-seven||4.0|23.0|2.0|skilled|2.0|bad
6.0|furniture|3384.0||male-divorced|9.0|44.0|1.0|management|1.0|bad
325.0|radio-tv|2101.0|one-year|female-divorced|4.0|23.0|1.0|unskilled-resident|1.0|good
15.0|domestic-app|||9|2.0|24.0|9.0||1.0|bad
24.0||4169.0|four-years|9|4.0|2800.0|1.0|skilled||good
10.0|furniture|1521.0|four-years|male-divorced|2.0|31.0|1.0|unskilled-resident|9.0|good
||5743.0|one-year|9|4.0|24.0|2.0|skilled|1.0|good
21.0||3599.0|9||4.0|26.0|1.0|unskilled-resident|9.0|good
450.0|radio-tv|3213.0||9|3.0|25.0|9.0|skilled|1.0|good
18.0|business|4439.0|over-seven|single-male|1.0|33.0||9|1.0|good
500.0|new-car|3949.0|one-year|single-male||3700.0|1.0|unskilled-resident|2.0|good
15.0||1459.0||9|2.0|43.0|1.0|unskilled-resident|1.0|good
|radio-tv|882.0|one-year|9|9.0|23.0|2.0|skilled|9.0|good
24.0||3758.0||female-divorced|9.0|23.0||unemployed-non-resident|1.0|good
|business|1743.0||single-male|2.0|34.0|2.0|unskilled-resident|1.0|good
9.0|education|1136.0|over-seven|single-male|||2.0||2.0|bad
9.0|domestic-app|1236.0|one-year|female-divorced||23.0|1.0|skilled||good
9.0|furniture|95900.0|four-years|female-divorced|9.0|29.0|1.0|skilled|1.0|bad
|used-car|3229.0|unemployed|single-male||38.0|1.0|management|1.0|good
12.0|9|6199.0|9||2.0|28.0|2.0|skilled|1.0|bad
10.0|education|727.0|over-seven|single-male|4.0|46.0|9.0||1.0|good
1200.0|new-car|1246.0|one-year|single-male|2.0|23.0|1.0|unskilled-resident|1.0|bad
12.0|radio-tv|2331.0||9|4.0|1225.0||9|1.0|good
36.0|radio-tv|4463.0|four-years|single-male|2.0||9.0|9|1.0|bad
300.0|radio-tv|776.0|four-years|married-male||28.0|1.0|skilled|9.0|good
3000.0||2406.0|seven-years|female-divorced|4.0|23.0|1.0||1.0|bad
|education|1239.0|four-years|single-male|9.0|61.0||skilled|1.0|good
12.0||3399.0||single-male|3.0|37.0|||9.0|good
12.0|9|2247.0|four-years|female-divorced|2.0|36.0|2.0||1.0|good
6.0|furniture||four-years|married-male|2.0|2100.0||skilled||good
|furniture|-61825.0|unemployed|single-male||25.0|1.0|unemployed-non-resident|9.0|bad
600.0|business|1542.0||single-male|4.0|36.0|9.0||1.0|good
18.0|used-car|3850.0|seven-years||1.0|27.0|2.0||1.0|good
1800.0|9||one-year|female-divorced|9.0|22.0|9.0|skilled||good
36.0|furniture|3446.0|over-seven||2.0|42.0|1.0|skilled|2.0|bad
18.0|furniture|3001.0|seven-years|9|4.0|40.0|||9.0|good
36.0|new-car|3079.0|four-years|single-male|||1.0|9|9.0|good
18.0|radio-tv|6070.0|9|single-male|4.0|33.0|2.0|skilled|1.0|good
10.0|furniture||one-year|9|3.0|||skilled|1.0|good
60.0|9|13756.0|over-seven|single-male|9.0||1.0||1.0|good
|others||over-seven||4.0|6000.0|9.0|management||bad
48.0|business|7685.0|seven-years|female-divorced|4.0|3700.0|1.0|skilled|1.0|bad
|9|2320.0|unemployed|married-male|3.0|-850.0|9.0|skilled|1.0|good
700.0|9|846.0|over-seven|single-male|4.0|36.0|1.0|skilled|9.0|good
|new-car|-357950.0|over-seven|single-male|2.0|1425.0|1.0|management|1.0|bad
|new-car||9||4.0|-1300.0|2.0|unskilled-resident||good
20.0|furniture||seven-years|||||9||good
18.0||-324400.0|9|female-divorced|4.0|38.0|1.0|management|1.0|bad
