Czas_trwania_konta|Cel_kredytu|Kwota_kredytu|Czas_zatrudnienia|Plec_i_stan_cywilny|Czas_od_zamieszkania|Wiek|Liczba_kredytow_w_banku|Praca|Liczb_osob_na_utrzymaniu|Kredyt
-720.0||7855.0|||||2.0|skilled|1.0|bad
12.0|radio-tv|1680.0||married-male|||9.0|9|1.0|good
|9||9|single-male|||1.0||9.0|good
||7174.0||9|9.0|30.0||management|1.0|bad
800.0|||||9.0|27.0|2.0|skilled|9.0|good
|furniture|4281.0|four-years|9|4.0|23.0||skilled|1.0|bad
||2366.0|seven-years|9||36.0||9|9.0|good
21.0||||female-divorced||25.0||9|1.0|bad
|used-car|-77360.0|over-seven|female-divorced||820.0|2.0|management|1.0|good
12.0||1768.0||9||||unskilled-resident|1.0|good
|||||||9.0|skilled|1.0|good
360.0|furniture|1924.0|9|9|3.0||1.0|9||bad
|9|2121.0||single-male|||||9.0|good
12.0|radio-tv|701.0||married-male|2.0|40.0|1.0|9||good
12.0||||single-male||30.0|9.0|skilled|1.0|bad
|used-car|148800.0|9|single-male|2.0|34.0||management|1.0|good
|new-car|69980.0|||||9.0|skilled|9.0|bad
48.0|new-car|339480.0|seven-years|female-divorced||24.0|9.0|skilled||good
36.0|||four-years|single-male||29.0||||bad
15.0||||single-male|9.0|-540.0||unskilled-resident||good
18.0|||four-years|single-male|4.0|47.0||9|9.0|good
|9|10144.0|||4.0|-420.0||9||good
|9||over-seven|||-760.0||skilled|1.0|good
|9||four-years|9||-540.0|2.0|9|9.0|good
12.0|9||four-years|||||||bad
||||single-male||35.0|3.0||9.0|good
960.0||||female-divorced|2.0|||unskilled-resident||good
6.0||709.0|one-year|married-male|2.0|||||good
||-95900.0||female-divorced|1.0||9.0||1.0|good
2160.0|radio-tv||9|9||27.0||management|9.0|good
||2462.0||single-male|2.0|22.0|9.0|skilled|1.0|bad
21.0|furniture|2288.0||||23.0|1.0|skilled|9.0|good
48.0|business|||single-male|9.0|-600.0|1.0|9|1.0|good
|9|860.0|9|||39.0|2.0|9|1.0|good
|||9|female-divorced|3.0||||1.0|good
36.0|furniture|5371.0|9|9|2.0||2.0|||good
18.0|radio-tv|1582.0|9|9||46.0||skilled||good
240.0|radio-tv|-26920.0|||||||2.0|good
10.0|||four-years|||1520.0|9.0|skilled|9.0|good
36.0||||single-male|1.0|1920.0||skilled|9.0|good
|used-car||over-seven|female-divorced|||||9.0|good
|9||||4.0|36.0|1.0|management|9.0|good
480.0|9||four-years||4.0|1600.0|||1.0|bad
9.0|repairs||9|single-male|4.0||2.0|skilled|2.0|good
|retraining||over-seven|9|9.0|45.0|1.0|unskilled-resident||good
1920.0|new-car|||single-male||-760.0|||1.0|good
|radio-tv||four-years|single-male||34.0|2.0|9||good
||2872.0|9|||2880.0||||good
18.0||84400.0|||1.0|||skilled||good
|domestic-app||9|single-male||||9||good
|||9|single-male||||||good
|new-car|18180.0|9|||36.0|1.0|||good
6.0|||four-years||2.0|||||good
18.0|furniture|45240.0||female-divorced|2.0||1.0|9||bad
|9|126160.0|one-year|||20.0||skilled|9.0|good
24.0|furniture|3972.0|seven-years|9|9.0|25.0|1.0|||good
|business|-38700.0|over-seven|male-divorced|4.0||9.0|||bad
300.0|new-car||over-seven|9|||2.0|9||bad
12.0|9|763.0||9|1.0|||skilled||good
24.0||2064.0||9||1360.0||9||bad
||1414.0|9|single-male|2.0|33.0||skilled|1.0|good
21.0|||one-year|9|1.0|1040.0|2.0|||bad
30.0|||unemployed|female-divorced|1.0||||1.0|bad
12.0|furniture|2577.0|9|9|1.0|42.0|1.0|9|9.0|good
6.0|9|13520.0||single-male||||||good
12.0|radio-tv|1963.0|9|9||-620.0|2.0|9|9.0|good
1680.0||||single-male|4.0||2.0|skilled||good
36.0|9||one-year|||-560.0|9.0|skilled|9.0|bad
36.0|9|||||2400.0||9|1.0|bad
|9||9|||||9|9.0|bad
24.0|furniture|3777.0|four-years|single-male|4.0|-1000.0|1.0|9|1.0|good
||-17680.0||single-male|||||2.0|bad
15.0|radio-tv|54400.0|four-years||2.0||9.0|skilled|9.0|good
720.0|||over-seven||4.0|-1480.0||||bad
16.0|9|1175.0|unemployed|single-male|9.0||3.0||1.0|good
12.0||||married-male|9.0|20.0||skilled|9.0|bad
|||four-years||4.0|||||good
24.0|business|91820.0|four-years|9|3.0||3.0|management||bad
48.0||307520.0|seven-years||9.0||||2.0|bad
27.0|business||four-years|single-male|2.0|36.0|1.0|skilled||bad
6.0||-42160.0|9|||29.0||||good
||121240.0|9|9|4.0|21.0|1.0||1.0|bad
9.0||||||34.0|||1.0|bad
6.0|radio-tv|||female-divorced|1.0|28.0|2.0|||good
12.0|9|38040.0||female-divorced|4.0|27.0||||bad
24.0|used-car|-55200.0||single-male||36.0|9.0|skilled||good
|||9|9||40.0|9.0||1.0|bad
|9||||2.0|1040.0|||9.0|good
|new-car|1168.0||9|9.0|||unskilled-resident|1.0|good
27.0||5117.0|||4.0|26.0|2.0||1.0|good
480.0||18040.0|9|9|4.0|||skilled|1.0|bad
12.0|new-car||over-seven|single-male|9.0|||9|2.0|good
|used-car||over-seven||4.0|38.0|||9.0|good
|||over-seven|9|4.0|3440.0||skilled|1.0|good
12.0|domestic-app||seven-years||||1.0||1.0|good
24.0|business|6568.0|9|||1680.0|9.0|unskilled-resident|1.0|good
||1413.0|seven-years|single-male|9.0|4400.0|9.0|9||good
|||||||2.0|9|2.0|good
|9|306800.0|||9.0|45.0|1.0|9||good
27.0|9|-105860.0||9||50.0|||1.0|bad
-600.0||1908.0|||9.0|2640.0|9.0||1.0|bad
36.0||||single-male|||1.0|9|1.0|good
|9||seven-years||9.0|-780.0|9.0|unskilled-resident|1.0|good
|business|3104.0|seven-years|9|1.0|31.0||9||good
||3913.0|four-years|single-male|2.0||1.0|9||good
||3021.0||male-divorced||24.0|1.0||9.0|good
-200.0|new-car|1364.0||female-divorced|9.0|64.0|9.0|||good
12.0|9|625.0||married-male|9.0||1.0|unskilled-resident||good
|9|1200.0||female-divorced||23.0||skilled|1.0|good
|9||9|single-male|2.0|600.0|2.0|||good
|business|2978.0|four-years|single-male||32.0|2.0|skilled||good
600.0||||9|2.0|600.0|1.0|9|1.0|good
|repairs|2613.0|four-years|9|||2.0||1.0|good
|radio-tv|10961.0||9|9.0||2.0|9|1.0|bad
||7865.0|9|single-male|9.0|2120.0|9.0||1.0|bad
|radio-tv|||single-male|2.0|22.0||||bad
24.0|furniture|3149.0|one-year|9|||1.0||9.0|good
|radio-tv|||single-male||1040.0||skilled|9.0|bad
|||over-seven||4.0||1.0|||good
12.0|radio-tv|||9|1.0|35.0||||good
|radio-tv||four-years||9.0|25.0|1.0||1.0|good
||1544.0|9|||1680.0|3.0||2.0|good
1920.0|9|1823.0||9|9.0|-600.0||9|9.0|bad
|new-car|291100.0|9||2.0||1.0|||bad
21.0|business|2767.0||9|2.0|61.0|2.0|||bad
-240.0|radio-tv|||9|2.0|700.0||9|9.0|good
30.0|radio-tv||over-seven||||9.0|skilled|2.0|good
24.0|new-car|73200.0|||9.0||1.0|||bad
|radio-tv||seven-years|||51.0|||2.0|good
48.0|used-car|||9|9.0|1920.0||||bad
||||female-divorced|2.0|27.0|2.0|||good
|retraining|68940.0|||3.0|||unskilled-resident|9.0|good
|business|1258.0|seven-years|single-male|1.0|25.0|9.0|skilled||good
12.0|radio-tv|||9|4.0|||skilled||good
6.0|new-car||four-years|9|9.0|35.0|1.0|skilled||good
480.0|furniture|38500.0|four-years|single-male|||9.0|skilled||good
18.0||433.0|9|9|||1.0|skilled||bad
6.0|9|666.0|9|||||||good
|furniture||9|9|9.0|46.0|1.0||1.0|good
-600.0|new-car|2150.0||female-divorced|2.0|24.0|1.0||1.0|bad
24.0||4151.0||9|3.0|35.0|2.0|9|1.0|good
||81200.0|seven-years|single-male|1.0||1.0|skilled|1.0|good
1200.0||7418.0||single-male||1080.0|||1.0|good
24.0|radio-tv||four-years||2.0|-700.0||unskilled-resident||good
240.0|radio-tv||four-years|male-divorced|1.0|||||bad
1200.0||3812.0||9|9.0|23.0|1.0|9|1.0|good
||1154.0||female-divorced|4.0||||1.0|good
||1657.0|9|single-male|9.0|27.0|1.0|9||good
|9|64120.0|over-seven||4.0|55.0|1.0|||good
18.0|||over-seven|single-male||720.0|9.0||9.0|good
12.0||2748.0|9|9|||3.0|9||good
|new-car|1231.0|over-seven||9.0|640.0|9.0|9|2.0|good
|||9||3.0|37.0||9|2.0|bad
36.0|business|6304.0|over-seven||9.0||9.0||1.0|good
||-30660.0|9|||38.0||||good
14.0|9|8978.0|||4.0||1.0|management||bad
1920.0|9|999.0||single-male||1000.0|2.0||9.0|good
18.0|new-car|2662.0||||32.0||||good
12.0|furniture|28040.0|seven-years|female-divorced||37.0|1.0|9|1.0|good
|9|12169.0|unemployed|single-male||36.0|1.0|management|1.0|good
3840.0|radio-tv|||single-male|4.0||2.0|skilled||bad
600.0|repairs|11998.0||male-divorced|1.0||1.0|||bad
|9|53940.0|four-years|9|||1.0|skilled||good
18.0||2404.0|9|9|||2.0||9.0|good
240.0|furniture|||male-divorced|4.0|49.0|1.0||1.0|good
-120.0|furniture||one-year||4.0|2560.0|1.0|skilled||bad
24.0||152080.0|four-years|single-male|4.0|29.0||||good
|used-car|3368.0|over-seven|single-male||||skilled|1.0|good
|9|31480.0||||50.0|9.0|skilled||good
|radio-tv|1445.0||9|4.0||1.0|||good
15.0|furniture||over-seven|single-male||63.0|9.0|skilled|1.0|good
|9|3878.0|one-year||2.0|||skilled|1.0|good
||10722.0|one-year|||35.0||9||good
960.0|9|4788.0|seven-years||9.0|26.0|1.0|||good
|9|7582.0|9||9.0||9.0|9|1.0|good
240.0|9|1092.0|four-years|female-divorced|4.0||2.0|skilled|1.0|good
24.0|||9|9||3840.0|1.0|9|1.0|bad
||1076.0|9|married-male|||1.0|9|1.0|good
36.0|9|9398.0|one-year||4.0|28.0||||bad
||||9|4.0|44.0||||good
42.0|used-car|4796.0|9|single-male||56.0|1.0|skilled||good
48.0|||||9.0|3680.0|9.0|management||good
|furniture||||9.0|-520.0|||1.0|bad
480.0||4675.0||female-divorced|9.0|20.0||9|1.0|good
|new-car|51480.0||9|2.0|45.0|||1.0|good
18.0|||four-years|single-male|9.0||1.0|||good
|furniture|2745.0|seven-years|single-male|9.0|32.0||9||good
6.0|new-car||unemployed|9|||9.0|unemployed-non-resident||good
|radio-tv||four-years||||9.0|9|1.0|bad
|new-car|1344.0||single-male||||unskilled-resident||bad
10.0|new-car|41520.0|9||3.0|49.0|2.0||9.0|good
960.0|9|10127.0||single-male|2.0|44.0|9.0|skilled||bad
|furniture||9||2.0||1.0|9|9.0|good
30.0|||9||4.0|24.0||9|9.0|good
|radio-tv|14540.0|one-year|married-male||1320.0|1.0|9||bad
|furniture|||female-divorced|||||1.0|bad
||276.0|||9.0|22.0|1.0|unskilled-resident||good
48.0|others|107620.0||single-male|4.0|800.0||unemployed-non-resident|1.0|good
|9|440880.0|9||1.0||9.0|skilled|9.0|good
|||9||4.0|26.0|9.0|9|1.0|good
12.0|||seven-years|married-male|3.0|25.0||||bad
4.0|9||one-year||2.0||1.0||9.0|good
||2746.0||9|4.0|31.0|||1.0|bad
|9|28320.0|9||3.0||1.0|unskilled-resident||good
960.0|furniture|||9|9.0||1.0||1.0|good
|education|701.0|four-years||9.0|-640.0||skilled|9.0|good
15.0|furniture||||||2.0||1.0|good
600.0|new-car|||9|2.0||2.0|||bad
||1938.0|9|male-divorced|||1.0|||bad
24.0||2910.0|seven-years|9||34.0|1.0|management|9.0|good
18.0||||9||28.0|1.0|skilled||good
||1028.0|||||||1.0|good
8.0|new-car|3398.0||9|4.0|39.0|2.0|unskilled-resident|1.0|good
|furniture|5801.0|9|||49.0||||good
||1525.0||female-divorced|3.0|||skilled|9.0|good
36.0|radio-tv||over-seven|single-male||31.0||skilled|9.0|good
6.0|||over-seven||9.0||1.0|skilled|2.0|good
24.0|used-car|529200.0|||9.0|1500.0|9.0||1.0|good
720.0||1864.0||female-divorced||30.0||||bad
60.0|9|7408.0||||24.0|1.0|9||bad
48.0|||four-years|9|4.0|960.0|||1.0|bad
||4110.0|9||9.0|460.0|2.0|||bad
6.0||3384.0|9||4.0|||management|1.0|bad
1040.0||2101.0||female-divorced|||1.0|unskilled-resident||good
15.0|domestic-app|51000.0||9|9.0|24.0|9.0|skilled|9.0|bad
24.0|furniture|333520.0|four-years||4.0|28.0|9.0|skilled||good
10.0||60840.0||9|2.0||1.0|unskilled-resident|1.0|good
|9||9||4.0|||||good
21.0||3599.0|9|female-divorced|9.0||1.0|9|9.0|good
360.0||||9||||skilled||good
18.0|||over-seven|9|1.0|||management||good
10.0|new-car|3949.0|||1.0|1480.0|1.0||2.0|good
300.0|radio-tv|1459.0|9|female-divorced|2.0||1.0|unskilled-resident|1.0|good
13.0|radio-tv||9||4.0|23.0||9||good
|9|75160.0|||||9.0||1.0|good
-120.0|business||four-years|single-male|2.0||2.0||1.0|good
9.0||||single-male|9.0|||skilled||bad
|domestic-app||one-year||4.0|23.0|||9.0|good
720.0|furniture|959.0|9|||2320.0|9.0|skilled||bad
18.0|used-car||unemployed||||9.0||9.0|good
|radio-tv||four-years|single-male|2.0|-560.0|2.0|skilled|1.0|bad
10.0||29080.0|||||9.0|skilled|1.0|good
|new-car|1246.0|one-year|9|2.0|23.0|||9.0|bad
240.0||2331.0|over-seven||4.0||1.0|9||good
-720.0||4463.0||9|2.0|-520.0|2.0||9.0|bad
12.0|radio-tv|776.0||married-male||||skilled||good
||2406.0|seven-years||4.0|1840.0||skilled|1.0|bad
|education|1239.0|four-years|single-male|||1.0||9.0|good
||3399.0|over-seven|9||2960.0|9.0|management||good
12.0|9|2247.0|four-years|female-divorced||-720.0|2.0|skilled|1.0|good
6.0|furniture|35320.0|four-years|9|2.0|-420.0||skilled|9.0|good
|furniture||||1.0|25.0|1.0|||bad
12.0|||9|single-male|||1.0|skilled||good
18.0|used-car|3850.0|seven-years|single-male|||9.0|skilled|1.0|good
|9||9||4.0|22.0|9.0|9|1.0|good
|9||9|single-male||42.0||skilled|9.0|bad
|9|120040.0|seven-years|9|9.0|40.0|1.0|skilled|9.0|good
|new-car||||4.0|36.0|9.0|skilled|9.0|good
1440.0|radio-tv|6070.0|over-seven||4.0|||skilled||good
||85840.0|one-year|female-divorced|3.0|23.0||||good
2400.0|new-car||over-seven|9|9.0|63.0|9.0|9|1.0|good
60.0|others|14782.0|||||2.0|management|1.0|bad
3840.0|business|7685.0|seven-years|9|4.0|37.0|1.0|||bad
18.0|radio-tv||unemployed|married-male|9.0|||skilled|1.0|good
|radio-tv|33840.0|over-seven|single-male||36.0||||good
720.0|new-car|14318.0||single-male|9.0|57.0||management|1.0|bad
6.0||7240.0|four-years|9||||unskilled-resident||good
||88480.0|seven-years||4.0|-780.0|9.0|9|1.0|good
||12976.0||9|9.0|38.0|1.0|management||bad
|new-car|||female-divorced|4.0|25.0|1.0|||good
12.0|new-car|1330.0|one-year|9||26.0|9.0|||good
30.0|||9||2.0||2.0||1.0|good
18.0|radio-tv|||female-divorced|9.0||2.0|skilled|1.0|good
18.0||||9|9.0|21.0||skilled|1.0|good
18.0|furniture|||9|9.0|-800.0|2.0|management||good
15.0||2326.0||9|4.0|2160.0|||9.0|good
9.0||||||||||good
|9|72800.0||married-male|||9.0|management|1.0|good
12.0|||9|female-divorced||-380.0|1.0|9||good
36.0||3249.0|||||||2.0|good
|9||seven-years|||31.0||skilled||good
9.0|||unemployed|9|3.0|||management||good
3120.0|||seven-years|single-male|3.0|32.0|||1.0|good
12.0|furniture|2578.0|unemployed|female-divorced|9.0|||9||good
36.0|furniture|2348.0|four-years|married-male||||9||good
12.0||1223.0|over-seven|9|1.0|46.0||9|9.0|bad
24.0|radio-tv||four-years|female-divorced|1.0||2.0|unskilled-resident||good
18.0|9|1473.0|one-year|married-male||39.0|1.0|||good
18.0|business|1887.0|9|9|4.0|28.0|9.0|||good
|||||2.0|27.0||9||bad
|9|802.0||single-male||27.0|9.0|9||good
|new-car|57980.0||9|4.0||1.0|||good
-480.0|radio-tv|40780.0|one-year|married-male||1760.0|9.0||1.0|bad
24.0|used-car||seven-years|||43.0|9.0|skilled|9.0|good
300.0|9||||||9.0|skilled|1.0|good
||||male-divorced||26.0|1.0|9||good
12.0|||||2.0|-560.0|3.0||9.0|bad
960.0|9||over-seven|female-divorced||400.0||skilled|9.0|good
33.0|||seven-years|9|||9.0|management|1.0|good
-240.0||2292.0|9|9|2.0|42.0||||bad
400.0|new-car|31940.0||9|||1.0|unskilled-resident||good
|9|1381.0||female-divorced|9.0|2800.0||skilled||bad
|||over-seven||2.0|||9||good
||||single-male|1.0||1.0|unskilled-resident||bad
|education|8471.0|9||9.0||9.0|skilled||good
|9|222560.0||9|2.0|31.0||||good
||1042.0|four-years||2.0||1.0|9|1.0|bad
15.0|new-car|3186.0||female-divorced|3.0|20.0|1.0|||good
12.0|used-car|2028.0||||||9|1.0|good
||76640.0||single-male|||2.0|unskilled-resident||good
|||seven-years|9||34.0|2.0|||good
||||female-divorced|2.0|-500.0|1.0|||bad
||-55580.0|four-years|married-male||21.0|9.0|||good
||2743.0|||2.0|29.0|9.0|skilled||good
18.0|||9|single-male|||9.0|skilled|1.0|good
9.0|furniture|1313.0||||20.0|9.0|9|9.0|good
|||unemployed||9.0|||unemployed-non-resident|9.0|bad
5.0||3448.0|||9.0||||9.0|good
480.0||226560.0||9|3.0|580.0||9|9.0|bad
6.0|furniture||||9.0||9.0|9||good
|9||four-years||2.0|33.0||skilled|1.0|good
9.0|furniture|2136.0|four-years|||25.0||skilled|1.0|good
12.0|radio-tv|1484.0|four-years|||-500.0|||9.0|bad
||660.0|||4.0||1.0|unskilled-resident|1.0|good
|new-car|25740.0|9|female-divorced|4.0|-740.0||skilled||good
|repairs|3394.0|||4.0|||unemployed-non-resident|9.0|good
12.0|9|||female-divorced||26.0|1.0|unemployed-non-resident||bad
-240.0|new-car|-37680.0|over-seven||9.0||1.0|9|9.0|good
-240.0|furniture|||female-divorced|9.0|||||good
|||9|single-male||1160.0|||1.0|good
|education|719.0|9|9||41.0|||9.0|bad
48.0|furniture|5096.0|four-years||9.0|||||bad
360.0|9|1244.0||female-divorced|||2.0||1.0|good
||36840.0|||9.0||9.0|||bad
||2576.0|four-years|single-male|2.0|35.0|1.0|skilled|1.0|good
|furniture||9|female-divorced||-1100.0|1.0|management|1.0|good
|repairs|1512.0|four-years|married-male||61.0|2.0|skilled|9.0|bad
36.0|||four-years||||9.0|||good
||||||29.0|1.0|9|1.0|good
|9|110360.0||single-male|9.0||2.0|9||good
24.0|used-car|2670.0|9||4.0|35.0||management|9.0|good
24.0||||||620.0||skilled|9.0|bad
||2679.0||||29.0||management|9.0|good
||78100.0|four-years||2.0||9.0|skilled|2.0|good
-240.0|used-car|3386.0||9||35.0|1.0|skilled||bad
120.0|9|27440.0||female-divorced|9.0|||||good
||4594.0|one-year|single-male||32.0|1.0|skilled||good
36.0|furniture||four-years||2.0||9.0||2.0|good
15.0|new-car|34420.0|9|single-male|3.0|720.0||9|9.0|good
12.0|||9|female-divorced|1.0|34.0||9|1.0|good
-240.0|retraining|754.0|over-seven|single-male|9.0||9.0|skilled|1.0|good
18.0|business|1950.0|9|||1360.0|9.0||1.0|good
-480.0|used-car|116960.0|four-years||4.0|63.0|9.0||9.0|good
|radio-tv|1659.0||female-divorced|2.0||9.0|9||bad
|radio-tv|7238.0|over-seven||3.0||2.0|9|2.0|good
1320.0||2764.0|9|female-divorced||26.0|9.0|skilled|1.0|good
24.0||4679.0|9|single-male||35.0||unskilled-resident||good
480.0|radio-tv||9||||1.0|skilled||bad
240.0|education|-8960.0|one-year||||1.0|skilled||bad
||654.0||||28.0|1.0|9|1.0|bad
6.0|9|49520.0|9|||36.0||||good
18.0||49800.0|four-years|||||||bad
|9||one-year|female-divorced|4.0|26.0|1.0|||bad
39.0|||four-years|single-male||480.0|||1.0|good
||-103040.0||single-male|2.0|1000.0||||good
960.0||1037.0|seven-years|single-male||39.0|9.0||1.0|good
15.0|furniture|1478.0|over-seven|||44.0||skilled|2.0|good
12.0||3573.0||9|9.0|920.0|9.0|unskilled-resident|9.0|good
||24020.0|||1.0|26.0||skilled|1.0|good
|furniture|3622.0|over-seven|female-divorced|||2.0|skilled|9.0|good
15.0||960.0|||||9.0||9.0|good
12.0|9|1163.0||single-male|4.0|44.0|1.0|||good
480.0||||9||47.0|9.0|||bad
480.0|9|123080.0|9|single-male||4160.0|1.0|9|1.0|good
1920.0||75140.0|9|female-divorced|||1.0||1.0|good
|||four-years|9|9.0|||unskilled-resident||good
-120.0||3518.0||single-male||2080.0|||9.0|good
|9|1934.0|over-seven|single-male|||||9.0|good
-540.0|9|8318.0|over-seven||4.0||2.0||1.0|bad
|radio-tv|24740.0|four-years|9|9.0||2.0|9||good
6.0|9|||single-male|4.0|1520.0|9.0|||good
|9|2122.0|four-years||2.0||||2.0|good
||2996.0|||||1.0|skilled|1.0|bad
||9034.0|one-year|single-male|1.0|29.0||9|1.0|bad
|9|1585.0|seven-years|9|3.0||2.0|9||good
18.0|9|1301.0|9|married-male|||||1.0|good
||26460.0||||||9|2.0|good
|||one-year|female-divorced||27.0|1.0|9||bad
